wavelength,Back_TacRufm,Belly_TacRufm,Breast_TacRufm,Crissum_TacRufm,Crown_TacRufm,DorTail_TacRufm,Patch10_TacRufm,Rump_TacRufm,Throat_TacRufm,WingTip_TacRufm
193.23,14.6724133333,0.66663333334,-0.057933333326,12.7325757576,-0.753666666674,13.0144666667,29.0436,26.2029333333,16.2899333333,-3.07233333334
193.61,4.61106666666,-14.0277,-12.9166666667,-4.21087878789,-16.3195333333,1.52773333335,18.6111333333,17.5695333333,-1.52766666666,-20.9028666667
193.99,9.00666666667,-11.9333333333,-17.8,-3.96969696971,-15.0666666667,0.26666666666,19.3333333333,18.8,-5.00000000001,-20.0666666667
194.37,2.79587999999,-17.9930333333,-28.9796,-12.232430303,-20.8843333333,-12.3130333333,15.3062,12.3809333333,-10.6122666667,-28.5034
194.75,-14.8131533333,-40.4879,-51.0569333333,-30.9166181818,-43.9025333333,-40.6910333333,6.6666660001e-05,-5.69106666666,-32.683,-53.4147333333
195.13,-10.86272,-42.6960666666,-55.4902666667,-35.1784545455,-47.1568,-47.696,8.03926666667,-2.9412,-29.1175333333,-51.2746666666
195.51,-10.1563466667,-49.5313666667,-55.7292,-36.8940060606,-48.8542666667,-54.8960333333,14.8956666667,-5.3126,-25.4167333333,-53.5417333334
195.89,-7.4814,-51.2169333334,-64.021,-41.9430848485,-50.3704,-65.3968333333,10.5819333333,-6.13753333336,-31.2169333333,-61.2698666667
196.27,-18.2587533333,-54.9253666667,-68.9551333333,-45.2464363636,-48.7562,-66.5671666667,7.16433333333,-9.5522,-43.3832,-64.4777333333
196.65,-10.7478133333,-40.7207,-54.5045333333,-37.1252606061,-36.3964666667,-47.6126333333,19.4593333333,-0.18013333334,-36.6666,-52.7929333333
197.03,-30.2843,-62.3496,-87.4318,-63.6264909091,-61.3114,-77.5410333333,-2.0764666666,-19.7814,-64.4807333333,-85.5737999999
197.40,-13.4824266667,-43.1140333334,-55.0001333333,-41.5709333333,-36.8422,-50.5263,3.5088,-9.91233333335,-48.5966,-49.0351333333
197.78,-6.13333333332,-34.4166666667,-41.4166666667,-33.6439393939,-24.4166666667,-36.5,9.50000000002,-0.75000000002,-37.4166666667,-33.8333333333
198.16,-15.5343133333,-46.8494000001,-43.7444,-41.4032121212,-27.3059333333,-41.7350999999,3.74433333332,-5.38813333334,-43.5616666667,-42.6483999999
198.54,-35.47182,-71.0691,-82.1382,-64.2311454545,-47.9244666667,-64.5910333333,-7.79893333328,-18.4905333333,-80.0001333333,-60.5032000001
198.92,-74.1879866667,-120.854666667,-149.059866667,-109.386181818,-83.2479333333,-102.307733333,-24.9573333333,-43.4187999999,-129.9144,-88.5468666666
199.30,-303.25,-438.541666667,-514.166666667,-407.537878788,-333.75,-353.333333333,-187.916666667,-229.166666667,-465.416666667,-344.166666667
199.68,1148.11122,1368.3333,1658.88886667,1390.70713333,1097.77793333,1132.2222,831.111133333,814.444533333,1509.99993333,1073.33326667
200.06,337.6,390.0,493.0,415.060606061,331.333333333,328.666666667,249.333333333,257.0,476.666666667,311.0
200.44,160.01214,176.6061,217.3334,187.559127273,160.848466667,153.515266667,132.848533333,132.1212,218.060466667,147.7574
200.82,130.606833333,139.871666667,166.5812,150.225412121,128.461533333,131.3676,115.1284,110.171,168.718,111.624133333
201.19,146.65604,163.650766667,190.264666667,172.304048485,144.3386,154.761866667,126.031933333,125.608466667,197.037,120.634933333
201.57,122.692586667,136.406933333,159.134066667,142.479351515,119.307266667,133.5496,104.588933333,103.636333333,160.259666667,107.5324
201.95,125.583333333,135.166666667,157.416666667,142.643939394,124.0,133.083333333,106.916666667,109.166666667,155.75,113.083333333
202.33,125.0953,129.682633333,156.8254,142.828278788,124.2858,131.3891,102.619133333,112.619,159.6824,110.952333333
202.71,136.9918,142.6016,159.756,151.485618182,137.1546,138.008233333,111.1382,124.877933333,165.040666667,120.975466667
203.09,172.146046667,169.375233333,194.8958,188.25769697,175.937533333,171.1981,148.020933333,158.333333333,209.166866667,152.1878
203.47,209.97392,197.9739,233.725533333,222.792527273,221.437866667,208.627466667,180.5228,195.424666667,261.307133333,183.3988
203.85,253.210426667,245.350866667,288.947266667,273.811933333,283.684133333,251.315633333,217.368266667,245.087533333,336.666666667,229.473533333
204.22,259.3983,248.6992,288.7804,274.353230303,275.447133333,250.813,214.4716,240.6504,316.4226,222.2764
204.60,599.803833333,524.117666667,633.333333333,617.076727273,608.235333333,545.686333333,467.451,547.450933333,677.254933333,471.372666667
204.98,900.302926667,779.696866667,975.151466668,915.922860607,899.393933333,771.212133333,691.515133333,832.727266667,1029.69706667,735.757466667
205.36,401.861106667,345.694433333,437.2222,409.722315152,399.166666667,313.472233333,310.555533333,377.7778,460.555733333,343.611133333
205.74,277.22806,249.035133333,312.105333333,301.467369697,279.1228,226.754366667,232.6316,275.789466666,331.4034,244.386066667
206.12,219.733306667,197.999933333,267.999933334,234.532012121,219.407333333,186.518433333,180.1482,216.148,277.7778,186.814866667
206.50,185.646326667,168.5715,233.605466667,197.761339394,185.306133333,158.367366667,150.612133333,176.8708,221.224533333,157.823
206.87,169.3332,145.512833333,221.666666667,184.498848485,163.717866667,138.910333333,141.538466666,153.9742,200.1282,137.8204
207.25,165.7142,145.986533333,220.4082,187.742709091,159.319666667,146.870533333,127.619133333,148.979533334,186.8026,133.333133333
207.63,137.481466667,126.6137,177.142866667,160.134739394,124.7618,123.438933333,107.513133333,120.952333333,147.724733333,112.910066667
208.01,149.93226,142.033866667,190.2826,176.342933333,134.689333333,141.7514,118.531,133.3334,154.689266667,121.468933333
208.39,120.347413333,112.488233333,150.234533333,142.424242424,114.929666667,114.1314,100.844933333,108.92,124.788866667,95.9627333334
208.77,101.928306667,103.763366667,127.24,120.162903031,99.2114000001,102.078833333,89.3189999999,93.1899999999,109.605733333,84.5879333334
209.14,92.8350666667,93.6362666666,115.8922,111.2642,88.6196666667,98.5184666667,79.7306666667,84.6464666667,98.7204666666,75.6228000001
209.52,98.5725,100.000066667,120.6522,117.509890909,96.3768666667,110.6159,84.0581333334,88.6232666667,105.217333333,80.5071999999
209.90,109.283333333,100.625,128.083333333,120.810606061,105.833333333,113.625,83.9166666667,91.9166666667,114.0,78.3333333333
210.28,118.262853333,104.225366667,130.234733333,130.209109091,112.018733333,120.892133333,82.0656,97.0891333333,124.507133333,83.4742
210.66,107.89428,92.3574333334,112.682866667,117.435272727,102.845666667,106.097566667,73.4146,88.2114000001,117.4796,77.2358666666
211.03,99.7019999999,89.9291333333,104.042666667,108.613830303,99.0072000001,102.446833333,71.064,84.9645999999,112.695,77.7306666667
211.41,81.2979466667,74.6900666666,85.3096666667,87.6052545455,78.9970000001,80.944,59.7640666667,71.7404000001,95.6340666667,59.8230666667
211.79,77.7295933333,66.7924,80.1257333335,79.2166363636,73.7736,76.6668333333,53.3334,66.9182,93.5849333333,53.4591333333
212.17,72.6727733333,56.6972666667,72.9664666667,72.2325272727,68.1957333333,69.0214,49.3579333333,62.3853333333,88.5627333333,49.5412
212.55,84.2964599999,66.7339,76.9023333335,82.032460606,73.1987333333,74.8145666666,53.6699333333,72.3904666667,103.165133333,57.8448666667
212.92,82.6913266667,61.9341,70.2880666666,78.9823757577,70.535,68.8888333333,49.0536,68.0658666667,106.831266667,49.1358666666
213.30,80.4933733333,63.5064666667,70.2163333332,72.2944424242,70.9955333334,62.1212000001,47.2728,66.9264,109.264066667,49.2640000001
213.68,80.6976800001,63.4109,74.8838,77.4630363635,75.3487999999,59.0698,52.4806666667,69.0697333333,101.162933333,49.3024666667
214.06,84.9465466666,68.2304333333,76.7900000001,82.581460606,79.5886000001,65.3085,55.3087333333,73.2510666666,106.584333333,54.4854666667
214.44,82.4963933333,65.8156666667,79.6454000001,77.9689999999,76.8793999999,63.0852333333,57.3052,68.7944666667,96.0282000001,58.5107333333
214.81,94.0573266665,77.3476333333,92.6164,88.4783878787,88.5305333333,76.6308000001,73.6918000001,83.0824666666,107.024933333,68.6737999999
215.19,106.45846,84.4792666667,104.375066667,102.092884848,103.958533333,81.1458333333,74.7918000001,91.7709999999,124.3752,65.7294666666
215.57,121.825146667,93.3880333332,120.327733333,120.54649697,120.983533333,86.5026999999,87.5410666666,102.295133333,142.076466667,87.2131333333
215.95,120.301806667,90.8853333334,120.833133333,123.958115151,125.104,87.3958666667,85.8331333332,108.124733333,149.2706,93.3330666666
216.32,108.115413333,86.5777666666,111.2,112.444424242,109.333333333,83.4221666667,74.2220666667,97.9556666666,136.7112,87.8223333333
216.70,104.2512,77.5843666667,109.468666667,103.530969697,103.961266666,82.8020666668,66.8598666667,92.0773333333,125.797133333,80.5799333333
217.08,101.9816,73.7498999999,108.888933333,104.14139394,96.9444666665,85.7869333331,63.7036,90.2777333334,121.851866667,80.9259333334
217.46,122.326473333,80.8841666666,128.5714,131.601684848,113.1972,100.1361,69.1156000001,106.938666667,143.945666667,93.0611333333
217.83,119.61916,75.3969666666,117.777666667,125.671012121,98.8889333333,89.2062,51.4286666665,97.1428000001,153.650866667,85.5555333334
218.21,104.833333333,59.5,110.333333333,111.742424242,76.5,77.5833333333,38.6666666666,80.3333333333,131.5,65.9999999999
218.59,83.9999733333,54.3434666667,94.7476666667,113.370078788,64.4444666667,69.8989333332,19.5959333333,72.7271333334,134.5454,46.0606000001
218.97,60.9257066667,29.8148333333,115.5554,121.010121212,23.7036666666,34.2592333333,-57.4074666667,43.3334,147.407466667,4.8148
219.34,73.0221200001,16.2222666667,118.222133333,130.262533333,-2.66673333327,19.9999666666,-83.5555333335,59.9999999999,168.888733333,10.6667333333
219.72,99.3333333334,233.333333333,-43.9999999992,36.8484848486,357.333333333,323.999999999,593.333333333,162.666666667,-142.666666666,354.666666667
220.10,21.1851933335,97.4074333332,-47.4074666667,30.1009515151,216.2964,163.703633333,281.481533333,122.962933333,-32.5924666666,226.666733333
220.47,27.8484933334,50.0,5.1516,35.867739394,96.6667333335,95.606,140.9092,75.4545333334,7.5756666666,122.727333333
220.85,52.2608466667,54.6377333333,10.7244666667,47.8524484848,96.5217999999,120.289833333,138.840533333,89.2754666667,-9.85513333326,135.0724
221.23,71.9166666667,62.9166666666,-4.16666666666,63.2954545457,85.4166666667,175.833333333,201.666666667,104.166666666,-12.5,201.25
221.61,127.619193333,161.4286,41.9046666666,187.445842424,176.1904,437.619033333,473.333333333,259.0476,1.9046666666,481.904866667
221.98,185.333253333,378.8888,-86.6666,430.706981818,253.333266667,791.111199999,988.888933333,408.888933334,-108.888733333,1017.77786667
222.36,-35.8666666666,-71.5556000001,32.8888666667,-81.4950242424,-19.1109999999,-146.666633333,-181.777666667,-61.7778666667,33.3332666666,-174.666733333
222.74,31.1190933333,-8.69049999999,67.8570666667,-4.82677575756,24.0476666667,-51.9047333333,-50.7143333332,16.1904666667,64.5238666667,-60.7143333333
223.11,37.8632066667,-4.52983333332,49.9146,7.44378181817,32.8204666667,-25.7265333335,-27.3505333334,27.3504,67.3505333333,-22.5640666667
223.49,24.1667666667,-6.94446666665,30.5555333333,2.4494969697,24.1666,-20.5555666667,-27.5001333333,7.91653333334,48.8889333333,-22.5
223.87,21.9623866667,-12.8931,19.1194666667,3.282,23.3962,-15.0316000001,-30.6916,1.38366666666,38.6164,-21.7610666667
224.24,-37.90754,-79.9073333333,-35.3704666667,-55.3366969697,-18.7036,-87.3147,-110.925866667,-57.9628,-22.5927333333,-91.1113333332
224.62,-70.5806133334,-114.301066667,-64.5161333333,-87.7027939394,-41.5053999999,-130.860366667,-144.516,-82.7956000001,-55.0535333333,-124.086133333
225.00,-67.0238133333,-115.952433333,-50.9523333333,-76.9047333332,-27.8570666667,-128.571433333,-150.7144,-72.1429333333,-67.1429333333,-112.619133333
225.38,-146.2594,-233.3333,-124.074133333,-168.047175758,-100.7408,-234.444533333,-266.2962,-163.333333333,-143.703666667,-214.074266667
225.75,-43.2083333334,-73.75,-8.75000000002,-43.9015151515,-5.83333333334,-88.8541666667,-107.291666667,-50.2083333333,-24.1666666667,-69.375
226.13,-15.1176,-33.1372333334,19.6078666667,-6.8806121212,23.9217333333,-55.0980666667,-74.5097333333,-23.3332666667,-2.353,-38.2352666667
226.51,16.1944466667,-9.02773333341,26.9445333334,25.833339394,56.6667333333,-53.1945333334,-84.7222666667,-15.2777333333,25.8334666667,-1.66673333333
226.88,125.333333334,-84.1666666667,-48.3333333332,84.2424242425,251.666666666,-412.499999999,-508.333333333,-128.333333333,11.6666666665,-15.0
227.26,-57.4546666668,-2.72720000006,27.8787333334,-65.3445333333,-110.909133333,109.090833333,142.424266667,30.9091999999,-13.3332666667,13.3332000001
227.64,475.888853333,395.5556,370.0,494.444375758,555.555533333,130.000166667,157.777733333,354.444466667,365.555466667,375.555533333
228.01,231.6,231.5,218.333333333,254.303030303,252.666666667,141.333333333,130.0,204.333333333,209.333333333,218.333333333
228.39,230.942493333,224.712566667,222.9886,243.908145455,224.5976,158.9654,144.138066667,207.816066667,230.5746,211.953933333
228.76,237.479166667,226.145833333,225.625,242.537878788,216.25,168.958333333,148.958333333,215.833333333,228.958333333,208.125
229.14,247.288893333,249.222266667,223.555466667,255.454424242,216.0,176.6666,134.222333333,215.555533333,246.666533333,206.8888
229.52,340.366666667,345.833333334,316.666666667,364.454545454,291.0,246.666666667,176.0,298.0,345.333333333,303.666666667
229.89,253.871033333,261.828,242.3656,270.889533333,218.709666667,211.290466667,147.742066667,233.548266667,255.0538,232.9032
230.27,327.536273333,347.970933333,320.2898,334.123951515,279.999933333,271.0144,173.043466667,297.971,331.304533333,295.942133333
230.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231.02,-714.29636,-750.0,-852.592533334,-747.811375758,-614.814933334,-605.555433334,-305.9258,-657.7776,-741.481466667,-579.9998
231.40,-527.38886,-560.0,-636.111133333,-525.202,-431.666733333,-441.111133333,-188.333266667,-439.4444,-518.333266667,-413.889
231.78,-244.405686667,-267.9711,-309.2754,-236.627060606,-200.8696,-213.768266667,-67.5364666666,-210.145066667,-258.840666667,-171.8842
232.15,-83.44462,-95.9721999999,-120.277866667,-85.1893090908,-67.2223333333,-75.0000333333,-14.1667333333,-80.8332666667,-97.6388,-39.4444666667
232.53,-89.0779599999,-101.276666667,-121.560266667,-94.5584,-76.0284666666,-86.5959,-21.2768,-83.5461999999,-108.227,-45.9574666667
232.90,-57.0848666667,-64.9153333333,-91.1865333334,-66.4406969697,-52.2034666667,-62.147,-12.0904666667,-54.2372666667,-77.8533333333,-30.3954666667
233.28,-94.7200000001,-87.4666666667,-135.866666667,-99.6848484848,-79.7333333333,-94.0666666667,-52.0,-93.6,-128.8,-57.7333333333
233.66,-83.3826666667,-79.8148333333,-111.111133333,-86.1952545455,-71.4814000001,-77.5925,-34.1976666667,-78.1480666667,-113.086333333,-52.4692
234.03,-18.82972,-11.2411,-27.1630666667,-18.3947393939,-11.4185333333,-11.6310666667,10.4964,-14.9645333333,-38.0140666667,1.1348
234.41,-10.4560266667,0.14026666666,-15.0176666667,-13.2886606061,-0.8422,-3.71926666667,14.9474666667,-5.89466666666,-34.1053333333,6.94726666667
234.78,-7.41389333334,0.65936666666,-10.7692,-11.2286545454,1.97806666667,1.13556666667,19.6338,-1.83153333334,-37.7290666667,6.81306666666
235.16,1.68898666666,3.51100000001,-3.55553333334,-10.6990363637,2.93333333333,5.28890000001,33.4221333333,4.08886666667,-36.889,11.5558
235.54,18.2847266667,19.6628666667,14.7566,4.64421818182,9.96246666667,23.7454,44.2697333333,17.528,-18.8763333333,30.3372666667
235.91,27.8073333333,31.6668,24.8148,10.7003151515,20.7407333333,31.1112666667,56.2221333333,30.0740666667,-8.88900000001,39.1851333333
236.29,23.8180533333,30.6440666667,26.8939333333,12.6309212121,15.2270666667,29.2426,59.2426,31.5150666667,-10.1516,30.1514666667
236.66,26.7590466667,32.2113666667,31.4190666667,19.5918848485,17.1617333333,32.6404333334,57.0958,31.2211333333,-0.396066666666,32.8710666667
237.04,14.8243066667,18.638,21.2186666667,8.18504242424,4.08600000001,26.0933,50.2508666667,21.4336,-14.9819333333,19.5700666667
237.41,22.6238,22.6605666667,27.2781333333,14.818060606,7.15593333333,28.4402666667,54.6789333333,29.8470666667,3.30286666665,21.7124666667
237.79,12.1407533333,16.2385,17.6759333333,4.76511515151,0.611733333331,24.1894666667,45.5656,20.6116666667,-1.896,21.1008
238.17,-0.681666666654,1.42316666666,0.22473333334,-14.8518727273,-14.3072,11.8726333333,39.7750666667,8.91386666667,-17.2284,8.91379999999
238.54,-5.78014666668,-2.47426666668,-6.25440000001,-20.6810181818,-19.1064666667,6.52923333334,29.2781333333,0.824733333326,-19.3814,1.23713333334
238.92,-17.9827133333,-18.4847333333,-20.779,-43.9038727273,-35.671,-4.28553333333,26.5799333333,-13.9394666667,-35.6710666667,-7.44600000001
239.29,-17.87504,-16.875,-19.9999333333,-35.3535575758,-28.2639333333,-9.16673333334,19.1665333333,-12.0832666667,-31.6666666667,-4.44433333332
239.67,-24.3237733333,-25.746,-31.1747333333,-42.2451939394,-29.2698,-19.1429333333,5.71433333333,-23.6191333334,-36.5716,-16.889
240.04,-10.30814,-13.2872333333,-16.1379333334,-22.7168909091,-13.7012,-3.58613333333,11.4483333333,-11.0804,-20.1839333333,-5.97693333334
240.42,-4.20884666666,-10.6825333333,-11.2449333333,-18.156169697,-7.1488,-6.66666599998e-05,15.4619333333,-6.50599999999,-14.0161333333,-1.36553333333
240.79,-4.54774000001,-12.7028,-10.7386,-18.6959757576,-5.29726666666,1.83786666667,16.108,-5.26113333333,-12.4684666667,-0.46853333334
241.17,1.11774,-5.29786666667,-3.25293333333,-11.298430303,1.35266666667,7.80986666667,21.3848666667,1.19166666666,-4.63766666667,6.69886666666
241.54,3.80464666667,-3.33333333334,-1.17820000001,-8.56578181818,4.19546666667,10.7902666667,23.5918,2.81606666666,-2.4426,10.1150666667
241.92,4.59842666667,-2.7166,-0.28873333334,-6.56643030303,4.25206666667,9.34386666666,24.1472,4.75066666667,-3.8582,7.82139999999
242.29,4.81422666667,-1.77386666667,0.952266666667,-4.64284242424,3.73806666666,10.5001,23.5951333333,5.54760000001,-2.38093333333,7.80946666665
242.67,6.35667333333,-0.0222,2.90133333333,-2.01959393939,5.47073333333,10.7753333333,26.4672666667,8.2614,0.841533333332,10.4984
243.05,6.58855333333,1.8462,3.9794,0.458648484849,5.7026,11.0563666667,26.3178666667,9.49746666668,2.66666666667,10.6050666667
243.42,6.81914666666,2.26786666667,3.42126666667,0.687751515151,4.86813333333,12.0724333333,24.9658,8.91499999999,3.0694,9.7948
243.80,9.39632666666,5.58753333333,6.72406666667,3.88996969697,7.71720000001,15.4633333333,28.9207333333,12.1108666667,5.11940000001,13.3716
244.17,6.86743999999,2.45623333333,4.19106666667,1.36093939394,4.30793333332,13.1968666666,27.5829333333,9.84413333335,3.17746666667,10.4872666667
244.55,7.75022666668,3.22513333333,3.67746666666,1.7216909091,3.46113333333,14.6705666667,28.7512,10.7374,2.89086666667,11.7012
244.92,7.62157333333,4.28426666667,2.47826666667,1.26802424242,1.78659999999,14.0154333333,28.1268666667,10.0096,2.28633333333,10.1439333333
245.30,9.99165333334,5.62813333333,5.67846666667,2.89315151515,3.685,14.4220333333,29.6985333333,11.7588,3.75206666667,11.3066
245.67,13.4802,9.26596666666,10.4269333333,7.42392727272,7.80520000001,18.5993333333,33.4679333333,16.2396666667,7.08626666667,13.9775333333
246.05,14.6573333333,11.0733333333,11.64,8.60848484849,8.85333333333,20.9666666667,34.1866666667,16.4266666667,9.94666666667,15.0666666667
246.42,16.4676533333,12.9444333333,14.1566666667,10.7957333333,11.2636,22.6644,35.0828666667,18.2733333333,12.0412,17.4041333333
246.79,17.09334,13.3697333333,14.7928,11.3787212121,12.0186666667,23.4471,34.7929333333,18.7888,12.1326,17.2774
247.17,18.3452,13.7258333333,15.6785333333,12.4838969697,13.2861333333,24.2885666667,35.3665333334,19.6121333333,13.0025333333,17.8536
247.54,20.0297933333,15.7793333333,17.8468666667,14.2120787879,15.4684666667,26.3019,37.3874666667,21.3782666667,14.5045333333,20.2343333333
247.92,17.69872,13.4001333333,15.5288666667,11.9596909091,13.2088,24.3333666667,35.9912,19.5199333333,12.1776666667,17.7599333333
248.29,17.7871066667,13.9741666667,16.1472,12.3770363636,13.775,24.3807,36.1644666667,19.5672,12.7014,17.8355333333
248.67,16.3363066667,13.2222666667,15.4332666667,11.9256181818,13.7088,23.5979333333,34.8699333334,18.6684666667,12.2406,16.8075333333
249.04,16.91662,13.0406666667,15.6486,12.3634909091,14.1458666666,23.8445333333,35.0546,18.9252,12.4158,17.1341333333
249.42,16.7475333333,13.0027333333,15.5646666667,12.493430303,14.4077333333,24.2056666667,35.0414,19.0816666667,12.5985333333,17.0890666667
249.79,13.3962,9.48860000001,12.0747333333,9.0087030303,11.4259333333,20.7422333333,31.534,15.3392,9.70493333335,14.1788
250.17,11.9422133333,7.47986666667,10.155,7.76591515151,10.1444,18.5392666667,30.2622666667,14.0288,7.18033333333,13.0122
250.54,11.1901933333,7.2636,8.4042,6.94396969696,9.46813333333,17.3523,30.3073333333,13.6406666667,5.95746666667,11.6905333333
250.92,10.9212733333,6.41460000001,7.71260000001,6.28296363637,9.33826666666,17.4985333333,30.6616,13.1947333333,5.51966666667,11.7328
251.29,11.8016933333,8.1734,9.15846666667,7.47426666666,10.3197333333,18.5845666667,31.0241333334,14.0770666667,6.60126666667,13.7508666667
251.66,10.2831066667,5.8708,7.4694,5.68706060606,8.14953333333,16.4355333333,30.1905333333,12.7074666667,6.38086666667,11.6734
252.04,12.5647333333,8.4625,9.48293333334,7.52878787878,10.2585333333,17.2924333333,31.5918666667,14.8163333333,9.40126666666,13.0885333333
252.41,13.5923266667,10.1911333333,10.2760666667,8.96360000001,11.5923333334,19.1153333333,33.4182666667,15.9376,10.7148,14.7065333333
252.79,15.3303933333,10.9985333333,11.8208666667,9.68235151516,12.4082,20.3378,36.1232666667,16.8428,11.4096,15.1980666667
