wavelength,Back_RamMelm,Belly_RamMelm,Breast_RamMelm,Crissum_RamMelm,Crown_RamMelm,DorTail_RamMelm,Rump_RamMelm,Throat_RamMelm,WingTip_RamMelm
783.74,11.9438,13.5612,27.7886666667,37.4094666667,12.5530666667,13.4255333333,47.7318,23.1032666667,11.3259333333
784.05,11.7824,13.1966666667,27.3144,36.9552666667,12.3024,13.2496666667,47.1426666667,22.7848,11.1565333333
784.36,12.5935333333,13.8486,27.97,37.4812666667,12.9897333333,13.9586,47.6001333333,23.2760666667,11.8274666667
784.67,13.2488666667,14.3534666667,28.7336,38.1768666667,13.6659333333,14.6374666667,48.4098,23.9208666667,12.5126666667
784.98,13.2297333333,14.1171333333,28.7432666667,38.1936,13.4053333333,14.392,48.9009333334,23.8964,12.3378666667
785.29,13.2338666667,14.0068,28.8994666667,38.2147333333,13.3606,14.2464666667,49.0486,24.0001333333,12.4294666667
785.60,13.4836,14.2344666667,29.3560666667,38.6666666667,13.3832666667,14.1797333333,49.7794,24.3186,12.446
785.91,13.1844,13.9793333333,28.8708666667,38.5095333333,12.9132666667,13.8572666667,49.5076666667,24.0063333333,12.2719333333
786.22,12.4922,13.0813333333,27.9082,37.9712666667,11.8669333333,13.122,48.682,23.2164,11.3721333333
786.53,11.9874,12.4599333333,27.3841333333,37.5535333333,11.4438666667,12.4420666667,48.4402,22.7806666667,11.034
786.84,11.6720666667,12.0412666667,27.0006666667,37.3808,11.0218,11.7556666667,48.1388666667,22.6014666666,10.6745333333
787.14,11.6407333333,11.8744,26.8398,37.42,10.9263333333,11.6104,48.2597333333,22.5368666667,10.5540666667
787.45,11.1952666667,11.5843333333,26.4700666667,37.2546666667,10.434,11.0241333333,48.0008666667,22.0441333333,10.2672666667
787.76,11.0091333333,11.3958,26.4924666667,37.2,10.3294,10.648,47.8394666667,22.0606,10.1125333333
788.07,10.846,11.2963333333,26.1827333333,36.9908,10.0589333333,10.404,47.8368,21.8897333333,9.84433333334
788.38,10.6252666667,11.2960666667,25.8758,36.7246666667,10.1035333333,10.174,47.0972666667,21.6812,9.87173333333
788.69,10.7218,11.4086,25.7659333333,36.5782,10.0638,10.1584666667,46.7818,21.5588,10.0391333333
789.00,10.029,10.7380666667,25.0705333333,35.9824666667,9.40713333333,9.68493333335,46.1609333333,21.0612,9.40713333333
789.31,10.2792,11.0666666667,25.4166666667,36.1790666667,9.82493333332,9.84140000001,46.4749333333,21.1332666667,9.59993333334
789.62,11.0524,11.9008,26.3599333333,36.9336,10.943,10.8758,47.406,22.0120666667,10.7708
789.92,11.0967333333,12.0643333333,26.4205333333,36.8298666667,10.7915333333,11.0673333333,47.4008,21.9945333333,10.7405333333
790.23,11.3105333333,12.3736,26.3911333333,36.7334,10.9704666666,11.3018,47.4242,21.8593333333,10.7682
790.54,10.8591333333,12.0983333333,26.0032,36.3964666667,10.7229333333,11.0788666667,47.0752666667,21.336,10.3494
790.85,11.4374,12.6864666667,26.4274,36.4429333333,11.3488,11.8316666667,47.2204,21.8560666667,10.9279333333
791.16,11.7984,13.0946666667,26.6982666667,36.4887333333,11.6543333333,12.2845333333,47.3239333333,22.1606666667,11.2220666667
791.47,11.7470666667,12.9518666667,26.6897333333,36.2208,11.8024,12.2574,47.1863333333,22.2528,11.1125333333
791.78,11.5840666667,12.8524666667,26.6665333334,36.0441333333,11.5747333333,12.2206,47.44,22.2348,10.8721333333
792.08,11.8099333333,13.1214,27.1053333333,36.4376666667,11.9739333333,12.4269333333,48.1416666667,22.7572,10.9617333333
792.39,12.5378666667,14.0177333333,27.6837333333,37.0160666666,12.8562,13.0247333333,48.7347333333,23.625,11.7376
792.70,12.1940666667,13.3863333333,27.1446,36.2732666667,12.4546666667,12.5561333333,47.9122,23.1570666667,11.1126666667
793.01,11.9077333333,13.0278666667,26.7976,35.9127333333,11.9562666667,11.9078666667,47.5684666667,22.8847333334,10.4532666667
793.32,11.5030666667,12.4968666667,26.2977333333,35.5473333333,11.6013333333,11.2571333333,47.1783333333,22.4502,9.91873333335
793.62,10.6518,11.6468,25.7660666667,35.1392666667,10.821,10.567,46.7414,22.1045333333,9.41293333333
793.93,10.6647333333,11.5492666666,25.7622666667,34.9394,10.897,10.3486,46.6123333333,22.2387333333,9.50833333332
794.24,10.4142,11.1010666667,26.0252,35.2171333333,10.5604666666,9.88386666665,47.3737333333,22.3485333333,8.99486666666
794.55,10.5798666667,11.1245333333,26.2934666667,35.7892666667,10.4993333333,9.82846666667,47.761,22.5566666667,9.19320000001
794.86,10.6485333333,11.262,26.4404666667,36.2344666667,10.3822,9.89953333334,48.1748666667,22.7300666667,9.4872
795.16,10.7096666667,11.1894,26.6866666667,36.4916666667,10.3747333333,9.98993333335,48.3508666667,22.7237333333,9.55526666667
795.47,10.4528,10.9132666667,26.3547333333,36.3968,9.93819999999,9.77486666666,47.9041333333,22.2420666667,9.28980000001
795.78,9.92086666665,10.5143333333,25.9644666667,36.1276,9.37693333331,9.37693333334,47.6211333333,21.6221333333,8.92186666667
796.09,10.3319333333,11.0003333333,26.3546666667,36.7013333333,9.40073333334,9.65826666667,48.2962,22.1298,9.40566666667
796.40,10.5839333333,11.2786,26.4844,36.9057333333,9.52453333333,10.0172666667,48.3863333333,22.1285333333,9.70673333333
796.70,11.4222,12.1346,27.4184666667,37.745,10.2186,10.8866666666,49.2801333333,23.1295333333,10.7245333333
797.01,12.0598,12.5789333333,27.9744,38.3198,10.5216666667,11.3396666666,49.7232666667,23.6395333333,11.3004666667
797.32,12.3378,12.4664666667,28.0435333333,38.7320666667,10.1337333333,11.3868666667,49.8613333333,23.685,11.2035333333
797.63,12.0306,12.2270666667,27.4926,38.5349333333,9.8378,11.1947333334,49.0266666667,23.1906666667,10.9095333333
797.93,12.0628666667,12.3424,27.4124666667,38.4106666667,10.1005333333,11.3173333333,48.6584,22.9433333333,10.8904
798.24,12.878,13.1650666667,28.1861333333,39.0794,10.9526666667,11.9476666667,49.3045333333,23.5634,11.4724666667
798.55,13.1332,13.4485333333,28.1181333333,39.1741333333,11.0761333333,12.1020666667,49.5045333333,23.6686666667,11.4965333333
798.85,13.8022,13.9485333333,28.4114666666,39.2940666667,11.6943333333,12.4658,49.6874,24.0142,12.0524
799.16,14.5537333333,14.4124666667,29.057,39.4402666666,12.5516,13.2578666667,49.9242666667,24.5032,12.6272666667
