wavelength,Back_CatDiaf,Belly_CatDiaf,Breast_CatDiaf,Crissum_CatDiaf,Crown_CatDiaf,DorTail_CatDiaf,Patch10_CatDiaf,Rump_CatDiaf,Throat_CatDiaf,WingTip_CatDiaf
344.52,3.58686666667,-0.0220000000006,0.0329999999986,0.275466666667,0.281066666667,2.48473333333,2.37466666667,4.09366666667,-0.947666666667,5.3332
344.89,3.74306666666,0.0601999999992,-0.010933333334,0.431733333335,0.3606,2.78686666667,2.51906666667,4.08193333333,-0.825199999999,5.448
345.25,3.86973333333,0.2562,0.240133333335,0.683133333335,0.459066666667,3.07433333333,2.7648,4.30213333334,-0.587266666667,5.6632
345.62,4.27293333333,0.610400000001,0.690066666667,1.15713333333,0.785600000001,3.519,3.16886666667,4.6496,-0.238799999999,6.01906666667
345.99,4.44446666667,0.793599999999,0.841266666667,1.3016,0.899600000001,3.57666666667,3.47626666667,4.74066666667,-0.238066666667,6.222
346.35,4.38613333333,0.758399999999,0.758466666665,1.3154,0.790333333333,3.39433333333,3.35186666667,4.593,-0.360666666667,6.21053333333
346.72,4.63353333333,1.0646,0.947066666667,1.541,0.856133333333,3.4618,3.57953333333,4.89566666667,-0.160533333333,6.3296
347.08,4.94226666667,1.34846666667,1.20333333333,1.99306666667,1.14426666667,3.80346666667,3.91073333334,5.27006666667,0.1344,6.64513333333
347.45,4.97306666666,1.4892,1.2902,2.08066666667,1.2312,4.043,4.10206666667,5.34406666667,0.3602,6.72053333333
347.81,4.91426666667,1.36046666667,1.2136,2.22593333333,1.04493333333,4.01093333333,4.06006666667,5.1592,0.239466666667,6.60133333333
348.18,5.24473333333,1.78973333334,1.6328,2.64946666667,1.27066666667,4.29846666667,4.44446666667,5.5854,0.584066666666,7.00733333333
348.54,5.00813333333,1.87533333333,1.653,2.63966666667,1.25226666667,4.3576,4.62866666667,5.53386666667,0.6504,7.12186666667
348.91,4.8986,1.8384,1.63813333333,2.54126666667,1.13553333333,4.2282,4.5634,5.5096,0.578599999999,7.00193333333
349.27,5.5254,2.55886666667,2.0754,3.16206666667,1.66246666667,4.6832,5.04193333333,5.9546,1.2604,7.48686666667
349.64,5.34953333333,2.43373333333,1.8698,2.79126666667,1.46886666667,4.2492,4.87786666667,5.7344,1.01353333333,7.28986666667
350.00,5.00806666667,2.1124,1.5558,2.4204,1.14526666667,3.96,4.32746666667,5.44573333333,0.745533333333,6.9368
350.37,5.3754,2.4636,1.82593333333,2.85793333333,1.48033333333,4.3382,4.58666666667,5.8562,1.02106666667,7.088
350.73,5.43313333333,2.44573333333,1.79686666667,2.78906666667,1.48573333333,4.4838,4.59653333333,5.84066666667,0.954599999998,7.15473333333
351.10,5.455,2.32186666667,1.72926666667,2.80746666667,1.38253333333,4.4622,4.4196,5.71653333333,0.998200000001,7.04026666667
351.46,5.66733333333,2.4636,1.8928,3.07686666667,1.54386666667,4.64706666667,4.4938,5.95813333334,1.20533333333,7.1636
351.83,6.07633333333,2.85266666667,2.32506666667,3.3386,1.88613333333,4.92166666666,4.8798,6.40546666667,1.68233333333,7.52873333334
352.19,5.92006666667,2.65206666667,2.12993333333,3.0332,1.60266666667,4.6412,4.64626666666,6.1916,1.4356,7.23573333333
352.55,6.18546666667,2.85486666667,2.33773333333,3.27886666667,1.8102,4.7272,4.70133333333,6.29946666667,1.624,7.41146666667
352.92,6.33906666667,2.9134,2.44753333333,3.48173333333,1.8228,4.78246666667,4.82333333333,6.27226666667,1.80746666667,7.50646666667
353.28,6.11946666667,2.54826666666,2.35053333333,3.31313333333,1.64146666667,4.54913333333,4.686,6.28673333333,1.5806,7.3962
353.65,6.66666666667,2.97726666667,2.84293333333,3.86366666667,2.23053333333,5.18793333333,5.05346666667,6.86093333333,2.18566666667,7.97106666667
354.01,6.8678,3.12,3.08553333333,4.17953333333,2.5558,5.4256,5.26853333333,7.06886666667,2.5216,8.25126666667
354.38,6.73853333333,3.10826666667,3.1418,4.01326666667,2.52406666667,5.3448,5.22513333333,6.8678,2.65806666667,8.2712
354.74,6.56846666667,3.03873333333,3.0902,4.16073333333,2.4778,5.34826666667,5.1426,6.81633333333,2.6602,8.2048
355.11,6.817,3.404,3.3448,4.35646666667,2.8982,5.5912,5.49093333333,7.00846666667,3.02573333333,8.5078
355.47,6.83286666666,3.22346666667,3.21893333333,4.3366,2.93606666667,5.53526666667,5.522,6.90026666667,3.0034,8.45793333333
355.83,6.671,3.07726666667,3.08166666667,4.22413333333,2.946,5.47173333333,5.29226666667,6.833,2.87166666666,8.29933333333
356.20,7.15913333333,3.52386666667,3.4938,4.744,3.5282,6.04573333334,5.7846,7.219,3.45533333333,8.77340000001
356.56,7.35133333333,3.69246666667,3.53293333333,4.8688,3.66753333333,6.24653333333,5.8896,7.4648,3.6966,8.91413333334
356.93,7.52126666667,3.7586,3.62586666667,4.87453333333,3.78346666667,6.43853333333,5.91586666667,7.5836,3.7088,9.02320000001
357.29,7.687,3.92533333333,3.78193333333,4.909,3.91726666667,6.66253333333,5.97833333333,7.67873333333,3.864,9.15393333333
357.66,7.4944,3.76346666667,3.52113333333,4.7486,3.7836,6.41653333333,5.7782,7.42586666667,3.6584,8.93186666666
358.02,7.60373333333,3.91513333333,3.59733333333,4.8164,3.86733333333,6.4642,5.88453333333,7.52433333333,3.76406666667,9.03700000001
358.38,7.5016,3.61346666667,3.35873333333,4.69933333333,3.7036,6.22766666667,5.7104,7.43086666667,3.543,8.9046
358.75,7.6186,3.67613333333,3.46826666667,4.68586666667,3.86133333333,6.30846666667,5.761,7.52613333333,3.67633333333,8.95173333333
359.11,7.70766666667,3.7316,3.65646666667,4.77646666667,3.9872,6.50133333333,5.86626666667,7.7264,3.7656,9.0042
359.48,7.98026666667,4.0576,3.90806666667,5.0428,4.22186666667,6.84913333333,6.0902,8.0606,4.07593333333,9.27939999999
359.84,8.0586,4.1006,3.93646666667,5.0786,4.2648,6.92006666667,6.12773333333,8.06926666667,4.20426666667,9.38613333334
360.20,8.10346666667,4.1158,3.94586666667,5.0702,4.23053333333,6.87133333333,6.0384,8.12073333333,4.23733333333,9.31113333333
360.57,7.9898,3.9014,3.90126666667,4.9524,4.13946666667,6.7654,5.89453333333,8.0544,4.0714,9.2348
360.93,7.8238,3.72066666667,3.78386666666,4.89113333333,4.0998,6.61013333333,5.77886666667,7.99006666666,4.05006666667,9.10060000001
361.29,7.77026666667,3.59053333334,3.6946,4.86646666667,4.13746666667,6.50366666667,5.74873333333,8.01106666667,4.02013333333,9.0886
361.66,7.7628,3.5234,3.73313333333,4.79053333333,4.07166666667,6.454,5.62866666667,8.00773333333,3.95226666667,9.02313333334
362.02,7.837,3.51406666667,3.76346666667,4.87926666667,4.11813333333,6.5228,5.64986666667,8.06713333334,3.92966666667,9.02960000001
362.39,8.09906666667,3.85273333333,4.03993333333,5.12933333333,4.32913333333,6.75553333333,5.88533333333,8.30533333334,4.18933333333,9.22340000001
362.75,8.41193333334,4.17266666667,4.30266666667,5.41026666667,4.63586666667,6.9364,6.10813333333,8.55786666667,4.46766666667,9.47813333335
363.11,8.39366666667,4.1132,4.18406666667,5.39966666667,4.55366666667,6.81466666667,5.95273333333,8.48700000001,4.40893333333,9.44513333333
363.48,8.23953333333,4.00386666667,4.09853333333,5.2048,4.49006666667,6.58826666667,5.8214,8.32426666667,4.3074,9.37186666667
363.84,8.18886666667,3.90166666667,3.9248,5.1112,4.43666666667,6.44386666667,5.63626666667,8.24199999999,4.18753333333,9.15913333333
364.20,7.8794,3.53333333333,3.5738,4.8238,4.21746666667,6.1416,5.29813333333,7.99466666666,3.85173333333,8.84140000001
364.57,8.0976,3.69553333333,3.7602,4.96586666667,4.3648,6.28413333333,5.36206666667,8.16599999999,3.98893333333,8.9242
364.93,8.26666666667,3.78966666667,3.7966,4.9836,4.45253333333,6.34733333333,5.35833333333,8.21793333333,4.1472,9.03000000001
365.29,8.20733333333,3.6136,3.65253333333,4.85806666667,4.28,6.1872,5.11213333333,7.96746666667,3.9838,8.85240000001
365.66,8.3084,3.71706666667,3.73833333333,5.0356,4.3746,6.3468,5.24146666667,8.13793333333,4.1082,9.01213333333
366.02,8.25373333333,3.68546666667,3.66746666667,4.90426666667,4.2538,6.2806,5.04733333333,8.08206666667,4.08946666667,8.85080000001
366.38,8.30733333333,3.73353333333,3.79466666667,4.97226666666,4.28993333334,6.36493333333,4.97213333334,8.1996,4.24693333333,8.9032
366.75,7.96066666667,3.35513333333,3.4642,4.72173333333,3.95486666667,6.02693333333,4.63473333334,7.95706666667,3.99126666667,8.60066666666
367.11,8.14933333333,3.47533333333,3.59566666667,4.84513333333,4.12033333333,6.21513333333,4.7942,8.04373333333,4.16386666667,8.77973333334
367.47,8.4166,3.66466666667,3.77813333333,5.04126666667,4.2942,6.37753333333,4.86553333333,8.1786,4.34913333333,8.88153333333
367.84,8.56726666667,3.81946666667,3.959,5.1074,4.34046666667,6.5382,5.0082,8.33246666667,4.4762,9.08466666667
368.20,9.02493333333,4.3046,4.43346666667,5.59986666667,4.75706666667,7.07513333333,5.482,8.76373333333,4.96693333333,9.53646666667
368.56,9.03653333333,4.38906666667,4.44453333333,5.6108,4.8726,7.05426666667,5.55186666667,8.7744,5.02766666667,9.55700000001
368.93,9.2192,4.6076,4.54513333333,5.77166666667,5.068,7.186,5.69066666667,8.90980000001,5.1014,9.6722
369.29,9.42066666666,4.89533333333,4.72673333333,6.08726666667,5.38313333333,7.52126666667,5.88933333333,9.28499999999,5.36853333333,9.86066666667
369.65,9.45786666667,4.8426,4.619,6.06226666667,5.4908,7.43226666667,5.74353333333,9.26746666666,5.39193333333,9.84619999999
370.01,9.62486666665,5.03093333333,4.78686666666,6.2186,5.72673333333,7.50813333333,5.89073333333,9.41713333333,5.56293333333,10.0692
370.38,9.5702,4.85006666667,4.5432,6.1648,5.70613333333,7.43593333333,5.8504,9.27766666666,5.34126666667,9.98920000001
370.74,9.6038,4.8144,4.5146,6.06346666667,5.7174,7.5268,5.86013333333,9.25419999999,5.24266666667,9.97513333335
371.10,9.52986666667,4.84306666667,4.4208,5.96066666667,5.67313333333,7.4472,5.79386666667,9.26020000001,5.21906666667,9.86686666667
371.46,9.1606,4.536,4.08106666667,5.61906666667,5.3756,7.11826666667,5.478,9.03359999999,4.82886666667,9.55913333333
371.83,9.19793333332,4.5884,4.1074,5.6556,5.50466666667,7.11606666666,5.4696,9.0576,4.9044,9.58406666667
372.19,8.8654,4.2568,3.80293333333,5.256,5.2138,6.7792,5.12926666667,8.73866666666,4.591,9.45653333333
372.55,8.79273333334,4.17106666667,3.7064,5.26233333333,5.1108,6.77226666666,5.02633333333,8.65886666667,4.50886666667,9.43686666667
372.92,8.60866666667,4.12666666667,3.592,5.18906666667,5.03073333333,6.65266666667,4.9358,8.58746666667,4.47486666667,9.37200000001
373.28,8.43953333333,4.01253333333,3.5036,4.9606,4.83773333333,6.46653333333,4.7112,8.35866666667,4.35653333333,9.3066
373.64,8.42806666667,4.03833333334,3.56846666667,5.0548,4.80073333334,6.4542,4.77986666667,8.27513333333,4.3622,9.29859999999
374.00,8.31006666667,3.91166666667,3.51806666667,4.97506666667,4.69193333333,6.40086666667,4.73673333333,8.24793333333,4.30166666667,9.2008
374.37,8.2662,3.8642,3.38166666667,4.788,4.51573333333,6.27706666667,4.52253333333,8.16266666667,4.16406666667,9.08306666667
374.73,8.40466666667,4.085,3.62573333333,4.9932,4.66673333333,6.415,4.64966666667,8.40133333333,4.34013333333,9.36726666666
375.09,8.33753333333,4.0034,3.6558,4.99573333333,4.61493333333,6.40933333333,4.4846,8.40773333333,4.2642,9.38686666667
375.45,8.57053333333,4.09973333333,3.79786666667,5.16973333333,4.7858,6.65673333333,4.65786666667,8.53093333333,4.4314,9.64706666667
375.81,8.59853333333,4.14013333333,3.86046666667,5.24273333333,4.80553333333,6.6988,4.70906666667,8.6436,4.452,9.75566666666
376.18,8.6062,4.08073333333,3.81266666667,5.20653333333,4.77766666667,6.5784,4.67666666667,8.60606666667,4.3804,9.67193333333
376.54,8.39266666667,3.88653333333,3.58766666667,4.95606666667,4.57073333333,6.33066666667,4.37973333333,8.30326666667,4.20086666667,9.47766666667
376.90,8.26853333334,3.7526,3.5444,4.7902,4.44333333333,6.32586666667,4.2474,8.30473333333,4.06633333333,9.3908
377.26,8.314,3.7764,3.52966666667,4.77846666667,4.43353333333,6.292,4.29086666667,8.28433333333,4.04093333333,9.30406666666
377.63,8.13593333333,3.728,3.46786666667,4.5912,4.343,6.17306666667,4.15973333333,8.25733333333,3.89653333333,9.17373333334
377.99,8.1778,3.78233333333,3.4714,4.64786666667,4.3662,6.1972,4.19893333333,8.2746,3.8468,9.26633333333
378.35,7.92653333333,3.58793333333,3.33473333333,4.51046666667,4.24273333333,6.01793333333,4.07686666667,8.15066666667,3.71313333333,9.15746666666
378.71,7.69746666667,3.37233333333,3.0488,4.3106,4.10846666667,5.76586666667,3.86313333333,7.86193333333,3.41566666667,8.81460000001
379.07,7.6034,3.26106666667,2.891,4.22366666667,4.01853333333,5.57966666667,3.79586666667,7.75646666667,3.3218,8.74806666667
379.44,7.61286666667,3.34326666667,2.97406666667,4.30106666667,4.03273333333,5.5848,3.80493333334,7.8292,3.37233333334,8.69746666667
379.80,7.5008,3.18633333333,2.84266666667,4.254,3.90466666666,5.46606666667,3.69413333333,7.6594,3.22366666667,8.55126666667
380.16,7.53633333333,3.37493333333,2.93006666667,4.4282,3.992,5.5848,3.72506666667,7.77153333333,3.2486,8.62113333333
380.52,7.73753333333,3.57446666667,3.17533333333,4.59946666667,4.189,5.74206666667,3.97073333333,8.02753333333,3.3478,8.82860000001
380.88,7.68433333333,3.46426666667,3.07593333333,4.54506666667,4.0248,5.52546666667,3.8666,7.923,3.14806666667,8.77946666667
381.24,7.524,3.35766666667,2.94766666667,4.39006666667,3.92846666667,5.3964,3.70166666666,7.8538,2.98206666667,8.68813333334
381.61,7.51213333333,3.24206666667,2.8182,4.34113333333,3.85426666666,5.31733333333,3.6236,7.851,2.89206666667,8.71613333334
381.97,7.29753333333,3.03906666667,2.6588,4.1178,3.7122,5.10893333333,3.3966,7.67506666667,2.75466666667,8.52266666666
382.33,7.35926666667,3.0956,2.73673333333,4.13286666667,3.7714,5.1704,3.42086666667,7.6734,2.80913333333,8.54679999999
382.69,7.4852,3.13693333333,2.85393333333,4.17513333333,3.80446666666,5.263,3.45833333333,7.80673333333,2.91173333333,8.67200000001
383.05,7.57106666667,3.2186,3.01613333333,4.22306666667,3.86933333333,5.40573333333,3.51566666667,7.83573333333,2.91346666667,8.69973333334
383.41,7.52053333333,3.17633333333,2.99813333333,4.09153333333,3.86786666667,5.35526666666,3.4584,7.79993333333,2.85453333333,8.68846666667
383.77,7.6166,3.19553333333,3.11673333333,4.06926666667,3.92493333333,5.4258,3.43433333333,7.8656,2.8334,8.7184
384.14,7.6862,3.15386666667,3.1384,4.02886666667,3.9566,5.42,3.4534,7.93126666667,2.89333333333,8.76506666668
384.50,7.43446666667,2.8794,2.87686666667,3.73633333334,3.71333333334,5.1876,3.24146666667,7.6842,2.65746666667,8.47993333332
384.86,7.4064,2.961,2.87326666666,3.75573333333,3.75333333333,5.23013333333,3.24426666667,7.6746,2.67266666667,8.45933333334
385.22,7.45493333333,2.9726,2.9306,3.76333333333,3.74846666667,5.22866666667,3.28886666667,7.70693333333,2.65866666667,8.4434
385.58,7.331,2.8978,2.8248,3.63253333334,3.61813333333,5.14353333333,3.20673333333,7.56686666667,2.53773333333,8.23120000001
385.94,7.53373333333,3.07746666667,2.94686666666,3.7898,3.7414,5.29473333333,3.34046666667,7.7174,2.59433333333,8.30193333333
386.30,7.7694,3.28193333333,3.11686666667,3.99473333333,4.00206666667,5.48746666667,3.56653333333,7.94173333334,2.703,8.53960000001
386.66,7.74873333333,3.27253333333,3.0956,3.99133333333,3.98426666667,5.489,3.57093333333,7.8372,2.69673333333,8.4988
387.03,7.64146666667,3.21586666667,3.00006666667,3.91553333333,3.94393333333,5.37406666667,3.53593333333,7.84306666667,2.6562,8.41453333334
387.39,7.7594,3.35806666667,3.16966666667,4.0904,4.048,5.48926666667,3.6596,7.983,2.8022,8.51293333333
387.75,7.725,3.3862,3.1726,4.1606,4.07366666667,5.4816,3.74526666667,8.0442,2.85586666667,8.56746666667
388.11,7.60266666667,3.35686666667,3.16993333333,4.08713333333,4.0196,5.4994,3.67186666667,7.96686666667,2.77786666667,8.44293333333
388.47,7.88573333333,3.63866666667,3.47206666667,4.41126666667,4.25626666667,5.7784,3.85373333333,8.22346666667,3.07193333334,8.693
388.83,8.02613333333,3.71853333333,3.6658,4.53233333333,4.36733333333,5.90553333333,3.94313333333,8.3356,3.17293333334,8.78493333334
389.19,8.1048,3.80186666667,3.7768,4.6024,4.4506,6.00213333333,3.98546666667,8.4134,3.25046666667,8.88733333334
389.55,8.31426666667,4.03846666667,4.01393333333,4.793,4.60933333333,6.2368,4.08766666667,8.6052,3.44986666667,9.16940000001
389.91,8.26226666667,4.01666666667,4.04546666667,4.79153333333,4.5494,6.26613333334,4.08053333333,8.60133333333,3.4686,9.25280000001
390.27,8.05126666666,3.8584,3.9432,4.60933333333,4.2946,6.09373333333,3.86493333333,8.4244,3.34,9.04520000001
390.63,8.1268,3.94706666667,4.09646666667,4.6728,4.38673333333,6.10953333333,3.92153333333,8.58353333333,3.40493333333,9.12586666667
391.00,8.2844,4.10426666667,4.3168,4.8762,4.53346666667,6.30693333333,4.04946666667,8.70926666667,3.56993333333,9.32346666667
391.36,8.26073333333,4.04673333333,4.262,4.8324,4.44986666666,6.26773333333,3.94866666667,8.641,3.48893333333,9.27593333333
391.72,8.3616,4.20953333333,4.34346666667,4.94286666667,4.47533333333,6.3804,3.9832,8.72813333333,3.5402,9.30913333333
392.08,8.37286666667,4.21373333333,4.364,5.003,4.49586666667,6.37446666667,4.00486666667,8.71173333333,3.6294,9.31626666667
392.44,8.36326666667,4.24966666667,4.37586666667,5.01613333333,4.48173333333,6.41866666667,4.0116,8.74546666667,3.63946666667,9.35586666667
392.80,8.4564,4.2492,4.42653333333,5.06626666667,4.56006666667,6.4852,4.0498,8.75526666667,3.69906666667,9.39119999999
393.16,8.6038,4.364,4.56153333333,5.23693333333,4.6978,6.63893333333,4.15093333334,8.86046666667,3.8192,9.53206666666
393.52,8.66893333334,4.38286666667,4.59146666666,5.3142,4.73906666667,6.69233333334,4.21346666667,8.86586666667,3.8768,9.52753333333
393.88,8.73086666667,4.42466666666,4.57873333333,5.31353333333,4.80793333333,6.72006666667,4.19153333333,8.9008,3.92886666667,9.50713333334
394.24,8.89826666667,4.5878,4.73033333333,5.49453333333,4.98966666667,6.86673333333,4.32246666667,8.98926666667,4.0888,9.60893333333
394.60,8.93993333333,4.62233333333,4.72806666667,5.545,4.99706666667,6.9238,4.33166666667,8.9978,4.1542,9.60153333334
394.96,9.00159999999,4.61546666667,4.66793333333,5.4992,4.9556,6.9344,4.29966666667,8.99953333333,4.13433333333,9.56506666667
395.32,8.97693333333,4.55793333333,4.5822,5.46933333333,4.93293333333,6.91653333333,4.28393333333,8.97893333333,4.12053333333,9.48093333333
395.68,9.14140000001,4.66873333333,4.7676,5.5594,5.09493333333,7.04253333333,4.42433333333,9.09686666667,4.33133333333,9.65259999999
396.04,9.39486666667,4.84713333333,4.9306,5.73966666667,5.30973333333,7.17006666667,4.53753333333,9.28280000001,4.47433333333,9.84106666666
396.40,9.38786666666,4.7692,4.85593333333,5.67766666667,5.30193333333,7.1146,4.46793333333,9.29493333333,4.3934,9.813
396.76,9.36926666667,4.8388,4.79106666667,5.6948,5.2626,7.09886666667,4.4706,9.32179999999,4.4148,9.77053333333
397.12,9.29673333333,4.7804,4.74286666667,5.68193333333,5.175,7.06353333333,4.4416,9.29886666667,4.42706666667,9.733
397.48,9.215,4.7158,4.6492,5.6028,5.08426666667,6.9332,4.31813333333,9.24833333334,4.35146666667,9.60433333333
397.84,9.15006666667,4.67993333333,4.6218,5.59646666667,5.0436,6.9056,4.2956,9.21646666667,4.35986666667,9.5636
398.20,9.19006666667,4.69786666667,4.60226666667,5.61786666667,5.04053333333,6.95326666667,4.32393333333,9.31880000001,4.40926666667,9.62826666667
398.56,9.13240000001,4.6264,4.50386666667,5.5604,4.9418,6.92393333333,4.17806666667,9.26306666667,4.33993333333,9.62433333333
398.92,9.03099999999,4.5464,4.38926666667,5.4958,4.87746666667,6.78653333333,4.01686666667,9.1676,4.24253333333,9.51700000001
399.28,9.05313333334,4.52333333333,4.41633333333,5.49826666667,4.86353333333,6.77786666667,3.96686666667,9.0984,4.24106666667,9.54559999999
399.64,8.83873333333,4.30073333333,4.15006666667,5.30526666667,4.65146666667,6.53253333333,3.7336,8.8738,4.014,9.35026666667
400.00,8.6152,4.1276,3.98973333333,5.11113333333,4.39913333333,6.4156,3.5454,8.6584,3.86426666667,9.144
400.36,8.69313333333,4.25693333333,4.055,5.20286666667,4.44453333333,6.47086666667,3.60046666667,8.66053333333,3.9816,9.18446666667
400.72,8.5908,4.14033333333,3.97613333333,5.05666666667,4.30653333333,6.32413333333,3.40433333333,8.5584,3.89293333333,9.1382
401.08,8.57793333333,4.1712,3.94946666667,5.06746666667,4.30813333333,6.32626666666,3.36753333333,8.58006666667,3.90126666667,9.12586666667
401.44,8.61373333333,4.2672,4.0558,5.17586666667,4.4206,6.39946666667,3.436,8.6716,4.0338,9.25173333333
401.80,8.58033333333,4.23533333333,4.02953333333,5.18433333333,4.39993333333,6.34906666667,3.3666,8.6372,3.96846666667,9.20386666667
402.16,8.55426666667,4.1666,4.01113333333,5.13633333333,4.3472,6.28826666667,3.27,8.59453333333,3.90166666667,9.12053333333
402.52,8.7584,4.326,4.20253333333,5.31,4.53546666667,6.42533333333,3.45406666667,8.73993333333,4.062,9.25633333333
402.88,8.859,4.45786666667,4.34806666667,5.46,4.66446666667,6.56793333333,3.60226666667,8.87193333333,4.2202,9.41133333333
403.24,8.80146666666,4.46933333333,4.3124,5.44573333334,4.67646666667,6.60073333333,3.58233333333,8.90133333333,4.2248,9.4064
403.60,8.73173333333,4.4392,4.258,5.3828,4.66073333333,6.59506666667,3.50946666667,8.847,4.14966666667,9.3738
403.95,8.8678,4.52526666667,4.31166666667,5.49513333333,4.73406666667,6.66673333333,3.59493333333,8.98066666667,4.21586666667,9.49713333333
404.31,8.87773333334,4.4992,4.3568,5.51,4.7658,6.68186666667,3.5924,8.99326666667,4.21933333333,9.48286666665
404.67,9.12626666667,4.7546,4.5524,5.75593333333,5.01926666667,6.9264,3.81433333333,9.21666666667,4.44053333333,9.67846666667
405.03,9.24553333333,4.78706666667,4.57566666667,5.77893333333,5.06173333333,6.9982,3.85533333334,9.2342,4.47,9.74473333335
405.39,9.27773333334,4.77293333333,4.5824,5.77966666666,5.03953333333,7.05113333333,3.87786666667,9.19213333333,4.4208,9.77053333332
405.75,9.41366666665,4.9412,4.73973333333,5.9304,5.16973333333,7.19513333333,4.01,9.2992,4.5964,9.93546666665
406.11,9.55026666667,5.07626666667,4.84713333333,6.0644,5.28786666667,7.27206666667,4.0834,9.37600000001,4.713,10.0735333333
406.47,9.43673333333,4.9858,4.7458,5.99886666667,5.22726666667,7.18693333333,3.99713333333,9.3054,4.66,10.0072666667
406.83,9.43506666667,4.92546666667,4.71493333333,5.93153333333,5.15866666667,7.1378,3.9536,9.23946666667,4.56986666667,9.9584
407.19,9.55393333334,4.95486666667,4.76306666667,6.05013333333,5.18766666667,7.18473333333,4.02033333333,9.3212,4.61053333333,10.0148666667
407.55,9.89413333334,5.2262,5.03746666667,6.3644,5.44633333333,7.46,4.2522,9.59679999999,4.90266666667,10.2587333333
407.90,9.95080000001,5.30413333333,5.09753333333,6.40433333333,5.542,7.52913333333,4.32033333333,9.6474,5.0042,10.3345333333
408.26,9.95813333333,5.33793333333,5.0692,6.43553333333,5.49686666667,7.53,4.2958,9.66500000001,5.0004,10.3236666667
408.62,9.89353333334,5.25133333333,5.04833333333,6.40133333333,5.43653333333,7.52506666667,4.28826666667,9.61513333335,4.9452,10.2964
408.98,9.85313333335,5.28353333333,5.0564,6.43146666667,5.4548,7.49626666667,4.25286666667,9.6098,4.9584,10.2940666667
409.34,9.83686666668,5.21633333333,4.9842,6.40366666667,5.42913333333,7.4396,4.19826666667,9.58193333333,4.99073333333,10.2184666667
409.70,9.87733333333,5.20106666667,4.98953333334,6.39866666667,5.4156,7.45606666667,4.16786666667,9.6014,4.9588,10.2323333333
410.06,9.70413333335,5.03773333333,4.8272,6.25666666667,5.2516,7.35173333333,4.00066666667,9.44846666667,4.84793333333,10.0899333333
410.42,9.66613333332,5.02166666666,4.79053333333,6.22366666667,5.21433333333,7.31826666667,3.91913333333,9.41579999999,4.8258,10.0641333333
410.77,9.655,5.0606,4.8078,6.26686666667,5.2414,7.33686666667,3.8976,9.5014,4.89433333333,10.0662
411.13,9.55453333333,5.0726,4.8014,6.19473333333,5.2012,7.27026666667,3.8174,9.42459999999,4.83333333333,9.99606666667
411.49,9.35719999999,4.91433333333,4.64886666667,6.03273333333,5.06406666667,7.1672,3.66713333333,9.29433333334,4.702,9.86240000001
411.85,9.28786666666,4.83006666667,4.6012,6.03026666667,5.04106666667,7.1404,3.62166666667,9.25246666666,4.627,9.8052
412.21,9.19646666667,4.71946666667,4.48966666667,5.90426666667,4.99626666667,7.07126666667,3.5186,9.16246666667,4.5722,9.70946666665
412.57,9.15406666667,4.69073333333,4.48946666667,5.88726666666,4.9716,6.97353333333,3.41133333333,9.12006666667,4.53006666667,9.67686666667
412.92,9.14626666667,4.6098,4.4456,5.86013333333,4.96586666667,6.97406666667,3.39013333333,9.12833333333,4.4878,9.65200000001
413.28,9.18786666667,4.64913333333,4.47886666667,5.83446666666,5.01986666667,7.0294,3.4006,9.1458,4.48713333333,9.65753333332
413.64,9.08866666667,4.53626666667,4.39873333333,5.74393333333,4.96033333333,6.95,3.31226666667,9.0464,4.4164,9.54526666667
414.00,9.14546666666,4.60633333333,4.5086,5.8346,5.073,7.0498,3.38453333334,9.1342,4.47486666667,9.62153333333
414.36,9.19459999999,4.65006666667,4.521,5.85346666667,5.11406666667,7.06466666667,3.44666666667,9.20246666667,4.4692,9.6524
414.72,9.18466666667,4.5876,4.43773333333,5.77486666667,5.04833333333,7.03926666667,3.382,9.081,4.41306666667,9.62519999999
415.07,9.22700000001,4.61073333333,4.4394,5.8218,5.0444,7.0568,3.42186666667,9.12793333333,4.42593333333,9.70733333334
415.43,9.14626666666,4.5426,4.3568,5.7396,4.95173333333,6.9192,3.31386666667,8.9736,4.312,9.59739999999
415.79,9.06586666666,4.42853333333,4.2312,5.5882,4.80253333334,6.7242,3.12033333333,8.84313333333,4.16946666667,9.48179999999
416.15,9.05653333334,4.4524,4.2672,5.63613333333,4.78133333333,6.7136,3.171,8.83513333333,4.16786666667,9.52093333334
416.51,8.94859999999,4.3344,4.12966666667,5.48246666667,4.65926666667,6.5842,3.05366666667,8.73326666667,4.05753333333,9.42153333334
416.86,8.82126666667,4.24666666667,4.04266666667,5.34113333333,4.544,6.45306666667,2.931,8.583,3.95426666667,9.2906
417.22,8.8006,4.26906666667,4.0394,5.378,4.5524,6.45686666667,2.9294,8.61406666667,3.95293333333,9.33586666666
417.58,8.71159999999,4.20953333333,3.96453333333,5.2968,4.48326666667,6.38186666667,2.83626666666,8.59413333333,3.8816,9.22466666667
417.94,8.68133333333,4.18453333333,3.92406666667,5.2416,4.46,6.35433333333,2.808,8.56113333334,3.88286666667,9.19933333333
418.29,8.69353333333,4.1884,3.96833333333,5.22386666667,4.46086666667,6.37613333333,2.806,8.56986666667,3.89066666667,9.23440000001
418.65,8.69613333333,4.21953333333,4.03793333333,5.252,4.51173333333,6.39733333333,2.81726666666,8.61033333333,3.93886666667,9.27359999999
