wavelength,Back_DacBerm,Belly_DacBerm,Breast_DacBerm,Crissum_DacBerm,Crown_DacBerm,DorTail_DacBerm,Rump_DacBerm,Throat_DacBerm,WingTip_DacBerm
352.19,37.0877777778,16.7264444445,9.02766666666,13.7568888889,14.3381111111,6.38611111111,46.0641111111,26.1394444445,4.96022222222
352.55,37.1546666667,16.7998888889,9.05077777778,13.69,14.3275555556,6.27111111111,46.2054444445,26.3057777778,4.87488888889
352.92,37.0524444444,16.8862222222,9.23111111112,13.858,14.502,6.43144444445,46.1378888889,26.466,5.01788888889
353.28,37.1032222222,16.9102222222,9.13777777779,13.6678888889,14.48,6.34866666667,46.1046666667,26.4652222222,4.91688888889
353.65,37.1833333333,16.9975555555,9.31755555557,13.7797777778,14.6646666667,6.42366666667,46.1215555556,26.5875555556,5.10022222222
354.01,37.1834444445,17.0412222222,9.35811111111,13.829,14.7297777778,6.48266666667,46.1272222222,26.8136666666,5.18877777778
354.38,37.228,17.0473333333,9.36577777779,13.8466666666,14.7558888889,6.40322222222,46.1935555555,26.9568888889,5.127
354.74,37.2064444444,17.0378888889,9.27266666667,13.7805555556,14.8046666667,6.24811111111,46.1087777778,26.8962222222,5.08044444445
355.11,37.0264444445,17.0075555555,9.22211111111,13.7007777778,14.7211111111,6.08333333333,45.9065555556,26.9377777778,5.03333333333
355.47,37.0012222222,17.1701111111,9.20722222221,13.7307777778,14.7106666667,6.14544444444,45.7838888889,27.0335555555,5.15811111111
355.83,37.17,17.3282222222,9.26400000001,13.9046666667,14.7948888889,6.19588888889,45.9465555556,27.0775555555,5.22677777778
356.20,37.2165555556,17.5084444444,9.30844444444,13.9842222222,14.8271111111,6.16422222222,46.0638888889,27.1915555556,5.23533333333
356.56,37.3317777778,17.6061111111,9.38177777778,14.2237777778,14.9515555556,6.35077777778,46.145,27.2933333333,5.36133333333
356.93,37.3822222222,17.5197777778,9.29311111112,14.1443333333,14.8977777778,6.25322222222,46.0755555555,27.2505555556,5.25388888889
357.29,37.3811111111,17.583,9.31422222222,14.2505555556,14.9755555555,6.24411111111,46.172,27.3038888889,5.27655555556
357.66,37.2698888889,17.4384444445,9.076,14.1485555555,14.8421111111,6.03711111111,45.9345555556,27.1397777778,5.12122222222
358.02,37.3486666667,17.5208888889,9.09055555556,14.1556666666,14.8595555556,5.90822222222,46.0556666667,27.1467777778,5.10411111111
358.38,37.4654444445,17.6864444445,9.2308888889,14.2928888889,14.9767777778,6.01888888889,46.0902222222,27.174,5.22933333333
358.75,37.4964444445,17.7846666667,9.34544444446,14.4587777778,15.1204444445,6.10911111111,46.2021111111,27.2964444445,5.28111111111
359.11,37.5145555556,17.7376666666,9.27633333335,14.4591111111,15.0927777778,6.04222222222,46.2791111111,27.168,5.164
359.48,37.5255555555,17.7313333334,9.32277777779,14.4672222222,15.0934444445,5.98944444444,46.4528888889,27.2322222222,5.05077777778
359.84,37.4216666667,17.6933333333,9.23888888888,14.4065555556,15.0792222222,5.91533333333,46.3653333333,27.2534444445,4.94033333333
360.20,37.3532222222,17.7387777778,9.31944444443,14.4938888889,15.1678888889,5.948,46.3301111111,27.4081111111,4.96833333333
360.57,37.2954444445,17.7665555556,9.31144444443,14.5395555555,15.1518888889,5.86922222222,46.2993333334,27.4131111111,4.87644444445
360.93,37.2082222222,17.8347777778,9.21588888888,14.5568888889,15.1805555555,5.94177777778,46.2081111111,27.3498888889,4.82055555556
361.29,37.2588888889,17.8706666667,9.25244444446,14.6173333333,15.1677777778,5.99766666667,46.2086666667,27.4362222222,4.81966666666
361.66,37.3716666667,18.0422222222,9.38911111112,14.7692222222,15.2746666667,6.10055555556,46.4218888889,27.6527777778,4.90066666667
362.02,37.2965555555,18.0367777778,9.38544444443,14.7656666667,15.28,6.184,46.273,27.6951111111,4.91311111111
362.39,37.304,17.9762222222,9.25900000001,14.6836666667,15.1892222222,6.16144444444,46.3128888889,27.7466666667,4.80566666667
362.75,37.2012222222,17.8582222222,9.12466666667,14.484,14.9992222222,6.09277777778,46.2551111111,27.6054444445,4.64711111111
363.11,37.2806666667,17.9842222222,9.19177777777,14.6083333333,15.1127777778,6.21555555556,46.222,27.7586666667,4.77411111111
363.48,37.2281111111,17.9143333333,9.11655555557,14.6441111111,15.0328888889,6.21422222222,46.0593333333,27.6694444444,4.77033333333
363.84,37.3071111111,17.9818888889,9.12533333333,14.7165555555,15.0514444445,6.244,45.9958888889,27.6958888889,4.78977777778
364.20,37.3122222222,18.0401111111,9.12166666667,14.7511111111,15.0913333333,6.30344444445,45.8732222222,27.6313333334,4.83377777778
364.57,37.2418888889,17.9954444444,9.04422222221,14.6171111111,15.0062222222,6.267,45.6953333333,27.5416666667,4.82533333333
364.93,37.1808888889,17.8953333333,9.05955555557,14.5805555555,14.9396666667,6.15588888889,45.686,27.5516666667,4.77633333333
365.29,37.0723333334,17.8171111111,8.95288888888,14.4467777778,14.8706666667,6.066,45.5498888889,27.4182222222,4.64733333333
365.66,36.9635555556,17.7276666667,8.859,14.3908888889,14.783,6.001,45.3674444444,27.3812222222,4.56155555555
366.02,36.7846666667,17.594,8.65288888889,14.2968888889,14.6297777778,5.84355555556,45.2015555555,27.2763333333,4.35455555556
366.38,36.671,17.5812222222,8.64522222222,14.3377777778,14.5992222222,5.79944444444,45.1318888889,27.202,4.33733333333
366.75,36.699,17.6287777778,8.675,14.5273333333,14.7483333333,5.84933333333,45.0828888889,27.3362222222,4.443
367.11,36.6172222222,17.5245555556,8.50677777778,14.494,14.6667777778,5.73644444444,44.8747777778,27.2908888889,4.28311111111
367.47,36.4908888889,17.4996666667,8.35244444444,14.3663333333,14.6274444444,5.554,44.6858888889,27.2343333333,4.18888888889
367.84,36.3597777778,17.4165555556,8.19733333333,14.2728888889,14.4827777778,5.49766666667,44.5386666667,27.2405555555,4.03655555556
368.20,36.4316666667,17.4293333333,8.12144444445,14.2778888889,14.4655555556,5.42533333333,44.5932222222,27.2983333333,4.02722222222
368.56,36.39,17.465,8.11188888889,14.3025555556,14.5091111111,5.37055555556,44.5505555555,27.3076666667,4.02288888889
368.93,36.4931111111,17.6255555556,8.19488888889,14.467,14.6031111111,5.46177777778,44.5058888889,27.4318888889,4.09977777778
369.29,36.5223333333,17.8164444444,8.38888888889,14.6943333334,14.8352222222,5.58266666667,44.5327777778,27.6583333333,4.269
369.65,36.6246666667,18.0352222222,8.54011111111,14.764,15.0451111111,5.77866666667,44.5417777778,27.8188888889,4.41855555555
370.01,36.7628888889,18.1902222222,8.64544444445,14.8895555556,15.1585555556,5.86311111111,44.6432222222,27.9411111111,4.55477777778
370.38,36.8082222222,18.3355555555,8.75233333333,14.9995555555,15.3113333333,5.97211111111,44.6551111111,28.1321111111,4.68966666667
370.74,36.799,18.4234444444,8.78255555556,15.0347777778,15.2495555556,5.92077777778,44.6025555556,28.1456666666,4.62255555556
371.10,37.0021111111,18.7328888889,9.14077777779,15.2722222222,15.4681111111,6.164,44.8633333333,28.3714444444,4.91977777778
371.46,37.1533333333,18.9243333333,9.32555555557,15.4356666667,15.6656666667,6.34288888889,45.0261111111,28.6043333333,5.01177777778
371.83,37.091,18.9264444445,9.3511111111,15.4253333333,15.706,6.293,45.045,28.5704444445,5.084
372.19,37.063,18.9174444444,9.35511111112,15.4363333333,15.6832222222,6.26533333333,45.0442222222,28.5984444445,5.018
372.55,37.1555555555,18.9062222222,9.35833333333,15.4973333333,15.7011111111,6.289,45.0442222222,28.7128888889,4.98711111111
372.92,37.1056666667,18.912,9.33988888888,15.4836666667,15.7161111111,6.27533333333,45.0512222222,28.6926666667,4.95255555556
373.28,37.0814444444,18.8475555555,9.21588888889,15.4036666667,15.5603333333,6.19955555556,45.0115555555,28.6967777778,4.85677777778
373.64,37.0498888889,18.7526666667,9.08555555557,15.4081111111,15.412,6.03155555556,44.985,28.6125555556,4.73922222222
374.00,37.0825555556,18.761,9.08444444443,15.4416666667,15.439,6.07166666666,45.0323333334,28.6351111111,4.72088888889
374.37,36.9526666667,18.6636666667,8.97055555557,15.3512222222,15.3418888889,5.975,44.8698888889,28.5198888889,4.60077777778
374.73,36.9327777778,18.7157777778,8.96577777778,15.3636666667,15.4252222222,5.94222222222,44.8452222222,28.5988888889,4.70533333333
375.09,36.6264444445,18.4208888889,8.61644444445,15.102,15.2091111111,5.68044444444,44.5347777778,28.3582222222,4.44744444445
375.45,36.7006666667,18.4041111111,8.51888888889,15.0953333333,15.2027777778,5.72511111111,44.5356666667,28.3768888889,4.42977777778
375.81,36.7552222222,18.5408888889,8.58633333333,15.2416666666,15.3322222222,5.828,44.6133333333,28.5836666667,4.56222222222
376.18,36.7237777778,18.4758888889,8.55855555556,15.264,15.3576666666,5.82622222222,44.5853333333,28.6095555555,4.59366666667
376.54,36.5845555555,18.4315555556,8.48955555555,15.216,15.286,5.80866666667,44.4255555556,28.5597777778,4.559
376.90,36.5518888889,18.4128888889,8.47055555556,15.1746666667,15.2361111111,5.81266666666,44.2688888889,28.6325555556,4.58588888889
377.26,36.4937777778,18.3466666666,8.40822222222,15.1693333333,15.2136666667,5.766,44.0872222222,28.5542222222,4.54755555556
377.63,36.4284444444,18.4038888889,8.40577777778,15.1524444444,15.2884444444,5.75644444444,44.0456666667,28.6084444445,4.56033333333
377.99,36.3207777778,18.375,8.32611111111,15.0928888889,15.2508888889,5.71466666666,43.9051111111,28.622,4.53244444444
378.35,36.3305555556,18.329,8.30688888889,15.0782222222,15.2512222222,5.65277777778,43.8698888889,28.662,4.51622222222
378.71,36.3638888889,18.3665555556,8.28677777778,15.0915555555,15.2526666667,5.71277777778,43.8933333334,28.7041111111,4.47688888889
379.07,36.399,18.3934444444,8.251,15.0841111111,15.2808888889,5.69477777778,43.863,28.7963333334,4.41144444444
379.44,36.1892222222,18.2548888889,8.09044444445,14.941,15.1165555556,5.48288888889,43.6821111111,28.6681111111,4.27911111111
379.80,36.0514444444,18.1206666667,7.92055555556,14.7996666666,14.9397777778,5.29466666667,43.4554444444,28.5667777778,4.07322222222
380.16,35.95,18.1353333333,7.89788888889,14.7957777778,14.8827777778,5.255,43.3697777778,28.5955555556,4.03711111111
380.52,36.0387777778,18.2321111111,7.99511111111,14.9333333333,14.9688888889,5.36977777778,43.3993333333,28.7183333333,4.199
380.88,36.0065555556,18.2398888889,7.95722222222,14.9693333333,14.9918888889,5.394,43.4551111111,28.7264444445,4.21466666667
381.24,36.0113333333,18.2727777778,7.96311111111,15.0078888889,15.039,5.42044444445,43.513,28.7562222222,4.24444444444
381.61,35.8644444444,18.1093333333,7.829,14.943,14.8886666667,5.40922222222,43.3336666667,28.6506666667,4.15322222222
381.97,35.8321111111,18.0617777778,7.79544444445,15.0037777778,14.9295555556,5.38155555556,43.3166666667,28.6368888889,4.11533333334
382.33,35.667,18.0517777778,7.69277777778,14.954,14.8528888889,5.30977777778,43.1463333333,28.585,4.08088888889
382.69,35.6302222222,17.9955555555,7.66833333333,15.002,14.8541111111,5.31577777778,43.0936666667,28.5792222222,4.07044444444
383.05,35.6228888889,18.113,7.81166666667,15.1315555556,14.9343333333,5.50322222222,43.1527777778,28.6597777778,4.21966666667
383.41,35.7768888889,18.2153333333,8.04211111111,15.3423333333,15.1336666667,5.74233333333,43.2528888889,28.8315555555,4.399
383.77,35.7397777778,18.1824444444,8.05022222222,15.3621111111,15.167,5.75288888889,43.1528888889,28.7636666666,4.45366666666
384.14,35.7941111111,18.2047777778,8.04433333333,15.3713333333,15.244,5.80444444444,43.089,28.7924444444,4.47633333333
384.50,35.7137777778,18.1138888889,7.927,15.3084444444,15.2195555556,5.728,42.9857777778,28.7503333334,4.35655555556
384.86,35.7632222222,18.0957777778,7.96466666667,15.36,15.1897777778,5.68422222222,42.9658888889,28.7851111111,4.33944444445
385.22,35.7858888889,18.0858888889,7.93044444444,15.3667777778,15.2122222222,5.65488888889,42.9177777778,28.8656666667,4.34033333333
385.58,35.9983333333,18.2676666666,8.06622222222,15.5926666667,15.397,5.78,43.084,29.1075555556,4.50477777778
385.94,36.0521111111,18.3053333333,8.10233333334,15.6524444444,15.3971111111,5.81477777778,43.0392222222,29.1283333333,4.592
386.30,36.0848888889,18.3024444444,8.07588888889,15.6648888889,15.365,5.81822222222,43.0457777778,29.1285555556,4.56944444444
386.66,36.1288888889,18.3444444445,8.08577777778,15.7127777778,15.4146666666,5.884,43.0347777778,29.2217777778,4.63911111111
387.03,36.2042222222,18.3116666667,8.05011111111,15.7031111111,15.4327777778,5.81677777778,43.0103333333,29.2384444445,4.62088888889
387.39,36.0097777778,18.2121111111,7.85922222222,15.5872222222,15.3058888889,5.64855555555,42.8318888889,29.1288888889,4.51533333333
387.75,36.1095555556,18.2656666667,7.861,15.6447777778,15.3235555556,5.67122222222,42.9586666667,29.2343333334,4.46933333333
388.11,35.9071111111,18.1334444444,7.727,15.5547777778,15.2248888889,5.56755555556,42.8265555556,29.1462222222,4.37033333333
388.47,35.949,18.248,7.79333333333,15.6305555556,15.2942222222,5.53922222222,42.977,29.2761111111,4.41255555556
388.83,35.7904444445,18.1522222222,7.67177777778,15.5468888889,15.2197777778,5.46166666667,42.8186666667,29.1672222222,4.36855555556
389.19,35.7598888889,18.1634444445,7.641,15.5431111111,15.1724444444,5.40911111111,42.8234444444,29.1674444445,4.30711111111
389.55,35.56,18.0121111111,7.52422222222,15.3907777778,15.0785555555,5.25133333333,42.6097777778,28.9721111111,4.17144444445
389.91,35.5682222222,18.0547777778,7.56266666667,15.4421111111,15.145,5.25366666667,42.6214444444,29.0532222222,4.16433333333
390.27,35.5915555555,18.1056666667,7.66033333333,15.544,15.2888888889,5.31477777778,42.626,29.212,4.26344444445
390.63,35.5311111111,18.1157777778,7.68233333333,15.5227777778,15.2996666667,5.24855555555,42.5428888889,29.1768888889,4.24066666667
391.00,35.4878888889,18.1334444444,7.66711111111,15.5864444444,15.2902222222,5.22155555556,42.4857777778,29.2198888889,4.224
391.36,35.5551111111,18.2163333333,7.73566666667,15.7058888889,15.3252222222,5.229,42.5301111111,29.3688888889,4.279
391.72,35.5416666667,18.2414444444,7.80122222222,15.7618888889,15.4007777778,5.29722222222,42.4732222222,29.4398888889,4.38388888889
392.08,35.6236666667,18.3043333334,7.80466666667,15.8456666667,15.3942222222,5.28844444444,42.5033333333,29.4972222222,4.41722222222
392.44,35.5348888889,18.1972222222,7.711,15.7536666667,15.2812222222,5.24466666667,42.2845555556,29.4203333333,4.33977777778
392.80,35.6988888889,18.3357777778,7.81777777778,15.8638888889,15.4265555555,5.34555555556,42.4547777778,29.5632222222,4.40811111111
393.16,35.755,18.3911111111,7.92211111111,15.9356666667,15.4871111111,5.49888888889,42.4552222222,29.6797777778,4.55311111111
393.52,35.8667777778,18.4721111111,7.97466666667,16.0311111111,15.5147777778,5.55755555555,42.5437777778,29.7826666667,4.63066666667
393.88,35.888,18.5248888889,8.02255555555,16.042,15.5555555556,5.62388888889,42.5077777778,29.8293333333,4.71933333333
394.24,35.9511111111,18.5732222222,8.07633333333,16.0845555556,15.5743333333,5.71588888889,42.5834444445,29.8567777778,4.75922222222
394.60,35.9835555555,18.594,8.09277777778,16.1032222222,15.5588888889,5.718,42.5998888889,29.918,4.79044444444
394.96,35.9652222222,18.53,8.07155555555,16.083,15.5393333333,5.74477777778,42.6067777778,29.9677777778,4.81066666667
395.32,36.0294444444,18.5488888889,8.06466666667,16.0865555556,15.533,5.759,42.6417777778,30.0194444444,4.80366666667
395.68,35.973,18.5027777778,7.95822222222,16.0558888889,15.4523333333,5.69244444444,42.6442222222,29.9686666667,4.72033333333
396.04,36.0075555556,18.5272222222,8.017,16.0847777778,15.537,5.74322222222,42.7054444445,30.0295555556,4.77611111111
396.40,36.0477777778,18.54,8.009,16.1218888889,15.561,5.77633333333,42.7235555556,30.0838888889,4.82922222222
396.76,35.966,18.4744444444,7.95477777778,16.104,15.4951111111,5.75522222222,42.5977777778,30.077,4.80544444444
397.12,35.8352222222,18.3662222222,7.86311111111,16.0151111111,15.401,5.648,42.457,29.954,4.69144444444
397.48,35.7512222222,18.2981111111,7.81822222222,15.9834444445,15.3383333333,5.62344444445,42.3838888889,29.9502222222,4.62244444444
397.84,35.6912222222,18.1843333333,7.70133333333,15.9198888889,15.2312222222,5.50644444445,42.3374444444,29.9415555555,4.502
398.20,35.6055555555,18.0778888889,7.591,15.8793333333,15.1547777778,5.37777777778,42.1916666667,29.8782222222,4.45066666667
398.56,35.5445555555,17.9944444445,7.52577777778,15.8711111111,15.1393333333,5.36633333333,42.1197777778,29.8196666667,4.43688888889
398.92,35.5907777778,18.0147777778,7.51422222222,15.8806666667,15.1251111111,5.34877777778,42.0986666667,29.7917777778,4.42833333333
399.28,35.4836666667,17.9286666667,7.49488888889,15.8334444444,15.1155555555,5.32711111111,42.0402222222,29.7247777778,4.43477777778
399.64,35.5991111111,17.9368888889,7.589,15.9173333333,15.1825555555,5.38466666667,42.0512222222,29.7976666666,4.51144444444
400.00,35.6435555555,17.9276666667,7.61711111111,15.9846666667,15.1835555556,5.42477777778,42.036,29.8384444444,4.551
400.36,35.6256666667,17.9337777778,7.66922222222,16.065,15.2293333333,5.47666666667,42.079,29.8464444444,4.56766666667
400.72,35.7298888889,17.8862222222,7.63844444444,16.1457777778,15.2366666667,5.44422222222,42.2108888889,29.9058888889,4.52533333333
401.08,35.7938888889,17.9351111111,7.677,16.23,15.2805555555,5.47755555556,42.266,30.0273333334,4.58711111111
401.44,35.8754444445,17.9884444444,7.76522222222,16.3246666667,15.3845555556,5.52344444444,42.3444444445,30.1351111111,4.67188888889
401.80,35.9283333333,17.9871111111,7.805,16.3876666667,15.4134444444,5.59122222222,42.3452222222,30.1697777778,4.69588888889
402.16,35.9838888889,18.0222222222,7.83866666666,16.4243333333,15.4368888889,5.64188888889,42.4331111111,30.255,4.71911111111
402.52,36.0561111111,17.9915555556,7.85377777778,16.4573333333,15.4325555556,5.64177777778,42.4708888889,30.3123333334,4.72455555556
402.88,36.0306666667,17.9844444445,7.88044444444,16.4833333333,15.4274444444,5.64244444444,42.4546666667,30.3453333333,4.72666666666
403.24,36.143,17.9896666667,7.87455555556,16.516,15.4373333333,5.67877777778,42.4624444445,30.3647777778,4.72288888889
403.60,36.0938888889,17.9446666667,7.83511111111,16.5005555555,15.378,5.66677777778,42.4121111111,30.3381111111,4.668
403.95,36.0757777778,17.9302222222,7.82466666667,16.5056666667,15.3596666667,5.67455555556,42.4025555556,30.3477777778,4.62133333333
404.31,36.0838888889,17.9017777778,7.778,16.4831111111,15.3158888889,5.63877777778,42.3832222222,30.3471111111,4.61666666666
404.67,35.9911111111,17.8687777778,7.75366666667,16.4263333333,15.2781111111,5.62555555556,42.2707777778,30.3356666667,4.62955555556
405.03,36.0591111111,17.8756666667,7.75855555556,16.4604444444,15.2877777778,5.65711111111,42.3502222222,30.3552222222,4.62811111111
405.39,36.0762222222,17.8013333333,7.68433333333,16.4145555556,15.2262222222,5.63188888889,42.3268888889,30.2986666667,4.564
405.75,36.0787777778,17.7928888889,7.65333333333,16.3843333333,15.1863333333,5.61266666667,42.3082222222,30.2968888889,4.58066666667
406.11,36.0832222222,17.7632222222,7.66911111111,16.3934444445,15.1718888889,5.63711111111,42.273,30.2811111111,4.57133333333
406.47,36.013,17.7365555556,7.607,16.3802222222,15.1163333333,5.61711111111,42.2288888889,30.1982222222,4.53111111111
406.83,35.9673333333,17.6535555556,7.56277777778,16.3545555556,15.0518888889,5.61077777778,42.189,30.1692222222,4.53566666667
407.19,35.9453333334,17.6615555556,7.60166666666,16.3832222222,15.0515555555,5.67966666667,42.1637777778,30.178,4.56977777778
407.55,35.8826666667,17.6158888889,7.54022222222,16.3325555555,15.0115555556,5.59088888889,42.108,30.1635555555,4.57066666667
407.90,35.8604444445,17.6217777778,7.58011111111,16.3226666667,15.0177777778,5.60688888889,42.0287777778,30.1617777778,4.63877777778
408.26,35.8632222222,17.6128888889,7.58722222222,16.3384444444,15.0104444445,5.61822222222,41.9841111111,30.1754444444,4.63355555555
408.62,35.8948888889,17.6638888889,7.64355555556,16.4248888889,15.0687777778,5.68544444445,41.9732222222,30.2226666667,4.72177777778
408.98,35.8066666667,17.577,7.62922222222,16.4092222222,15.0301111111,5.65855555556,41.8733333333,30.1878888889,4.73222222222
409.34,35.8218888889,17.6305555556,7.70055555556,16.4777777778,15.0638888889,5.69011111111,41.8603333333,30.2496666667,4.81855555556
409.70,35.8676666667,17.659,7.75588888889,16.5662222222,15.0886666667,5.72711111111,41.9393333333,30.3433333333,4.85188888889
410.06,35.9347777778,17.6626666667,7.77788888889,16.6155555555,15.0983333333,5.70177777778,41.9988888889,30.3942222222,4.863
410.42,35.9476666667,17.6586666667,7.83388888889,16.6008888889,15.0503333333,5.69711111111,41.9785555556,30.468,4.85777777778
410.77,36.0363333333,17.7243333333,7.90677777778,16.6813333334,15.1296666667,5.75366666667,42.0494444444,30.5434444444,4.89277777778
411.13,36.0233333333,17.7374444444,7.92055555556,16.7278888889,15.1366666667,5.73422222222,42.0843333333,30.5813333334,4.93611111111
411.49,36.0932222222,17.8207777778,8.05166666667,16.8356666667,15.1921111111,5.86044444444,42.1815555555,30.652,5.01011111111
411.85,36.1313333333,17.7867777778,7.99788888889,16.8818888889,15.1268888889,5.81311111111,42.2626666667,30.6428888889,4.97555555555
412.21,36.215,17.8291111111,8.02688888889,16.9312222222,15.1346666667,5.84844444444,42.3712222222,30.6751111111,5.02211111111
412.57,36.2227777778,17.8237777778,8.03988888889,16.9015555556,15.1157777778,5.839,42.3642222222,30.6386666667,5.01555555556
412.92,36.262,17.8451111111,8.01644444444,16.9226666667,15.0801111111,5.81266666667,42.3726666666,30.6231111111,4.98844444444
413.28,36.2124444445,17.8153333333,7.97644444445,16.8953333333,15.016,5.79544444444,42.3403333333,30.6011111111,4.93977777778
413.64,36.2708888889,17.8511111111,7.98711111111,16.9456666667,15.0203333333,5.78866666667,42.3657777778,30.5771111111,4.97677777778
414.00,36.1448888889,17.8507777778,7.92433333333,16.9058888889,14.9576666667,5.80166666667,42.2582222222,30.5188888889,4.97844444444
414.36,36.1785555556,17.8871111111,7.94688888889,16.9867777778,14.9974444444,5.85577777778,42.291,30.5825555556,5.05277777778
414.72,36.1494444445,17.8591111111,7.94922222222,17.0065555556,14.9584444445,5.86855555556,42.266,30.5663333333,5.09177777778
415.07,36.1177777778,17.7833333333,7.906,16.9722222222,14.884,5.82388888889,42.2168888889,30.4928888889,4.99855555556
415.43,36.1305555556,17.7352222222,7.85411111111,16.9632222222,14.8577777778,5.80122222222,42.1886666667,30.497,4.97488888889
415.79,36.1621111111,17.7078888889,7.86277777778,16.9452222222,14.8335555556,5.79011111111,42.1913333333,30.5265555556,4.98177777778
416.15,36.1248888889,17.6554444444,7.87011111111,16.9597777778,14.7981111111,5.78488888889,42.1692222222,30.5251111111,4.979
416.51,36.1755555555,17.6471111111,7.86944444444,16.9917777778,14.7445555556,5.80333333334,42.2028888889,30.5442222222,4.96033333333
416.86,36.1972222222,17.6611111111,7.91022222222,17.03,14.7625555555,5.83711111111,42.2278888889,30.5613333334,5.00333333333
417.22,36.2224444444,17.626,7.89433333334,17.0248888889,14.7438888889,5.83744444444,42.2574444444,30.5375555555,4.98511111111
417.58,36.1076666667,17.5118888889,7.83422222222,16.9326666667,14.654,5.81222222222,42.1468888889,30.4516666667,4.93322222222
417.94,36.1673333333,17.4754444445,7.79144444444,16.9215555556,14.5847777778,5.763,42.1664444445,30.4338888889,4.89355555556
418.29,36.2112222222,17.4621111111,7.79266666667,16.9237777778,14.5781111111,5.79222222222,42.2186666667,30.4292222222,4.90388888889
418.65,36.2765555556,17.4734444445,7.77577777778,16.9475555556,14.5827777778,5.81733333333,42.2975555556,30.4763333333,4.908
419.01,36.3498888889,17.475,7.80022222222,16.9896666667,14.5832222222,5.82933333333,42.3281111111,30.5406666667,4.94644444445
419.37,36.3551111111,17.4477777778,7.78233333333,16.9751111111,14.5517777778,5.82988888889,42.3164444444,30.5084444445,4.94655555556
419.73,36.3485555555,17.3992222222,7.75455555556,16.9461111111,14.5157777778,5.82411111111,42.2803333333,30.4981111111,4.92633333333
420.08,36.3502222222,17.3515555556,7.74811111111,16.9273333333,14.4885555556,5.82555555556,42.2593333334,30.4665555556,4.91466666667
420.44,36.3622222222,17.3173333333,7.73844444444,16.9338888889,14.4793333334,5.82066666667,42.2588888889,30.4836666667,4.92877777778
420.80,36.3557777778,17.2648888889,7.70811111111,16.9331111111,14.4483333333,5.81155555556,42.267,30.4724444444,4.92155555556
421.16,36.3352222222,17.2083333333,7.67733333333,16.9341111111,14.3904444445,5.79322222222,42.2481111111,30.4624444445,4.92077777778
421.51,36.3422222222,17.1792222222,7.65744444445,16.9611111111,14.3818888889,5.80211111111,42.2631111111,30.4583333333,4.91222222222
421.87,36.3736666667,17.1414444444,7.69633333333,17.0013333333,14.3927777778,5.85233333334,42.3018888889,30.482,4.94611111111
422.23,36.3222222222,17.0914444444,7.668,17.0023333333,14.3412222222,5.82344444444,42.2291111111,30.4371111111,4.93644444445
422.58,36.2512222222,17.0047777778,7.63433333333,16.9551111111,14.2818888889,5.764,42.1586666667,30.354,4.90511111111
422.94,36.2016666667,16.943,7.61866666667,16.9385555556,14.2495555555,5.78311111111,42.1336666667,30.3137777778,4.92144444445
423.30,36.2214444444,16.8934444444,7.61944444444,16.9561111111,14.216,5.77888888889,42.1405555556,30.3061111111,4.91144444445
423.66,36.1844444444,16.8645555555,7.62477777778,16.9744444445,14.1907777778,5.78188888889,42.1295555556,30.2645555556,4.92166666667
424.01,36.1812222222,16.8308888889,7.60366666666,16.9834444444,14.1661111111,5.775,42.1317777778,30.2491111111,4.93888888889
424.37,36.15,16.7922222222,7.60388888889,16.9878888889,14.138,5.793,42.1311111111,30.2064444445,4.95633333333
424.73,36.1393333333,16.7553333334,7.59355555555,16.9917777778,14.0962222222,5.77911111111,42.0734444444,30.164,4.95966666667
425.08,36.1388888889,16.7158888889,7.58988888889,16.9924444444,14.0684444444,5.78155555555,42.0571111111,30.1215555555,4.95888888889
425.44,36.1684444444,16.6791111111,7.61111111111,17.0008888889,14.0375555556,5.77377777778,42.0656666667,30.1033333333,4.97211111111
425.80,36.1226666667,16.6366666667,7.58677777778,16.9945555555,14.0033333333,5.75277777778,41.9904444444,30.037,4.97288888889
426.16,36.1364444444,16.6055555555,7.60111111111,16.9923333333,13.9932222222,5.78144444444,42.0081111111,30.001,4.99266666667
426.51,36.1741111111,16.5924444445,7.61588888889,17.0228888889,13.9767777778,5.801,42.0036666667,29.999,5.01422222222
426.87,36.1674444444,16.5382222222,7.56877777778,16.9925555556,13.9133333333,5.76544444444,41.9578888889,29.919,4.97133333333
427.23,36.1132222222,16.5113333333,7.57833333333,16.9775555555,13.8847777778,5.778,41.9257777778,29.8456666667,5.01055555556
427.58,36.1247777778,16.4484444445,7.54177777778,16.9586666667,13.8411111111,5.76911111111,41.896,29.7907777778,4.99111111111
427.94,36.1301111111,16.4144444444,7.55844444444,16.9721111111,13.8082222222,5.78022222222,41.8666666667,29.7542222222,4.99133333333
428.30,36.1124444444,16.3548888889,7.52788888889,16.9427777778,13.7407777778,5.73322222222,41.8186666667,29.6658888889,4.95244444444
428.65,36.135,16.3523333333,7.544,16.9218888889,13.7407777778,5.76855555556,41.8454444445,29.6577777778,4.96355555556
429.01,36.1861111111,16.3847777778,7.60588888889,16.9602222222,13.7847777778,5.80622222222,41.8753333333,29.6696666667,5.028
429.37,36.1753333333,16.3728888889,7.59622222222,16.9427777778,13.7362222222,5.80188888889,41.8566666667,29.6117777778,5.02033333333
429.72,36.2272222222,16.394,7.61866666667,16.9624444445,13.7593333333,5.816,41.9406666666,29.6177777778,5.01544444445
