wavelength,Back_SpoNicf,Belly_SpoNicf,Breast_SpoNicf,Crissum_SpoNicf,Crown_SpoNicf,DorTail_SpoNicf,Rump_SpoNicf,Throat_SpoNicf,WingTip_SpoNicf
360.93,7.77553333333,17.6076666667,9.74693333334,9.08653333334,5.47913333334,8.56513333333,7.8908,9.91080000001,9.79000000001
361.29,7.701,17.5968,9.75353333332,9.00880000001,5.43813333333,8.54380000001,7.85926666667,9.81373333334,9.71493333334
361.66,7.572,17.4912666667,9.69106666667,8.8656,5.33173333333,8.39766666667,7.73546666667,9.63153333333,9.61646666666
362.02,7.59366666667,17.5404,9.72286666667,8.8442,5.36593333333,8.363,7.75333333333,9.68833333333,9.64259999999
362.39,7.77953333334,17.649,9.88073333335,8.96093333333,5.5424,8.50206666666,7.91453333333,9.85966666667,9.79113333335
362.75,7.7588,17.6562,9.876,8.93380000001,5.50653333333,8.45773333333,7.88926666667,9.78526666666,9.72620000001
363.11,7.6614,17.6234666667,9.8368,8.84746666667,5.4322,8.34113333333,7.7838,9.70266666667,9.58900000001
363.48,7.72426666667,17.6852666667,9.94999999999,8.89986666667,5.53553333333,8.41813333333,7.82133333333,9.79593333333,9.64086666667
363.84,7.7176,17.8524,10.018,8.89899999999,5.53486666667,8.45946666667,7.91466666667,9.86113333335,9.69359999999
364.20,7.77433333333,17.9038666667,10.0337333333,8.86333333332,5.55066666667,8.44566666667,7.96213333333,9.88546666665,9.77399999999
364.57,7.7244,17.9756,10.0388666667,8.78193333333,5.54486666667,8.36233333333,7.9434,9.87913333333,9.7184
364.93,7.72506666667,17.9486666667,10.0125333333,8.69873333333,5.5582,8.341,7.95833333333,9.91406666666,9.68673333334
365.29,7.71506666667,17.9634666667,9.96693333332,8.6468,5.5462,8.23706666667,7.90386666667,9.96013333333,9.65926666667
365.66,7.72526666667,18.0456666667,9.96213333333,8.6828,5.59526666667,8.2474,7.93226666667,10.0486666667,9.68253333333
366.02,7.71366666667,18.0958666667,9.95406666667,8.7078,5.60773333333,8.2532,7.9052,10.0922,9.69393333333
366.38,7.40093333333,17.9572666667,9.69346666667,8.49306666667,5.2916,7.99913333333,7.7024,9.87506666668,9.5178
366.75,7.30873333333,17.8639333333,9.65053333333,8.43233333333,5.2176,7.886,7.6044,9.86633333335,9.4438
367.11,7.29693333333,17.81,9.61073333334,8.36686666667,5.195,7.83093333333,7.57793333333,9.8106,9.50753333333
367.47,7.27433333333,17.8174,9.64613333333,8.443,5.20606666667,7.79253333333,7.68126666667,9.86873333333,9.57493333335
367.84,7.315,17.8424,9.68693333333,8.53606666667,5.34686666667,7.85573333333,7.74593333333,9.92233333335,9.63440000001
368.20,7.1784,17.7694,9.57940000001,8.43273333333,5.1968,7.7014,7.54213333334,9.80506666665,9.50693333333
368.56,7.08893333333,17.6623333333,9.46160000001,8.31153333333,5.02286666666,7.5816,7.45793333333,9.6668,9.40633333333
368.93,7.16726666667,17.7999333333,9.5732,8.46146666667,5.12166666667,7.6388,7.5584,9.69546666667,9.48380000001
369.29,7.36973333333,17.9739333333,9.8374,8.68466666667,5.30206666667,7.83133333333,7.8014,9.90400000001,9.6514
369.65,7.48426666667,18.1396666667,9.97973333332,8.79520000001,5.4102,7.91726666667,7.9666,10.0262,9.75379999999
370.01,7.49546666667,18.1082666667,9.94733333333,8.819,5.35073333333,7.88086666667,7.98433333333,9.96686666667,9.72866666665
370.38,7.84186666666,18.4363333333,10.2782666667,9.09046666667,5.66053333333,8.20806666667,8.24986666667,10.2608,9.9748
370.74,7.94079999999,18.6492666667,10.3477333333,9.18833333333,5.78766666667,8.33786666666,8.3522,10.3687333333,10.0799333333
371.10,7.92693333334,18.6618666667,10.2892666667,9.16740000001,5.815,8.28166666667,8.31473333333,10.3262666667,10.0255333333
371.46,8.15613333333,18.8221333334,10.4162,9.24579999999,5.9656,8.44426666667,8.40766666667,10.4829333333,10.1365333333
371.83,8.26733333333,18.9982666667,10.5358666667,9.34739999999,5.95026666667,8.55293333334,8.4586,10.5451333333,10.1964
372.19,8.31113333333,19.0534666667,10.5933333333,9.38919999999,6.01586666667,8.61413333333,8.56973333333,10.5542,10.2113333333
372.55,8.26619999999,19.0393333333,10.5205333333,9.37533333334,6.05173333333,8.55566666666,8.52353333333,10.5566,10.1137333334
372.92,8.07100000001,18.9968666667,10.3588666667,9.2674,5.90473333333,8.42906666667,8.4098,10.4334,9.97253333333
373.28,7.92226666667,18.9135333333,10.225,9.13673333333,5.80933333333,8.35840000001,8.29506666667,10.2764,9.80906666666
373.64,7.93326666667,18.9265333333,10.1779333333,9.15593333333,5.84766666667,8.41093333334,8.28726666667,10.2612,9.80013333335
374.00,7.86166666667,18.9916,10.1634,9.0958,5.83026666667,8.36680000001,8.22746666667,10.2197333333,9.76760000001
374.37,7.63486666667,18.7474666667,9.92020000001,8.9198,5.6572,8.1868,8.0004,10.0354666667,9.54753333333
374.73,7.65013333333,18.7255333333,9.86226666666,8.92126666667,5.69993333333,8.1648,8.00306666667,10.0173333333,9.54106666666
375.09,7.6542,18.8146666667,9.93339999999,8.98686666667,5.67893333333,8.2152,8.03226666667,10.0633333333,9.55899999999
375.45,7.4698,18.7578,9.80433333332,8.87633333333,5.52953333333,8.08866666666,7.90713333333,9.89166666667,9.37626666667
375.81,7.3372,18.505,9.5616,8.72953333333,5.4216,7.9192,7.78546666667,9.79306666668,9.2002
376.18,7.34646666667,18.5921333333,9.54700000001,8.79106666667,5.46593333333,7.96066666667,7.85166666667,9.85993333333,9.19979999999
376.54,7.42773333333,18.7112,9.63840000001,8.86373333333,5.51293333334,8.02046666667,7.9096,9.94579999998,9.2924
376.90,7.43893333333,18.6212666667,9.62226666667,8.78366666667,5.5256,8.00286666667,7.83746666667,9.87966666665,9.25666666667
377.26,7.6128,18.7916666667,9.74559999999,8.9862,5.67306666666,8.1886,7.98786666667,10.0724,9.39300000001
377.63,7.61046666666,18.8579333333,9.78453333333,9.08193333333,5.7092,8.21746666667,7.99773333333,10.1248666667,9.40313333333
377.99,7.62866666667,18.8016666667,9.77353333333,9.14526666666,5.7526,8.2472,8.03346666667,10.1336,9.39593333334
378.35,7.57746666666,18.8162,9.75113333332,9.13739999999,5.7394,8.1942,8.05086666667,10.1084666667,9.36593333332
378.71,7.59033333333,18.8696666667,9.76633333333,9.17919999999,5.7266,8.22306666667,8.06613333333,10.1574,9.35846666667
379.07,7.628,18.9292666667,9.751,9.20573333333,5.75673333333,8.28473333333,8.08073333333,10.2028,9.36306666666
379.44,7.6198,18.9302666667,9.69146666666,9.21506666667,5.77513333333,8.30266666667,8.07173333333,10.2024666667,9.3932
379.80,7.67806666667,19.0700666667,9.75413333333,9.29146666665,5.8782,8.37466666667,8.09413333333,10.2296,9.46246666665
380.16,7.61906666667,18.9676666667,9.73313333333,9.27160000001,5.78766666667,8.3044,7.9414,10.1138,9.38926666666
380.52,7.59046666667,18.9104,9.62913333333,9.2224,5.73253333333,8.27486666667,7.90213333333,10.0363333333,9.31153333335
380.88,7.542,18.9252666667,9.56013333334,9.21513333334,5.65946666667,8.19253333333,7.8724,10.018,9.21140000001
381.24,7.45793333333,18.8728666667,9.45526666667,9.1318,5.5498,8.0388,7.751,9.87819999998,9.07526666666
381.61,7.3856,18.8058666667,9.34746666667,8.99186666666,5.3936,7.91813333333,7.61786666667,9.74820000001,8.96113333333
381.97,7.41226666667,18.8704666667,9.34733333332,8.95979999999,5.35506666667,7.88626666667,7.55666666667,9.75759999999,8.92853333333
382.33,7.5172,18.989,9.42519999999,9.0942,5.44766666667,7.942,7.627,9.832,8.99186666667
382.69,7.3882,18.8800666667,9.3484,8.99253333333,5.3272,7.78593333333,7.5296,9.72019999999,8.86080000001
383.05,7.37446666667,18.8892,9.33413333333,9.03226666666,5.337,7.8078,7.54733333333,9.71653333333,8.8588
383.41,7.27993333333,18.8596666667,9.2566,8.99326666667,5.24786666667,7.68826666667,7.44593333333,9.61386666667,8.72673333334
383.77,7.16566666667,18.759,9.14606666667,8.91053333333,5.09233333333,7.55213333333,7.32473333334,9.50306666667,8.59266666666
384.14,7.147,18.7981333333,9.03493333334,8.87273333333,5.09293333333,7.53573333333,7.3268,9.46366666666,8.54953333333
384.50,7.2692,18.9578666667,9.17993333333,9.03506666666,5.2642,7.6808,7.4216,9.60006666667,8.6722
384.86,7.374,19.0758666667,9.23993333334,9.17233333333,5.35953333333,7.79133333333,7.4934,9.66479999999,8.80060000001
385.22,7.38126666667,19.1501333333,9.2286,9.18406666667,5.40366666667,7.8234,7.47333333333,9.69239999999,8.83213333334
385.58,7.44853333333,19.1925333333,9.27133333333,9.24159999999,5.4752,7.88726666667,7.52173333333,9.75419999999,8.85526666666
385.94,7.47833333333,19.2841333333,9.28080000001,9.30973333335,5.5284,7.93713333333,7.557,9.78906666667,8.87333333334
386.30,7.435,19.2560666667,9.2372,9.26186666667,5.47726666667,7.89813333333,7.50026666667,9.758,8.82266666667
386.66,7.55786666667,19.4208,9.29659999999,9.38733333332,5.58906666667,8.04493333333,7.56253333333,9.86253333333,8.89373333334
387.03,7.51893333334,19.4133333333,9.26546666666,9.36200000001,5.56846666667,8.00306666667,7.5188,9.82760000001,8.85513333333
387.39,7.68386666667,19.5412666667,9.39333333334,9.47966666665,5.67786666667,8.1242,7.63953333334,9.98986666666,8.96960000001
387.75,7.85326666667,19.7884666667,9.61573333333,9.70453333333,5.89266666667,8.33093333333,7.84673333333,10.2039333333,9.15020000001
388.11,7.8882,19.8222666667,9.68666666668,9.7642,5.94573333333,8.3586,7.84146666667,10.3051333333,9.19133333334
388.47,7.82293333333,19.7816666667,9.62473333333,9.71400000001,5.85293333333,8.2924,7.7834,10.2686,9.1436
388.83,7.80913333333,19.7954,9.66113333334,9.69740000001,5.8252,8.2558,7.76446666667,10.2882,9.08006666667
389.19,7.823,19.8107333333,9.6906,9.73066666666,5.8158,8.22313333333,7.7912,10.2755333333,9.09946666667
389.55,7.84033333333,19.9126,9.76766666665,9.83440000001,5.88433333333,8.26446666667,7.865,10.3737333333,9.19353333334
389.91,7.80013333333,19.8882666667,9.7716,9.8356,5.84246666667,8.25033333333,7.85366666667,10.3362,9.18053333334
390.27,7.81986666667,19.9302,9.76813333333,9.84279999999,5.81366666667,8.25726666667,7.8482,10.3554666667,9.1756
390.63,7.71186666667,19.8789333333,9.70566666667,9.78679999998,5.72946666667,8.16633333333,7.7754,10.2798666667,9.12320000001
391.00,7.77033333333,19.9049333333,9.7434,9.83379999998,5.73273333333,8.14806666666,7.7794,10.2957333333,9.15999999999
391.36,7.69706666667,19.8772,9.73919999999,9.82646666666,5.714,8.13206666667,7.74886666667,10.2316666667,9.1352
391.72,7.6548,19.7948,9.60433333333,9.74893333332,5.63333333333,8.02833333333,7.63213333333,10.1410666667,9.07046666667
392.08,7.6454,19.8179333333,9.60653333333,9.71993333332,5.59213333333,8.03193333333,7.68046666667,10.135,9.09160000001
392.44,7.5874,19.8104666667,9.57586666667,9.72493333331,5.5618,7.9882,7.66313333333,10.0894666667,9.04926666667
392.80,7.55686666667,19.7739333333,9.59886666667,9.75419999999,5.53786666667,8.00506666667,7.65853333333,10.0686,9.07453333334
393.16,7.46453333333,19.6693333333,9.52746666667,9.67553333333,5.46453333333,7.9194,7.59553333333,10.0191333333,8.98826666667
393.52,7.4368,19.6067333333,9.48326666666,9.65160000001,5.39886666667,7.88626666667,7.5446,9.9526,8.92413333333
393.88,7.53226666667,19.6967333333,9.57513333332,9.73653333332,5.4888,7.9752,7.66246666667,10.0698666667,9.01666666666
394.24,7.6006,19.7418666667,9.66480000001,9.82199999998,5.58793333333,8.056,7.76386666667,10.1335333333,9.08879999999
394.60,7.63513333333,19.7268,9.69993333333,9.86420000001,5.61653333333,8.0726,7.78953333333,10.1294,9.11513333333
394.96,7.5972,19.7152666667,9.70586666666,9.84340000001,5.6212,8.07,7.79533333333,10.133,9.08353333334
395.32,7.6198,19.7626,9.71540000001,9.88446666667,5.65666666667,8.125,7.83726666667,10.1956666667,9.13339999999
395.68,7.44753333333,19.6598,9.66173333333,9.77033333333,5.5532,8.04013333333,7.76533333333,10.1114666667,8.98819999999
396.04,7.4766,19.6714,9.68886666668,9.86859999998,5.60946666667,8.0678,7.7842,10.138,8.98773333333
396.40,7.4832,19.6549333333,9.69599999999,9.86613333333,5.61493333333,8.053,7.7614,10.1261333333,8.9734
396.76,7.5062,19.7136,9.67673333333,9.89299999999,5.66026666667,8.0592,7.78053333333,10.1596,9.00140000001
397.12,7.5188,19.7834,9.73753333334,9.95046666667,5.6498,8.11113333333,7.81213333333,10.2073333334,9.02473333333
397.48,7.49953333333,19.7668666667,9.74186666667,9.92879999999,5.62193333333,8.09526666667,7.80446666667,10.19,9.03540000001
397.84,7.4776,19.7714666667,9.70126666666,9.94540000001,5.6086,8.0702,7.7372,10.1623333333,9.03346666667
398.20,7.41713333333,19.6890666667,9.66213333333,9.88153333334,5.54,7.98433333333,7.65213333333,10.0762,9.00233333333
398.56,7.32946666667,19.6316666667,9.62566666667,9.79186666666,5.451,7.914,7.60206666667,10.0521333333,8.91153333333
398.92,7.29386666667,19.5970666667,9.60366666666,9.75379999999,5.39346666667,7.87033333333,7.5364,10.0280666667,8.89120000001
399.28,7.26026666667,19.5312,9.57720000001,9.69500000001,5.33973333333,7.78446666667,7.47666666667,9.99813333333,8.82766666667
399.64,7.32306666667,19.5977333333,9.61773333335,9.76433333334,5.36473333333,7.8036,7.5086,10.0296666667,8.90126666667
400.00,7.29966666667,19.5593333333,9.64973333333,9.72673333333,5.34813333333,7.76606666667,7.4446,10.0562666667,8.90333333333
400.36,7.3394,19.5994666667,9.725,9.76993333335,5.3624,7.8084,7.47086666667,10.1285333333,8.95426666666
400.72,7.28546666667,19.5152,9.69953333333,9.66379999999,5.2858,7.73293333333,7.40726666667,10.0987333333,8.87993333333
401.08,7.31146666667,19.5292666667,9.70386666667,9.6784,5.3104,7.73906666667,7.39953333333,10.1148,8.91920000001
401.44,7.34786666667,19.6144666667,9.75946666667,9.71139999999,5.36133333333,7.79366666667,7.4328,10.1866666667,8.96519999999
401.80,7.28246666667,19.5685333333,9.71233333334,9.66433333334,5.30213333334,7.72186666667,7.38733333333,10.1275333333,8.92206666667
402.16,7.23993333333,19.5876666667,9.67073333333,9.66279999999,5.25746666667,7.7126,7.34886666667,10.1194,8.88086666667
402.52,7.3352,19.7186666667,9.78133333333,9.77960000001,5.3658,7.79166666667,7.4292,10.2113333333,9.01146666667
402.88,7.37606666667,19.7901333333,9.81873333333,9.83066666667,5.4056,7.8528,7.512,10.2578666666,9.08213333333
403.24,7.365,19.7805333334,9.81940000001,9.83173333335,5.36473333333,7.83046666667,7.49793333333,10.2392,9.06693333334
403.60,7.40653333333,19.8044666667,9.87766666665,9.84760000001,5.3706,7.85,7.53073333334,10.2933333333,9.11199999999
403.95,7.40086666667,19.8003333333,9.8318,9.81293333333,5.33986666667,7.8284,7.53473333333,10.2542666667,9.10953333333
404.31,7.3736,19.7518,9.78266666667,9.79253333333,5.3106,7.76233333333,7.51573333333,10.2042,9.07593333334
404.67,7.38026666667,19.8120666667,9.81046666665,9.84426666665,5.34246666667,7.75853333333,7.5516,10.2230666667,9.1078
405.03,7.30206666667,19.7188,9.77399999999,9.78666666667,5.28973333333,7.6948,7.48933333333,10.1916,9.07146666665
405.39,7.26286666667,19.6695333333,9.72046666667,9.7738,5.24406666667,7.63366666667,7.45613333333,10.1584666667,9.02593333334
405.75,7.3156,19.6978666667,9.79040000001,9.79279999999,5.2794,7.68346666667,7.496,10.2138,9.06926666667
406.11,7.3,19.6845333333,9.79153333334,9.7888,5.26,7.6468,7.5,10.2522,9.05833333334
