wavelength,Back_SpoCorf,Belly_SpoCorf,Breast_SpoCorf,Crissum_SpoCorf,Crown_SpoCorf,DorTail_SpoCorf,Patch10_SpoCorf,Rump_SpoCorf,Throat_SpoCorf,WingTip_SpoCorf
351.46,4.69044444445,6.64033333333,4.77288888889,6.17844444444,5.13488888889,7.35766666667,6.06111111111,5.43577777778,5.33455555555,8.08033333333
351.83,5.27455555555,7.18166666667,5.32188888889,6.7795,5.78688888889,7.85377777778,6.71411111111,6.09688888889,5.85766666667,8.6445
352.19,5.19555555555,7.18327777778,5.27911111111,6.72027777778,5.73544444445,7.69933333333,6.63266666667,5.93888888889,5.746,8.53533333333
352.55,5.67644444444,7.70805555556,5.67388888889,7.00538888889,6.05988888889,7.97166666667,7.11755555555,6.36855555556,6.21933333333,9.04883333333
352.92,5.663,7.59761111111,5.87033333333,6.97722222222,6.05222222222,7.915,7.045,6.395,6.14166666667,9.00888888889
353.28,5.86588888889,7.67005555556,6.21811111111,7.04933333333,6.16755555555,8.08822222222,7.15588888889,6.39566666666,6.36766666667,9.11677777778
353.65,5.89855555556,7.66277777778,6.43144444444,7.11366666667,6.24055555555,8.221,7.223,6.39133333333,6.50677777778,9.27133333333
354.01,5.95411111111,7.76883333333,6.54588888889,7.28116666667,6.42211111111,8.40011111111,7.45466666667,6.51622222222,6.72411111111,9.352
354.38,6.01844444445,7.77366666667,6.82744444444,7.34255555556,6.44855555556,8.31944444444,7.50788888889,6.46055555556,6.85166666667,9.47477777778
354.74,5.99388888889,7.7355,6.88722222222,7.39955555556,6.40844444445,8.238,7.48733333333,6.41555555556,6.88722222222,9.39444444445
355.11,5.88466666667,7.72494444445,6.80533333333,7.41322222222,6.325,8.11488888889,7.363,6.24555555556,6.83122222222,9.23244444445
355.47,6.03388888889,7.98516666667,6.94255555556,7.49177777778,6.47655555556,8.18122222222,7.44711111111,6.36422222222,7.025,9.28827777778
355.83,5.84344444444,7.97338888889,6.90955555556,7.39544444444,6.38544444445,8.02277777778,7.31455555556,6.23944444444,7.01977777778,9.08027777778
356.20,5.93377777778,7.98222222222,7.02311111111,7.52466666667,6.38344444444,8.099,7.41088888889,6.29977777778,7.12455555556,8.94794444444
356.56,5.67544444444,7.65133333333,6.704,7.35238888889,6.243,7.94188888889,7.124,6.04066666666,6.86288888889,8.615
356.93,5.61133333333,7.63472222222,6.65033333333,7.43761111111,6.20688888889,7.98733333333,7.13911111111,6.01222222222,7.00822222222,8.68355555556
357.29,5.40444444444,7.5945,6.36766666667,7.22305555556,6.01077777778,7.85666666667,7.07088888889,5.92388888889,6.847,8.58616666667
357.66,5.28544444444,7.411,6.03633333333,7.13144444444,5.83833333333,7.49233333333,6.78322222222,5.761,6.58066666667,8.32138888889
358.02,5.37166666667,7.38233333333,5.97177777778,7.06905555556,5.78255555556,7.48811111111,6.66011111111,5.69422222222,6.48122222222,8.262
358.38,5.45622222222,7.48638888889,5.98766666667,7.08683333333,5.89422222222,7.667,6.69155555555,5.801,6.44188888889,8.24322222222
358.75,5.68644444444,7.72683333333,6.12955555555,7.3385,6.11955555556,7.93033333333,6.88788888889,5.99033333333,6.70522222222,8.39488888889
359.11,5.83244444444,7.89583333333,6.386,7.45077777778,6.36855555556,8.191,7.09522222222,6.18211111111,6.82722222222,8.70966666667
359.48,5.80888888889,7.8115,6.43077777778,7.51211111111,6.40611111111,8.22266666667,7.09988888889,6.18688888889,6.809,8.82294444444
359.84,5.87,7.80494444444,6.27911111111,7.5975,6.37255555556,8.26511111111,7.05266666666,6.17633333333,6.76144444445,8.81238888889
360.20,6.00866666667,7.94566666667,6.32222222222,7.79683333333,6.57877777778,8.41122222222,7.20922222222,6.28855555556,6.85655555556,9.00077777778
360.57,6.27877777778,8.2785,6.64944444444,8.00094444444,6.75277777778,8.60788888889,7.45611111111,6.55622222222,7.08922222222,9.33716666667
360.93,6.21955555556,8.18027777778,6.52255555555,7.84416666667,6.75111111111,8.47122222222,7.41188888889,6.47366666667,6.92766666667,9.23027777778
361.29,6.46422222222,8.30622222222,6.72577777778,7.95905555556,6.96133333333,8.72422222222,7.54744444444,6.68644444445,7.08622222222,9.30033333333
361.66,6.47244444444,8.40127777778,6.73011111111,7.88288888889,7.00077777778,8.77011111111,7.61144444444,6.76266666667,7.23555555556,9.44088888889
362.02,6.39311111111,8.31205555556,6.71088888889,7.75316666667,6.947,8.71688888889,7.59088888889,6.70455555556,7.19111111111,9.36216666667
362.39,6.51144444444,8.39255555556,6.78455555555,7.82377777778,7.06888888889,8.81355555556,7.78555555556,6.82277777778,7.347,9.43405555555
362.75,6.49466666667,8.31866666667,6.75066666667,7.70344444444,6.98066666667,8.73222222222,7.73977777778,6.83611111111,7.26188888889,9.45877777778
363.11,6.42488888889,8.28483333333,6.61644444444,7.637,6.82044444444,8.60844444445,7.64044444444,6.75822222222,7.21455555555,9.34055555556
363.48,6.42355555556,8.27044444444,6.672,7.64383333333,6.817,8.61722222222,7.638,6.80577777778,7.25577777778,9.32211111111
363.84,6.54244444444,8.27538888889,6.81855555556,7.65855555556,6.94455555556,8.62422222222,7.72888888889,6.889,7.32511111111,9.38872222222
364.20,6.45644444445,8.18394444444,6.77755555555,7.50561111111,6.83044444445,8.45655555556,7.56711111111,6.85722222222,7.236,9.2785
364.57,6.18066666667,7.94561111111,6.55644444445,7.40566666667,6.70511111111,8.32444444445,7.41755555556,6.72055555555,7.08077777778,8.92616666667
364.93,6.29722222222,8.13422222222,6.66811111111,7.538,6.76888888889,8.47255555555,7.48644444445,6.83544444445,7.21644444444,8.9955
365.29,6.20211111111,8.12261111111,6.57455555556,7.53733333333,6.75822222222,8.327,7.43844444444,6.75811111111,7.25322222222,9.00988888889
365.66,6.33588888889,8.17738888889,6.78677777778,7.68827777778,6.94088888889,8.47211111111,7.53922222222,6.85255555555,7.33111111111,9.07633333333
366.02,6.29855555556,8.19494444445,6.74077777778,7.71644444444,6.90266666667,8.41011111111,7.47333333333,6.78444444444,7.34122222222,9.08527777778
366.38,6.216,8.22433333333,6.67611111111,7.69955555556,6.80555555556,8.30155555556,7.28844444444,6.68477777778,7.32522222222,9.067
366.75,6.21733333333,8.16594444444,6.69522222222,7.69394444444,6.79755555556,8.29177777778,7.25266666667,6.62866666666,7.35811111111,9.02544444444
367.11,6.20411111111,8.04783333333,6.71877777778,7.70161111111,6.90222222222,8.20288888889,7.26,6.68177777778,7.37111111111,8.97044444444
367.47,6.00944444444,7.88972222222,6.45666666667,7.49788888889,6.71688888889,7.91277777778,7.01955555555,6.34888888889,7.14344444444,8.66472222222
367.84,5.94844444445,7.92911111111,6.47066666667,7.44444444444,6.54388888889,7.96766666667,6.966,6.30122222222,7.14233333333,8.68383333333
368.20,5.93611111111,7.94366666667,6.52944444444,7.45694444444,6.50455555555,8.01077777778,7.028,6.21322222222,7.162,8.7575
368.56,6.01611111111,8.0815,6.55188888889,7.39444444444,6.44633333333,7.90866666667,6.96766666667,6.13455555556,7.11655555556,8.84055555556
368.93,6.06622222222,8.04405555555,6.61744444444,7.41511111111,6.48122222222,7.86777777778,7.04844444444,6.17544444444,7.08777777778,8.97066666667
369.29,6.10611111111,8.07938888889,6.71777777778,7.4605,6.43588888889,7.88088888889,7.07588888889,6.15577777778,7.10577777778,8.97561111111
369.65,6.17577777778,8.2245,6.86355555555,7.54372222222,6.44655555555,7.89833333333,7.16977777778,6.22322222222,7.19288888889,8.96022222222
370.01,6.26388888889,8.30627777778,6.94122222222,7.68338888889,6.57811111111,8.02444444444,7.24466666666,6.37733333333,7.21322222222,8.97894444444
370.38,6.12611111111,8.12577777778,6.85833333333,7.61905555556,6.50955555555,7.95455555555,7.13111111111,6.28355555555,7.06888888889,8.843
370.74,5.857,7.89061111111,6.57788888889,7.47538888889,6.27888888889,7.66933333333,6.87644444445,5.99866666667,6.747,8.59783333333
371.10,5.87777777778,7.95288888889,6.53388888889,7.41611111111,6.22866666667,7.67488888889,6.79977777778,5.87755555555,6.73377777778,8.52916666667
371.46,6.05644444444,8.082,6.61644444445,7.44427777778,6.31633333333,7.80277777778,6.94322222222,6.05655555555,6.84411111111,8.72955555556
371.83,6.15055555555,8.11638888889,6.61111111111,7.44888888889,6.47477777778,7.80466666667,7.00688888889,6.11744444445,6.84211111111,8.76211111111
372.19,6.15133333333,8.11133333333,6.53944444444,7.38627777778,6.48322222222,7.77366666667,7.01222222222,6.148,6.89133333333,8.74088888889
372.55,6.22355555556,8.01327777778,6.61266666667,7.44383333333,6.56655555556,7.91555555555,7.14088888889,6.28933333333,7.02111111111,8.85261111111
372.92,6.11366666667,7.9525,6.53722222222,7.32066666667,6.53522222222,7.78277777778,6.99977777778,6.235,6.92588888889,8.68444444445
373.28,5.98044444444,7.83616666667,6.42233333334,7.21311111111,6.48944444444,7.72033333333,6.90477777778,6.21388888889,6.844,8.59655555555
373.64,5.98633333333,7.82772222222,6.36944444444,7.11138888889,6.488,7.73944444444,6.83666666666,6.20355555556,6.83511111111,8.56944444445
374.00,5.94488888889,7.9095,6.33322222222,7.10944444444,6.41833333333,7.65555555555,6.81811111111,6.21088888889,6.85888888889,8.67416666667
374.37,6.022,7.99127777778,6.39844444445,7.10266666667,6.41955555555,7.64333333333,6.94555555556,6.32877777778,6.91622222222,8.76722222222
374.73,6.35233333333,8.37288888889,6.68566666667,7.33577777778,6.70488888889,7.97488888889,7.20922222222,6.70155555556,7.25088888889,9.04494444445
375.09,6.28811111111,8.39838888889,6.72011111111,7.33766666667,6.65555555555,7.90777777778,7.22,6.75177777778,7.228,9.05766666667
375.45,6.19466666667,8.37894444444,6.80044444445,7.37222222222,6.64211111111,7.90788888889,7.178,6.73533333333,7.27911111111,9.03661111111
375.81,6.07666666667,8.31161111111,6.70677777778,7.35938888889,6.47666666667,7.76711111111,7.055,6.65633333333,7.21633333333,8.842
376.18,6.058,8.28788888889,6.65088888889,7.36877777778,6.43155555556,7.68033333333,6.97222222222,6.63311111111,7.132,8.79827777778
376.54,6.04411111111,8.36711111111,6.68688888889,7.41572222222,6.45466666667,7.70922222222,6.89055555556,6.59577777778,7.162,8.79494444444
376.90,6.04944444444,8.38888888889,6.65411111111,7.41666666667,6.36911111111,7.72144444444,6.87888888889,6.55777777778,7.16855555556,8.80055555555
377.26,6.13822222222,8.42994444445,6.73933333333,7.47116666667,6.40966666667,7.71155555556,6.88422222222,6.58722222222,7.23377777778,8.80083333333
377.63,5.98233333333,8.33916666667,6.58044444444,7.44661111111,6.29055555556,7.61911111111,6.81733333333,6.43922222222,7.15522222222,8.70361111111
377.99,6.106,8.44377777778,6.72166666667,7.58877777778,6.533,7.79055555556,6.99744444444,6.54244444445,7.31488888889,8.75077777778
378.35,6.10311111111,8.5175,6.68044444444,7.63477777778,6.59233333333,7.78722222222,6.93066666667,6.47144444444,7.34588888889,8.75344444445
378.71,6.0,8.43672222222,6.62633333333,7.58522222222,6.51566666667,7.69722222222,6.87655555555,6.33522222222,7.30222222222,8.67388888889
379.07,6.06322222222,8.49833333333,6.66733333334,7.682,6.55311111111,7.81555555556,6.89244444444,6.321,7.32533333333,8.7275
379.44,6.23044444444,8.64927777778,6.72911111111,7.85305555556,6.63611111111,7.87933333333,6.99477777778,6.49866666667,7.40611111111,8.784
379.80,6.27544444444,8.69116666667,6.77522222222,7.87355555556,6.76322222222,7.93311111111,6.98344444445,6.485,7.48844444444,8.86194444444
380.16,6.25233333333,8.63888888889,6.82155555555,7.80877777778,6.76255555556,7.95411111111,6.94466666667,6.43988888889,7.48677777778,8.86111111111
380.52,6.16022222222,8.611,6.68033333333,7.69266666667,6.68022222222,7.79955555555,6.85211111111,6.33755555556,7.36533333333,8.71888888889
380.88,6.17722222222,8.5935,6.687,7.71994444444,6.75222222222,7.76088888889,6.83188888889,6.35822222222,7.40422222222,8.68672222222
381.24,6.04233333333,8.51216666667,6.56588888889,7.60372222222,6.70444444444,7.72,6.72555555556,6.25455555556,7.27166666667,8.64444444444
381.61,6.06288888889,8.49983333333,6.66122222222,7.603,6.73444444445,7.70222222222,6.69911111111,6.28322222222,7.20655555555,8.686
381.97,5.97811111111,8.34627777778,6.63711111111,7.46294444444,6.57255555556,7.53655555555,6.62822222222,6.15633333333,7.10633333333,8.67705555555
382.33,5.95333333333,8.27577777778,6.66477777778,7.37522222222,6.54255555556,7.56055555556,6.63777777778,6.15811111111,7.05911111111,8.60294444444
382.69,5.97988888889,8.27688888889,6.70311111111,7.39927777778,6.63022222222,7.67722222222,6.65155555556,6.18077777778,7.10855555556,8.69177777778
383.05,5.96011111111,8.21272222222,6.67266666667,7.37016666667,6.63277777778,7.64488888889,6.69122222222,6.16044444444,7.15133333333,8.67016666667
383.41,6.04555555556,8.27988888889,6.76333333333,7.39394444444,6.76455555555,7.76544444444,6.74611111111,6.15666666667,7.24433333333,8.743
383.77,6.021,8.24594444444,6.76611111111,7.34177777778,6.70711111111,7.75933333333,6.77433333333,6.16922222222,7.23255555555,8.75533333333
384.14,6.085,8.30094444444,6.81111111111,7.32588888889,6.73488888889,7.81277777778,6.818,6.21333333333,7.29088888889,8.76622222222
384.50,6.21944444445,8.36877777778,6.87944444445,7.38338888889,6.79422222222,7.91433333333,6.931,6.32955555556,7.40633333333,8.84044444444
384.86,6.23266666667,8.44194444445,6.89633333333,7.43561111111,6.78522222222,7.98844444444,6.97155555556,6.36066666667,7.48855555556,8.86577777778
385.22,6.23655555556,8.47266666667,6.88944444444,7.45705555556,6.778,7.95722222222,6.98766666666,6.35266666667,7.52988888889,8.89822222222
385.58,6.35711111111,8.61683333333,6.99466666667,7.56888888889,6.87788888889,8.02388888889,7.12266666666,6.513,7.68666666667,8.98444444444
385.94,6.39933333334,8.72938888889,7.01377777778,7.62777777778,6.97211111111,8.08566666667,7.10266666667,6.54866666667,7.767,9.012
386.30,6.34311111111,8.70644444445,6.95333333334,7.60772222222,6.87488888889,8.00855555556,7.05033333333,6.48566666667,7.77466666667,8.99205555556
386.66,6.36033333334,8.77022222222,6.96644444445,7.662,6.84088888889,7.94711111111,7.06366666667,6.52244444444,7.76366666667,8.94688888889
387.03,6.42344444445,8.878,7.009,7.6495,6.90888888889,7.94455555556,7.09755555556,6.601,7.78522222222,8.9745
387.39,6.38122222222,8.90627777778,6.99855555555,7.66683333333,6.85622222222,7.92622222222,7.15277777778,6.61122222222,7.75733333334,8.96483333333
387.75,6.44677777778,9.03427777778,7.08988888889,7.81133333333,6.93522222222,8.019,7.20822222222,6.65677777778,7.82688888889,9.03116666667
388.11,6.37277777778,9.01316666667,7.00688888889,7.84822222222,6.93144444444,7.927,7.18155555556,6.59533333333,7.78266666667,8.97944444445
388.47,6.24566666667,8.885,6.90911111111,7.80733333333,6.80866666667,7.82822222222,7.06188888889,6.47777777778,7.65211111111,8.88405555555
388.83,6.29911111111,8.94833333333,7.00055555555,7.87227777778,6.85411111111,7.86866666667,7.19466666667,6.56511111111,7.69455555555,8.94733333333
389.19,6.41344444445,9.02122222222,7.129,7.95727777778,6.88533333334,7.93877777778,7.26722222222,6.628,7.762,9.02605555556
389.55,6.31866666667,8.95677777778,7.02811111111,7.87988888889,6.81066666667,7.88333333333,7.18844444444,6.53088888889,7.66611111111,8.94161111111
389.91,6.33788888889,8.98272222222,7.02433333333,7.83722222222,6.76166666667,7.86255555556,7.19355555556,6.54155555556,7.63955555556,8.88194444445
390.27,6.40966666667,9.02661111111,7.081,7.96372222222,6.85377777778,7.946,7.25655555556,6.63744444444,7.68422222222,8.92855555556
390.63,6.389,8.99716666667,7.06188888889,7.88283333333,6.84044444445,7.88422222222,7.25311111111,6.61122222222,7.68088888889,8.92316666667
391.00,6.43722222222,9.04305555555,7.11055555556,7.94611111111,6.88522222222,7.96966666667,7.31266666667,6.612,7.69244444444,8.99061111111
391.36,6.39866666666,8.94605555556,7.082,7.87911111111,6.86788888889,7.93933333333,7.20888888889,6.50066666667,7.64255555556,8.95494444445
391.72,6.363,8.90883333333,7.04155555556,7.83266666667,6.83466666667,7.88311111111,7.20955555556,6.474,7.622,8.93416666667
392.08,6.41811111111,8.96111111111,7.13533333333,7.93388888889,6.87155555556,7.96522222222,7.22555555556,6.583,7.675,9.00766666667
392.44,6.45355555556,9.04472222222,7.20977777778,7.87638888889,6.94988888889,7.99988888889,7.27777777778,6.68155555555,7.73644444444,9.05305555555
392.80,6.34133333333,8.99983333333,7.09377777778,7.81461111111,6.88311111111,7.94711111111,7.132,6.59255555555,7.63766666667,8.97483333333
393.16,6.20611111111,8.87566666667,7.00444444444,7.74972222222,6.81933333333,7.83033333333,7.04966666667,6.54722222222,7.49688888889,8.81016666667
393.52,6.141,8.80644444444,6.91144444444,7.69138888889,6.718,7.737,6.98277777778,6.45344444444,7.42077777778,8.74811111111
393.88,6.07577777778,8.72094444444,6.84333333333,7.64361111111,6.72388888889,7.71655555556,6.96166666667,6.42188888889,7.38577777778,8.72683333333
394.24,6.00055555556,8.71583333333,6.81277777778,7.52727777778,6.71022222222,7.68988888889,6.88888888889,6.334,7.34111111111,8.61977777778
394.60,5.99122222222,8.73688888889,6.843,7.5335,6.73633333334,7.72922222222,6.88377777778,6.33266666666,7.365,8.60944444444
394.96,5.92488888889,8.67294444444,6.771,7.52811111111,6.692,7.65488888889,6.77744444444,6.30333333333,7.36277777778,8.50322222222
395.32,5.91866666666,8.66633333333,6.73844444445,7.51638888889,6.67255555555,7.61055555556,6.76077777778,6.32455555556,7.387,8.45577777778
395.68,5.95788888889,8.68038888889,6.762,7.53883333333,6.73533333333,7.69011111111,6.76288888889,6.36233333333,7.38244444444,8.47627777778
396.04,5.93777777778,8.65494444445,6.70755555556,7.4735,6.66377777778,7.62866666667,6.71977777778,6.29477777778,7.34244444444,8.41572222222
396.40,6.00933333333,8.74694444445,6.80311111111,7.63933333333,6.75255555555,7.75488888889,6.79111111111,6.31711111111,7.36366666667,8.49383333333
396.76,6.15777777778,8.83188888889,6.90422222222,7.75116666667,6.86255555556,7.85133333333,6.93244444445,6.40444444444,7.48066666667,8.641
397.12,6.368,9.07311111111,7.07011111111,7.91577777778,7.04455555556,8.02933333333,7.10855555556,6.57233333333,7.73255555556,8.86366666667
397.48,6.41944444444,9.14033333333,7.11922222222,7.92733333333,7.13255555556,8.08988888889,7.13833333333,6.63622222222,7.80444444444,8.90422222222
397.84,6.46933333333,9.23566666667,7.18877777778,7.99944444444,7.10955555556,8.12366666667,7.103,6.63033333333,7.85522222222,8.91744444444
398.20,6.55533333334,9.31788888889,7.28255555556,8.08922222222,7.13811111111,8.133,7.18777777778,6.70277777778,7.92522222222,9.03794444444
398.56,6.63088888889,9.38861111111,7.32222222222,8.17994444444,7.19955555556,8.21955555556,7.23577777778,6.78433333333,7.98344444444,9.05722222222
398.92,6.65744444444,9.41383333333,7.36044444444,8.12744444444,7.15722222222,8.23788888889,7.275,6.81222222222,7.97722222222,9.08027777778
399.28,6.65344444444,9.40872222222,7.372,8.11005555556,7.12544444444,8.22644444444,7.25577777778,6.80855555556,7.93455555556,9.10683333333
399.64,6.57122222222,9.3945,7.355,8.07255555556,7.03555555556,8.14844444445,7.26688888889,6.77766666666,7.921,9.04511111111
400.00,6.53533333333,9.41488888889,7.38544444444,8.05488888889,7.05222222222,8.16388888889,7.28744444444,6.80422222222,7.96744444444,9.03566666667
400.36,6.46622222222,9.31716666667,7.29,7.99577777778,6.98155555555,8.03433333333,7.20688888889,6.72611111111,7.96866666667,8.94544444444
400.72,6.41333333333,9.25255555555,7.31466666667,7.9525,6.93755555556,7.99633333333,7.15966666667,6.65222222222,7.91433333333,8.8375
401.08,6.27133333333,9.14422222222,7.17411111111,7.84522222222,6.77411111111,7.90933333333,7.015,6.50766666667,7.75422222222,8.68911111111
401.44,6.31766666667,9.20355555556,7.24744444444,7.91727777778,6.78877777778,7.96644444444,7.069,6.57266666667,7.80322222222,8.74783333333
401.80,6.36711111111,9.25844444444,7.27377777778,7.99988888889,6.863,7.98322222222,7.17222222222,6.64544444445,7.82666666667,8.78988888889
402.16,6.335,9.22094444444,7.20877777778,8.01238888889,6.79966666667,7.98044444444,7.12233333333,6.66277777778,7.75333333333,8.73672222222
402.52,6.27122222222,9.16516666667,7.09944444444,7.95955555556,6.73888888889,7.919,7.05488888889,6.58333333333,7.69522222222,8.71422222222
402.88,6.24933333333,9.1385,7.07455555555,7.99894444444,6.762,7.88711111111,7.02288888889,6.566,7.66177777778,8.72188888889
403.24,6.25844444444,9.17944444445,7.05544444445,8.03444444444,6.78711111111,7.91788888889,7.04655555555,6.58266666667,7.67466666667,8.72438888889
403.60,6.32811111111,9.19272222222,7.08066666667,8.074,6.83644444444,7.91866666667,7.055,6.62688888889,7.70266666667,8.76533333333
403.95,6.43222222222,9.32422222222,7.14966666667,8.18577777778,6.96355555555,8.01322222222,7.17522222222,6.68466666667,7.74266666666,8.86822222222
404.31,6.46211111111,9.35016666667,7.20444444444,8.20944444444,6.96433333333,8.02633333333,7.18855555556,6.68733333333,7.77588888889,8.87744444445
404.67,6.45955555556,9.3775,7.181,8.18194444444,6.96888888889,8.04744444444,7.18388888889,6.70833333334,7.76911111111,8.90438888889
405.03,6.50633333333,9.40666666667,7.22466666667,8.23883333333,7.04111111111,8.08477777778,7.22888888889,6.74344444444,7.82144444444,8.94716666667
405.39,6.50744444445,9.37061111111,7.25566666667,8.24994444444,7.08388888889,8.06566666667,7.23388888889,6.73033333333,7.81222222222,8.94422222222
405.75,6.47066666667,9.30333333333,7.22244444444,8.15594444444,7.01044444444,8.03155555555,7.18866666667,6.687,7.76944444444,8.89227777778
406.11,6.54266666667,9.38672222222,7.26911111111,8.20083333333,7.08533333333,8.04755555555,7.23544444444,6.71822222222,7.87633333333,8.98322222222
406.47,6.57855555556,9.42061111111,7.35122222222,8.19744444444,7.10544444444,8.053,7.24844444444,6.74088888889,7.89844444444,9.01333333333
406.83,6.59577777778,9.46905555556,7.39466666667,8.24305555556,7.15266666667,8.07422222222,7.28933333333,6.79022222222,7.95533333333,9.02844444444
407.19,6.70888888889,9.59816666667,7.56222222222,8.3515,7.27433333333,8.20977777778,7.43366666667,6.93133333333,8.08477777778,9.13066666667
407.55,6.752,9.6325,7.60633333333,8.35416666667,7.31033333333,8.26622222222,7.45144444444,6.96322222222,8.12488888889,9.18144444445
407.90,6.708,9.55477777778,7.58755555555,8.29111111111,7.25033333333,8.249,7.39311111111,6.93444444444,8.12233333333,9.15855555556
408.26,6.71366666667,9.62972222222,7.62122222222,8.30766666667,7.27933333333,8.28322222222,7.44933333333,6.991,8.13166666667,9.20955555556
408.62,6.75466666667,9.65905555556,7.65988888889,8.32166666667,7.28344444444,8.26366666667,7.43755555556,6.99544444444,8.11922222222,9.20522222222
408.98,6.75222222222,9.687,7.68488888889,8.33377777778,7.29877777778,8.22444444445,7.45322222222,7.01855555556,8.10633333333,9.19733333333
409.34,6.75755555556,9.76222222222,7.67055555555,8.37894444444,7.29888888889,8.23811111111,7.47488888889,7.03544444444,8.14611111111,9.19177777778
409.70,6.78122222222,9.82505555556,7.74211111111,8.42461111111,7.36544444445,8.27033333333,7.507,7.05488888889,8.17622222222,9.22566666667
410.06,6.804,9.83755555556,7.78288888889,8.41244444444,7.402,8.27144444445,7.51511111111,7.074,8.13166666667,9.20977777778
410.42,6.76266666667,9.84072222222,7.73688888889,8.43533333333,7.392,8.25311111111,7.51966666667,7.07166666667,8.11144444445,9.14711111111
410.77,6.72122222222,9.81044444445,7.70433333333,8.37716666667,7.33166666667,8.20811111111,7.49055555556,6.98377777778,8.062,9.07866666667
411.13,6.62977777778,9.72933333333,7.57088888889,8.33255555556,7.27333333334,8.09022222222,7.41277777778,6.86788888889,7.964,9.01738888889
411.49,6.55111111111,9.71272222222,7.51333333334,8.28155555556,7.22933333334,8.02211111111,7.33244444444,6.80877777778,7.92188888889,8.94466666667
411.85,6.53988888889,9.7275,7.49722222222,8.27011111111,7.22033333333,7.955,7.33011111111,6.78311111111,7.89511111111,8.95055555556
412.21,6.57033333333,9.73805555555,7.47322222222,8.28122222222,7.22377777778,7.93388888889,7.35444444444,6.79266666667,7.89911111111,8.91955555555
412.57,6.55044444445,9.77716666667,7.45288888889,8.33977777778,7.23266666666,7.90122222222,7.353,6.78022222222,7.97677777778,8.93211111111
412.92,6.632,9.86011111111,7.49866666667,8.36633333333,7.25633333333,7.99788888889,7.42422222222,6.82888888889,8.07666666666,8.98177777778
413.28,6.59133333334,9.82733333333,7.47666666667,8.29661111111,7.19077777778,7.97666666667,7.386,6.765,8.04644444445,8.94572222222
413.64,6.57266666667,9.76883333333,7.45055555556,8.28633333333,7.14688888889,7.97233333333,7.36344444444,6.78633333333,8.03411111111,8.92288888889
414.00,6.56211111111,9.72816666667,7.43211111111,8.27033333333,7.10533333334,7.96144444444,7.376,6.77311111111,8.023,8.92333333333
414.36,6.57044444445,9.71522222222,7.43011111111,8.24694444444,7.06888888889,7.92877777778,7.35755555555,6.75744444444,8.01455555556,8.96772222222
414.72,6.68422222222,9.82211111111,7.50244444444,8.33955555556,7.16588888889,8.05122222222,7.46166666667,6.89211111111,8.09555555556,9.10766666667
415.07,6.72255555556,9.89538888889,7.59522222222,8.39022222222,7.20488888889,8.08711111111,7.46655555555,6.96955555555,8.14922222222,9.16733333333
415.43,6.72233333334,9.90433333333,7.59222222222,8.43,7.206,8.11711111111,7.50066666667,6.97733333333,8.13422222222,9.16077777778
415.79,6.687,9.91683333333,7.57133333333,8.45705555556,7.19177777778,8.12688888889,7.48033333333,6.97477777778,8.12066666667,9.09405555555
416.15,6.70433333333,9.95688888889,7.63366666667,8.48688888889,7.23277777778,8.17055555556,7.50033333333,6.99055555556,8.11733333333,9.17861111111
416.51,6.72988888889,9.9765,7.683,8.51383333333,7.24733333333,8.23044444444,7.54833333333,7.02811111111,8.13222222222,9.22405555556
416.86,6.71044444444,9.94555555556,7.66966666667,8.49266666667,7.23111111111,8.20544444445,7.51077777778,6.98866666667,8.09111111111,9.22972222222
417.22,6.73666666667,9.98483333333,7.68277777778,8.53988888889,7.24833333333,8.24577777778,7.51055555556,6.99866666666,8.11222222222,9.26705555556
417.58,6.72655555555,10.0050555556,7.66966666667,8.55777777778,7.25144444445,8.24744444444,7.50655555556,6.97611111111,8.10766666667,9.28188888889
417.94,6.76433333334,10.0946666667,7.72744444444,8.62538888889,7.30344444445,8.32066666666,7.55955555555,7.02455555556,8.17444444444,9.35344444445
418.29,6.80166666667,10.1401111111,7.79277777778,8.658,7.34688888889,8.36811111111,7.59977777778,7.06677777778,8.24355555556,9.35961111111
418.65,6.80755555556,10.1381666667,7.81,8.67705555556,7.35288888889,8.34755555556,7.59544444444,7.054,8.26388888889,9.34727777778
419.01,6.81611111111,10.1374444444,7.81344444444,8.67172222222,7.34377777778,8.35588888889,7.61022222222,7.02766666667,8.28488888889,9.37277777778
419.37,6.84444444444,10.1611666667,7.85788888889,8.70233333333,7.34677777778,8.38011111111,7.63133333333,7.03544444444,8.29666666667,9.40772222222
419.73,6.86888888889,10.1750555556,7.89733333333,8.72738888889,7.35855555556,8.42444444445,7.65533333333,7.06211111111,8.30644444444,9.44572222222
420.08,6.85988888889,10.1568333333,7.88966666666,8.71905555556,7.33666666667,8.41433333333,7.62722222222,7.05488888889,8.29855555556,9.42605555556
420.44,6.82711111111,10.1543888889,7.88366666667,8.66844444444,7.31355555556,8.37644444444,7.61544444444,7.02166666667,8.27333333334,9.38294444445
420.80,6.81722222222,10.1597222222,7.88033333333,8.69216666667,7.30788888889,8.39288888889,7.622,7.03155555556,8.28,9.40138888889
421.16,6.818,10.1757222222,7.89722222222,8.69433333333,7.32255555555,8.39144444444,7.64622222222,7.06566666667,8.27111111111,9.41616666667
421.51,6.86111111111,10.2164444444,7.943,8.76227777778,7.37022222222,8.43644444445,7.69877777778,7.11722222222,8.322,9.43444444444
