wavelength,Back_BanArcf,Belly_BanArcf,Breast_BanArcf,Crissum_BanArcf,Crown_BanArcf,DorTail_BanArcf,Patch10_BanArcf,Rump_BanArcf,Throat_BanArcf,WingTip_BanArcf
389.19,10.1294074074,14.8317777778,9.71311111112,17.4906666667,13.0993333334,9.108,13.4016666666,11.3343703704,7.54655555556,9.10815555558
389.55,10.1341481481,14.7942222222,9.7048888889,17.4347777778,13.133,9.21438888889,13.426,11.3777037037,7.58588888889,9.13822222223
389.91,10.1971111111,14.8155555555,9.7661111111,17.4067777778,13.2597777778,9.27244444445,13.4736666667,11.4316666667,7.64144444444,9.19008888888
390.27,10.1444444444,14.6421111111,9.68566666667,17.2566666667,13.241,9.21744444444,13.4556666667,11.3556296296,7.60444444444,9.15904444443
390.63,10.1645925926,14.6058888889,9.63844444444,17.2397777778,13.3155555556,9.26,13.442,11.3526296296,7.60188888889,9.14288888888
391.00,10.1214814815,14.5181111111,9.54111111112,17.1215555556,13.3421111111,9.25688888889,13.3878888889,11.2827777778,7.57411111111,9.10944444444
391.36,10.1493703704,14.4505555556,9.52422222222,17.0547777778,13.3511111111,9.25911111111,13.3885555555,11.2885555556,7.62077777778,9.11528888889
391.72,10.2192592592,14.436,9.56744444445,17.0098888889,13.4228888889,9.34516666667,13.4494444445,11.3577407407,7.68177777778,9.13479999999
392.08,10.3599259259,14.435,9.63422222223,17.0538888889,13.5198888889,9.44544444445,13.5813333333,11.4621851852,7.79166666667,9.26473333333
392.44,10.3704074074,14.3247777778,9.62922222222,16.9101111111,13.5061111111,9.47727777778,13.6191111111,11.4504444445,7.79466666667,9.26626666668
392.80,10.3735925926,14.2596666667,9.606,16.8561111111,13.5778888889,9.539,13.6814444444,11.4967037037,7.83444444445,9.30020000002
393.16,10.4100370371,14.1925555556,9.6191111111,16.7824444444,13.649,9.58155555556,13.7301111111,11.5472222222,7.85655555555,9.30644444443
393.52,10.4346296296,14.1216666667,9.56433333333,16.6998888889,13.6536666667,9.63188888889,13.7736666667,11.5822962963,7.83711111111,9.33966666667
393.88,10.3962962963,13.9678888889,9.4171111111,16.5421111111,13.5554444445,9.592,13.7421111111,11.5151111111,7.81688888889,9.26731111111
394.24,10.423,13.9395555556,9.34777777778,16.4271111111,13.5371111111,9.59116666667,13.7167777778,11.5395185185,7.79,9.25571111111
394.60,10.3665555556,13.784,9.21144444444,16.2476666667,13.4815555556,9.53016666667,13.6983333333,11.4787777778,7.77288888889,9.24306666667
394.96,10.2704444444,13.5695555555,9.06766666666,16.0116666667,13.3494444444,9.43711111111,13.6256666667,11.3864444444,7.64111111111,9.10888888889
395.32,10.2736296296,13.4666666667,9.03955555556,15.8917777778,13.3794444444,9.47227777778,13.6532222222,11.3863703704,7.64422222222,9.1348888889
395.68,10.2507037037,13.3122222222,8.94277777777,15.7495555556,13.3951111111,9.45922222222,13.6666666667,11.3625925926,7.61933333333,9.11737777779
396.04,10.1448148148,13.1267777778,8.77977777778,15.5097777778,13.3202222222,9.41027777778,13.5885555555,11.2738148148,7.50966666667,9.01371111112
396.40,10.1164814815,13.0258888889,8.70155555555,15.3751111111,13.3711111111,9.46272222222,13.5546666667,11.2854074074,7.53,8.96393333333
396.76,10.0950740741,12.8908888889,8.58622222221,15.1907777778,13.3085555556,9.44877777778,13.5141111111,11.2328518518,7.49377777778,8.92579999999
397.12,10.0988148148,12.8217777778,8.52177777779,15.0802222222,13.3017777778,9.46655555556,13.5762222222,11.2650740741,7.56333333333,8.98164444443
397.48,9.9828148148,12.6446666667,8.36000000001,14.8314444445,13.204,9.32922222222,13.4824444444,11.1631481481,7.492,8.8904888889
397.84,9.98774074072,12.5426666667,8.34966666666,14.7208888889,13.2696666667,9.38322222222,13.4998888889,11.2565925926,7.52355555556,8.97055555557
398.20,9.97577777779,12.4311111111,8.30355555554,14.634,13.333,9.44588888889,13.5045555556,11.2929259259,7.54722222222,8.95044444445
398.56,9.96255555557,12.3138888889,8.31466666668,14.5024444444,13.368,9.51622222222,13.542,11.3198518519,7.53711111111,8.94142222221
398.92,10.0596666667,12.3247777778,8.36233333332,14.5507777778,13.5246666667,9.58838888889,13.644,11.4767777778,7.66133333333,9.09466666666
399.28,10.0658148148,12.2753333333,8.30833333333,14.4506666667,13.5313333333,9.68066666667,13.6561111111,11.5718518518,7.69477777778,9.11297777777
399.64,10.0385925926,12.1821111111,8.2281111111,14.2874444444,13.4904444444,9.68316666667,13.6396666667,11.5515185185,7.66833333333,9.11186666664
400.00,10.1008888889,12.1484444445,8.25077777778,14.2645555556,13.5703333333,9.76505555555,13.6593333333,11.6314814815,7.75622222222,9.18862222224
400.36,10.1402592592,12.0968888889,8.25188888889,14.2354444444,13.6017777778,9.75761111111,13.6964444445,11.6821111111,7.76988888889,9.26148888888
400.72,10.2231111111,12.0898888889,8.29366666668,14.2254444445,13.6888888889,9.80222222222,13.7656666667,11.7206296296,7.83311111111,9.3316222222
401.08,10.164037037,11.9452222222,8.16522222222,14.0686666667,13.6403333333,9.74572222222,13.6602222222,11.648037037,7.74522222222,9.25457777778
401.44,10.2438518518,11.9096666667,8.20333333332,14.0505555555,13.7401111111,9.87905555555,13.724,11.7125925926,7.79844444444,9.33595555558
401.80,10.2516666667,11.841,8.15877777779,13.992,13.7352222222,9.91483333333,13.7201111111,11.6825925926,7.79944444445,9.31657777778
402.16,10.2744074074,11.7856666667,8.165,13.9142222222,13.7537777778,9.94805555556,13.7884444444,11.7053703704,7.82766666667,9.40771111111
402.52,10.2514444444,11.6985555556,8.063,13.8203333334,13.6982222222,9.91233333333,13.6996666667,11.655037037,7.82833333333,9.3686
402.88,10.2457037037,11.6448888889,8.03055555556,13.7406666667,13.6646666667,9.93083333333,13.716,11.6511481481,7.844,9.35462222223
403.24,10.298037037,11.6067777778,8.04588888889,13.7232222222,13.726,9.94744444445,13.8187777778,11.6859259259,7.90244444445,9.41877777779
403.60,10.2585555556,11.5068888889,8.00588888889,13.6751111111,13.7273333333,9.91605555556,13.7781111111,11.6578148148,7.88866666667,9.3708888889
403.95,10.2756296296,11.517,7.985,13.6737777778,13.7554444444,9.95322222222,13.8286666667,11.7067777778,7.91011111111,9.41297777779
404.31,10.243,11.4447777778,7.91244444444,13.5744444444,13.6783333333,9.939,13.7563333333,11.6473333333,7.85133333333,9.33922222223
404.67,10.24,11.4155555556,7.87222222222,13.4676666667,13.6745555555,9.98566666667,13.7537777778,11.7122222222,7.87822222222,9.35166666666
405.03,10.2662962963,11.3468888889,7.88,13.4116666667,13.6925555556,10.0072777778,13.7713333334,11.7087407407,7.89811111111,9.38397777776
405.39,10.2358518519,11.28,7.85011111111,13.3383333333,13.6791111111,9.98633333333,13.7215555556,11.6584814815,7.87733333333,9.33782222222
405.75,10.2791851852,11.2961111111,7.88688888889,13.3242222222,13.7606666667,10.0389444444,13.7731111111,11.7153333333,7.93977777778,9.38313333332
406.11,10.3102962963,11.2807777778,7.872,13.3076666667,13.8072222222,10.0696111111,13.7835555556,11.7380740741,7.96988888889,9.36637777776
406.47,10.353037037,11.2727777778,7.93211111111,13.3185555555,13.8656666667,10.1293333333,13.8125555556,11.7892592593,8.00377777778,9.42071111111
406.83,10.4175555556,11.2715555555,7.96311111111,13.2951111111,13.9031111111,10.1709444444,13.8528888889,11.823037037,8.02844444444,9.45791111111
407.19,10.4143333333,11.2321111111,7.92677777778,13.2623333333,13.8774444444,10.1869444444,13.7814444444,11.7674444444,7.97011111111,9.42333333333
407.55,10.42,11.2404444444,7.86822222222,13.2228888889,13.8833333333,10.2124444444,13.7803333333,11.7588888889,7.95588888889,9.42073333334
407.90,10.4255925926,11.203,7.86155555556,13.195,13.8626666667,10.1913888889,13.7481111111,11.7227037037,7.95611111111,9.38593333336
408.26,10.4518518518,11.2263333334,7.87822222222,13.179,13.9064444444,10.2363333333,13.81,11.7432592592,8.00633333333,9.44591111111
408.62,10.3948888889,11.1386666667,7.827,13.1668888889,13.8803333333,10.1976111111,13.7372222222,11.6827037037,7.93133333334,9.39395555557
408.98,10.4311481481,11.1931111111,7.85488888889,13.2028888889,13.922,10.2387777778,13.7514444444,11.73,7.93833333333,9.41993333333
409.34,10.4363703704,11.1917777778,7.83555555556,13.2123333333,13.9258888889,10.2567222222,13.7595555556,11.7846296296,7.96466666667,9.46544444442
409.70,10.4059259259,11.1302222222,7.77422222222,13.1461111111,13.8715555556,10.2098333333,13.7026666667,11.7394814815,7.88533333333,9.43582222222
410.06,10.3558148148,11.1017777778,7.73688888889,13.0973333333,13.8405555555,10.1982222222,13.669,11.698037037,7.83555555555,9.42462222224
410.42,10.3271481481,11.0597777778,7.71466666667,13.0555555555,13.8153333333,10.1705,13.6518888889,11.6963333333,7.82566666666,9.39875555554
410.77,10.3144074074,11.0505555556,7.71566666667,13.0723333333,13.8062222222,10.2001666667,13.594,11.6614074074,7.84533333333,9.40939999998
411.13,10.2220740741,10.967,7.63322222222,12.9555555556,13.7294444444,10.1080555556,13.5022222222,11.5927407407,7.79922222222,9.33371111109
411.49,10.2882962963,10.9998888889,7.72033333333,13.0245555556,13.7696666667,10.1789444444,13.5482222222,11.6387037037,7.85977777778,9.42053333333
411.85,10.254962963,10.9434444445,7.70633333333,12.9658888889,13.7342222222,10.2077777778,13.5308888889,11.6151481481,7.84022222222,9.42240000002
412.21,10.2641851852,10.922,7.72677777778,12.9814444444,13.7046666667,10.1962222222,13.4927777778,11.6294074074,7.84244444444,9.44093333331
412.57,10.3329259259,10.9455555555,7.77755555556,12.9964444444,13.744,10.2318888889,13.5385555556,11.6714444444,7.88333333334,9.48308888889
412.92,10.383,10.9605555555,7.82855555556,13.0107777778,13.7812222222,10.3256666667,13.5741111111,11.713037037,7.95955555556,9.53026666669
413.28,10.4334074074,10.9737777778,7.82966666667,12.9991111111,13.7895555556,10.3536666667,13.5895555555,11.7125925926,7.96888888889,9.54951111113
413.64,10.3993333333,10.9267777778,7.81633333333,12.9662222222,13.7568888889,10.3515,13.5861111111,11.6761481482,7.99233333333,9.54904444444
414.00,10.4082222222,10.8635555555,7.82111111111,12.9408888889,13.7195555556,10.3742222222,13.5703333333,11.6682222222,8.00222222222,9.55622222223
414.36,10.4152962963,10.8388888889,7.75055555555,12.8876666667,13.7325555556,10.3847222222,13.5623333333,11.6635185185,7.96388888889,9.57297777778
414.72,10.3407777778,10.7303333334,7.65244444444,12.7334444445,13.7091111111,10.3311666667,13.5243333333,11.6141111111,7.91255555556,9.52617777778
415.07,10.39,10.7324444444,7.66433333333,12.739,13.7315555556,10.3933888889,13.5842222222,11.6755925926,7.95055555555,9.57017777778
415.43,10.346962963,10.612,7.58666666667,12.561,13.6944444445,10.3213888889,13.5052222222,11.6237777778,7.88922222222,9.48704444446
415.79,10.3182592592,10.5104444445,7.49844444445,12.4355555555,13.6865555556,10.3,13.4473333333,11.5797777778,7.85888888889,9.45473333334
416.15,10.260962963,10.3648888889,7.40066666667,12.2604444444,13.6697777778,10.2981666667,13.4254444444,11.5372592592,7.79088888889,9.40577777778
416.51,10.1963333333,10.2613333333,7.33133333333,12.1343333333,13.6246666667,10.2789444444,13.3845555555,11.4917037037,7.76355555556,9.36353333336
416.86,10.150962963,10.1495555556,7.25677777778,12.0054444444,13.6035555556,10.2545,13.3546666667,11.469037037,7.73388888889,9.34962222223
417.22,10.1093333333,10.0324444445,7.18088888889,11.8573333333,13.5831111111,10.2500555556,13.3271111111,11.4505555556,7.71022222222,9.32355555557
417.58,10.0522962963,9.93055555554,7.08888888889,11.723,13.5542222222,10.2187222222,13.2592222222,11.4101481481,7.63833333333,9.2832888889
417.94,9.99255555557,9.79611111111,6.96988888889,11.5451111111,13.5173333334,10.1708888889,13.1956666667,11.3496296296,7.57166666667,9.24193333332
418.29,9.95203703703,9.69533333334,6.89088888889,11.4193333333,13.4866666667,10.1587222222,13.1878888889,11.3016296296,7.57066666666,9.2087111111
418.65,9.98966666668,9.67133333334,6.88011111111,11.3653333333,13.4951111111,10.2126666667,13.2236666667,11.3541111111,7.62188888889,9.24568888889
419.01,9.97714814812,9.58755555556,6.84488888889,11.248,13.4932222222,10.2333888889,13.2064444445,11.3461111111,7.62166666667,9.26188888888
419.37,9.96788888887,9.52311111111,6.79322222222,11.1674444444,13.4987777778,10.2770555556,13.2086666667,11.3521851852,7.64244444445,9.28762222221
419.73,9.98703703702,9.48677777777,6.79244444444,11.1208888889,13.4953333333,10.3142222222,13.2298888889,11.3892962963,7.67588888889,9.33786666664
420.08,9.98140740742,9.42833333335,6.75988888889,11.0438888889,13.4702222222,10.3038888889,13.2078888889,11.3863703704,7.68466666667,9.35615555557
420.44,9.96029629631,9.33800000001,6.69022222222,10.9265555556,13.4308888889,10.3073333333,13.1725555555,11.3431111111,7.66555555555,9.35097777779
420.80,9.94925925927,9.25144444443,6.64777777778,10.8222222222,13.3906666667,10.2702777778,13.1381111111,11.3071481482,7.64277777778,9.33551111111
421.16,9.92759259259,9.16700000001,6.59622222222,10.7296666667,13.3686666667,10.2523333333,13.1117777778,11.2996296296,7.61366666667,9.34253333331
421.51,9.99340740741,9.14288888889,6.60722222222,10.6967777778,13.3954444445,10.3232222222,13.1676666667,11.3658518519,7.679,9.40255555554
421.87,10.0036296296,9.10344444445,6.59755555555,10.64,13.3953333333,10.3451666667,13.1797777778,11.3741111111,7.70411111111,9.42451111111
422.23,10.021962963,9.03744444445,6.58033333333,10.5686666667,13.3782222222,10.3622222222,13.17,11.3824074074,7.70622222222,9.46315555554
422.58,9.9777037037,8.92444444446,6.50644444444,10.4574444445,13.3318888889,10.34,13.1308888889,11.3493333333,7.65655555556,9.4433111111
422.94,9.95311111113,8.82133333334,6.45577777778,10.3494444444,13.2944444444,10.328,13.0896666667,11.3244814815,7.62866666667,9.44113333333
423.30,9.90381481482,8.7211111111,6.38477777778,10.238,13.2241111111,10.2905,13.0432222222,11.2812592593,7.59522222222,9.41022222224
423.66,9.84292592592,8.61177777778,6.309,10.0986666667,13.176,10.2368333333,12.9842222222,11.2244444444,7.54333333333,9.36175555557
424.01,9.819,8.55366666667,6.26722222222,10.0322222222,13.2032222222,10.2571111111,12.9821111111,11.2108148148,7.54877777778,9.36935555558
424.37,9.82037037036,8.49677777779,6.24455555555,9.97733333335,13.2093333333,10.276,12.9741111111,11.2184444445,7.53911111111,9.38368888889
424.73,9.79744444443,8.46477777778,6.23377777778,9.932,13.2092222222,10.32,12.9593333333,11.2185185185,7.54033333333,9.41355555556
425.08,9.79248148148,8.42677777777,6.22644444444,9.87455555556,13.1938888889,10.3462222222,12.9454444444,11.2064444445,7.54777777778,9.4048
425.44,9.7287777778,8.34666666668,6.16255555556,9.7608888889,13.1383333333,10.3197222222,12.889,11.1505555556,7.494,9.36
425.80,9.69648148148,8.29955555556,6.12711111111,9.69977777777,13.1197777778,10.3125,12.8551111111,11.1473703704,7.46244444445,9.33502222222
426.16,9.64251851851,8.24166666666,6.08922222222,9.62911111112,13.1028888889,10.2954444444,12.8073333333,11.1218518519,7.44511111111,9.29815555557
426.51,9.62740740742,8.193,6.05744444445,9.56366666668,13.0806666667,10.2994444444,12.7568888889,11.0854074074,7.41844444444,9.28933333334
426.87,9.60714814817,8.16922222222,6.044,9.52388888888,13.0684444445,10.3169444444,12.7422222222,11.0748518518,7.40455555556,9.26600000001
427.23,9.61307407409,8.14311111111,6.036,9.48822222221,13.0844444444,10.3277777778,12.752,11.070962963,7.38555555556,9.26875555554
427.58,9.64044444444,8.12766666667,6.02488888889,9.478,13.1121111111,10.3595,12.7621111111,11.0910740741,7.39544444444,9.29419999999
427.94,9.64303703703,8.08166666667,6.00188888889,9.4061111111,13.0466666667,10.3505555556,12.7063333333,11.0674444445,7.374,9.25633333334
428.30,9.60714814813,8.04288888889,5.97466666667,9.36033333333,13.033,10.3383333333,12.6684444445,11.044962963,7.361,9.24635555554
428.65,9.55859259258,7.96366666667,5.86855555555,9.2568888889,12.9715555555,10.2455555556,12.6118888889,10.9921481482,7.29255555555,9.17286666667
429.01,9.53948148147,7.92644444444,5.81966666667,9.22411111112,12.9417777778,10.2203333333,12.5848888889,10.9458518519,7.27344444444,9.15004444443
429.37,9.50333333333,7.89744444444,5.78444444444,9.20933333334,12.9081111111,10.1708333333,12.5558888889,10.9109629629,7.25355555555,9.11566666667
429.72,9.4938148148,7.85577777778,5.764,9.18011111112,12.8558888889,10.1421111111,12.5182222222,10.891962963,7.26455555556,9.11646666667
430.08,9.49292592591,7.84533333333,5.75511111111,9.16744444444,12.8086666667,10.1243888889,12.4865555556,10.8706296296,7.243,9.09155555555
430.44,9.53696296297,7.88333333333,5.80044444444,9.21333333333,12.8321111111,10.1582777778,12.52,10.9062962963,7.29277777778,9.13364444443
430.79,9.52792592593,7.894,5.77511111111,9.23899999999,12.8257777778,10.1466666667,12.5154444445,10.8908518518,7.29388888889,9.14366666667
431.15,9.50514814813,7.91288888889,5.81088888889,9.27255555554,12.795,10.1651666667,12.4824444444,10.8963703704,7.31122222222,9.17886666668
431.50,9.52903703704,7.961,5.86011111111,9.33944444445,12.7923333333,10.2197222222,12.4877777778,10.9085185185,7.34266666667,9.2162
431.86,9.5448888889,8.02966666667,5.89733333333,9.43055555557,12.8202222222,10.2332777778,12.5052222222,10.9346296297,7.35811111111,9.2599111111
432.22,9.53814814816,8.034,5.909,9.43833333334,12.7595555556,10.2275555556,12.492,10.9288888889,7.36844444445,9.25142222221
432.57,9.5559259259,8.06088888889,5.95622222222,9.49655555554,12.75,10.2826666667,12.4918888889,10.9303703704,7.40477777778,9.28057777778
432.93,9.53014814817,8.06777777778,5.96255555555,9.50533333334,12.7202222222,10.2645555556,12.4585555556,10.9165185185,7.40611111111,9.27006666668
433.29,9.54951851853,8.10666666667,6.004,9.55977777777,12.7376666667,10.3028333333,12.4368888889,10.9391111111,7.43366666667,9.31948888888
433.64,9.57196296299,8.16766666667,6.04455555556,9.63033333333,12.7424444444,10.3474444444,12.437,10.9348148148,7.45422222222,9.35233333332
434.00,9.55370370372,8.17877777778,6.02655555556,9.65355555556,12.7244444444,10.3456111111,12.4093333333,10.911,7.44855555556,9.37764444446
434.35,9.49018518518,8.154,6.02077777778,9.64844444445,12.6677777778,10.3143333333,12.3562222222,10.8656666667,7.41211111111,9.32844444444
434.71,9.47596296298,8.17733333332,6.04388888889,9.68377777779,12.6511111111,10.3269444444,12.3557777778,10.8526296296,7.43344444444,9.33106666668
435.07,9.4837777778,8.19155555556,6.03322222222,9.70633333333,12.6373333333,10.3321666667,12.3298888889,10.8353703704,7.44555555556,9.30557777778
435.42,9.4668888889,8.20233333334,6.04377777778,9.70677777777,12.622,10.3208333333,12.315,10.8216296296,7.43888888889,9.29702222222
435.78,9.45955555556,8.18266666667,6.04755555556,9.70433333333,12.5573333333,10.3200555556,12.2806666667,10.7868148148,7.44744444444,9.29153333333
436.13,9.50266666667,8.24600000001,6.09222222222,9.77555555555,12.5961111111,10.3553333333,12.3025555556,10.7953333333,7.47244444445,9.32288888889
436.49,9.50351851854,8.29777777777,6.11022222222,9.82266666666,12.5934444444,10.3632222222,12.2875555556,10.7955185185,7.46477777778,9.3328888889
436.84,9.52162962962,8.35722222221,6.16333333333,9.922,12.5904444445,10.3897777778,12.2984444444,10.8322222222,7.47655555555,9.3756
437.20,9.52125925924,8.38999999999,6.19366666667,9.97233333334,12.5563333333,10.3868888889,12.3024444445,10.8067407408,7.47622222222,9.36208888888
437.56,9.51540740742,8.41433333334,6.195,10.0056666667,12.5625555555,10.3973888889,12.3007777778,10.8043333333,7.47966666666,9.3609111111
437.91,9.55537037037,8.52033333333,6.28066666667,10.0916666667,12.5901111111,10.4626111111,12.3561111111,10.8541111111,7.526,9.40122222222
438.27,9.59862962966,8.60255555555,6.313,10.1638888889,12.6053333333,10.4957777778,12.3678888889,10.8892962963,7.56866666667,9.46006666667
438.62,9.58774074077,8.612,6.32533333333,10.1662222222,12.5624444445,10.4898333333,12.3301111111,10.8731851852,7.55811111111,9.46771111109
438.98,9.62325925926,8.66222222222,6.39877777778,10.2214444444,12.5906666667,10.5311666667,12.3724444445,10.9183333333,7.60844444444,9.53435555554
439.33,9.60874074074,8.67144444443,6.41222222222,10.2418888889,12.5336666667,10.511,12.3326666667,10.8948148148,7.597,9.51611111111
439.69,9.59974074073,8.674,6.43044444445,10.2578888889,12.5437777778,10.53,12.3133333333,10.9068148148,7.592,9.50540000002
440.04,9.57462962963,8.67088888889,6.42311111111,10.248,12.509,10.5267222222,12.2786666667,10.8998888889,7.60111111111,9.50833333334
440.40,9.57518518519,8.66888888889,6.427,10.2535555556,12.5038888889,10.5295555556,12.2628888889,10.8887037037,7.60677777778,9.49484444446
440.75,9.56403703704,8.64944444443,6.415,10.2397777778,12.4818888889,10.528,12.2407777778,10.8456296297,7.60766666666,9.49557777776
441.11,9.56022222223,8.63422222221,6.41544444445,10.2087777778,12.4722222222,10.5406111111,12.2197777778,10.8507407407,7.62266666667,9.50328888887
441.47,9.54411111113,8.62188888888,6.407,10.192,12.4352222222,10.5381666667,12.1863333333,10.8414444444,7.62455555555,9.4794888889
441.82,9.52477777779,8.57188888888,6.38866666667,10.1632222222,12.4081111111,10.5329444444,12.1603333334,10.8230740741,7.61722222222,9.47715555553
442.18,9.51544444446,8.551,6.39788888889,10.1217777778,12.3923333333,10.5334444444,12.153,10.8117777778,7.60777777778,9.47231111112
442.53,9.54499999999,8.57266666665,6.42111111111,10.1374444444,12.4373333333,10.5412222222,12.1593333333,10.8302592593,7.63855555556,9.50517777779
442.89,9.50355555557,8.51933333333,6.36244444444,10.0681111111,12.3567777778,10.5134444444,12.0871111111,10.770962963,7.60611111111,9.47024444443
443.24,9.49155555556,8.47522222223,6.33466666666,10.0203333333,12.3568888889,10.5313333333,12.0777777778,10.7577777778,7.59944444445,9.4872888889
443.60,9.46425925923,8.43977777779,6.29455555556,9.9538888889,12.3133333334,10.5036666667,12.0672222222,10.7107777778,7.57988888889,9.49595555556
443.95,9.47329629628,8.43222222222,6.30766666667,9.91455555556,12.3098888889,10.5164444444,12.0874444444,10.7241481481,7.57166666667,9.51715555557
444.31,9.47737037037,8.39444444444,6.29966666667,9.86166666667,12.2887777778,10.5538888889,12.1047777778,10.7332962963,7.58488888889,9.54844444442
444.66,9.50214814816,8.38911111112,6.32366666667,9.80166666666,12.3086666667,10.5984444445,12.119,10.7587037037,7.61833333333,9.58224444444
445.02,9.5212962963,8.36255555556,6.31255555555,9.75844444444,12.3014444444,10.6180555556,12.1245555556,10.7526296296,7.61744444444,9.61255555553
445.37,9.54825925924,8.3361111111,6.32111111111,9.72511111112,12.3351111111,10.6523333333,12.1642222222,10.7618148148,7.63411111111,9.68351111111
445.72,9.52966666666,8.27344444443,6.28922222222,9.61633333333,12.2932222222,10.6201666667,12.1205555556,10.7334814815,7.60044444444,9.65644444444
446.08,9.48807407408,8.19344444443,6.24855555555,9.52766666666,12.2632222222,10.6107777778,12.0915555555,10.6973703704,7.59044444444,9.62962222223
446.43,9.50437037039,8.17555555556,6.26511111111,9.48033333332,12.2518888889,10.6376111111,12.1098888889,10.7188518519,7.61133333333,9.65493333331
446.79,9.52600000001,8.15166666667,6.28277777778,9.45288888889,12.2861111111,10.6590555555,12.1412222222,10.7386666667,7.63033333333,9.6910888889
447.14,9.50785185187,8.11111111111,6.25922222222,9.37511111111,12.2537777778,10.6397777778,12.1291111111,10.712962963,7.61633333333,9.68571111111
447.50,9.52474074074,8.10722222222,6.26766666666,9.34866666668,12.2686666667,10.6801666667,12.1353333333,10.7357037037,7.648,9.71177777778
447.85,9.53214814814,8.08544444445,6.265,9.30944444444,12.2653333333,10.7098333333,12.1307777778,10.7258888889,7.67,9.73682222221
448.21,9.50792592593,8.04588888889,6.25655555556,9.25333333334,12.2641111111,10.6865555556,12.1042222222,10.7244814815,7.67333333333,9.74057777778
448.56,9.52248148149,8.02577777778,6.26788888889,9.24055555554,12.2984444444,10.7208888889,12.1047777778,10.7401851852,7.70388888889,9.77526666666
448.92,9.54577777779,8.01233333333,6.292,9.21222222221,12.3318888889,10.737,12.1276666667,10.7622962963,7.73633333333,9.80204444443
449.27,9.51681481483,7.97888888889,6.28111111111,9.13477777777,12.293,10.7122777778,12.084,10.7454444444,7.73277777778,9.79979999999
449.62,9.51166666668,7.95211111111,6.29666666667,9.12433333334,12.308,10.7351111111,12.0943333333,10.7457777778,7.75066666667,9.83748888889
449.98,9.54088888888,7.97755555555,6.30544444444,9.11433333332,12.3462222222,10.7693888889,12.101,10.7672222222,7.77577777778,9.89333333334
450.33,9.49859259259,7.89655555555,6.24344444444,9.0298888889,12.3213333333,10.7671111111,12.0411111111,10.7195185185,7.74433333333,9.86057777777
450.69,9.4508148148,7.836,6.19944444444,8.9711111111,12.2831111111,10.7648888889,11.9977777778,10.6834814815,7.70677777778,9.8259777778
451.04,9.5057037037,7.832,6.20211111111,8.98088888889,12.2994444445,10.848,12.0342222222,10.7455925926,7.76966666667,9.88477777779
451.40,9.49451851852,7.78322222222,6.19466666667,8.93333333333,12.2937777778,10.8480555556,12.0086666666,10.7211481481,7.75366666667,9.89100000002
451.75,9.47051851853,7.72266666666,6.17255555556,8.87966666665,12.2864444445,10.8107777778,11.9694444445,10.7022962963,7.74588888889,9.86928888887
452.10,9.45618518517,7.69144444445,6.14955555555,8.80644444444,12.2307777778,10.8073333333,11.9347777778,10.6603333333,7.708,9.85728888889
452.46,9.41370370369,7.63844444444,6.09022222222,8.73055555556,12.1466666666,10.7613888889,11.9133333333,10.6107777778,7.659,9.81366666667
452.81,9.36355555554,7.59044444445,6.05822222222,8.6848888889,12.0902222222,10.7404444444,11.8574444444,10.5902592592,7.63033333333,9.79135555558
453.17,9.36792592593,7.55644444445,6.06344444444,8.66366666668,12.0706666667,10.7392777778,11.833,10.5729259259,7.61622222222,9.76162222222
453.52,9.40692592594,7.60022222222,6.08066666666,8.67000000001,12.098,10.7714444445,11.8574444445,10.6000740741,7.66244444444,9.79864444442
453.87,9.41174074073,7.54777777778,6.089,8.6538888889,12.0604444444,10.7566111111,11.8368888889,10.5590740741,7.64877777778,9.79606666667
454.23,9.39059259258,7.52922222222,6.07266666667,8.637,12.027,10.7377777778,11.8145555556,10.5348148148,7.62388888889,9.78286666667
454.58,9.38703703702,7.56611111111,6.07522222222,8.61955555555,11.9934444444,10.7468888889,11.8081111111,10.5224814815,7.61011111111,9.80193333336
454.93,9.33762962964,7.55066666667,6.07588888889,8.60599999999,11.9957777778,10.715,11.7594444445,10.4773333333,7.573,9.7727111111
455.29,9.33633333335,7.54488888889,6.06088888889,8.58144444444,11.9434444445,10.6967222222,11.7551111111,10.4514444444,7.55544444444,9.76597777777
455.64,9.30092592593,7.54055555556,6.03655555555,8.57477777778,11.8727777778,10.669,11.7276666666,10.4029259259,7.49144444444,9.7515777778
456.00,9.30362962963,7.54277777778,6.04355555556,8.61722222223,11.8784444444,10.6672777778,11.7337777778,10.3995185185,7.51344444444,9.76448888888
456.35,9.30807407407,7.554,6.05755555555,8.63666666667,11.864,10.6614444444,11.718,10.3943333333,7.496,9.78328888889
456.70,9.28655555555,7.56511111111,6.064,8.65177777777,11.8424444445,10.6728888889,11.6881111111,10.3643333333,7.47866666667,9.7783111111
457.06,9.29803703704,7.60188888889,6.08188888889,8.69611111112,11.8323333333,10.6953888889,11.6808888889,10.3522592593,7.506,9.77535555558
457.41,9.25718518518,7.61477777778,6.07166666667,8.71533333332,11.7785555555,10.6790555556,11.6344444444,10.3067037037,7.47977777778,9.75957777779
457.76,9.23666666667,7.66388888889,6.09233333333,8.76377777777,11.7588888889,10.6841666667,11.6193333333,10.3136296296,7.48688888889,9.76279999999
458.12,9.24485185186,7.7,6.11777777778,8.79933333334,11.7194444445,10.6650555555,11.6058888889,10.2814814815,7.48888888889,9.75891111111
