wavelength,Back_CorPilf,Belly_CorPilf,Breast_CorPilf,Crissum_CorPilf,Crown_CorPilf,DorTail_CorPilf,Patch10_CorPilf,Rump_CorPilf,Throat_CorPilf,WingTip_CorPilf
374.00,9.26933333332,33.3765,18.0999583333,31.914625,6.97375,9.83066666666,6.49895833333,14.1246666667,29.2091666666,8.90579166667
374.37,9.32016666668,33.3058333333,18.0869166667,31.7516666667,6.88966666667,9.79267708334,6.50954166667,14.0506944445,29.1308333334,8.87916666667
374.73,9.20366666667,33.22525,17.8790416667,31.6187083333,6.70908333333,9.54663541668,6.412875,13.8707777777,29.0394166666,8.75566666667
375.09,8.95616666668,33.01675,17.6507916667,31.4710833333,6.4595,9.34353125001,6.20554166667,13.6580277778,28.93075,8.56041666667
375.45,9.00000000001,33.0890833333,17.7433333333,31.469,6.45191666667,9.32080208334,6.27125,13.6745555556,28.9183333333,8.55508333333
375.81,9.15791666666,33.3539166667,17.9144166667,31.5475,6.589,9.43496875,6.463125,13.8159166667,28.9824166667,8.71779166667
376.18,9.22966666668,33.49075,17.9437916667,31.4795833333,6.72816666667,9.49041666666,6.49708333334,13.84275,29.03125,8.77254166667
376.54,9.25608333332,33.67175,18.0292083333,31.707,6.77433333333,9.53716666666,6.47183333333,13.8522777778,29.163,8.86441666667
376.90,9.2885,33.6691666666,18.1110416666,31.763125,6.84125,9.57334374999,6.47329166667,13.8234444444,29.17825,8.90908333333
377.26,9.35941666667,33.77275,18.2177083333,31.911,6.87858333333,9.51819791667,6.553,13.8425,29.2276666666,8.93029166667
377.63,9.44791666667,33.858,18.3673333334,32.022125,7.00375,9.57751041666,6.74854166666,13.8791388889,29.45675,9.07558333334
377.99,9.53541666665,33.9150833333,18.4872916667,32.0604583333,7.03333333334,9.58877604166,6.892625,13.8915833333,29.48325,9.174125
378.35,9.63516666665,34.0409166667,18.604375,32.2242916667,7.11116666666,9.63935937501,7.01541666666,13.9858333333,29.5445833333,9.26175
378.71,9.74950000001,34.16275,18.794375,32.3254166667,7.29425,9.80361458333,7.13958333334,14.1380833334,29.6315833333,9.33941666667
379.07,9.86033333333,34.30725,18.9697083333,32.4892916667,7.38916666667,9.87814583334,7.22233333333,14.2236944445,29.7714166666,9.468
379.44,9.8325,34.4750833333,19.02275,32.70225,7.36866666666,9.989578125,7.21895833333,14.2443888889,29.8901666667,9.553875
379.80,9.80916666666,34.5215,19.0460833333,32.8405416667,7.33683333333,9.95975,7.14004166667,14.2339444444,29.9804166667,9.53125
380.16,9.80866666665,34.52475,19.107875,32.931,7.30366666667,9.94643229168,7.22283333333,14.2618333333,29.984,9.509
380.52,9.81883333333,34.635,19.1424166667,32.8970416667,7.24666666667,9.93263020833,7.29891666667,14.2526388889,30.0011666667,9.50229166667
380.88,9.86666666668,34.7970833334,19.2473333333,33.0264166667,7.24058333334,10.011296875,7.44133333333,14.3047777778,30.1054166667,9.555125
381.24,9.73708333334,34.8174166667,19.1438333333,33.024125,7.07775,9.96218229167,7.281125,14.2346666667,30.0413333333,9.48079166667
381.61,9.65591666668,34.8459166667,19.0847916666,33.07325,7.03275,9.87031770834,7.08916666667,14.1862777778,30.00075,9.29075
381.97,9.59591666668,34.9720833333,19.11175,33.1630833333,7.01391666667,9.90062500001,7.03970833333,14.1978888889,30.0621666667,9.20154166667
382.33,9.46983333335,35.1051666666,19.1478333334,33.3198333333,7.02608333333,9.86729687501,7.00929166667,14.2169722222,30.1753333333,9.169
382.69,9.37100000001,35.1984166667,19.0533333334,33.4137916667,6.87433333333,9.77111458332,6.8845,14.1324722222,30.2461666666,9.06120833333
383.05,9.35541666666,35.3469166667,19.09175,33.5264583333,6.79283333333,9.74055208334,6.86895833333,14.1028333334,30.2353333333,9.01733333333
383.41,9.33841666668,35.38525,19.1734583333,33.5794583333,6.85508333333,9.67268229167,6.87220833333,14.1306666667,30.30775,9.059625
383.77,9.37058333332,35.3913333333,19.2470416667,33.6067083333,6.84008333333,9.61632291667,6.89266666667,14.1422222222,30.3131666667,8.99358333333
384.14,9.32625,35.3995833333,19.2385833333,33.6584166667,6.826,9.59928125001,6.79725,14.0571666667,30.2924166667,8.999125
384.50,9.24416666666,35.397,19.229125,33.7125833334,6.82833333333,9.58328124999,6.77608333333,14.0566944445,30.3109166666,8.922375
384.86,9.26141666668,35.5415,19.28,33.8330833333,6.84175,9.565265625,6.79075,14.13225,30.4244166666,8.94675
385.22,9.38600000001,35.6314166667,19.4372916667,33.8693333333,7.06183333334,9.72548958333,6.990125,14.2567777777,30.57375,9.04666666667
385.58,9.45391666665,35.8021666667,19.45825,33.924375,7.08441666667,9.77424479168,7.11541666667,14.2662777778,30.6878333333,9.10158333334
385.94,9.56541666665,35.9403333333,19.5393333334,34.1368333333,7.17841666667,9.83038020834,7.11870833334,14.3575833334,30.8609166666,9.220625
386.30,9.70508333332,36.0440833333,19.673875,34.19725,7.25383333333,9.93935416667,7.16595833333,14.4233611111,30.9428333333,9.3285
386.66,9.81691666667,36.0238333333,19.7732083333,34.2430416667,7.36458333333,10.0113385417,7.29833333334,14.4807222222,30.8923333333,9.43425
387.03,9.94866666667,36.06725,19.8855833333,34.3146666667,7.49916666666,10.125125,7.398,14.5595833333,30.98225,9.53716666667
387.39,10.03225,36.17275,19.9060833333,34.4236666667,7.5495,10.1788177083,7.499625,14.6290833333,31.0099166667,9.555625
387.75,10.13325,36.3561666666,20.0176666667,34.531125,7.70525,10.3421458333,7.61204166667,14.7691944444,31.1564166667,9.73595833333
388.11,10.23475,36.5486666667,20.13625,34.663875,7.78358333333,10.4194375,7.68870833333,14.8785,31.3151666667,9.83529166667
388.47,10.2539166667,36.7286666667,20.1984583333,34.7899583334,7.82625,10.428265625,7.69275,14.9298055556,31.454,9.88816666667
388.83,10.2835833333,36.7481666667,20.2075,34.8104583333,7.86566666667,10.4246822917,7.61566666666,14.9489722222,31.4581666667,9.91158333333
389.19,10.2883333333,36.8566666666,20.2132916667,34.9030416667,7.81708333334,10.322921875,7.55329166667,14.9411111111,31.4886666667,9.91845833333
389.55,10.2614166667,36.9619166667,20.280375,35.0877083334,7.79783333333,10.3271302083,7.48316666667,14.9444166667,31.5456666667,9.95629166666
389.91,10.12975,36.9236666666,20.230625,35.08075,7.66566666667,10.2675,7.45495833333,14.8840555556,31.4663333334,9.81483333332
390.27,9.99625,36.9390833333,20.093,35.1187916666,7.51133333333,10.1062916667,7.34895833333,14.7765555556,31.40225,9.65566666667
390.63,9.98658333333,37.10725,20.1570416667,35.2244583333,7.48975,10.1394322917,7.31833333333,14.7973611111,31.5101666667,9.642625
391.00,9.94733333333,37.1794166667,20.1418333333,35.3544166667,7.48175,10.115421875,7.36258333333,14.8489166667,31.5995833333,9.62395833333
391.36,9.95391666667,37.2505,20.1545416667,35.4621666666,7.51275,10.1869010417,7.35058333333,14.8725833333,31.6874166667,9.59675
391.72,9.93433333332,37.2624166667,20.13,35.483125,7.473,10.1979166667,7.33895833334,14.8360833333,31.6559166667,9.544125
392.08,9.89575,37.2955,20.11475,35.545625,7.50558333333,10.1899791667,7.33804166667,14.8348888889,31.666,9.495375
392.44,10.0043333333,37.3681666666,20.268,35.6752083333,7.63433333333,10.3102447917,7.421875,14.9173888889,31.7448333333,9.62725
392.80,10.01025,37.4668333334,20.3260833333,35.7539166667,7.647,10.3784947917,7.49483333334,14.9585555555,31.7703333333,9.62829166666
393.16,10.0350833333,37.5781666666,20.3721666666,35.8248333333,7.721,10.427875,7.54958333333,15.0126111111,31.8125,9.65958333333
393.52,9.96241666667,37.5215833334,20.3424166667,35.7422083333,7.71433333333,10.384984375,7.52979166667,15.0022777778,31.7241666667,9.60229166667
393.88,10.0578333334,37.6265,20.475875,35.8469166667,7.82591666667,10.4327864583,7.59995833334,15.0282222222,31.8115833333,9.69704166667
394.24,10.0926666667,37.7070833333,20.56825,35.9342083333,7.88975,10.5580833333,7.65083333333,15.0781944444,31.8841666667,9.78733333333
394.60,10.036,37.65375,20.5213333333,35.9027916667,7.88208333333,10.50703125,7.60566666667,15.0323055555,31.877,9.77929166666
394.96,10.0155,37.72725,20.5601666667,35.905125,7.84016666667,10.473,7.565125,15.0154444445,31.86325,9.75429166667
395.32,10.0535,37.861,20.6607916667,35.9594583333,7.902,10.475453125,7.59466666666,15.0653055555,31.9699166667,9.82329166666
395.68,10.0711666667,37.9911666667,20.7635833333,36.06975,7.95125,10.44353125,7.613875,15.0941666667,32.0503333333,9.86179166667
396.04,10.1489166667,38.0914166667,20.8431666667,36.1490833333,7.92541666667,10.460796875,7.63070833333,15.1354166667,32.15675,9.9245
396.40,10.0634166667,38.0748333333,20.712625,36.0942916667,7.81291666667,10.3829479167,7.57029166667,15.0306388889,32.1650833333,9.81595833333
396.76,10.145,38.11125,20.7835,36.1383333333,7.92425,10.389,7.65366666667,15.0609722222,32.2175,9.90833333333
397.12,10.1835833333,38.1506666666,20.8653333334,36.2205416666,7.89733333333,10.471390625,7.717875,15.0706944444,32.2885,9.93066666667
397.48,10.2268333333,38.2979166667,20.9399166666,36.3523333333,7.85733333333,10.4860260417,7.67966666666,15.1043055556,32.379,9.98595833333
397.84,10.27725,38.39325,20.950125,36.4012083333,7.84925,10.4382916667,7.662125,15.1988611111,32.4036666667,9.99820833332
398.20,10.2551666667,38.4785833333,20.9754166667,36.4525,7.83916666667,10.36325,7.61545833333,15.1665,32.41775,9.93950000001
398.56,10.31075,38.6824166667,21.0685416667,36.659625,7.86841666667,10.4214791667,7.64479166667,15.2541111111,32.5543333334,9.97854166666
398.92,10.38,38.7693333333,21.1040416666,36.7537916667,7.95975,10.5159166667,7.70470833333,15.3341111111,32.6784166667,10.0243333333
399.28,10.35475,38.821,21.115,36.782625,7.89975,10.4968697917,7.68066666667,15.2978055555,32.6349166667,9.99716666667
399.64,10.3365,38.8493333334,21.1185416667,36.920125,7.88566666667,10.4976145833,7.723625,15.3171388889,32.7081666667,10.0032916667
400.00,10.3435833333,38.87075,21.1297916667,36.952,7.92883333333,10.535171875,7.77958333334,15.3356388889,32.67325,9.99779166667
400.36,10.4289166667,38.9288333333,21.2637916667,37.0365,8.01991666667,10.5996458333,7.87995833333,15.4265277778,32.6669166667,10.0564166667
400.72,10.258,38.94225,21.1271666667,37.0427083333,7.83091666666,10.442953125,7.713125,15.2835555555,32.6051666667,9.88566666667
401.08,10.181,38.9450833333,21.0470416666,37.107375,7.75525,10.3367760417,7.58579166667,15.2110833333,32.6680833333,9.81054166667
401.44,10.2528333333,38.9724166666,21.0908333333,37.237375,7.83366666667,10.3999166667,7.68604166666,15.2686388889,32.7524166667,9.86199999999
401.80,10.2111666667,39.0333333333,21.1318333333,37.3776666667,7.81408333333,10.4541510417,7.71704166667,15.2565833333,32.8336666667,9.87204166666
402.16,10.342,39.1649166667,21.2434583333,37.487125,7.95016666667,10.5470729167,7.864375,15.3715277778,32.9390833333,9.96083333332
402.52,10.32975,39.2131666666,21.2758333333,37.487,7.99283333333,10.5320052083,7.91891666667,15.3665833333,32.9203333334,9.95983333334
402.88,10.2173333334,39.1803333333,21.1798333333,37.4243333333,7.91266666667,10.4179010417,7.793625,15.2255277778,32.8440833333,9.87537500001
403.24,10.2541666667,39.1855,21.2216666667,37.485875,7.937,10.4280677083,7.862875,15.2414166667,32.9165833333,9.89679166667
403.60,10.30325,39.3278333333,21.302875,37.582,7.98833333334,10.48846875,7.89120833333,15.28575,32.9970833333,9.93787500001
403.95,10.3258333333,39.52525,21.4135833333,37.74975,8.0255,10.537828125,7.94495833333,15.3744444444,33.1679166667,9.97925
404.31,10.2644166667,39.5786666667,21.371125,37.809125,7.99466666667,10.5117760417,7.90875,15.3715833333,33.1743333333,9.93466666666
404.67,10.4075833333,39.6721666667,21.5300833333,37.9497083334,8.1725,10.658140625,8.03633333334,15.5055555556,33.33275,10.0545416667
405.03,10.44925,39.7970833333,21.6102083334,37.977125,8.24008333333,10.7051614583,8.06191666667,15.5394444444,33.306,10.0834583334
405.39,10.3668333333,39.8514166667,21.54775,37.9647083333,8.19358333333,10.60375,7.97491666666,15.4511666667,33.2701666666,9.97920833332
405.75,10.49375,39.9903333333,21.6473333333,38.03825,8.35841666667,10.7096875,8.045875,15.54525,33.3510833333,10.0825
406.11,10.5304166666,40.0283333333,21.6475833333,38.0865416667,8.36808333333,10.7435104167,8.01458333333,15.5934722222,33.3883333334,10.071625
406.47,10.6135833333,40.1545833333,21.7463333333,38.300625,8.42941666667,10.7879947917,8.08733333333,15.6846388889,33.5538333333,10.1465
406.83,10.645,40.2919166667,21.7817916667,38.4094166667,8.40208333333,10.79884375,8.09579166667,15.724,33.5964166667,10.152625
407.19,10.6018333333,40.349,21.766125,38.4800416666,8.36825,10.7542291667,8.01783333333,15.6910555556,33.5751666666,10.1135833333
407.55,10.60825,40.406,21.7544166667,38.4769166667,8.3495,10.7153333333,7.992375,15.6816944445,33.54275,10.07375
407.90,10.5974166667,40.4334166667,21.733375,38.5550833333,8.32016666666,10.6689166667,7.93929166667,15.6227777778,33.58675,10.0579583333
408.26,10.70625,40.5566666667,21.8307916667,38.6882916667,8.39783333333,10.7189583333,7.97079166666,15.6720833333,33.7113333333,10.170375
408.62,10.783,40.7855,21.9374583333,38.828125,8.446,10.7649166667,8.020875,15.7608055556,33.8379166667,10.2778333333
408.98,10.8606666667,40.9128333333,22.0325833334,39.0692083333,8.50275,10.8461875,8.11704166667,15.8512222222,33.9815833333,10.3325416667
409.34,10.9438333333,41.0396666667,22.1416666666,39.2263333333,8.57508333333,10.9340572917,8.20825,15.9603888889,34.08875,10.466125
409.70,10.9028333333,41.0310833333,22.0950833333,39.2239583333,8.48225,10.8402135416,8.139125,15.8958611111,34.0484166666,10.4058333333
410.06,10.8315833333,41.07125,22.0719166667,39.2290833333,8.43133333333,10.7638958333,8.11520833333,15.79575,34.0335,10.3800416667
410.42,10.8399166667,41.0973333334,22.091875,39.286375,8.37966666667,10.7661875,8.13329166667,15.7723611111,34.031,10.3494166667
410.77,10.9275,41.1889166667,22.2230833333,39.4170833333,8.50841666667,10.8337760417,8.26708333334,15.8699722222,34.14,10.4622916666
411.13,11.0308333333,41.23125,22.2570416667,39.4518333333,8.61408333333,10.9440052083,8.38254166667,15.9408055556,34.22025,10.5637083333
411.49,11.0421666667,41.208,22.27725,39.4904583333,8.66225,10.9700625,8.39220833333,15.9405833333,34.26325,10.6179583333
411.85,11.0364166667,41.1260833334,22.24675,39.4365416667,8.66758333333,10.943984375,8.39695833333,15.9103888889,34.1555,10.5808333334
412.21,10.9908333334,41.1423333333,22.2184166667,39.437125,8.59258333333,10.8938489583,8.31991666666,15.8423888889,34.10275,10.4890416666
412.57,10.91225,41.1369166667,22.1848333333,39.4434583333,8.53933333333,10.8960364583,8.310625,15.7968333334,34.0709166666,10.39225
412.92,10.866,41.1406666667,22.1444583334,39.35525,8.48091666667,10.8485364583,8.23404166667,15.7685833333,34.055,10.3601666667
413.28,10.8905833333,41.2205,22.2057916667,39.338875,8.47991666666,10.8810833333,8.25204166667,15.7666111111,34.1130833333,10.31675
413.64,10.8216666667,41.27775,22.2159583333,39.423375,8.44616666667,10.8917760417,8.19641666667,15.7415,34.16675,10.2488333333
414.00,10.8588333334,41.3865,22.3065833333,39.5619583333,8.50641666667,10.9471354167,8.21741666667,15.8185,34.30225,10.2749583333
414.36,10.8475,41.4091666667,22.3062916667,39.5422916667,8.55516666667,10.964859375,8.210625,15.8338888889,34.2740833333,10.2540416667
414.72,10.8760833333,41.5099166667,22.3867083333,39.6462083333,8.58466666667,11.0104583333,8.21941666667,15.8724722222,34.3395833333,10.258375
415.07,10.8511666667,41.6494166667,22.4670416667,39.7057083334,8.60133333333,10.99871875,8.19120833334,15.9053333333,34.3999166667,10.25375
415.43,10.77675,41.7203333333,22.4260416667,39.7329583333,8.49616666667,10.933328125,8.12016666666,15.8786944444,34.3876666667,10.177
415.79,10.814,41.9114166667,22.5679583333,39.8589166667,8.52983333334,10.993390625,8.14520833333,15.9386944444,34.51575,10.235625
416.15,10.8318333333,42.0524166667,22.6382083333,40.003375,8.53116666667,11.0181666667,8.17195833334,15.9776388889,34.63675,10.2555
416.51,10.8318333333,42.0689166667,22.65725,40.0817083334,8.52708333333,10.9705260417,8.16558333333,15.9593333333,34.6580833333,10.2415
416.86,10.8830833333,42.0766666666,22.6907083333,40.1599583333,8.57283333333,10.997765625,8.22404166667,15.9431944444,34.6954166667,10.2712916667
417.22,10.84875,42.0855,22.6799166667,40.164,8.56866666667,10.9528854167,8.23058333333,15.9400555556,34.6734166666,10.2895416666
417.58,10.8898333333,42.1763333333,22.7212083333,40.24025,8.61308333333,10.9480520833,8.28341666666,15.9901666667,34.7389166667,10.32975
417.94,10.8899166667,42.1821666666,22.7259166667,40.26625,8.59475,10.93578125,8.28891666667,15.9929166667,34.7041666667,10.3595833333
418.29,10.8816666667,42.2469166667,22.7349583333,40.2985416667,8.56666666667,10.9239427083,8.25404166667,15.9970277778,34.7451666667,10.3870833333
418.65,10.8786666667,42.2819166667,22.7297916667,40.3062916667,8.549,10.9035833333,8.26104166667,15.9922777778,34.7244166667,10.3959166667
419.01,10.8931666667,42.35525,22.7520833334,40.4133333333,8.50941666667,10.8909739583,8.28166666667,15.9941666667,34.77425,10.3872083333
419.37,10.9226666667,42.3945,22.821625,40.46625,8.55816666667,10.904015625,8.327375,16.0196944444,34.8156666667,10.39675
419.73,10.9013333333,42.40925,22.790375,40.44225,8.522,10.876140625,8.310625,15.9973888889,34.7556666667,10.376125
420.08,10.9184166667,42.4600833333,22.83225,40.4667916667,8.55758333333,10.9006197917,8.341125,16.0266388889,34.8133333334,10.4087916667
420.44,10.91925,42.52375,22.8359583333,40.5153333334,8.55883333334,10.9075885417,8.329,16.0260555556,34.8258333333,10.4180416667
420.80,10.89075,42.571,22.819625,40.5334166666,8.5325,10.87140625,8.29504166667,16.0057777778,34.8175,10.3974583333
421.16,10.9223333333,42.6088333333,22.8484583333,40.6064166667,8.53975,10.903640625,8.29958333333,16.0039722222,34.85825,10.3936666667
421.51,10.8886666667,42.5946666667,22.8167916667,40.57175,8.48766666667,10.8754791667,8.26420833333,15.9436944444,34.828,10.3575833333
421.87,10.8468333333,42.615,22.771375,40.5671666666,8.45191666667,10.8216614583,8.230625,15.8943888889,34.8256666667,10.3216666667
422.23,10.8738333333,42.679,22.7947083334,40.6394166667,8.48908333333,10.8418489583,8.25158333333,15.8965555555,34.8689166667,10.32675
422.58,10.8589166667,42.7215,22.7828333333,40.68325,8.4765,10.8378020833,8.23545833333,15.8913055556,34.9178333333,10.2906666667
422.94,10.863,42.7023333333,22.7815416667,40.6686666666,8.4965,10.847921875,8.24770833333,15.89175,34.9065,10.3
423.30,10.9065833333,42.8250833334,22.8302916667,40.7809583333,8.53058333334,10.893296875,8.27420833334,15.9391666667,34.9934166666,10.3447916667
423.66,10.9249166666,42.8670833333,22.84475,40.832,8.56458333333,10.8996614583,8.30654166666,15.9696944444,35.0328333333,10.3575416667
424.01,10.9133333333,42.8604166667,22.839875,40.8597916666,8.56091666667,10.8759270833,8.31866666667,15.9472777778,35.00825,10.3538333333
424.37,10.90075,42.8669166667,22.8297083333,40.8540833333,8.54308333333,10.8460677083,8.29616666667,15.9344444444,35.00975,10.3513333333
424.73,10.92475,42.9479166667,22.89,40.9296666667,8.56666666667,10.873296875,8.33425,15.9669444444,35.0923333333,10.3692083334
425.08,10.9444166667,42.9920833333,22.9277916667,40.98425,8.59933333333,10.8850677083,8.35829166667,16.0116388889,35.1224166667,10.3976666667
425.44,11.0095833333,43.10925,23.030375,41.1044166667,8.6875,10.9530052083,8.42591666666,16.0986388889,35.2214166667,10.4715416667
425.80,11.0555833333,43.21625,23.0965,41.1969583333,8.73275,11.0084375,8.452875,16.1417777778,35.288,10.491125
426.16,11.0703333333,43.27725,23.1449166667,41.253375,8.74375,11.0198958333,8.49095833333,16.1693333333,35.3479166667,10.5285416666
426.51,11.0823333333,43.2935,23.202875,41.2634583333,8.77283333333,11.0193645833,8.49945833333,16.166,35.3379166667,10.5555
426.87,11.14275,43.45525,23.3070833333,41.43625,8.83891666666,11.0649947917,8.54179166667,16.2258611111,35.4436666666,10.5927916667
427.23,11.1063333333,43.48025,23.3074166667,41.4429166667,8.82441666666,11.056171875,8.53266666667,16.19125,35.4341666667,10.586
427.58,11.1508333333,43.6269166667,23.4232916667,41.6121666666,8.89966666667,11.1291875,8.60016666667,16.2461388889,35.5726666667,10.64025
427.94,11.16625,43.7436666667,23.4786666666,41.752,8.92283333333,11.159546875,8.608,16.2878888889,35.6056666667,10.6580833333
428.30,11.17675,43.8278333333,23.5602916667,41.797125,8.95425,11.1881822917,8.65729166667,16.3197222222,35.6370833333,10.6722916667
428.65,11.179,43.9023333334,23.5590833333,41.83225,8.95466666667,11.1879635417,8.68175,16.3419722222,35.6405,10.6774583333
429.01,11.1804166667,43.99,23.5840833334,41.9069583333,8.96591666667,11.2010729167,8.69779166666,16.36425,35.707,10.7035416667
429.37,11.21175,44.0993333333,23.5996666667,42.0104583333,8.976,11.2222447917,8.713625,16.3800277778,35.7599166667,10.7240833334
429.72,11.2184166667,44.09625,23.6529166667,42.0430416666,8.97766666667,11.2197708333,8.75454166667,16.41275,35.8036666667,10.7427916667
430.08,11.2523333333,44.13075,23.69375,42.0817083334,9.00591666667,11.2385885416,8.764625,16.4214722222,35.7949166667,10.7422083333
430.44,11.2604166667,44.2535,23.7384583333,42.1984166667,9.00966666666,11.2722552083,8.800875,16.4650833333,35.884,10.791375
430.79,11.24025,44.27225,23.7158333333,42.18025,8.98641666667,11.265859375,8.79595833333,16.44825,35.8665833333,10.784
431.15,11.2876666667,44.3171666667,23.7478333333,42.2409583333,8.98533333333,11.2896927083,8.82266666667,16.4650277778,35.9214166667,10.80375
431.50,11.2975833333,44.2679166667,23.7139583333,42.217375,8.9775,11.2745885417,8.78341666667,16.4401666667,35.9084166666,10.7931666667
431.86,11.3641666667,44.3175833333,23.7402916667,42.224125,9.0465,11.3338958333,8.816,16.4793333333,35.9539166667,10.8492083333
432.22,11.44175,44.39425,23.7739583333,42.3241666667,9.09166666667,11.3770416667,8.86945833334,16.5153055556,36.003,10.8877083333
432.57,11.45375,44.4388333334,23.83975,42.401,9.1415,11.4079166667,8.87716666667,16.5361111111,36.0505,10.9384583334
432.93,11.43125,44.4934166667,23.8344583333,42.4290416667,9.13283333333,11.3972447917,8.86304166667,16.5212222222,36.045,10.9220833333
433.29,11.4201666667,44.4510833333,23.8372916667,42.3840416666,9.131,11.3994739583,8.8795,16.4989166667,36.0028333333,10.9070833333
433.64,11.4385833333,44.446,23.8458333334,42.3932916667,9.16441666666,11.40946875,8.90191666667,16.49575,35.95325,10.9321666666
434.00,11.39825,44.45675,23.8095,42.38325,9.12966666667,11.3910989583,8.87541666667,16.4698888889,35.9315,10.8806666667
434.35,11.4261666667,44.4694166667,23.8108333333,42.4107916667,9.15183333333,11.4041875,8.88695833334,16.4793055555,35.9311666667,10.887625
434.71,11.4113333333,44.5066666666,23.8282916667,42.4307916667,9.13158333333,11.3807708333,8.850625,16.4621388889,35.95875,10.8883333333
435.07,11.39475,44.518,23.8387916667,42.4667916667,9.14441666667,11.353625,8.83966666667,16.4615277778,35.9333333333,10.8840833333
435.42,11.3474166667,44.5278333333,23.8212083333,42.4745416666,9.06908333333,11.2970052083,8.81095833333,16.4054444444,35.9003333333,10.8383333333
435.78,11.3526666667,44.5925,23.87225,42.502125,9.05575,11.2711822917,8.82675,16.4035555555,35.9291666667,10.8424583333
436.13,11.3505833333,44.615,23.9124166666,42.556,9.05691666666,11.28790625,8.82783333333,16.4313333334,35.983,10.865125
436.49,11.3668333333,44.6375,23.9432916667,42.584125,9.05941666667,11.3027135417,8.86091666667,16.4588611111,35.9921666667,10.8547916666
436.84,11.4320833333,44.7079166667,24.0228333334,42.6431666667,9.12016666666,11.3399010417,8.92708333333,16.4955555555,36.06225,10.8875
437.20,11.41,44.7298333333,24.034625,42.6904583334,9.08583333333,11.3005677084,8.89520833334,16.4781388889,36.0531666667,10.8886666667
437.56,11.4715833334,44.864,24.1140833333,42.799,9.08325,11.3367291667,8.92979166667,16.5352222222,36.1759166667,10.9372083333
437.91,11.4836666667,44.9300833333,24.1510416667,42.8275416667,9.09466666667,11.3295052083,8.963375,16.5551666666,36.2125,10.9668333333
438.27,11.5243333333,45.0414166667,24.1997083333,42.9082916667,9.1435,11.373578125,9.000125,16.5969444444,36.29125,11.00625
438.62,11.5485833333,45.1129166667,24.24875,42.9510416666,9.19283333333,11.3947239583,9.04695833333,16.6301388889,36.3303333333,11.055875
438.98,11.5915,45.1823333333,24.3018333333,42.98475,9.22308333333,11.4145208333,9.07320833333,16.656,36.3695,11.086625
439.33,11.6035833333,45.28625,24.352375,43.03475,9.24866666667,11.4362291667,9.07841666666,16.6886666667,36.4314166667,11.1225416667
439.69,11.6044166666,45.3349166667,24.36775,43.067375,9.23791666667,11.435890625,9.08858333334,16.695,36.4839166667,11.1087083333
440.04,11.6085,45.4073333333,24.394375,43.127625,9.23233333333,11.4320625,9.09095833333,16.6749722222,36.5153333334,11.1195
440.40,11.6300833333,45.43775,24.3957083333,43.1430416667,9.24408333334,11.432140625,9.08329166667,16.6646388889,36.5270833333,11.1184583333
440.75,11.5955833333,45.44075,24.3729166666,43.1586666667,9.19766666667,11.3890208333,9.032625,16.6408611111,36.5154166667,11.0986666667
441.11,11.6345833333,45.51975,24.4127916667,43.242625,9.22641666667,11.422453125,9.07233333333,16.68475,36.60275,11.1220833333
441.47,11.617,45.5856666667,24.4118333333,43.28425,9.26008333334,11.427984375,9.08004166667,16.6884444444,36.6185,11.1320833333
441.82,11.6353333334,45.6515,24.4500416667,43.3847083333,9.30775,11.4606666667,9.067875,16.7173888889,36.6781666667,11.162125
442.18,11.6365,45.6871666667,24.4577083333,43.4318333333,9.27216666667,11.4333072917,9.05095833333,16.7085833333,36.6805,11.15675
442.53,11.626,45.6973333333,24.447125,43.4634583333,9.2445,11.4219947917,9.01533333333,16.6916388889,36.6908333333,11.110125
442.89,11.62925,45.7330833334,24.464875,43.5210416666,9.25416666667,11.447578125,9.04983333333,16.6927777778,36.7220833333,11.122625
443.24,11.6435833333,45.7230833333,24.4381666666,43.5627916667,9.28175,11.4509791667,9.072875,16.7010277778,36.7076666666,11.1412083333
443.60,11.6458333333,45.7486666667,24.4437083333,43.6154166667,9.30808333333,11.4571979167,9.0725,16.69775,36.7236666667,11.1499166667
443.95,11.6228333334,45.7971666666,24.4665416667,43.6491666667,9.31758333333,11.4486145834,9.06320833333,16.6991944445,36.72825,11.1420833333
444.31,11.59275,45.8360833333,24.46975,43.6849583333,9.29791666666,11.4190572917,9.05654166666,16.6880555556,36.7410833333,11.1528333333
444.66,11.613,45.8981666666,24.4947916667,43.7398333333,9.33291666667,11.4475,9.09870833333,16.7082777777,36.7816666667,11.1814166667
445.02,11.6449166666,45.9633333334,24.5356666667,43.79325,9.38125,11.4756458333,9.12816666667,16.7194166667,36.8275833333,11.2179583333
445.37,11.687,46.0026666667,24.5920416667,43.8405833333,9.39875,11.4921302083,9.13529166667,16.7489166667,36.8738333333,11.2299583333
445.72,11.6608333333,45.9376666667,24.55475,43.7719583333,9.34841666666,11.4470833333,9.13308333333,16.6937222222,36.8129166667,11.2008333333
446.08,11.6219166667,45.8696666666,24.5396666667,43.72025,9.33158333333,11.410171875,9.115625,16.6717777778,36.7613333334,11.1657083333
446.43,11.629,45.8965833333,24.5754583333,43.7794583333,9.34875,11.4192135417,9.13625,16.6854444444,36.76725,11.1794583333
446.79,11.6378333333,45.9091666667,24.5652916667,43.7465416667,9.36016666667,11.412296875,9.12845833334,16.7131666667,36.7575833333,11.181
