wavelength,Back_PooThom,Belly_PooThom,Breast_PooThom,Crissum_PooThom,Crown_PooThom,DorTail_PooThom,Rump_PooThom,Throat_PooThom,WingTip_PooThom
407.90,6.79613333333,24.3262,5.66826666667,10.9061333333,7.20053333334,9.55813333333,7.42273333334,23.2956,8.65976666667
408.26,6.79593333333,24.3874181818,5.64626666667,10.92,7.22186666667,9.58109999999,7.39193333333,23.325,8.64576666667
408.62,6.85213333333,24.4986606061,5.695,10.9715333333,7.27353333333,9.62246666667,7.45906666667,23.4435333333,8.70366666667
408.98,6.86526666667,24.5946484848,5.7174,11.0018,7.28993333333,9.63336666667,7.46766666667,23.5312666667,8.71133333333
409.34,6.78726666667,24.6047090909,5.63453333333,10.9506,7.192,9.55803333333,7.3888,23.5681333333,8.62506666667
409.70,6.8316,24.7519090909,5.6836,11.0513333333,7.24266666667,9.62473333334,7.45873333333,23.6715333333,8.6683
410.06,6.80286666667,24.8089818182,5.66953333333,11.0738,7.24406666667,9.58096666666,7.45673333333,23.7205333333,8.6475
410.42,6.74826666667,24.8293515152,5.62433333333,11.0434666667,7.18286666667,9.50143333333,7.4044,23.7193333333,8.5755
410.77,6.7048,24.8731030303,5.57733333333,11.0166,7.1468,9.46073333333,7.35286666667,23.7195333333,8.5094
411.13,6.68893333333,24.9361818182,5.57673333333,11.0349333333,7.149,9.44783333333,7.35646666666,23.7809333333,8.50226666667
411.49,6.64646666667,24.9591454545,5.55946666667,11.0314666667,7.13933333333,9.42243333334,7.35666666667,23.7889333333,8.48933333333
411.85,6.66346666667,25.0166181818,5.54613333333,11.0546,7.1428,9.45519999999,7.35766666667,23.8501333333,8.4908
412.21,6.71953333333,25.1606060606,5.63653333333,11.1622,7.21126666667,9.53656666667,7.4598,23.9978666667,8.5784
412.57,6.68146666667,25.1766787879,5.56,11.1131333333,7.16666666667,9.47943333333,7.40193333333,24.0312,8.55736666667
412.92,6.7054,25.2861818182,5.59173333333,11.176,7.19506666667,9.52193333333,7.439,24.099,8.588
413.28,6.75246666667,25.4319515152,5.63306666667,11.2572666667,7.27406666667,9.60733333333,7.50133333333,24.1956,8.6597
413.64,6.70426666667,25.4532848485,5.56366666666,11.2518,7.2486,9.55923333333,7.44746666667,24.1886666667,8.62476666667
414.00,6.7636,25.5310969697,5.59686666667,11.2449333333,7.28793333333,9.59303333333,7.44966666667,24.2781333333,8.65813333333
414.36,6.76113333333,25.596369697,5.58213333333,11.2300666667,7.26926666667,9.57656666667,7.426,24.2889333333,8.63343333333
414.72,6.73873333333,25.6553757576,5.5626,11.2518,7.27913333333,9.56766666667,7.4326,24.3533333333,8.62776666667
415.07,6.74866666667,25.7173393939,5.58073333333,11.2748,7.28246666667,9.58193333334,7.45946666667,24.3964666666,8.6433
415.43,6.84086666667,25.8031818182,5.65986666667,11.3214666667,7.372,9.65783333333,7.5294,24.4970666667,8.68793333333
415.79,6.89386666667,25.911,5.72893333333,11.4347333333,7.43666666667,9.71456666667,7.62686666667,24.5961333333,8.74893333333
416.15,6.87466666666,25.937769697,5.6558,11.3894666667,7.3848,9.6417,7.5656,24.6054666667,8.68083333333
416.51,6.914,26.0403333333,5.72726666667,11.4730666667,7.43433333333,9.69849999999,7.62193333333,24.6762,8.68576666667
