wavelength,Back_TiaOlim,Belly_TiaOlim,Breast_TiaOlim,Crissum_TiaOlim,Crown_TiaOlim,DorTail_TiaOlim,Patch10_TiaOlim,Rump_TiaOlim,Throat_TiaOlim,WingTip_TiaOlim
319.22,3.71486666667,9.042,1.65073333334,7.51626666667,2.48253333333,5.16906666667,0.347583333333,4.53633333333,0.492400000001,5.3094
319.59,3.98153333333,9.43066666667,1.9704,8.1802,2.879,5.5512,0.82325,4.97953333333,0.832133333335,5.61246666667
319.96,4.19473333333,9.94873333333,2.26426666666,8.51793333333,3.24113333333,6.00006666667,1.0225,5.31546666666,1.14613333333,5.85653333333
320.32,4.05553333333,10.1543333333,2.09253333333,8.43773333334,3.17386666667,5.96646666667,0.917249999999,5.30786666667,0.990533333333,5.67613333333
320.69,4.35513333333,10.5452666667,2.24933333333,8.79873333333,3.3242,6.2214,1.12591666667,5.477,1.28093333333,5.7974
321.06,4.63006666667,10.7837333333,2.45113333333,9.12813333333,3.62226666667,6.34546666667,1.26966666667,5.6614,1.6634,5.90486666667
321.43,5.193,11.4607333333,2.9624,9.74666666667,4.23373333333,6.76906666666,1.70458333333,6.1038,2.2716,6.40073333333
321.80,5.12446666667,11.4924,2.67073333333,9.72813333334,4.22053333333,6.67426666667,1.67875,5.90333333333,2.2136,6.253
322.16,5.4134,11.7730666667,2.8792,10.0240666667,4.58533333333,6.75993333333,1.9285,6.18606666667,2.60486666667,6.58873333333
322.53,5.27446666667,11.728,2.68546666667,10.041,4.40726666667,6.689,1.56083333333,6.06226666667,2.60866666667,6.55526666667
322.90,5.14473333333,11.6102666667,2.50333333333,9.98186666668,4.23126666667,6.52853333333,1.2965,5.82566666667,2.45013333333,6.39033333333
323.27,4.60846666667,11.0795333333,2.0228,9.51380000001,3.7278,5.8542,0.894583333332,5.26786666667,1.91226666667,5.93673333333
323.63,4.5188,10.9076666667,1.95413333333,9.44086666666,3.6532,5.80586666667,0.876749999998,5.2136,1.92233333333,5.74186666667
324.00,4.265,10.5776666667,1.75306666667,9.18553333334,3.4816,5.68606666667,0.586583333333,5.02426666667,1.77513333333,5.39846666667
324.37,4.26993333333,10.5276666667,1.77213333333,9.0806,3.43233333333,5.6848,0.640499999999,5.12053333333,1.70526666667,5.29726666667
324.74,4.59626666667,10.8888666667,2.10586666667,9.59793333334,3.72506666667,6.07126666667,1.11491666667,5.62413333333,2.06833333333,5.61146666667
325.10,5.00493333333,11.4392666667,2.65206666667,10.0544,4.23693333333,6.62633333333,1.53375,6.1976,2.5146,6.038
325.47,4.63453333333,11.2418666667,2.45593333333,9.95239999999,3.99886666667,6.48653333333,1.37908333333,6.04086666667,2.24593333333,5.7398
325.84,4.4548,11.2166666667,2.43146666667,9.75106666666,3.9494,6.31286666667,1.239,5.8892,2.06613333334,5.44986666667
326.21,4.3924,11.1486666667,2.43653333333,9.6032,3.835,6.17626666667,1.12808333333,5.85186666667,1.908,5.23366666667
326.57,4.57533333333,11.3097333333,2.60866666667,9.89053333333,3.89773333333,6.39286666667,1.08766666667,6.04,1.96486666667,5.30573333333
326.94,4.97153333333,11.6513333333,2.9952,10.3624,4.22966666667,6.7116,1.49616666667,6.36686666667,2.24226666667,5.6908
327.31,5.15,11.9633333333,3.03666666667,10.6137333333,4.36,6.79793333333,1.81125,6.58786666667,2.28606666666,5.88786666667
327.67,5.3736,12.2222666667,3.12506666667,10.7974666667,4.57586666667,6.82433333334,1.93316666667,6.6948,2.43793333333,6.05473333333
328.04,5.30186666667,12.1945333333,3.06806666667,10.7308666667,4.46906666667,6.68186666667,1.74658333333,6.5696,2.35526666667,5.91193333333
328.41,5.2702,12.1314666667,3.02993333333,10.8602666667,4.32426666667,6.51446666667,1.69983333333,6.5934,2.39633333333,5.821
328.78,5.58933333333,12.5599333333,3.32546666667,11.1456,4.52186666667,6.69386666667,1.87016666667,6.88086666667,2.72553333333,6.1504
329.14,5.97553333333,12.8903333333,3.5914,11.5396666667,4.8002,6.84973333333,2.1535,7.28686666667,3.00653333333,6.5268
329.51,6.14933333333,13.1146666667,3.70113333333,11.8156,5.07273333333,6.95533333333,2.21308333334,7.48673333333,3.30213333333,6.83313333333
329.88,6.14513333333,13.1696666667,3.59406666667,11.7646,5.09186666667,6.8162,2.27166666666,7.40646666667,3.36753333333,6.91533333333
330.24,5.81273333333,13.0581333333,3.21613333333,11.4196,4.7466,6.4526,1.8775,7.16186666667,3.1102,6.68713333333
330.61,5.767,12.9742,3.1824,11.4362666667,4.71653333333,6.36886666667,1.72633333333,7.10546666667,3.007,6.67486666667
330.98,5.43806666667,12.8018,2.84786666667,11.2993333333,4.3892,6.18613333333,1.36191666667,6.8486,2.63533333333,6.4704
331.34,4.92873333333,12.448,2.29346666667,10.9361333333,3.97246666667,5.7632,0.951416666667,6.42453333333,2.14286666667,6.16193333333
331.71,4.82173333333,12.4411333333,2.1752,10.9024666667,4.00006666667,5.66966666667,0.868583333334,6.23173333333,2.02213333333,6.16313333333
332.08,4.5242,12.1522,1.97806666667,10.6844666667,3.81606666667,5.42226666667,0.717166666667,5.98813333334,1.73106666667,5.83186666667
332.44,4.45406666667,12.2124666666,1.9298,10.8400666667,3.72333333333,5.4814,0.77725,5.84413333333,1.6394,5.75433333333
332.81,4.57886666666,12.4660666667,2.08033333333,10.9972666667,3.8014,5.67713333333,1.06966666667,5.98846666667,1.76886666667,5.9026
333.18,4.785,12.8769333333,2.3322,11.3008,4.00826666667,6.05946666667,1.33875,6.28966666667,2.01366666667,6.069
333.54,5.06293333333,13.1129333333,2.587,11.6186,4.224,6.30193333333,1.69208333333,6.48873333333,2.1944,6.27226666667
333.91,5.09093333333,13.2244,2.6398,11.6394666667,4.23946666667,6.38153333333,1.77016666667,6.51773333333,2.30206666667,6.251
334.28,5.07253333333,13.2922,2.71253333333,11.7374,4.35326666667,6.4788,1.76683333333,6.54493333334,2.42093333333,6.1782
334.64,5.309,13.4988,2.84726666667,11.8754,4.46726666667,6.62446666667,1.82483333333,6.67546666667,2.5762,6.251
335.01,5.39946666667,13.548,2.917,11.8394666667,4.51133333333,6.684,1.92158333333,6.7204,2.6556,6.28046666666
335.38,5.50073333333,13.6538666667,2.8344,11.8947333334,4.561,6.7182,1.87758333334,6.7438,2.70566666667,6.27406666667
335.74,5.4594,13.5346666667,2.68826666667,11.6544666667,4.4958,6.66826666667,1.80475,6.6464,2.6968,6.17806666667
336.11,5.16533333333,13.2127333333,2.39226666667,11.3000666666,4.14193333333,6.32433333333,1.4195,6.3748,2.404,5.79426666667
336.47,4.93353333333,12.8916666667,2.1038,11.1305333333,3.87666666667,5.9704,1.20525,6.08453333333,2.193,5.44453333334
336.84,4.63566666667,12.7104666667,1.8736,11.0352,3.58346666667,5.7454,0.876999999999,5.85533333333,2.0424,5.11613333333
337.21,4.96913333333,13.1145333333,2.31353333333,11.4445333334,3.98826666667,6.06186666667,1.23208333333,6.3278,2.49186666667,5.50253333333
337.57,5.31186666667,13.4422,2.6112,11.6742,4.2144,6.29533333333,1.622,6.601,2.7952,5.85713333333
337.94,5.5212,13.5585333333,2.81933333333,11.8562666667,4.4106,6.39066666667,1.85816666667,6.72693333333,2.9986,6.04006666667
338.31,5.58046666667,13.7736,2.88513333333,12.1536,4.50826666667,6.5084,1.96758333334,6.86146666667,3.09426666667,6.12033333333
338.67,5.8258,14.1475333333,3.12533333333,12.4512666667,4.71426666667,6.79,2.19358333333,7.106,3.33893333333,6.39933333333
339.04,5.81806666667,14.2799333333,3.15686666667,12.6367333333,4.68766666667,6.78866666666,2.1965,7.13366666667,3.31833333333,6.4054
339.40,6.0446,14.6218,3.3012,12.9123333333,4.92893333333,6.98566666667,2.43333333333,7.32813333333,3.5212,6.5866
339.77,6.14633333333,14.8518,3.4078,12.9291333333,5.06066666667,7.0412,2.48525,7.4422,3.5754,6.73106666667
340.14,6.28186666667,14.9973333333,3.47893333333,12.9064,5.157,7.02506666667,2.516,7.49093333333,3.52893333333,6.8818
340.50,6.21313333333,14.9322,3.27686666667,12.8318,5.00726666666,6.85246666667,2.36241666667,7.27033333333,3.32333333333,6.71306666667
340.87,6.18506666667,14.9935333333,3.24646666667,12.8732666667,4.98193333333,6.81753333333,2.30216666667,7.26346666667,3.28353333333,6.5912
341.23,5.92013333333,14.9072666667,3.02733333333,12.7013333333,4.79506666667,6.67886666667,2.04366666667,7.19033333333,3.0838,6.3308
341.60,5.95513333333,14.9210666667,2.9988,12.6444666667,4.76006666667,6.64693333333,1.93733333333,7.1864,3.0592,6.28913333333
341.96,5.88706666667,14.8794,3.0098,12.6221333333,4.76,6.595,1.80558333333,7.178,3.06793333334,6.20313333333
342.33,6.28033333333,15.1906666667,3.40593333333,12.9499333333,5.17066666667,6.93893333333,2.17533333333,7.59893333333,3.4526,6.53786666667
342.70,6.28586666667,15.2168666667,3.48973333333,13.0100666667,5.21973333333,7.04893333333,2.27541666667,7.60193333333,3.51293333333,6.61066666667
343.06,6.34633333333,15.3182666667,3.5574,13.193,5.2844,7.1302,2.3395,7.69733333334,3.61406666667,6.678
343.43,6.67366666667,15.6466,3.79686666666,13.6386,5.61813333333,7.44613333333,2.70683333333,7.99833333333,4.0188,6.99853333333
343.79,6.7052,15.7250666667,3.81906666667,13.7221333333,5.65566666667,7.5404,2.72841666667,8.03486666666,4.03446666667,7.1254
344.16,6.54753333333,15.6213333333,3.60726666667,13.5943333333,5.484,7.3906,2.55066666667,7.87093333333,3.89953333333,7.02253333333
344.52,6.7744,15.8330666667,3.77886666667,13.7933333333,5.65626666667,7.58286666667,2.729,7.97366666667,4.10326666667,7.21446666667
344.89,6.81526666667,15.9084666667,3.83973333333,13.873,5.7538,7.62626666667,2.88975,8.0188,4.19713333333,7.27553333333
345.25,6.8736,16.0008,3.83993333333,13.9117333333,5.79126666667,7.6924,3.07575,8.0588,4.27686666667,7.357
345.62,6.705,16.0103333333,3.6654,13.8614666666,5.6564,7.63093333333,2.95691666667,7.9256,4.15006666667,7.1808
345.99,6.79613333333,16.1248666667,3.66886666667,13.9288,5.69606666667,7.6642,2.9325,8.01773333333,4.21073333333,7.20313333333
346.35,6.86466666667,16.2156,3.713,13.9761333334,5.72606666667,7.77106666667,2.9365,8.11986666667,4.29693333333,7.2584
346.72,6.70646666667,16.0957333333,3.62966666667,13.8054666667,5.621,7.75086666667,2.75516666667,8.0498,4.2046,7.1464
347.08,6.5078,15.9238,3.425,13.6018666667,5.38373333333,7.57366666667,2.63391666667,7.8398,4.0826,6.91346666666
347.45,6.49486666667,16.0161333333,3.49793333333,13.6354,5.41773333333,7.61473333333,2.69733333334,7.8896,4.08413333333,6.9168
347.81,6.44113333333,16.0990666667,3.4984,13.6518666667,5.33626666667,7.5252,2.66908333333,7.96966666667,4.0714,6.88813333333
348.18,6.3158,16.0684666667,3.34913333333,13.5517333333,5.1608,7.33093333333,2.45133333333,7.84573333333,3.88773333333,6.72493333333
348.54,6.1862,15.9837333333,3.2052,13.4686,4.95193333333,7.14973333333,2.27608333333,7.64206666667,3.68173333333,6.518
348.91,6.1006,15.9056,3.08926666667,13.4431333333,4.82313333333,6.963,2.10625,7.5462,3.61446666667,6.51193333333
349.27,6.10366666667,15.98,3.1938,13.5726666667,4.8224,6.94693333333,2.14241666667,7.58086666667,3.58853333333,6.5274
349.64,6.0004,15.8563333333,3.11346666667,13.4904666667,4.70153333333,6.791,2.11283333333,7.40633333333,3.40406666667,6.37606666667
350.00,6.03213333333,15.8882666667,3.1132,13.4395333333,4.67373333333,6.73913333333,2.17725,7.43206666667,3.34626666666,6.27166666667
350.37,6.0036,15.9688666667,3.07113333333,13.5067333333,4.72373333333,6.69106666667,2.15725,7.42986666667,3.273,6.20286666667
350.73,5.95166666667,15.9300666667,2.93886666667,13.5401333333,4.63553333334,6.51746666667,2.04725,7.37773333333,3.14453333333,6.10873333333
351.10,5.9668,15.9904,2.9216,13.6425333333,4.7286,6.53433333333,2.06625,7.36533333333,3.16346666667,6.19966666667
351.46,6.087,16.1559333333,3.00993333333,13.7902,4.887,6.69453333333,2.21033333333,7.49826666666,3.32013333333,6.35913333333
351.83,6.00826666667,16.1242666667,3.0148,13.9214666667,4.9688,6.72826666667,2.25425,7.5514,3.33013333333,6.43173333333
352.19,6.0998,16.2599333333,3.12466666666,14.0286,5.12066666667,6.8112,2.38433333333,7.646,3.4374,6.4824
352.55,6.18893333333,16.3267333333,3.13226666667,14.1099333333,5.19413333333,6.86386666667,2.34775,7.75953333333,3.45366666667,6.54146666667
352.92,6.12906666667,16.3437333333,3.12813333333,14.1516,5.27893333333,6.83333333333,2.32725,7.7664,3.4734,6.57353333333
353.28,6.0526,16.3871333333,3.0454,14.2158,5.28573333333,6.7578,2.2915,7.68526666667,3.44526666667,6.584
353.65,6.12166666667,16.4775333333,3.08906666667,14.3345333333,5.29446666667,6.83826666667,2.37875,7.79033333333,3.50186666667,6.68466666667
354.01,6.27673333333,16.5692,3.23233333333,14.4214,5.37653333333,7.04473333333,2.52075,7.9036,3.66346666667,6.78726666667
354.38,6.22526666667,16.5959333333,3.19286666667,14.3983333333,5.2996,7.08706666667,2.51458333334,7.83613333333,3.64693333333,6.69566666667
354.74,6.23253333333,16.5719333333,3.17926666667,14.3991333333,5.2702,7.1302,2.58908333333,7.85406666667,3.6556,6.67006666667
355.11,6.1932,16.5448666667,3.0128,14.2187333333,5.08086666667,6.9726,2.40525,7.7084,3.54113333333,6.51926666667
355.47,6.11013333333,16.5528666667,2.8816,14.1598666667,4.90253333333,6.8588,2.33666666666,7.62393333333,3.42613333333,6.36806666667
355.83,5.9142,16.3581333333,2.597,14.018,4.664,6.6688,2.24525,7.33746666667,3.21626666667,6.16666666667
356.20,6.04626666667,16.5936666667,2.59846666667,14.1984,4.7014,6.78406666667,2.35591666666,7.45966666667,3.3174,6.27273333333
356.56,6.1266,16.7169333333,2.65306666667,14.2520666667,4.7162,6.81253333333,2.41083333333,7.52346666667,3.33686666667,6.27866666667
356.93,6.29693333333,16.9581333333,2.80926666667,14.4048,4.868,6.92966666666,2.47058333333,7.7016,3.48973333333,6.425
357.29,6.384,17.0930666667,2.83306666667,14.4688,5.02786666667,6.95326666667,2.60508333333,7.8062,3.61293333333,6.53186666667
357.66,6.4084,17.0596,2.81233333333,14.4502,5.0294,6.852,2.55791666667,7.80626666667,3.59213333333,6.45666666667
358.02,6.3974,17.1194,2.80206666667,14.5248666667,4.98266666667,6.74506666667,2.46866666666,7.74166666667,3.53846666667,6.43073333333
358.38,6.6064,17.3543333333,2.97733333333,14.7842666667,5.17693333334,6.89946666667,2.684,7.91193333333,3.70273333333,6.61713333334
358.75,6.77606666667,17.5152666667,3.18506666667,14.9595333334,5.37926666667,7.0936,2.81808333333,8.03286666667,3.82213333333,6.81046666667
359.11,6.83933333333,17.7465333333,3.3412,15.0572666667,5.50993333333,7.19693333333,2.88058333334,8.13413333333,3.96033333333,6.8904
359.48,6.88806666667,17.8064666667,3.45393333333,15.0694,5.59226666667,7.25286666667,2.91916666667,8.2052,4.00786666667,6.87526666667
359.84,6.88433333333,17.7977333333,3.4798,15.1345333333,5.61033333333,7.29246666667,2.8805,8.22073333333,4.03553333333,6.86806666667
360.20,6.908,17.8374,3.49173333333,15.1919333333,5.631,7.32126666667,2.9095,8.21026666667,4.08393333333,6.85413333333
360.57,6.96626666667,17.977,3.58606666667,15.3773333333,5.65353333333,7.4172,2.93508333334,8.27013333333,4.1198,6.90413333333
360.93,6.985,18.0643333333,3.61933333333,15.4456666667,5.696,7.43553333333,2.9705,8.25306666667,4.11526666667,6.94293333333
361.29,7.0604,18.2162666667,3.67166666667,15.5204,5.76493333333,7.51093333333,3.05058333333,8.34733333334,4.15266666666,7.0336
361.66,7.0662,18.2601333333,3.6958,15.5653333333,5.77486666667,7.53846666667,3.04625,8.39946666667,4.16586666667,7.0554
362.02,7.05846666667,18.2944666667,3.659,15.5712,5.75753333333,7.53193333333,3.06475,8.45833333333,4.15813333333,7.04113333333
362.39,7.09626666667,18.3699333333,3.694,15.6350666667,5.7738,7.57533333333,3.13008333333,8.53206666667,4.17093333333,7.06753333333
362.75,7.043,18.3288,3.63173333333,15.6096666667,5.68606666667,7.47053333333,3.05516666666,8.449,4.0874,7.04746666667
363.11,7.10733333333,18.3584666667,3.6442,15.6975333333,5.72126666667,7.47553333333,3.14233333333,8.49453333333,4.1056,7.11353333333
363.48,7.1566,18.5044666667,3.70726666667,15.7995333333,5.81153333333,7.52813333333,3.22033333333,8.6164,4.15933333333,7.20846666667
363.84,6.95313333333,18.3138666667,3.52226666667,15.5954,5.65993333333,7.34273333333,3.00508333333,8.4378,3.96013333333,6.9976
364.20,6.97973333333,18.3208,3.52793333333,15.6346,5.63933333333,7.38093333333,3.05683333334,8.48773333333,3.96246666667,7.02833333333
364.57,6.93013333333,18.2535333333,3.489,15.5643333333,5.6196,7.31506666667,2.99783333333,8.42393333333,3.94793333333,6.93026666667
364.93,6.89633333333,18.2664,3.40053333333,15.5427333333,5.62833333333,7.25753333333,2.9495,8.37106666667,3.89293333333,6.84373333333
365.29,6.8494,18.2286,3.2446,15.5683333333,5.60286666667,7.1926,2.84758333333,8.286,3.81273333333,6.76646666667
365.66,6.79453333333,18.1861333333,3.10793333333,15.5453333333,5.585,7.11846666666,2.76483333333,8.21646666667,3.7676,6.73993333333
366.02,6.95893333333,18.409,3.23333333334,15.7284,5.77646666667,7.31,2.88158333333,8.34233333333,3.94613333334,6.90853333333
366.38,6.9656,18.5032666667,3.21513333333,15.7453333333,5.7846,7.31926666667,2.82758333334,8.35686666667,3.9892,6.89346666667
366.75,6.92393333334,18.3627333333,3.10493333333,15.7053333333,5.7228,7.26193333333,2.7435,8.266,3.9222,6.78633333333
367.11,7.169,18.6420666667,3.288,16.0002,5.942,7.468,2.97066666667,8.49506666666,4.20486666667,7.04326666667
367.47,7.2018,18.7732666667,3.3,16.0738,6.0096,7.52606666667,2.98066666667,8.56346666666,4.269,7.06086666667
367.84,7.11493333333,18.6972,3.21773333334,16.1194666667,5.90846666667,7.47966666667,2.88233333333,8.52973333334,4.201,6.97493333333
368.20,7.12273333333,18.6680666666,3.24393333333,16.1279333333,5.84853333333,7.47086666667,2.90341666667,8.57260000001,4.2452,6.96233333333
368.56,7.058,18.7251333333,3.24326666667,16.045,5.76566666667,7.453,2.88716666667,8.56146666667,4.22193333334,6.92666666667
368.93,7.16033333333,18.7851333333,3.36473333333,16.1320666667,5.81106666666,7.4892,2.94691666667,8.64473333333,4.28826666667,6.9894
369.29,7.005,18.6228,3.1882,16.0478,5.559,7.29113333333,2.78575,8.48706666667,4.10126666667,6.7896
369.65,6.92433333333,18.6554666667,3.14933333333,16.0656666667,5.45973333333,7.20886666666,2.73683333333,8.44966666667,3.98046666667,6.73793333333
370.01,6.8054,18.6865333333,3.10886666667,16.0224666667,5.34546666667,7.10193333333,2.63725,8.33433333333,3.92406666667,6.6374
370.38,6.82013333333,18.7326666667,3.116,16.0394,5.30293333333,7.04246666667,2.62508333333,8.3134,3.84306666667,6.6104
370.74,6.85433333333,18.7746666667,3.1284,16.0964666667,5.32846666667,7.05813333333,2.64483333333,8.34566666667,3.8614,6.65253333333
371.10,6.98486666667,18.9543333334,3.24106666667,16.182,5.39646666667,7.17786666667,2.77433333333,8.41573333333,3.9294,6.714
371.46,7.03553333333,19.0406,3.28513333333,16.2514666667,5.47333333333,7.26046666667,2.81016666667,8.44893333333,3.92846666667,6.76533333333
371.83,7.1458,19.0938,3.39506666667,16.3848666667,5.59,7.30646666666,2.8745,8.5222,4.0048,6.8258
372.19,7.15133333334,19.1574666667,3.41493333333,16.5161333333,5.6212,7.32326666667,2.92316666667,8.5798,4.01066666667,6.8428
372.55,7.2196,19.3272,3.45406666667,16.6051333333,5.7442,7.40273333333,3.0055,8.69566666667,4.07913333333,6.84833333333
372.92,7.22973333333,19.3378,3.3966,16.6138666667,5.74726666667,7.43426666667,3.02058333333,8.65386666667,4.0938,6.7868
373.28,7.25213333333,19.4138,3.37366666666,16.6312666667,5.75433333333,7.4392,3.04391666667,8.70513333333,4.0908,6.79113333333
373.64,7.13726666667,19.3056666667,3.2076,16.5334666667,5.6702,7.353,2.90725,8.58793333334,3.924,6.68126666667
374.00,7.115,19.3300666667,3.15393333333,16.5713333333,5.63533333333,7.3286,2.87258333333,8.5514,3.87786666667,6.63893333333
374.37,7.13473333333,19.3992666667,3.10126666667,16.6194,5.676,7.30653333333,2.86025,8.595,3.90646666667,6.64706666667
374.73,7.14226666667,19.5211333334,3.16186666667,16.7281333333,5.71966666667,7.3556,2.92441666666,8.63413333333,4.00133333333,6.7136
375.09,7.1216,19.6164,3.12506666667,16.7798,5.66173333333,7.33886666667,2.907,8.60946666667,3.9924,6.73386666667
375.45,7.058,19.6394,3.05933333333,16.7189333333,5.6012,7.275,2.82641666667,8.50986666666,3.92413333333,6.63766666667
375.81,7.02386666667,19.6466,3.083,16.8027333333,5.55593333333,7.26153333333,2.83325,8.511,3.88806666667,6.65906666667
376.18,7.10033333334,19.7955333333,3.2278,16.9349333333,5.667,7.33106666667,2.85891666667,8.58833333333,3.9886,6.75806666667
376.54,7.1496,19.7948,3.30466666667,17.0506666667,5.71846666667,7.3672,2.90908333333,8.63626666667,3.995,6.79626666666
376.90,7.29373333333,19.9690666667,3.4956,17.2217333333,5.87486666667,7.50726666667,3.08491666666,8.81659999999,4.22446666667,6.94533333333
377.26,7.35613333333,19.9972666667,3.5698,17.3136666667,5.93366666667,7.5418,3.162,8.86440000001,4.3008,6.999
377.63,7.29473333333,19.9772,3.56933333333,17.3323333333,5.92173333333,7.4796,3.1405,8.81106666667,4.2644,7.00553333333
377.99,7.3556,20.0674666667,3.58493333333,17.4107333333,5.96746666667,7.49526666667,3.223,8.87793333333,4.27186666667,7.0104
378.35,7.31486666667,20.0211333333,3.60886666667,17.4178666666,5.95166666667,7.45253333333,3.21733333333,8.87299999999,4.27486666667,6.99193333333
378.71,7.38133333333,20.0528666667,3.69473333333,17.4660666667,6.00086666667,7.52506666667,3.29183333333,8.93746666667,4.37206666667,7.09106666667
379.07,7.45926666667,20.0916666667,3.75953333333,17.4781333333,6.10273333333,7.57866666667,3.35475,8.98480000001,4.45146666667,7.13273333333
379.44,7.472,20.1109333333,3.73993333333,17.475,6.0906,7.54666666667,3.353,8.98573333333,4.43706666667,7.15046666667
379.80,7.473,20.1461333333,3.72226666667,17.4625333333,6.05673333333,7.53593333334,3.36366666667,8.99293333333,4.4784,7.13106666667
380.16,7.3864,20.1437333333,3.65546666667,17.4656666667,5.94513333334,7.4606,3.27575,8.90266666667,4.38646666667,7.02186666667
380.52,7.38273333333,20.2151333333,3.64466666667,17.4776666667,5.95326666667,7.41613333333,3.28458333333,8.90380000001,4.37066666667,7.03413333333
380.88,7.49413333333,20.3504666667,3.74193333333,17.6076,6.01626666667,7.5142,3.36375,9.01519999999,4.42106666667,7.10386666667
381.24,7.39933333334,20.3175333333,3.67566666667,17.5834666667,5.94646666667,7.40013333333,3.25066666666,8.92293333333,4.34753333333,7.07226666666
381.61,7.497,20.4257333333,3.7138,17.6470666667,6.0452,7.48126666667,3.32283333333,8.97540000001,4.37406666667,7.115
381.97,7.4166,20.4347333334,3.58206666667,17.6396666667,5.96573333333,7.34433333333,3.17733333333,8.89673333334,4.23326666667,6.95086666667
382.33,7.37566666667,20.5031333333,3.50706666667,17.6867333333,5.93526666667,7.29926666667,3.11858333333,8.8694,4.17213333333,6.93873333333
382.69,7.3192,20.5066,3.4636,17.7011333333,5.8946,7.27073333333,3.10258333333,8.87333333333,4.112,6.90366666667
383.05,7.44833333333,20.6850666667,3.55106666667,17.8782,6.0314,7.39586666667,3.215,8.95406666666,4.16566666667,7.01913333333
383.41,7.58073333333,20.8199333333,3.63946666667,17.9578666667,6.15093333333,7.46813333333,3.38308333333,9.0612,4.24646666667,7.14813333333
383.77,7.57473333333,20.8260666667,3.62246666667,17.9494,6.15126666667,7.49033333333,3.379,9.08773333333,4.253,7.1374
384.14,7.4896,20.7736666667,3.5026,17.9036666667,6.0796,7.38986666667,3.274,8.99873333334,4.14206666667,7.06293333333
384.50,7.55013333333,20.8946,3.56293333333,18.0154666667,6.13166666667,7.47086666667,3.33008333333,9.05366666666,4.18273333333,7.0994
384.86,7.5506,20.9877333333,3.57326666667,18.0930666667,6.12966666667,7.4838,3.34516666666,9.09699999999,4.1952,7.14786666667
385.22,7.71566666667,21.1464,3.72866666667,18.2373333333,6.26533333333,7.64953333334,3.50225,9.25526666666,4.36026666667,7.3392
385.58,7.73366666667,21.1651333333,3.76553333333,18.2875333333,6.257,7.66506666666,3.52975,9.30633333333,4.41086666667,7.33553333334
385.94,7.7928,21.2104666667,3.79906666667,18.3768,6.2966,7.6932,3.58533333333,9.32959999999,4.4638,7.38613333333
386.30,7.74833333333,21.2245333333,3.77053333333,18.3694,6.26306666667,7.65946666667,3.49683333333,9.28493333333,4.43,7.36966666667
386.66,7.63166666667,21.1579333333,3.67133333333,18.3362,6.1678,7.57813333333,3.33141666667,9.1822,4.3204,7.26506666666
387.03,7.69866666667,21.2724,3.72193333333,18.451,6.1856,7.61846666667,3.3455,9.22113333333,4.33026666666,7.28153333333
387.39,7.66786666667,21.325,3.73933333333,18.4777333333,6.16886666667,7.64346666667,3.34158333334,9.20160000001,4.37286666667,7.26193333333
387.75,7.64933333333,21.2427333333,3.67033333333,18.4355333333,6.1272,7.58933333333,3.26558333333,9.16386666666,4.32893333333,7.20766666667
388.11,7.6772,21.2326,3.6604,18.4784666667,6.11133333333,7.5578,3.22783333333,9.16613333334,4.33546666667,7.1912
388.47,7.6252,21.2211333333,3.617,18.4758,6.0854,7.53573333334,3.22141666667,9.12053333333,4.31993333333,7.16326666667
388.83,7.63553333333,21.2836,3.63933333334,18.5398,6.12606666667,7.57726666667,3.23066666667,9.13466666667,4.31046666667,7.20986666667
389.19,7.6096,21.2962,3.65493333334,18.5334,6.1594,7.59533333333,3.22333333333,9.11926666666,4.3108,7.17233333333
389.55,7.61146666667,21.2935333333,3.65786666667,18.5352666667,6.14326666667,7.58686666667,3.29316666666,9.15766666666,4.31893333333,7.15706666667
389.91,7.6396,21.4102,3.69013333333,18.6418666667,6.15213333333,7.64273333333,3.35516666667,9.1836,4.35126666667,7.17553333333
390.27,7.59906666667,21.4516666667,3.7154,18.6960666667,6.16346666667,7.66946666667,3.36466666667,9.20566666667,4.3508,7.18613333333
390.63,7.68806666667,21.5192,3.78953333333,18.7954666667,6.2578,7.71093333333,3.45958333333,9.30606666667,4.41,7.26373333333
391.00,7.7806,21.6844666667,3.92386666667,18.955,6.3686,7.83933333333,3.61575,9.42766666667,4.513,7.38693333333
391.36,7.78353333333,21.699,3.9488,19.0049333333,6.38406666667,7.8782,3.62141666666,9.42820000001,4.51993333333,7.39006666667
391.72,7.7656,21.6981333333,3.94173333333,19.0266666667,6.35753333333,7.84853333333,3.56183333333,9.39886666667,4.46853333333,7.34846666667
392.08,7.7796,21.7531333333,3.92493333333,19.0495333333,6.33406666667,7.83173333333,3.54858333333,9.37726666666,4.44966666667,7.33886666667
392.44,7.82886666667,21.8442,3.91986666667,19.156,6.30833333334,7.8564,3.54366666667,9.44339999999,4.41866666667,7.39373333333
392.80,7.82366666667,21.8868,3.91366666667,19.2185333333,6.31933333333,7.836,3.496,9.44233333334,4.3832,7.4006
393.16,7.83733333333,21.8936666667,3.94093333333,19.2167333333,6.36446666667,7.84406666667,3.50641666667,9.4878,4.39613333333,7.44606666667
393.52,7.86,21.9284666667,3.9726,19.2785333333,6.35486666667,7.84,3.50775,9.49986666666,4.38133333334,7.48013333333
393.88,7.83566666667,21.9431333333,3.92673333333,19.2972,6.29066666667,7.8356,3.44966666667,9.47266666668,4.32966666667,7.4734
