wavelength,Back_PooMelm,Belly_PooMelm,Breast_PooMelm,Crissum_PooMelm,Crown_PooMelm,DorTail_PooMelm,Patch10_PooMelm,Rump_PooMelm,Throat_PooMelm,WingTip_PooMelm
187.91,11.3415,-4.14626666666,12.1138,44.1869,-3.17066666667,23.5983692466,19.5122,24.5528666667,11.1381333333,-10.4063333333
188.29,15.0576,2.22213333333,12.7203333333,50.6131,4.94260000001,28.6314895769,23.1417666667,27.2796666667,12.4903333333,-0.68953333332
188.67,-2.16666666666,-19.75,-8.75,39.75,-10.5,11.4035087719,5.66666666665,6.50000000001,-5.16666666668,-19.5833333333
189.05,-2.62913333332,-27.9812666667,-6.479,44.1783666667,-11.3145666667,10.9972536636,7.32386666665,-1.78413333331,-8.3568,-19.4366
189.43,-3.06660000001,-17.4221333333,-2.48886666667,45.0221666667,-6.31113333335,10.92370258,9.19986666665,2.13326666667,-5.15546666668,-16.3554666667
189.81,-9.84856666667,-27.7778,-6.0604,50.4040666666,-13.5859666667,4.74929721362,4.9999,-7.2728,-12.4244,-19.5960666667
190.19,-21.3540666666,-40.5206666667,-24.2708,37.7083333333,-28.8541,-10.8280643963,-9.68746666666,-21.1457333333,-25.5206,-26.3539333333
190.57,-47.7976,-64.8809333333,-49.6428,25.5952333333,-55.8928333333,-37.2262198142,-22.7975666667,-41.0714666667,-51.5476,-51.4285333333
190.95,-57.3545333333,-66.455,-50.3703333333,19.6825,-56.1904666667,-37.8377923633,-25.7671666667,-44.5503333333,-53.0159333333,-51.852
191.33,-61.5343333333,-66.5608,-54.0740666667,17.9364,-54.3915666667,-43.6890650155,-29.7354,-49.9470666667,-55.2380666667,-46.9840666666
191.71,-61.3939666667,-77.5758666666,-55.8786666667,22.9695666666,-60.8484666667,-45.4383678019,-36.0000333333,-57.6969999999,-58.0605999999,-48.1211333333
192.09,-55.2288333333,-72.2876000001,-44.8366666667,33.6602666667,-51.3723666667,-40.3346251806,-30.8496666667,-48.8888666667,-50.4575999999,-45.7516666667
192.47,-119.019566667,-147.843066667,-97.8432666668,-2.64706666666,-125.686133334,-100.212465222,-89.1177333333,-115.2942,-112.353,-106.6666
192.85,-66.8518666667,-93.3332666665,-40.9259333333,31.1111,-79.9999666667,-42.7920639835,-37.8703,-50.7408666667,-65.3702666667,-57.2222666667
193.23,-71.6160999999,-92.3233333334,-47.0706666667,31.4141333333,-92.0202666665,-49.0715713106,-48.3839,-44.6464666667,-68.0807999999,-72.7272666667
193.61,-39.6189666667,-61.7142666667,-10.0951333333,63.9998333333,-62.3809666667,-15.7877455108,-18.6666333333,-11.2380666667,-30.8572666667,-32.9525333333
193.99,-138.095266667,-185.714333333,-82.8570000001,116.904666667,-175.714266667,-94.5216156863,-86.4284333334,-52.3809333334,-105.714133333,-135.238133333
194.37,-672.222200001,-891.111200001,-368.888933333,507.777599999,-965.555666668,-499.635237564,-448.888933334,-366.6666,-591.111,-764.444533335
194.75,376.1905,521.904666667,206.666666667,-108.5715,512.381,285.720230134,300.4763,267.619,323.809466667,367.619
195.13,172.807033333,225.614133333,97.8947333333,4.56143333334,220.701666667,157.262592157,145.7896,131.228133333,149.824666667,157.193066667
195.51,106.1404,170.526333333,22.8071333332,-50.0000333334,174.386,102.474529825,98.4208666665,78.9472666667,94.0351333333,138.9474
195.89,116.6666,193.333266667,-2.66673333333,-92.4445333333,182.666666667,110.312985758,85.3332999999,71.1110666667,103.555533333,184.000133333
196.27,180.416666667,211.666666667,30.4166666667,-39.9999999999,215.625,139.076367389,123.958333333,131.666666667,124.166666667,203.75
196.65,162.708333334,204.166666667,7.0833333334,-48.5416666666,209.791666667,159.664602683,107.5,135.833333333,115.0,211.25
197.03,167.5,202.083333333,18.7499999999,-25.8333333333,227.916666667,198.658410733,117.5,167.5,117.916666667,203.75
197.40,87.7083333334,102.5,13.9583333333,-11.3541666667,115.3125,96.9994840043,58.125,88.5416666667,58.75,104.166666667
197.78,78.3333333334,95.1666666665,13.9999999999,5.74999999999,102.333333333,87.3813209494,49.8333333333,87.3333333333,59.3333333333,93.8333333333
198.16,102.460366667,122.539866667,38.5714666667,44.8413,133.015866667,111.888380805,68.6508666666,115.238066667,81.1109333333,117.619
198.54,134.444433333,164.8484,47.0707333333,63.3333999999,163.7374,142.315942621,77.1716666665,148.2828,111.515133333,160.807866667
198.92,111.883966667,165.7972,-1.73919999988,24.0580333333,164.637766666,154.511796904,25.9420333333,143.1884,96.5217333333,171.3044
199.30,74.7825333334,117.391333333,-26.3768000001,-12.6087333333,141.304333333,120.857930857,-2.75356666668,115.942,67.8259999999,143.768066667
199.68,72.5806666665,104.9462,8.81719999993,8.49456666666,123.655933333,113.549189061,15.0538333334,107.957,59.5699333333,121.290466667
200.06,61.3461666666,80.7691333333,28.8460666667,23.7179666667,95.2564666667,84.6042377709,29.0383666667,88.5897333333,50.7691333333,83.7179333334
200.44,46.7284666667,77.6543333334,26.6666,19.7530333333,89.6914666667,80.015245614,24.8147333333,78.642,44.0740666667,77.2841333333
200.82,37.5554,76.7406666666,20.8889333333,7.2593,93.9259333333,78.4561219814,12.0000333333,75.5555999999,29.6296666667,70.6667333333
201.19,46.1749333333,70.6010666667,31.8033333333,22.6776,81.5300999999,74.0763785344,24.0983666667,73.4426666667,39.2349333333,73.9889999999
201.57,59.3443,81.8577999999,38.6884666667,36.0108666667,91.8580333333,88.5214786377,33.6064666667,94.6448666668,47.5411333333,87.2131333335
201.95,53.5000000001,85.2221999999,40.4444666667,35.8889333333,97.7223000001,93.6570348815,36.1111666667,98.3334000001,45.6666666666,90.3332666667
202.33,36.0464333333,79.9998666667,17.5193333333,13.7209333333,98.3719999998,87.5339750258,18.2945333333,104.030933333,27.5970666667,88.8370666666
202.71,-4.31820000001,36.3636000001,-17.7272666667,-19.6971,65.9848,49.8555556244,-7.72723333334,69.5453999999,-17.8788,43.7879333333
203.09,14.2778333333,41.4444666666,6.99993333334,10.8889333333,67.3333666667,54.4128066048,16.8333666667,73.0,0.44446666668,43.2222666667
203.47,0.34016666666,41.4966666667,-4.21759999994,4.55786666666,67.0747333333,52.2397781217,10.1360666667,76.5985333334,-14.4216666666,38.5033333333
203.85,-1.08696666667,40.4348666667,-5.21739999994,4.85510000001,61.8116,49.8774313726,0.28983333332,71.4492,-22.0291333333,34.3478666667
204.22,10.8546999999,57.2649999999,-6.49566666673,21.1966,80.1708999999,73.1379938081,5.81186666665,90.7693333335,-14.5298666667,53.3334666667
204.60,-2.16206666658,41.6215999999,-33.3334,8.82896666665,60.1801333333,46.6477362228,-17.1172333333,77.1171333333,-39.4594666667,40.9009999999
204.98,2.27276666675,35.4545333334,-29.091,12.1971,43.1817666667,36.4709027863,-18.0304,64.2424666667,-27.1212,40.9091333333
205.36,-20.3509333333,15.2631333333,-64.9122000001,-21.3158666667,23.3333666667,7.90075067079,-50.0000333333,48.9473333333,-61.7544666666,17.1929333333
205.74,-34.2424666667,0.202000000066,-86.6667333333,-34.9495,11.8182666666,-3.77586542828,-71.3130666666,32.1212666666,-79.3938666667,-6.46446666674
206.12,-23.6937333333,-5.22513333334,-78.1982666667,-21.7117666667,2.34230000002,-6.73650134157,-62.1621,20.1802,-70.0900666667,-19.4593333333
206.50,15.1723666667,18.9656,-24.4826666667,16.4369333333,30.0,24.1152158927,-7.18376666667,41.3793333333,-19.0804,12.6436666667
206.87,36.5918666667,37.6779333334,7.8652,32.5842333333,41.7603666667,39.1010800826,17.2660666667,47.1162666667,10.6367333333,32.8092
207.25,37.1555,33.9554666666,-2.84446666668,26.5331666667,41.6888666667,35.7592423117,13.4666,44.3555333333,3.73340000001,34.2221333334
207.63,42.5288,37.9310666667,3.37166666668,32.6820333333,41.571,35.3172224974,16.1685666667,45.3638,13.7166,39.8468
208.01,50.3901333333,43.1915333333,8.15593333333,42.6594666667,47.7306666667,40.5957622291,27.0211,56.3829333333,23.6169333333,44.397
208.39,44.6404666667,34.5751333333,8.88880000001,33.8235,39.8692333333,34.8045422085,21.8627333333,50.6535333333,18.889,31.1112
208.77,52.9374,43.8943333333,20.3301333333,39.8679666667,46.5014666667,47.5701663571,30.9899333333,59.0099333333,28.9769333333,39.6700666667
209.14,61.3767999999,48.4058000001,21.8116,46.1956666667,53.2608666667,54.6038652219,39.3478,68.8405333333,33.1883333333,47.1737333333
209.52,72.9060333333,63.9317333334,24.4445333333,55.8547333333,60.9828,68.7126317854,46.5812333333,77.3504666667,38.9742666666,50.8546666667
209.90,69.9999666666,68.5596666666,30.782,57.3250666667,58.3539,69.0369192982,47.9011333333,72.9218,40.7406666667,51.4404000001
210.28,74.9046333333,73.8094666666,24.9524666667,57.3334,61.5237666667,75.9758579979,53.7619,76.6666000001,38.9524,58.9524000001
210.66,63.4568666667,65.679,-1.7284,40.1852,50.4938,70.4567597523,35.4320666667,69.3827333333,21.8519333333,45.5556000001
211.03,77.3078333333,70.5129333332,-57.4359999999,26.1539999999,43.7180333333,102.810086481,13.718,103.076866667,0.76913333334,37.1796000001
211.41,85.9524666666,73.0953333333,-31.9047333334,33.5712999999,39.8809666667,102.417030134,21.1905333333,111.428533333,14.0477333333,48.0952000001
211.79,111.212233333,95.3536,8.4848,63.0303666667,67.5756999999,130.681454283,57.3736666667,134.949533333,41.6161333333,81.8180666667
212.17,85.4761333333,61.1904,-27.8572,32.3810333333,37.8571333334,106.009804953,9.2857333334,111.190466667,6.4286,52.3809999998
212.55,89.6153666667,62.8206,-38.2052,30.5127333333,38.8461666667,105.519553354,21.1538666666,115.384666667,7.69233333333,87.436
212.92,75.3508333333,60.5263333333,-5.08766666668,43.9474,48.9474333334,83.5202059855,30.3509333333,96.3157999999,21.9298,74.0350666666
213.30,74.9611333333,61.3953333333,10.8526666667,55.1938000001,50.3877,84.8364286894,36.8216999999,88.3720666667,24.9611333333,68.9922666666
213.68,83.1818333332,57.2726666667,29.6969333333,62.5758000001,59.7725999999,85.0984613004,51.0604333333,94.2426,30.1516,85.3030000001
214.06,92.0176666667,47.0174666666,19.6491333333,68.1579,63.2456666666,85.8606811145,45.0877666667,105.7896,23.8596,96.6666666667
214.44,82.6530666666,46.8026666666,37.415,65.4422666666,61.1565333334,74.0767876161,44.3537000001,93.6053333335,39.7279333333,91.4285333333
214.81,84.5554000001,53.5556666666,49.6666,63.5557,60.5001000001,72.0419531476,51.2778,84.3334666667,50.8888666667,89.8889333334
215.19,82.7514000001,61.2697333334,54.4974,72.0634999999,66.8783666667,70.2599964913,53.8625,75.9788,53.1217333333,92.3808666667
215.57,81.5343666666,62.6455333333,52.6984,75.8200666666,72.0635,71.8040961816,56.4021333333,76.8255333333,57.0370666667,97.0369333333
215.95,58.6243666667,47.0900666667,33.3332,58.0422666667,57.6719,54.8794245614,38.5714666667,57.3544,40.3176,74.6032
216.32,80.1588000001,68.7302666667,35.7142666667,73.6507333331,80.0001333334,76.5309665634,58.4921333333,76.5080666667,49.8412,107.301733333
216.70,95.926,70.0000666667,1.48133333338,97.0369333333,94.2592333333,97.5944790506,39.8148333334,82.2221333334,22.5926666667,165.185133333
217.08,63.7778000001,13.7778666667,-60.4444666667,78.8888333334,67.1111666667,82.0982251805,-17.3334333333,40.8890666665,-15.5555333334,155.1112
217.46,25.9999999999,-37.3333333333,-146.0,-0.33333333326,32.9999999999,27.7605779154,-136.333333333,-10.6666666667,-116.666666667,160.666666667
217.83,-48.0953000002,-156.190666667,-306.666733333,-63.3333333333,-41.4286333334,-43.8627058823,-319.047633333,-95.2381333333,-218.0952,134.2858
218.21,6.24999999993,-108.333333333,-207.5,-42.0833333334,25.4166666666,-6.22033023732,-205.0,-24.1666666668,-158.333333333,152.5
218.59,5.01110753995e+13,-3.02798838583e+14,-4.77654505933e+14,-2.665482734e+13,1.0661930936e+14,8.28527760042e+12,-4.7978689212e+14,-3.19857928076e+13,-4.86184050682e+14,4.37139168377e+14
218.97,32.2222999999,122.2222,173.3334,46.1111666667,17.2220333334,54.3996790505,189.9999,54.4444666667,198.333266666,-88.8888666667
219.34,-4.69124961168e+13,-6.56774945658e+14,-1.04060445936e+15,-9.38249922368e+13,5.75744270554e+13,-4.02182558902e+13,-1.02994252842e+15,4.26477237448e+13,-1.44149306255e+15,1.17707717534e+15
219.72,55.4166666666,-2.49999999994,-29.1666666666,42.2916666667,45.8333333333,59.7420020641,-61.0416666667,49.1666666666,-102.5,163.75
220.10,272.857266667,53.3333333333,66.6668000001,231.904833333,202.381,215.515233849,-59.0476333332,205.714333334,-169.523666667,518.095133333
220.47,128.7878,56.0606666667,58.7877333333,108.787933333,91.8181000001,103.403693705,3.63633333332,102.121133333,1.21213333334,194.242466667
220.85,105.6191,66.0953333333,54.6667333333,102.571533333,79.6190999999,91.0717529413,21.3333333333,96.9524000001,26.8571333333,146.6666
221.23,123.9393,81.2121333334,78.9899333333,123.636266667,87.8788333334,104.049777503,42.3232,118.383933333,32.9293333333,160.404133333
221.61,136.296333334,98.5184666665,84.0741999999,146.296166667,106.4816,126.440803921,72.2222333333,136.851866667,58.3332,176.481533333
221.98,135.526233333,92.4560666666,82.6316000001,138.859666667,103.684233333,132.979667079,73.5964333333,135.613866667,62.1052666666,176.491066667
222.36,113.1818,79.8485333333,70.9091333333,115.454533333,81.8940333333,114.093732095,61.5909,104.999866667,52.4241333333,147.878733334
222.74,98.1409999999,65.2563333333,54.8718666666,96.4102666667,66.7948,94.342837358,47.2437333333,86.2821333334,50.8973333333,121.538333333
223.11,94.7711333333,58.4314,46.9278666667,94.3791666665,66.6012666666,92.4433653251,47.9084,92.5489333334,45.8823333333,118.300666667
223.49,112.745,55.0981999999,32.9411333333,108.039366667,69.4117999999,107.305772342,37.6470333333,117.647133333,44.5097333333,141.176466667
223.87,93.3333333333,59.9999999999,27.7272,101.060633333,66.4394333334,92.1667221879,43.1818,98.9394000001,49.5455333333,114.8484
224.24,92.6189333333,70.3174666667,29.2063333333,107.142833333,74.1270333334,108.435913519,50.2382,106.190466667,68.7301333333,114.285666667
224.62,160.666666667,102.0,41.3333333333,197.166666667,151.5,210.672858617,102.5,184.0,110.666666667,218.0
225.00,-752.222066669,-335.555466665,-86.6666000001,-987.777633331,-754.444499999,-1020.29588235,-469.9999,-773.333266667,-460.0,-1148.88886667
225.38,-92.3077666665,-28.2049999999,72.3077333332,-144.6153,-129.2307,-177.474034262,-31.0256333332,-106.666733334,-78.9743999999,-218.461466667
225.75,-8.62759999998,45.8822666667,81.9609333331,-25.8824333333,-33.9214666665,-69.8804288956,49.0197000001,-3.13720000006,-10.9804666667,-102.353
226.13,31.2500000002,101.666666667,196.666666667,-29.9999999999,-85.0000000002,-72.4200206398,119.583333333,17.4999999999,24.9999999999,-141.666666667
226.51,26.4103333333,61.0256666666,83.0770000001,11.0256333333,-21.6666,-0.3285593395,58.7180333334,12.3076666667,29.2308666667,-27.4360000001
226.88,26.7925,44.0250666668,47.1698,18.3648,-5.6605,7.64306996904,37.6730333333,11.3207333333,31.8238,-2.26420000001
227.26,32.4747333333,39.5957333333,42.3233333333,22.2727,5.85853333334,10.2561799794,39.7980333333,18.2828666667,27.7778,9.79786666666
227.64,24.2254333333,28.9201333333,31.3615333334,13.0516333333,-0.28159999998,6.8854515996,31.6902666667,14.5539333333,19.0610666667,5.91553333336
228.01,25.9523666667,34.0476666667,29.4644,24.1668333333,13.1546333333,18.7675545924,34.5535666667,19.9404,25.2380666667,17.2022
228.39,28.1449,39.2464,32.9855333333,28.4927666667,14.6088,27.5820505676,38.5796666667,19.8841333333,30.9566666667,20.9275333333
228.76,29.5425333333,37.7779333333,33.5946,29.3138,11.9606,30.0380619195,42.5817,18.9542666667,30.3267333334,21.1111333333
229.14,26.8519,35.3704,31.3579333333,31.8518333333,9.1358,27.2464662539,44.1974666667,17.5309333333,30.2470666667,23.2716
229.52,20.7517333333,33.464,26.2089333334,28.6274333333,4.93463333334,25.8464175438,43.1046333333,13.5948,27.1242,19.6733333333
229.89,16.979,29.5139333333,29.6528,20.0346,-2.32640000001,22.0656871001,37.5347333333,5.90273333333,24.5139333333,17.0833333333
230.27,12.4484,20.4720666667,22.1829333333,11.9174666667,-4.04116666667,14.8730817337,30.2951,1.12093333334,13.7462666667,8.96766666666
230.65,11.1680333333,14.9857333333,20.8546666667,8.49003333334,-2.79199999999,12.7620214654,27.7492333333,0.854799999992,10.4274,5.64099999999
231.02,7.91663333334,7.75626666667,20.0640666667,2.69236666668,-4.87183333333,11.7747686274,26.3782666667,-5.44873333333,5.19233333333,0.320599999998
231.40,7.42259999999,6.25433333333,20.8246666667,0.962233333333,-5.67013333333,14.0642163055,26.2544,-3.64266666668,7.90373333333,-2.8178
231.78,-1.31770000001,-1.31773333334,18.0618666667,-8.4496,-14.5736333333,3.42877461301,20.0001666666,-13.6432666666,1.24040000001,-12.7908
232.15,-5.18090000003,-8.03213333335,16.3052,-15.1405333333,-18.4337333333,-1.09621630547,12.4899,-17.751,-4.09633333333,-19.4377333333
232.53,-11.6873333333,-18.8477333333,11.1110666667,-20.9464666667,-24.2799,-10.760804128,4.81473333333,-21.6459333333,-9.38273333334,-26.9134
232.90,-8.19283333335,-20.3214,12.4498,-19.1164,-19.1969333333,-6.48551083593,8.55416666666,-16.9476666667,-5.30133333334,-24.3372666667
233.28,-8.94529999999,-24.4726,15.865,-21.3924666667,-21.5188666667,-6.64888751289,3.50216666666,-20.3375333333,-8.94506666667,-30.3798
233.66,4.84856666666,-7.07073333334,22.6262,-5.75756666667,-6.22893333335,3.88535665635,10.5387333333,-3.83833333333,7.34006666667,-10.7744666667
234.03,15.5452666667,4.42419999999,24.0604666666,6.87886666667,5.00003333332,12.2422988648,21.2423666667,4.12119999999,12.9090666667,-2.60606666666
234.41,16.8627,3.39873333335,27.4511333333,8.00643333332,7.38566666667,12.108874097,22.5488333333,6.14373333335,19.4771333333,1.11126666667
234.78,21.6831666667,7.59073333333,28.7128666667,12.5082,11.7162666667,14.9019395253,28.2178666667,9.17493333333,23.5644666666,5.54466666666
235.16,24.3491333333,11.1747333334,29.6507333333,14.7937333333,11.4921333333,15.4700204334,30.8889333333,14.8570666667,24.5714,9.07933333332
235.54,12.5429333333,-2.81773333333,15.6014,-1.54649999999,-6.87286666669,1.94065036119,21.4089,-2.40559999999,7.56000000001,-5.4982
235.91,16.0692,1.00633333333,16.6038,3.83636666666,-1.41503333333,6.72376491229,26.2578333333,3.83646666668,13.3963333333,1.88679999999
236.29,13.4694,-3.12926666666,9.45586666666,0.272033333341,-7.82309999999,-0.487152115581,28.0951333333,-2.38100000001,6.19039999999,-1.08853333333
236.66,16.4184,2.90780000001,7.80126666666,4.4679,-4.5391,3.21380639835,32.5532333333,2.55313333333,2.83693333332,-0.141933333332
237.04,16.6032666667,10.7936666667,10.4126666667,7.33333333333,-0.857066666654,3.93515459237,33.3968333333,5.46039999999,5.20633333333,3.61913333333
237.41,9.86106666667,1.45826666667,-0.625,-2.15269999999,-10.7986,-6.02273684211,27.0485666667,-4.93046666667,-5.55553333333,-2.91666666668
237.79,2.57730000001,-6.4604,-8.65980000001,-8.31603333333,-15.3952,-13.7542553147,20.5498,-14.2955333333,-14.7079333333,-11.5464666667
238.17,0.030533333334,-9.45453333332,-6.24253333333,-4.39396666666,-14.5152333333,-11.507924871,15.9090666667,-12.4242666667,-11.6365333333,-9.57553333334
238.54,3.82516666667,-3.38813333334,-5.30053333333,2.59553333333,-11.2841333333,-5.56810381836,20.0001,-8.85239999999,-7.8688,-8.14200000003
238.92,4.5084,-1.2468,-1.05526666667,5.37173333334,-10.2397,-3.4328266254,20.0239,-5.75546666667,-4.60439999999,-3.45313333333
239.29,5.06583333333,1.57906666667,1.05266666667,9.40799999999,-6.55706666667,-1.12377770898,21.7982,-4.07900000001,-0.789533333334,2.01753333333
239.67,10.6743,9.711,7.43739999999,16.3776666667,2.21580000001,4.93549927761,25.7226,3.66093333333,7.28313333333,9.94226666667
240.04,12.9166666667,12.9,9.00000000001,17.6666666667,4.03333333333,10.148503612,27.3166666667,5.13333333333,8.63333333334,11.7333333333
240.42,14.1377666667,15.4886666667,12.9310666667,18.8937333333,7.7299,14.0972712074,28.4481666667,7.70106666667,10.8908,13.9944
240.79,15.0994333333,15.7193333333,14.8304666667,17.3334,9.34496666667,14.2383564499,28.6433333333,8.81866666668,13.4269333333,14.7602
241.17,11.9875666667,12.0083333333,11.8013333333,14.3789,8.34363333334,11.944675129,26.5217666667,5.96286666666,10.3311333333,12.4638
241.54,9.88820000001,9.47866666667,10.0930666667,11.8994,7.1321,10.2548004128,26.0148666667,5.0652,8.91993333332,11.471
241.92,10.6154333333,10.8204666667,11.2648666667,12.4872333333,8.17949999999,12.7894214654,27.1623,6.58120000001,10.0513333333,13.0427333333
242.29,8.52573333332,8.86146666667,8.30466666667,9.77899999999,5.91323333333,10.4720654283,25.6019333333,5.07773333333,7.22353333333,11.286
242.67,4.59243333333,5.47226666667,5.06853333333,5.66596666666,3.03483333334,7.64685098038,22.7117666667,1.51726666667,3.47053333333,8.87826666667
243.05,3.27726666667,3.3174,2.93253333333,3.5978,1.39436666665,6.39981754385,21.4424333333,0.048133333334,1.28206666667,7.38773333333
243.42,2.15173333333,1.5806,1.9876,1.6744,0.61823333334,5.13655087719,20.6808,-1.62753333333,-0.563466666668,5.30519999999
243.80,3.68233333333,2.68753333333,3.29613333333,2.85836666667,2.51676666667,6.78047863777,22.4796,0.0297999999987,1.09873333333,6.9934
244.17,3.51596666666,2.77786666667,4.03506666667,2.87283333333,2.60226666667,6.22491517028,23.4064,0.716333333334,1.24273333333,7.20753333333
244.55,4.89313333334,4.473,5.64106666667,4.70083333333,3.91740000001,8.01835356037,25.0570666667,2.89166666667,3.56133333333,9.17373333333
244.92,5.60289999999,4.878,5.90793333333,7.02586666667,5.48106666667,9.27924045409,26.5719,4.32260000001,4.90513333333,10.4472
245.30,7.72866666667,6.43633333334,7.2682,8.93153333333,6.19310000001,11.0540631579,28.4324333333,6.15499999999,6.4746,11.9257333333
245.67,9.47133333334,8.71086666667,7.65400000001,10.2612666667,7.29383333333,12.3774693499,29.2566666667,7.51446666666,7.25900000001,12.799
246.05,11.6048,9.46353333333,8.67906666667,11.4655333333,8.45706666667,13.3821795666,31.0731,9.32926666666,9.01953333334,13.7668
246.42,11.8402333333,9.53066666667,9.11746666667,11.2535666667,8.56816666667,14.1973457172,31.8686,9.3804,9.51166666667,13.9624666667
246.79,12.9890666667,10.7472666667,10.3611333333,12.0026,9.29900000001,14.9947223942,32.6573666667,10.6466666667,10.6214,14.9789333333
247.17,12.8728,10.5784666667,9.73626666668,11.5624666667,9.11456666666,14.7965145511,32.7548333333,10.3188,10.3738,14.6714
247.54,14.9351333333,12.5842666667,11.2126,13.2258,10.6302666667,16.4679927761,34.4532,12.1393333333,11.9022,16.4181333333
247.92,15.0739333333,12.9657333333,11.4162,13.8559,10.6090666667,16.4405349845,34.5370333333,12.3892,11.6828666667,16.4611333333
248.29,15.3677666667,13.1300666667,11.0996,14.3312333333,11.1063666667,16.7214402477,34.1982,12.2198666667,11.5686666667,16.7436
248.67,15.0750666667,12.6282666667,10.4642,13.7033333333,10.7434666667,16.0317232198,33.8465,11.8463333333,10.9878,16.1326666667
249.04,14.3977,11.9596666667,10.0394,12.4415333333,10.2553333333,15.4721692466,33.4770666667,10.9815333334,9.91719999999,15.455
249.42,13.9654333334,11.8358666667,10.015,11.9864666667,10.3048333333,15.3667254902,33.1602333333,10.4891333333,10.0978666667,15.1468
249.79,14.0505666667,12.9590666667,11.0331333333,12.2651,11.5401333333,15.686426419,33.2125333333,11.0721333333,11.0408666667,15.5087333333
250.17,12.6953,12.2671333333,10.2016666667,11.0832,10.3189333333,14.5004427245,32.1369333333,9.68933333332,9.39559999999,14.8362
250.54,12.1450666667,11.9359333333,9.87966666667,10.9078333333,10.1113333333,13.4711898865,31.6109666667,9.49713333333,8.82953333332,14.4368666667
250.92,12.3292,12.3570666667,10.2649333333,11.4364333333,10.4695333333,13.280592776,31.2970333333,9.60479999999,8.85173333332,14.2168
251.29,13.5580666667,14.1947333333,12.2846,13.4832,12.294,14.5910028896,32.0177666667,11.3484,10.7773333333,15.8146666667
