wavelength,Back_GeoFulm,Belly_GeoFulm,Breast_GeoFulm,Crissum_GeoFulm,Crown_GeoFulm,DorTail_GeoFulm,Patch10_GeoFulm,Rump_GeoFulm,Throat_GeoFulm,WingTip_GeoFulm
312.96,5.09373333333,3.73253333333,3.75686666667,4.72213333333,3.48686666666,5.8196,6.5422,4.17373333333,3.605,8.14739999999
313.33,5.24613333333,3.83073333333,3.8454,4.72906666667,3.48193333334,5.89026666667,6.6848,4.1708,3.75953333333,8.19606666667
313.70,5.09533333333,3.6694,3.58893333333,4.46773333333,3.19393333333,5.67486666667,6.55553333333,3.97193333333,3.55653333333,8.122
314.07,5.19793333333,3.842,3.78033333333,4.60373333333,3.19326666667,5.70746666667,6.69486666666,4.06233333333,3.64446666666,8.16353333333
314.43,4.79346666667,3.402,3.39313333333,4.1738,2.80613333333,5.27166666667,6.28453333333,3.55233333333,3.26453333333,7.74106666667
314.80,4.43993333333,2.96433333334,3.03573333333,3.91206666667,2.4682,4.90073333333,5.95133333333,3.1742,2.8914,7.35380000001
315.17,4.74993333333,3.38473333333,3.49866666667,4.18526666667,2.76486666667,5.28246666667,6.2218,3.53486666667,3.1984,7.62686666667
315.54,4.847,3.57086666667,3.59986666667,4.3578,2.8188,5.4698,6.40946666667,3.57673333333,3.13393333333,7.85579999999
315.91,5.06073333333,3.97586666667,3.75226666667,4.4134,3.0796,5.66553333333,6.43346666667,3.69606666666,3.2158,7.88379999999
316.28,5.00826666667,3.89486666667,3.69553333333,4.309,3.03126666667,5.569,6.40866666667,3.71906666667,3.15866666667,7.7468
316.64,5.46066666667,4.26073333333,4.16106666667,4.56773333333,3.55913333333,5.9396,6.78393333333,4.03406666667,3.56106666667,8.14020000001
317.01,5.394,4.3444,4.03673333333,4.52806666666,3.5612,5.988,6.7376,4.04846666667,3.4922,8.11873333333
317.38,5.39353333334,4.316,4.0114,4.61826666667,3.58846666666,6.04193333334,6.7814,4.0846,3.56666666667,8.10013333333
317.75,5.25526666667,4.15533333333,3.84746666667,4.52253333333,3.48206666667,5.80913333333,6.65466666667,3.95666666667,3.3154,7.91540000001
318.12,4.99146666666,3.95826666667,3.62446666667,4.316,3.33826666667,5.5916,6.4262,3.7556,3.09586666667,7.82113333333
318.49,4.81693333333,3.68146666667,3.37233333333,4.11466666667,2.99126666667,5.38546666667,6.2316,3.6376,2.9412,7.6404
318.85,4.58553333333,3.563,3.03353333333,3.86566666667,2.7288,5.13886666667,6.01493333333,3.25213333333,2.66053333333,7.50073333333
319.22,4.37026666667,3.39026666667,2.75466666667,3.63693333333,2.4938,4.94693333333,5.874,2.93806666667,2.559,7.3512
319.59,4.18633333333,3.1624,2.6276,3.3794,2.32866666666,4.71073333333,5.70406666666,2.73413333333,2.48846666667,7.09673333334
319.96,3.89373333333,2.81446666667,2.4214,3.21533333333,2.14433333333,4.45206666667,5.61626666667,2.53733333333,2.30973333333,6.9292
320.32,3.637,2.73433333333,2.121,3.09633333333,1.89026666667,4.2318,5.52713333333,2.3248,2.0024,6.6252
320.69,3.44293333333,2.65993333333,1.90213333333,3.01906666667,1.7328,4.05246666667,5.49326666667,2.18806666667,1.92926666667,6.4328
321.06,3.26533333333,2.4554,1.61586666667,2.85493333333,1.48813333333,3.79073333333,5.33126666667,1.80433333333,1.664,6.14753333333
321.43,2.76366666667,2.1438,1.29466666667,2.54926666667,1.08653333333,3.39833333333,4.9622,1.32413333333,1.1938,5.72926666667
321.80,2.6128,2.1274,1.2794,2.53606666667,0.991066666667,3.3862,4.9664,1.19653333333,1.28773333333,5.6484
322.16,2.52446666667,2.09453333333,1.11593333333,2.35273333333,0.812866666667,3.26373333333,4.94253333333,1.0278,1.23466666667,5.559
322.53,2.5252,2.17133333333,1.1338,2.2718,0.842333333333,3.27493333333,5.00406666667,1.0736,1.20426666667,5.3358
322.90,2.91626666667,2.57253333333,1.57826666667,2.6858,1.24033333333,3.77373333333,5.53966666667,1.56653333333,1.67206666667,5.62953333333
323.27,2.82473333333,2.3804,1.52566666667,2.61873333333,1.14573333333,3.68506666667,5.39413333333,1.6544,1.42173333334,5.48306666667
323.63,2.92066666667,2.48486666667,1.55273333333,2.85053333333,1.22593333333,3.69246666667,5.56646666667,1.81666666667,1.4826,5.4998
324.00,2.58906666667,2.115,1.1474,2.5318,0.862,3.21753333333,5.19993333333,1.46693333333,1.11686666667,5.02913333333
324.37,2.83366666667,2.33066666667,1.3814,2.76986666667,1.12886666667,3.57193333333,5.408,1.69093333333,1.49373333333,5.35106666667
324.74,2.71,2.08426666667,1.1624,2.658,0.9016,3.48893333333,5.21653333333,1.6148,1.3172,5.21666666667
325.10,2.68106666667,1.97233333333,1.12233333333,2.6072,0.818733333334,3.41786666667,5.18993333333,1.6162,1.27166666667,5.18513333333
325.47,3.07346666667,2.31086666667,1.41053333333,2.92,1.1818,3.78993333333,5.42893333333,1.9718,1.5974,5.47213333333
325.84,3.2014,2.37093333333,1.5042,3.02086666667,1.38166666667,4.05253333333,5.64286666667,2.03186666667,1.67833333333,5.5286
326.21,3.0684,2.25733333333,1.4712,2.99073333333,1.347,4.00993333333,5.5916,1.96373333333,1.5988,5.38486666667
326.57,3.21293333333,2.42306666667,1.61113333333,3.16973333334,1.5216,4.0478,5.71753333333,2.1174,1.82246666667,5.6234
326.94,3.2892,2.44486666667,1.66553333333,3.1652,1.60653333333,3.94146666667,5.7044,2.0822,1.8064,5.64573333333
327.31,3.09153333333,2.2166,1.3882,2.923,1.41793333333,3.62053333333,5.55133333333,1.75326666667,1.5802,5.33446666666
327.67,2.85993333333,2.04586666667,1.19586666666,2.6892,1.23346666667,3.45306666667,5.34253333333,1.49173333333,1.40566666667,5.13733333333
328.04,3.0212,2.31793333333,1.3736,2.90393333333,1.33073333333,3.8086,5.5926,1.6222,1.6096,5.39286666667
328.41,3.0484,2.31806666667,1.4672,2.9248,1.32273333333,3.67933333333,5.6024,1.5266,1.58453333333,5.3392
328.78,3.2116,2.5008,1.63426666667,3.01366666667,1.54813333333,3.73733333333,5.8488,1.64226666667,1.7722,5.4512
329.14,3.24046666667,2.49813333333,1.64406666667,3.05166666667,1.60626666667,3.6904,5.85846666667,1.54393333333,1.73613333333,5.425
329.51,3.05726666667,2.25766666667,1.53606666667,2.78853333333,1.49286666667,3.56973333333,5.81073333333,1.3236,1.60073333333,5.2668
329.88,3.1994,2.42966666667,1.71693333333,2.94686666667,1.62,3.5828,5.902,1.5228,1.752,5.31466666667
330.24,3.397,2.5708,1.9056,3.20933333333,1.897,3.73386666667,6.20913333333,1.7412,2.0144,5.49346666667
330.61,3.57366666667,2.69746666667,2.09266666667,3.47153333333,2.10093333333,4.03453333333,6.49913333333,1.92846666667,2.15133333333,5.73513333333
330.98,3.23133333333,2.391,1.82793333333,3.2766,1.77933333333,3.77773333333,6.23546666667,1.706,1.8814,5.44866666667
331.34,3.5236,2.6108,2.04873333333,3.6178,2.09,4.03766666667,6.50966666667,1.999,2.17926666667,5.79526666667
331.71,3.7196,2.77806666667,2.2516,3.79333333333,2.3648,4.3032,6.76006666667,2.2174,2.48946666667,6.10073333333
332.08,4.01346666667,2.97993333333,2.55173333333,4.12466666667,2.78526666667,4.577,7.1062,2.54853333333,2.85113333334,6.35446666667
332.44,4.27573333333,3.14733333333,2.76613333333,4.39753333333,3.0794,4.7884,7.39933333333,2.8484,3.13646666667,6.59693333333
332.81,4.38166666667,3.21966666667,2.92893333333,4.5356,3.0626,4.93693333333,7.48326666666,2.9102,3.0658,6.59186666667
333.18,4.49426666667,3.3272,3.04653333333,4.53706666667,3.0694,5.10586666667,7.58506666667,3.15473333333,3.2082,6.60413333334
333.54,4.22606666667,3.04713333333,2.6586,4.23513333333,2.65253333334,4.6544,7.34,2.81726666667,2.85513333333,6.2974
333.91,4.16686666667,2.91533333333,2.48473333333,4.09193333333,2.5132,4.5542,7.29166666667,2.72553333333,2.769,6.30046666667
334.28,4.24466666667,2.9604,2.49606666667,4.0608,2.48866666667,4.58886666667,7.24366666667,2.7274,2.76753333333,6.33746666667
334.64,4.238,2.84826666667,2.47546666667,4.02466666667,2.45806666667,4.4206,7.22486666667,2.6216,2.66693333333,6.237
335.01,4.4098,2.9066,2.485,4.05606666667,2.50246666667,4.57,7.4074,2.72186666667,2.81846666667,6.2752
335.38,4.27813333333,2.74233333333,2.39426666667,3.85173333333,2.30866666667,4.5034,7.32833333333,2.63953333333,2.65093333333,6.06766666667
335.74,4.43553333333,2.82186666667,2.481,3.9444,2.38406666666,4.57866666667,7.4988,2.7714,2.6592,6.16026666667
336.11,4.45873333333,2.80733333333,2.5182,3.88293333333,2.345,4.54033333333,7.4792,2.77406666667,2.57606666667,6.19466666667
336.47,4.36433333333,2.7586,2.4316,3.71966666667,2.19386666667,4.48666666667,7.32506666667,2.62406666667,2.46733333333,6.05506666667
336.84,4.4984,2.89746666667,2.54646666666,3.79646666667,2.30566666667,4.58953333333,7.434,2.7982,2.66473333333,6.14293333333
337.21,4.63246666667,3.01713333333,2.72706666667,4.04573333333,2.5928,4.71693333333,7.6456,3.005,2.89626666667,6.4384
337.57,4.93786666667,3.28866666667,3.0762,4.45013333333,2.9752,4.97906666667,7.98893333333,3.3312,3.25026666667,6.77566666667
337.94,5.18866666667,3.52893333333,3.39466666667,4.7646,3.25373333333,5.1716,8.18286666667,3.57106666667,3.46966666667,6.96433333333
338.31,5.23133333333,3.5446,3.40993333333,4.7628,3.249,5.24433333333,8.26166666667,3.59566666667,3.44146666667,7.01086666666
338.67,5.2932,3.7414,3.49793333333,4.848,3.32753333333,5.4208,8.3786,3.7544,3.58646666667,7.082
339.04,5.54786666666,4.0612,3.87786666667,5.19666666667,3.7,5.6678,8.63846666667,4.08173333333,3.8482,7.46406666667
339.40,5.814,4.3762,4.22,5.56553333333,3.9754,5.93693333333,8.95600000001,4.36073333333,4.16373333333,7.82406666667
339.77,5.95346666667,4.44326666667,4.32493333333,5.666,4.13686666667,6.00313333333,9.01226666667,4.5258,4.2652,7.8158
340.14,6.2302,4.72533333333,4.6034,5.917,4.42113333333,6.27273333333,9.32499999999,4.80853333333,4.51026666667,8.05566666667
340.50,6.08,4.48573333333,4.4068,5.76326666667,4.2856,6.1186,9.2406,4.67113333333,4.27426666667,7.91793333333
340.87,6.01833333334,4.33573333333,4.2448,5.676,4.34313333333,6.04686666667,9.23159999999,4.54226666667,4.1764,7.92246666667
341.23,6.06286666667,4.38853333333,4.23326666667,5.73246666667,4.2866,6.10886666666,9.22913333333,4.48793333333,4.06186666666,7.89906666667
341.60,6.09006666667,4.42033333333,4.28373333333,5.7076,4.32066666667,6.21913333333,9.24133333332,4.5346,4.06126666667,7.87533333333
341.96,6.12013333333,4.3898,4.235,5.58586666667,4.28206666667,6.21946666667,9.29233333334,4.54493333333,4.05186666667,7.8722
342.33,6.08526666667,4.3592,4.26466666667,5.5722,4.28386666667,6.2288,9.32233333333,4.56973333333,4.03606666666,7.81873333333
342.70,6.36146666667,4.53873333333,4.4812,5.783,4.49413333333,6.50946666667,9.5458,4.80173333333,4.26426666667,8.0492
343.06,6.3424,4.46906666667,4.30513333333,5.65826666667,4.38586666667,6.48433333334,9.57613333333,4.784,4.15073333334,7.8328
343.43,6.39906666667,4.48346666667,4.32906666667,5.5802,4.3926,6.57593333333,9.61546666667,4.8156,4.17933333333,7.844
343.79,6.44553333333,4.50313333333,4.38933333333,5.58266666667,4.37573333333,6.58393333333,9.69626666666,4.7738,4.19153333333,7.92386666667
344.16,6.3324,4.2698,4.22306666667,5.44926666667,4.18966666667,6.349,9.54013333332,4.62066666667,4.03073333334,7.77286666667
344.52,6.41333333333,4.32493333334,4.314,5.5584,4.17693333333,6.42333333333,9.69026666668,4.7382,4.145,7.87053333333
344.89,6.37533333333,4.3514,4.34486666667,5.5696,4.074,6.32326666667,9.65133333332,4.75953333333,4.1608,7.858
345.25,6.42186666667,4.37066666667,4.45093333333,5.59033333333,4.1366,6.377,9.79746666667,4.81973333333,4.29906666667,7.8842
345.62,6.47906666667,4.37266666667,4.47553333333,5.5876,4.10026666667,6.33066666667,9.79799999999,4.79893333333,4.25926666667,7.8782
345.99,6.51573333333,4.4078,4.5292,5.6518,4.13526666667,6.3604,9.79979999999,4.86713333333,4.27473333333,7.90333333333
346.35,6.5378,4.42553333333,4.55746666667,5.70073333333,4.13606666667,6.3152,9.80106666666,4.8362,4.25333333333,7.95873333333
346.72,6.51326666666,4.3802,4.5864,5.64833333333,4.07253333333,6.216,9.74846666667,4.82233333333,4.1964,7.8986
347.08,6.40746666667,4.27093333333,4.63533333333,5.61586666667,4.0054,6.18866666667,9.6298,4.72333333333,4.1838,7.914
347.45,6.52366666667,4.4008,4.7618,5.82933333333,4.18126666667,6.25546666667,9.77093333333,4.89933333333,4.32413333333,8.0782
347.81,6.63786666667,4.53166666667,4.91373333333,5.95246666667,4.2402,6.38373333333,9.83506666666,5.0558,4.40566666667,8.17513333334
348.18,6.54106666667,4.4886,4.8454,5.88813333333,4.19973333333,6.3492,9.82373333333,5.0008,4.34366666667,8.21
348.54,6.70493333333,4.70446666667,5.03966666667,6.03566666667,4.4426,6.56026666667,10.0059333333,5.1588,4.5076,8.41306666667
348.91,6.76006666667,4.67946666667,5.07646666667,6.0382,4.50093333333,6.6986,10.1369333333,5.23146666667,4.53813333333,8.43526666667
349.27,6.89566666667,4.77086666667,5.14806666667,6.087,4.62033333333,6.81066666667,10.2463333333,5.3314,4.5992,8.58793333333
349.64,6.92546666667,4.78786666667,5.1894,6.09606666667,4.70106666666,6.88333333333,10.3038666667,5.39846666667,4.67486666667,8.63420000001
350.00,6.85766666667,4.68786666667,5.1566,6.00706666667,4.63293333333,6.8408,10.2992,5.3316,4.58546666667,8.54526666666
350.37,6.9152,4.74053333333,5.18006666667,5.99446666667,4.679,6.889,10.3778666667,5.39833333333,4.6852,8.55946666667
350.73,6.88866666667,4.64413333333,5.0782,5.90666666667,4.64313333333,6.8008,10.3473333333,5.28993333333,4.6296,8.49086666667
351.10,6.89166666667,4.62746666667,5.04206666667,5.862,4.5964,6.6832,10.3811333333,5.25353333333,4.55913333333,8.49133333333
351.46,6.87173333333,4.5362,4.95266666667,5.7358,4.49013333333,6.60206666667,10.3798,5.18126666667,4.46453333333,8.3202
351.83,6.8066,4.45153333333,4.86086666667,5.695,4.43326666667,6.58586666667,10.3566666667,5.11826666667,4.44846666667,8.25699999999
352.19,6.95933333333,4.6628,5.04573333333,5.82326666667,4.58886666666,6.7648,10.4930666667,5.28246666667,4.6214,8.39726666666
352.55,6.7836,4.46286666667,4.83233333333,5.62173333334,4.35206666666,6.46233333333,10.3021333333,5.08,4.4458,8.16166666667
352.92,6.7796,4.4554,4.85813333334,5.72353333333,4.34746666667,6.4708,10.3067333333,5.10493333333,4.4204,8.15846666667
353.28,6.50153333333,4.22833333333,4.59473333333,5.4812,4.08386666667,6.14906666667,10.048,4.8884,4.18686666667,7.84333333333
353.65,6.53093333333,4.351,4.63813333333,5.53326666667,4.1266,6.207,10.1489333333,4.9816,4.19293333333,7.91626666667
354.01,6.46606666667,4.35926666667,4.54753333333,5.5342,4.07713333333,6.11953333333,10.1278,4.95533333333,4.11646666667,7.877
354.38,6.53066666667,4.35786666667,4.55993333333,5.59586666667,4.0766,6.14453333333,10.1076666667,5.03493333333,4.10286666667,7.89986666666
354.74,6.45873333333,4.40566666667,4.5682,5.6212,4.1236,6.16233333333,10.182,5.0882,4.0632,7.91646666666
355.11,6.3722,4.31253333333,4.5068,5.58453333333,4.07466666666,6.11046666667,10.1231333333,5.0074,3.97353333333,7.86466666667
355.47,6.32806666667,4.31913333333,4.478,5.57333333333,4.09226666667,6.11473333333,10.0728,4.94626666667,3.97073333334,7.92533333333
355.83,6.3874,4.42333333333,4.5358,5.64906666667,4.17953333333,6.17053333333,10.1314666667,4.9796,4.09073333333,8.03506666667
356.20,6.37886666667,4.38866666667,4.47286666667,5.65146666667,4.1014,6.11906666667,10.1056666667,4.95473333333,4.05893333334,7.92293333333
356.56,6.3246,4.3762,4.4448,5.703,4.12933333333,6.1656,10.1149333333,4.96006666667,4.05486666667,7.91313333333
356.93,6.33746666667,4.42646666667,4.4264,5.65846666667,4.11613333333,6.1184,10.1128666667,4.92946666667,4.0832,7.9258
357.29,6.51633333333,4.61486666667,4.63653333333,5.8876,4.2994,6.30873333333,10.3342,5.11506666667,4.293,8.14733333333
357.66,6.48686666667,4.51,4.54193333333,5.90813333333,4.24326666666,6.2618,10.3278,5.09926666667,4.292,8.0856
358.02,6.49306666667,4.4992,4.55986666667,5.91646666667,4.2618,6.30933333333,10.3558666667,5.1174,4.35706666667,8.11706666667
358.38,6.44106666667,4.48766666667,4.52973333333,5.92353333333,4.28786666667,6.28413333333,10.4152,5.0972,4.3628,8.10046666667
358.75,6.28746666667,4.35306666667,4.40053333333,5.8462,4.13693333333,6.17493333333,10.3033333333,4.95673333333,4.29093333333,8.02880000001
359.11,6.40646666667,4.6,4.53493333333,5.9898,4.25966666667,6.315,10.5119333333,5.12886666667,4.4662,8.1896
359.48,6.2964,4.4814,4.4092,5.88546666667,4.133,6.18506666667,10.4018666667,5.0256,4.33786666667,8.08466666666
359.84,6.194,4.4098,4.3678,5.82566666667,4.06753333333,6.08753333333,10.4120666667,4.9712,4.20373333333,7.96766666667
360.20,6.16673333333,4.39193333333,4.34293333333,5.80273333334,4.10426666667,6.0668,10.4777333333,4.94153333333,4.19673333333,7.9506
360.57,6.273,4.44226666667,4.42346666667,5.8124,4.16526666666,6.14886666667,10.5636666667,5.02013333333,4.2352,8.03079999999
360.93,6.20166666667,4.39846666667,4.3664,5.77593333333,4.113,6.11553333333,10.5656,4.97066666667,4.19793333333,7.94793333333
361.29,6.0022,4.20046666667,4.16786666667,5.5706,3.94473333334,5.9376,10.3767333333,4.80673333333,3.99213333333,7.75633333333
361.66,6.00173333333,4.2568,4.17926666667,5.56133333333,3.97586666667,5.93026666667,10.4074666667,4.83753333333,4.0004,7.7646
362.02,5.91686666667,4.2002,4.10586666667,5.5242,3.89553333333,5.83546666667,10.4044666667,4.74033333333,3.93106666667,7.66433333333
362.39,5.89266666667,4.17706666667,4.0722,5.5148,3.87926666667,5.8334,10.3954,4.7258,3.91306666667,7.64293333333
362.75,5.9278,4.1894,4.0556,5.52693333333,3.8836,5.84766666667,10.4088666667,4.7388,3.9292,7.58873333333
363.11,5.919,4.10526666667,4.0046,5.4906,3.84846666667,5.8148,10.3844,4.71506666667,3.8708,7.50433333333
363.48,5.70393333334,3.92893333333,3.82393333333,5.2896,3.64313333333,5.64293333333,10.2398666667,4.55733333333,3.70473333333,7.3056
363.84,5.69913333334,3.84393333333,3.73946666667,5.2086,3.5734,5.6138,10.2162,4.517,3.67853333333,7.2472
364.20,5.6578,3.80813333333,3.698,5.19046666667,3.53293333333,5.60946666667,10.172,4.48466666667,3.66073333333,7.2224
364.57,5.56933333333,3.75646666667,3.5744,5.157,3.46326666667,5.52326666667,10.1292,4.41673333333,3.6024,7.1466
364.93,5.5926,3.76673333333,3.58613333333,5.1606,3.4764,5.50113333333,10.1064666667,4.37893333334,3.57,7.1412
365.29,5.70666666667,3.91606666667,3.7098,5.29026666667,3.5772,5.62773333333,10.2789333333,4.4486,3.67893333333,7.261
365.66,5.7188,3.96786666667,3.74893333333,5.3124,3.60933333333,5.63793333333,10.2987333333,4.42006666667,3.70753333333,7.3022
366.02,5.83513333333,4.10773333333,3.8642,5.419,3.73873333334,5.77753333333,10.3568,4.54473333333,3.84606666667,7.4398
366.38,5.9288,4.2248,4.0022,5.51926666667,3.82226666667,5.84906666667,10.4834666667,4.64613333333,3.9622,7.54946666667
366.75,5.96846666667,4.2644,4.0334,5.5446,3.84533333333,5.8772,10.5676666667,4.68693333334,3.97906666667,7.6128
367.11,5.9214,4.181,3.9412,5.49386666667,3.81713333334,5.785,10.5293333333,4.5954,3.9522,7.56726666667
367.47,6.0906,4.37626666667,4.11646666667,5.71413333334,4.04593333333,5.9726,10.7217333333,4.77773333333,4.1424,7.71626666667
367.84,6.0282,4.4186,4.0738,5.71753333333,4.0722,5.92533333333,10.6943333333,4.7704,4.1206,7.67666666667
368.20,6.04606666667,4.4554,4.081,5.79806666667,4.07546666667,5.9304,10.7245333333,4.79746666667,4.1196,7.68893333333
368.56,5.98713333333,4.42226666667,4.02693333333,5.7344,3.99246666667,5.8292,10.6741333333,4.73746666667,4.07753333334,7.57866666667
368.93,5.9398,4.4524,3.99713333333,5.74553333333,3.9986,5.86346666667,10.724,4.76313333333,4.08746666667,7.56113333333
369.29,5.94413333333,4.47126666667,3.94513333333,5.76526666667,4.01426666667,5.83573333333,10.7362,4.7598,4.08546666667,7.50246666667
369.65,5.90926666666,4.43533333333,3.8956,5.76873333333,3.98393333333,5.8304,10.7536666667,4.75673333333,4.08006666667,7.4358
370.01,5.8238,4.3276,3.801,5.7074,3.91526666667,5.77633333333,10.7359333333,4.69306666666,4.00333333333,7.3508
370.38,5.62226666667,4.16333333333,3.59293333333,5.495,3.74166666667,5.6176,10.5676666667,4.492,3.84713333333,7.17906666667
370.74,5.52886666667,4.1028,3.54586666667,5.43606666667,3.69626666667,5.5294,10.5134,4.4004,3.80186666667,7.09973333333
371.10,5.50253333333,4.102,3.52966666667,5.41066666666,3.614,5.48766666667,10.4544,4.37146666667,3.75186666667,7.04293333333
371.46,5.526,4.1254,3.51353333333,5.41033333333,3.62626666667,5.45526666667,10.4513333333,4.33286666667,3.74966666667,7.0632
371.83,5.5418,4.1216,3.53633333333,5.3918,3.6096,5.44833333333,10.4721333333,4.311,3.76093333333,7.082
372.19,5.5282,4.07586666667,3.49606666667,5.29653333334,3.57846666666,5.38033333333,10.5000666667,4.29446666667,3.74493333333,7.06346666667
372.55,5.56146666667,4.10953333333,3.55906666667,5.3418,3.63533333333,5.41446666667,10.593,4.36093333333,3.78813333333,7.12633333333
372.92,5.49906666667,3.97673333333,3.47073333333,5.26,3.52886666667,5.27833333333,10.4758,4.3192,3.71053333333,7.0604
373.28,5.4282,3.89253333333,3.40266666667,5.18113333333,3.44693333333,5.24653333333,10.4048,4.2656,3.635,7.00273333333
373.64,5.32893333333,3.79653333333,3.32433333333,5.09593333333,3.3646,5.1482,10.3530666667,4.1596,3.54093333333,6.90446666667
374.00,5.30226666667,3.7786,3.30133333334,5.0568,3.32173333333,5.07326666666,10.3352,4.13586666667,3.5094,6.89633333333
374.37,5.32693333333,3.8092,3.32133333333,5.09693333333,3.33393333333,5.05033333333,10.4116,4.14653333333,3.4936,6.869
374.73,5.28346666667,3.78846666667,3.2518,5.08286666667,3.30466666667,5.05406666667,10.4386,4.1162,3.4216,6.82006666667
375.09,5.34666666667,3.9048,3.36186666667,5.19526666667,3.43893333333,5.18693333333,10.5926,4.21873333333,3.51073333333,6.91233333333
375.45,5.4172,3.949,3.43033333333,5.2222,3.4668,5.2608,10.7266,4.27946666667,3.5432,6.97326666667
375.81,5.46606666667,3.9732,3.4558,5.3136,3.5656,5.33773333333,10.828,4.3274,3.58546666666,7.04306666667
376.18,5.4818,4.00846666667,3.52813333333,5.37733333333,3.6076,5.42873333333,10.8796,4.361,3.61186666667,7.0674
376.54,5.5238,4.02913333333,3.59886666667,5.40313333333,3.6916,5.50146666667,10.9176,4.3798,3.64553333333,7.106
376.90,5.57386666667,4.11553333333,3.6856,5.51986666667,3.8064,5.5878,11.0496,4.41613333333,3.71346666667,7.18193333333
377.26,5.5624,4.09413333333,3.67526666667,5.55253333333,3.8102,5.53246666667,11.0931333333,4.4048,3.72733333333,7.19993333333
377.63,5.67306666666,4.18646666667,3.81373333333,5.68393333333,3.94106666667,5.65853333333,11.2009333334,4.52193333333,3.83866666667,7.34146666667
377.99,5.67066666667,4.2376,3.81573333333,5.69193333333,3.93773333333,5.67126666667,11.2232,4.4846,3.82686666667,7.356
378.35,5.79933333333,4.34766666667,3.94006666667,5.82846666667,4.063,5.8208,11.3746,4.606,3.94666666667,7.48206666667
378.71,5.86013333333,4.42033333333,4.02066666667,5.8618,4.11086666667,5.87426666667,11.4261333333,4.66253333333,4.00106666667,7.5716
379.07,5.83693333333,4.3648,3.97793333333,5.82333333333,4.07606666667,5.84066666667,11.4188,4.64266666667,3.9678,7.60133333333
379.44,5.88513333333,4.42073333333,4.0794,5.9524,4.1638,5.92773333333,11.5345333333,4.72866666667,4.03806666667,7.6982
379.80,5.96773333333,4.49653333333,4.1728,6.0336,4.20793333333,5.99206666667,11.6018666667,4.82766666667,4.1108,7.7394
380.16,5.96406666667,4.48186666667,4.1742,6.0466,4.19133333333,5.98193333333,11.6393333333,4.83686666667,4.0954,7.7186
380.52,6.01713333333,4.53186666667,4.24453333333,6.13106666667,4.27606666667,6.04246666667,11.7126,4.9234,4.16386666667,7.76306666667
380.88,6.09173333333,4.59286666667,4.24386666667,6.15386666667,4.3108,6.11246666667,11.7958666667,4.9794,4.2236,7.79993333333
381.24,6.07153333333,4.60453333333,4.2876,6.15066666667,4.32233333333,6.15126666667,11.8508666667,5.0196,4.21546666667,7.8206
381.61,6.06873333333,4.58673333333,4.2434,6.10806666667,4.30026666667,6.14493333333,11.8536666667,5.00126666667,4.1954,7.8156
381.97,6.16066666667,4.65213333333,4.3526,6.2076,4.417,6.29006666667,12.0292666667,5.1144,4.29993333333,7.89326666667
382.33,6.1044,4.6064,4.31733333333,6.1744,4.39386666667,6.249,12.0086666667,5.08226666667,4.26606666667,7.87786666667
382.69,6.1714,4.64393333333,4.38253333333,6.2304,4.46866666667,6.24246666667,12.0935333333,5.16933333333,4.3266,7.9524
383.05,6.22413333333,4.67553333333,4.43026666667,6.28233333333,4.5102,6.26786666667,12.187,5.1896,4.3432,7.94693333333
383.41,6.16073333333,4.6112,4.35253333334,6.22786666667,4.45666666667,6.2072,12.1386666667,5.13433333333,4.2916,7.84393333334
383.77,6.0238,4.51333333333,4.26526666667,6.1254,4.35466666666,6.11953333333,12.1190666667,5.02166666667,4.19293333333,7.7684
384.14,6.02886666666,4.5108,4.22193333333,6.11013333333,4.3608,6.09686666667,12.1328,4.99146666667,4.1788,7.7736
384.50,6.0508,4.50813333333,4.1852,6.1082,4.311,6.08,12.1924666667,4.96093333333,4.16086666667,7.7816
384.86,5.985,4.44066666667,4.148,6.03613333333,4.24773333333,6.02913333333,12.1542666667,4.9168,4.0992,7.751
385.22,6.0734,4.49213333333,4.17966666667,6.085,4.2796,6.05566666667,12.2125333333,4.93773333333,4.15406666667,7.7676
385.58,6.08226666667,4.49866666667,4.19653333333,6.122,4.2846,6.0378,12.2602666667,4.9666,4.1486,7.73033333333
385.94,6.15046666667,4.51793333333,4.251,6.1794,4.34053333333,6.03446666667,12.2885333333,5.03613333333,4.1902,7.77006666667
386.30,6.16753333333,4.47113333333,4.21573333333,6.15813333333,4.322,6.03466666667,12.3086,5.0324,4.17126666667,7.74786666666
386.66,6.2424,4.528,4.2904,6.222,4.35986666667,6.1176,12.3980666667,5.0876,4.24566666667,7.78813333333
387.03,6.2312,4.5256,4.2888,6.2086,4.37993333334,6.13773333333,12.4105333334,5.10346666667,4.27773333333,7.82813333333
387.39,6.23366666667,4.51613333333,4.29073333333,6.16866666667,4.36946666667,6.1236,12.4262,5.088,4.24053333333,7.80913333333
387.75,6.30346666667,4.55853333333,4.33586666666,6.2314,4.41813333333,6.18353333333,12.5067333333,5.14273333333,4.2838,7.864
388.11,6.34426666667,4.60306666667,4.38573333333,6.25226666667,4.46913333333,6.20786666667,12.5677333333,5.20213333333,4.36406666666,7.8992
388.47,6.25406666666,4.57113333333,4.3472,6.215,4.42213333333,6.1444,12.5256,5.16173333333,4.30026666667,7.85933333333
388.83,6.245,4.5568,4.34086666667,6.20193333333,4.41546666667,6.1218,12.5688,5.149,4.2792,7.85213333333
