wavelength,Back_HemVerf,Belly_HemVerf,Breast_HemVerf,Crissum_HemVerf,Crown_HemVerf,DorTail_HemVerf,Rump_HemVerf,Throat_HemVerf,WingTip_HemVerf
349.27,8.535,21.2124166667,14.088,11.1090833333,7.46491666667,7.68075,9.30007499999,6.04316666666,8.25308333333
349.64,8.63858333333,21.2785833333,14.2843333334,11.2129166667,7.61741666666,7.70408333333,9.39520833334,6.17591666666,8.48125
350.00,8.79458333333,21.36775,14.39475,11.35225,7.69633333333,7.7715,9.51763333335,6.29191666667,8.60325
350.37,8.80641666665,21.4955,14.50825,11.4909166667,7.83225,7.80266666666,9.61032500001,6.424,8.62575
350.73,8.67691666667,21.4843333334,14.5179166667,11.39075,7.73275,7.65533333333,9.510325,6.32083333333,8.53308333334
351.10,8.75816666666,21.5928333333,14.5998333334,11.3913333333,7.787,7.69308333333,9.53462500001,6.28666666667,8.52883333334
351.46,8.60875000001,21.5020833334,14.54275,11.383,7.66608333334,7.5345,9.41180000001,6.19875,8.413
351.83,8.39749999999,21.4833333333,14.4606666667,11.1244166667,7.5435,7.38316666666,9.18640000001,6.0035,8.19583333333
352.19,8.49791666667,21.59975,14.6055833333,11.1479166667,7.63416666667,7.44833333334,9.2292,6.15,8.27608333334
352.55,8.50474999999,21.7278333333,14.68225,11.1709166667,7.60366666667,7.3915,9.21578333334,6.134,8.27625
352.92,8.2015,21.5904166667,14.5343333334,11.0318333333,7.40783333333,7.08,9.00860000001,5.84766666666,8.01125
353.28,8.16641666667,21.5439166667,14.48875,10.9736666667,7.34925,6.96958333334,8.95562500001,5.70916666667,7.96391666666
353.65,8.03516666667,21.4545,14.3731666667,10.90025,7.27308333334,6.89083333334,8.90949166667,5.611,7.80966666667
354.01,8.14483333334,21.6455,14.5385833333,11.0069166667,7.44125,7.03433333333,9.04083333333,5.784,7.92083333333
354.38,8.38508333332,21.7263333333,14.6901666667,11.0958333333,7.56716666667,7.22791666667,9.16435,5.89883333333,8.0085
354.74,8.50691666667,21.8985833333,14.75775,11.1606666667,7.67491666667,7.28391666667,9.21731666666,5.8985,8.08125
355.11,8.56158333334,21.9029166667,14.7448333333,11.1794166667,7.69775,7.274,9.219125,5.91225,8.17933333334
355.47,8.58133333333,21.9223333334,14.7195833333,11.0848333333,7.6785,7.27041666667,9.14593333334,5.83741666667,8.14241666667
355.83,8.65025000001,21.9335833333,14.78175,11.2248333334,7.73691666666,7.33083333333,9.30229166667,5.92308333333,8.23108333333
356.20,8.467,21.9173333334,14.6399166667,11.1090833333,7.60816666667,7.20991666667,9.17966666666,5.73791666666,8.06358333333
356.56,8.44924999999,21.9408333333,14.6608333333,11.1780833333,7.63658333334,7.21641666667,9.22467499999,5.76033333333,8.0565
356.93,8.50241666666,21.9969166667,14.7696666667,11.2434166666,7.63375,7.24891666667,9.27084166666,5.82266666667,8.11158333334
357.29,8.55333333332,22.0833333333,14.9043333333,11.27925,7.69983333334,7.30716666667,9.33231666668,5.859,8.15925
357.66,8.61316666666,22.1835833334,15.0101666667,11.3243333333,7.67441666667,7.31683333333,9.29441666666,5.86741666667,8.15633333333
358.02,8.565,22.169,14.9403333334,11.292,7.63875,7.23216666666,9.22065833334,5.7505,8.07225
358.38,8.36016666666,22.141,14.79975,11.1185,7.4875,7.03958333333,9.03205,5.53058333333,7.91583333333
358.75,8.34474999999,22.20775,14.8935833333,11.1751666667,7.48866666666,7.05416666667,9.03314166668,5.564,7.93583333333
359.11,8.33666666667,22.3408333333,15.0410833333,11.2845,7.5705,7.13583333333,9.10100000001,5.635,7.88275
359.48,8.34108333334,22.5231666667,15.1730833333,11.3745,7.68566666666,7.18033333333,9.21214166666,5.75241666666,7.92125
359.84,8.37708333333,22.6660833333,15.2248333333,11.4375833333,7.7485,7.16366666666,9.20039166667,5.80108333333,7.95866666666
