wavelength,Back_GeoScam,Belly_GeoScam,Breast_GeoScam,Crissum_GeoScam,Crown_GeoScam,DorTail_GeoScam,Patch10_GeoScam,Rump_GeoScam,Throat_GeoScam,WingTip_GeoScam
199.68,175.151466667,37.5756666667,175.454666667,171.515066667,295.303066667,194.545466667,183.484733333,204.848533333,156.666666667,109.999933333
200.06,162.353,14.902,174.902133333,156.8628,322.745133333,190.5882,171.372533333,205.4902,166.6666,81.1765333334
200.44,98.8034000001,41.7093333334,118.803466667,103.247866667,170.3419,104.102466667,105.213633333,120.170933333,107.521266667,69.4015999999
200.82,51.4155333334,28.6758666667,67.9452000001,55.2511333333,95.9359666666,51.6894,61.5066333333,71.2327333333,58.1735333333,41.1872
201.19,36.1702000001,-0.851066666606,72.4822,42.4114,101.2766,39.4326666666,56.3120000001,69.0780666667,55.1773333333,26.5248666667
201.57,7.8333333334,-25.1666666667,55.5000000001,22.3333333333,88.9166666667,23.6666666667,50.0833333333,57.1666666666,51.4999999999,14.4999999999
201.95,-2.77780000014,-29.0740666666,51.1110666667,29.2593333333,102.037066667,13.5186000001,58.5185333334,53.1480666667,57.9629333333,9.25926666674
202.33,-14.3333333333,-39.5000000001,30.0000000001,13.0,80.6666666667,2.16666666668,41.8333333334,38.5000000001,35.6666666667,-10.5
202.71,-100.0,-148.333333333,-21.6666666668,-41.3333333334,71.8333333333,-74.6666666668,25.1666666667,-1.3333333332,-9.33333333332,-100.0
203.09,-37.0939999999,-59.6581333333,3.41893333327,-1.53846666665,46.4957333333,-19.6582666667,38.2906666667,23.9315333333,6.15386666672,-28.2051333333
203.47,-39.2307333334,-86.6667333333,5.12813333328,-14.1025999999,53.5897000001,-40.5129333333,42.5641,36.923,-1.02559999994,-57.6922666667
203.85,-13.5237333333,-59.6191333334,-1.14286666668,-12.3810000001,31.7143666667,-19.4286000001,29.8094999999,31.2381333333,0.76186666674,-11.4285999999
204.22,23.9639999999,-21.2611333333,24.1441333332,27.2072666667,54.2342,16.5765333333,63.0632,63.0630666667,27.2073333333,18.3783333334
204.60,33.0434666667,-67.2463333333,13.0435333333,8.69559999999,64.0580333335,2.31866666674,70.1449666667,73.3332666667,2.3188,6.95653333328
204.98,103.8096,-32.6984666666,34.6032666668,49.2062666667,113.174633333,56.1903999998,109.364966667,116.507866667,67.3015999999,67.6190666666
205.36,99.0698000001,35.9689333333,54.4186000001,60.7752666667,94.2634666667,60.3101333333,93.1781999999,96.7441333332,76.4342000001,75.8137999999
205.74,93.4567999999,47.6543333334,51.7284666666,60.2468,89.321,60.7408000001,82.4073999999,84.3210666666,68.148,72.4690000001
206.12,98.3908,60.3447999999,55.7472,67.3563333333,86.4368666667,68.5057333333,84.3678666667,92.8734000001,66.8965333333,78.0457333333
206.50,100.629,62.6416666667,53.0818666667,68.6793333333,84.5283333333,69.3082000001,85.1572666666,93.7105333332,71.5723333333,79.6226666667
206.87,85.4701333334,63.8462,57.2650666667,67.6923333333,83.7606666668,62.5640000001,76.5812,84.1026000001,71.4528666667,73.1623333334
207.25,89.1006000001,71.1110666667,52.4868,67.8307999999,87.8307,57.2487333333,79.6823666667,83.4920666666,77.5661333334,78.8359999999
207.63,74.1086000001,62.7131333334,49.0697333333,58.6821333333,75.6589333333,49.4572666667,71.2402666667,64.5737333333,70.9302000001,70.4650666667
208.01,69.2884000001,62.9213333333,44.4194666667,58.2023333334,70.7116,45.9176666667,68.6142000001,58.8014666667,68.8389333333,60.5991333333
208.39,56.5677333333,49.505,38.1519333333,49.8349333333,59.0099333333,37.7558,58.0858666667,45.5445333333,57.7557999999,55.1814666667
208.77,50.8485333333,46.3030666667,34.6060666667,49.0908,55.0606,35.2728,51.7879333333,42.3637333333,57.7575333333,55.7575333333
209.14,48.0850666667,46.0992666667,37.3049333333,53.8299333333,53.6170666667,30.993,49.0779999999,41.8439333333,54.8226666666,56.7375333333
209.52,54.0316666666,53.9046666667,43.9364666667,62.7301333333,64.1587666667,43.1110666667,51.7143666667,57.3968000001,62.4761333334,64.0000666667
209.90,65.0313999999,67.5472,59.3712,76.2893333333,75.0001333333,56.4781333334,62.5470666666,72.3271333333,75.5976,78.9936666667
210.28,62.6299333333,66.9724666667,59.6330666667,73.7002,73.9756333334,54.1895333333,63.1497666667,69.9694,75.1069333333,80.2446
210.66,61.44,64.2666666667,58.1333333334,70.1333333333,70.8,53.1733333333,63.3866666666,67.9466666667,69.0666666667,77.7066666667
211.03,65.6666666667,69.2222,59.9445333333,73.6666,72.75,59.6667333333,69.9166666666,73.8889333333,76.1111333333,82.9999999999
211.41,67.0648,70.1990666667,62.2388666667,74.179,74.801,62.1392,69.7762,74.1294000001,77.1143999999,84.7264
211.79,68.8371333333,74.2635333333,64.4444666667,76.3307333333,77.5709,64.5478,69.3023666667,78.1394000001,77.8811333333,89.0955333333
212.17,76.6389999999,83.8017333333,72.672,82.865,87.0522666667,69.3663333333,77.0246666667,87.4381333333,84.0772,102.203866666
212.55,81.1798666668,94.1002666667,75.3982666667,87.3156,93.6872333333,73.2744,79.9998333333,94.9852666667,87.7286000001,110.560533333
212.92,83.9393333332,103.636533333,77.5758,93.5151333333,99.3030333334,76.4848,86.2725666667,100.121066667,91.212,117.393933333
213.30,75.9140666667,98.3333333335,70.8602,83.1720666667,89.6235666667,71.3440666667,82.5268333333,89.6237333333,85.6989333333,107.957
213.68,71.4286666667,90.6768,66.8169333333,76.2908,79.4737666666,64.2105333333,78.4711,77.594,76.4912000001,99.3986000001
214.06,68.2126666667,86.5216000001,62.802,73.0434666667,73.5749666667,61.7874,75.9904333333,73.5748,74.5412666666,95.6521333334
214.44,65.8766,82.4691333333,61.4321333333,70.716,70.0000333334,60.4938666667,74.3457,72.8889333333,73.9260000001,92.0987333333
214.81,73.0507333333,94.4068,68.1920666667,80.6216,77.5988,69.9434666667,84.0394666666,79.8305333333,83.8984666666,102.542333333
215.19,69.2966666667,89.4800666667,61.8348,75.5352,71.8654666667,63.364,77.5535333333,74.8012,77.1254000001,98.5320666667
215.57,73.5693333334,92.2714000001,62.8908,78.7610666666,73.3334,67.3745333333,82.5368,78.0531333333,75.6932000001,103.598933333
215.95,75.9760666666,95.6156,64.6245333333,82.8228,74.5346000001,72.0118666667,86.4864666667,79.5796,77.8378666667,105.765733333
216.32,73.4007333333,93.4005333333,62.0202666666,80.5388,68.3838333333,69.8989333333,81.1783666667,77.3737333333,77.1717333334,104.848466667
216.70,81.3207333334,96.1005999999,71.3835333333,85.9748666667,72.9560000001,78.3017999999,86.2265333333,80.8806666667,79.9371999999,106.7924
217.08,86.6666,96.25,72.8471999999,82.7082,72.8471999999,83.9583333333,89.0970666667,85.8332666665,85.2777333332,108.472266667
217.46,97.4484666666,101.893,78.2716000001,92.0987333334,80.8230666667,89.6294666667,100.411466667,93.3333333333,92.0164666668,121.152133333
217.83,109.418133333,123.1746,92.8042,104.338666667,94.7089999999,110.476133333,125.185333333,112.698466667,112.169266667,149.418
218.21,162.833333333,189.833333333,140.833333333,155.333333333,142.25,158.833333333,190.916666667,170.166666667,169.333333333,227.666666667
218.59,134.058066667,157.3914,114.782533333,124.492733333,110.144933333,128.261,155.217266666,135.5072,139.5652,194.782533333
218.97,110.897466667,126.282066667,90.6410666667,99.4873333332,81.0256333333,103.461466667,125.2563,108.4616,120.512866667,162.692266667
219.34,105.4838,124.6236,93.3332666667,97.4194666668,80.1076333334,102.6884,118.4947,103.978533334,117.311733333,156.236533333
219.72,99.0959333333,119.887066667,87.6835999999,88.0226666666,66.3277333333,96.1581333332,112.203466667,102.0338,115.367133333,142.034
220.10,101.257866667,128.679266667,87.4214666665,92.7043333333,63.5850666667,100.1258,123.836466667,103.773466667,118.490466667,151.8238
220.47,99.4535333332,127.540933333,88.0875999999,91.4753333333,71.9673333334,98.4697999999,122.459066667,101.311533333,115.737666667,139.672066667
220.85,76.3888666666,120.4166,68.1943333332,76.3889333333,51.5277666667,83.3333999999,114.444433333,92.3609999999,117.500066667,135.6944
221.23,70.6433333334,108.771866667,61.1695999999,71.6958666667,42.0467333333,72.7485999999,102.748533333,76.8421333333,103.157933333,116.374266667
221.61,67.9782,108.415266667,61.2022,73.5518666667,43.2241333333,70.7103333333,94.0436666668,77.5955999999,103.7158,117.705
221.98,60.7547333333,106.666666667,50.8174666667,79.1195333333,30.0001333333,57.8616,83.8364666667,67.9245333333,100.2516,115.723266667
222.36,39.9034,69.0820666666,32.0772,52.4638,11.7392333334,36.0387333333,53.1884333333,37.0048666667,68.2126000001,82.6086666666
222.74,55.5555333334,91.1111333334,44.3385333333,71.1111333332,26.3492333333,53.1217333333,67.7249,50.7936666667,82.963,100.634933333
223.11,65.3333333334,101.939466667,55.2728,82.9090666667,39.818,62.5454666667,77.3938666666,64.9696666667,94.7879333333,121.8182
223.49,62.2666666667,95.3333333333,54.2666666667,82.3999999999,36.5333333333,57.7333333335,75.4666666668,55.4666666666,90.5333333333,125.2
223.87,69.2518,106.530533333,74.4216666667,92.1088666666,48.6394333333,69.1155333334,81.0203000001,58.5034666667,101.224466667,138.3674
224.24,58.0141333333,88.5107999999,67.0921333333,79.1490666668,42.1276666667,61.9858,70.2127333332,52.1986,92.7661333333,135.035466667
224.62,32.2425333333,60.0000000001,43.0302,55.2727333333,12.9696,40.7272,46.303,31.2726666667,59.2726666666,101.212
225.00,61.875,82.9166,62.0831333334,72.604,37.2915333333,58.5416,66.9789333332,53.1248666667,79.3748666667,114.1664
225.38,63.3333999999,89.4623333332,64.8388666667,76.9891333333,37.8493666667,58.4947333333,71.3978333333,53.1183333333,77.9568666667,120.752733333
225.75,56.9696666667,82.2221333333,60.4042,65.4545333333,32.0203,60.3031333333,67.5758333333,50.6060666667,68.8889333333,104.3434
226.13,58.7341333333,75.2742666667,61.1814,57.384,39.2827333334,62.5317333333,69.5781333333,50.5483333333,68.0169999999,93.9241333333
226.51,58.4723333333,70.2778000001,57.9860666667,56.9444,48.507,63.1945333333,70.5208,55.2777999999,66.875,84.5138666665
226.88,46.7879333333,55.6968666667,47.9393333333,44.6668,39.6667333333,55.091,58.8182,45.2728,55.6362666667,70.7878666667
227.26,45.598,56.7429333333,47.2774,46.2087333333,40.9414,54.3510666667,57.6844,43.3588,53.1297333333,64.2748666667
227.64,38.5186,50.3704,40.9586666667,41.0893333333,36.8192,52.3748,53.5077333333,40.7842666667,47.3636666667,56.6012
228.01,34.3922666667,43.4901333333,36.0784666666,38.2745333333,35.1372,46.7061333333,49.5688,37.4118,42.4705333333,50.0784666666
228.39,32.9648666667,41.7084,33.9028666667,36.5159333333,32.7471333334,43.1825333333,44.6734,34.8074666667,40.536,46.8006
228.76,33.1453333334,40.5634666667,33.3959333333,36.4318666667,34.3192,44.0376666667,45.7747333333,33.928,41.5962,46.3224
229.14,26.6372,33.7758,27.5516666667,30.826,29.0413,38.3776666667,40.8407666667,27.9940666667,34.5131333333,39.3806
229.52,26.2533333333,32.3966666667,28.5124,30.2753333333,28.8981333333,39.2838,40.6336,28.9255333333,35.0139333333,37.3277333333
229.89,26.589,32.6329333333,27.7562666666,31.4656666667,29.2089,37.5097333333,38.1842333333,28.3009333333,33.2555333333,36.6016666667
230.27,23.9258666667,31.3086666667,25.3087333333,30.4691333333,26.8764666666,35.3086,34.1606,26.4445333333,30.716,33.5061333333
230.65,17.3643333333,25.9689333333,19.3541333333,24.031,19.2765666667,30.2842,27.1059666667,20.3617333333,25.2454,27.3644
231.02,15.0588666667,24.0784666667,17.0458666667,22.1177333333,17.3071666667,27.0849333333,24.4968333333,19.085,23.7908,24.1568666667
231.40,10.5556,20.8996,13.2274666667,17.8043333333,13.1216666667,23.2805333333,21.4020666667,16.6402666667,19.9998666667,20.5027333333
231.78,8.84893333332,19.6414,12.4364666667,14.1106666667,10.4185333333,21.405,19.2076666667,14.8280666667,19.0732666667,16.7713333333
232.15,11.4764,22.1614,14.1247333333,15.8601333333,11.2938333333,23.9268,20.0913,17.0777333333,20.9132,19.0868666667
232.53,13.9253333333,23.2399333333,16.6666666667,17.1338666667,14.6884,24.8286,20.9500666667,19.3145333333,22.7724666667,18.4735333333
232.90,17.6304,26.6666,20.379,20.8846,18.7519,27.8673333333,23.7756333333,22.5908666667,27.2354666666,22.0852666667
233.28,16.821,26.6357333333,19.9073333333,20.8642666667,17.716,26.0494,22.6235333333,21.2346,27.0060666667,22.7160666667
233.66,13.9506,22.5309333333,17.2531333333,19.5062,15.6019,22.9938,18.7499666667,18.1790666667,22.747,20.2468666667
234.03,13.508,20.5822666667,18.9228,17.5254,16.0699,23.3478,19.6215,16.8267333333,23.6972,17.9330666667
234.41,14.8444666667,21.1555333334,21.5704666667,18.6667333333,17.7333333333,23.8518666667,21.3481333333,18.163,23.5851333333,18.9925333333
234.78,17.8319333333,23.7398,23.6856666667,21.0027333333,20.2846666667,25.0406,23.7804,20.4878,23.8211333333,21.4635333333
235.16,20.6362,26.4378,26.4886,22.9006,21.5396,26.8702666667,27.8498666666,21.4249333333,22.799,23.8168
235.54,23.1617333333,28.9705333333,30.5636666667,26.8382666667,24.2891333333,29.8774,29.9264,22.8432,25.2450666667,26.5440666667
235.91,25.4874666667,30.7484,32.7208666667,31.4966666667,27.8344666667,32.0862666667,32.3696666667,24.6031333333,27.5283333333,29.6598
236.29,24.6386,29.8813333334,31.6936,30.2264666666,27.6591333334,31.1974,31.3483333333,22.8262666667,27.4218,28.7162
236.66,22.3049333333,28.6326666667,29.7400666667,28.4747333333,25.7741666667,31.4802,31.4913666667,21.2656,25.3786,26.7796666666
237.04,18.8513333333,25.6531333333,28.018,25.0674666667,22.5562333333,27.7927333333,28.2995666667,17.7478666667,21.4414,23.3557333333
237.41,16.0288666666,21.5644,27.5571333333,22.2142,21.1309,27.0276,26.8351,15.3309333333,17.9302,19.5186
237.79,15.2833333333,21.5192666667,27.0294,21.0430666667,20.5101333333,25.6460666667,26.0204,14.6486,17.5964,18.8888
238.17,12.4999333333,17.5695333333,22.9628666667,18.4260666667,16.7592333333,23.1018666667,22.5463,12.0833333333,13.6804666667,16.1806
238.54,8.18966666667,12.9801333333,18.2118,13.8631333333,13.5432,19.1832,17.9138,8.03533333333,10.4413333333,12.5386
238.92,10.2670666667,14.7576666667,21.3452666667,15.7270666667,15.8951666667,20.6132666667,19.5549,10.7418,12.6408,14.1839333333
239.29,10.0646,13.7949333333,20.3692666666,15.6232666667,16.0294666667,19.8892666667,18.1348666667,10.9324666667,14.072,14.4228666667
239.67,6.45566666666,9.25253333332,16.0422666667,11.627,13.0166333333,15.831,14.4415666667,7.68679999999,10.1496,10.5541333333
240.04,5.06906666667,8.03366666666,13.5636,9.27800000001,11.2443,13.6558666667,11.9970333333,7.38866666667,7.75719999999,9.56986666666
240.42,4.59426666667,6.63933333333,12.0516666667,7.98906666665,9.56373333332,12.3516,10.4907333333,6.46200000001,6.46213333334,8.99786666667
240.79,4.80406666667,5.91713333333,11.3116,7.34806666667,8.39856666667,10.2782,8.78490000001,5.70140000001,6.08746666666,9.08553333332
241.17,6.4012,6.77466666666,11.357,8.55466666667,9.30676666667,11.3471333333,9.17903333333,7.0206,7.03060000001,10.118
241.54,6.4762,6.73586666668,10.2164666667,8.28573333333,9.05193333333,10.7792,8.27266666666,7.2208,6.99566666667,10.1038666667
241.92,6.49766666667,6.51373333333,10.016,8.01133333333,9.22319999999,10.6038666667,7.99920000001,7.49593333333,7.27866666667,10.4268
242.29,6.74913333334,6.92173333333,9.83133333334,7.91146666667,9.17500000001,10.1314,7.60773333333,7.23653333333,7.54406666667,10.6860666667
242.67,7.69453333333,8.18666666667,10.6985333333,8.63560000001,9.85886666668,10.894,8.346,7.96233333333,7.9984,11.8276
243.05,7.05133333333,7.52853333334,9.75786666668,8.54700000001,9.70789999999,10.2562,7.89156666667,7.436,7.5214,11.574
243.42,6.17106666667,6.548,9.04713333332,7.96519999999,9.1414,9.71026666666,7.2496,6.69473333333,6.3386,10.576
243.80,5.6272,5.99446666667,8.06646666666,7.13786666667,8.43053333333,8.5102,6.21966666667,6.24393333333,5.80726666667,10.2356
244.17,4.6536,4.66059999999,6.90793333334,5.90813333333,7.22156666667,7.2872,4.87743333333,4.93633333333,4.826,8.98320000001
244.55,4.13286666667,3.94993333333,6.2804,5.57586666666,6.9512,6.8834,4.1056,4.74926666667,4.05833333334,8.37393333333
244.92,4.0126,4.343,6.35553333333,5.69526666667,7.3048,7.37773333333,4.34593333333,5.09206666667,4.43806666667,8.1778
245.30,3.35673333333,3.78293333334,5.51673333333,5.30653333333,6.81263333333,6.70753333333,4.0513,4.6994,3.67773333333,7.68826666667
245.67,3.56406666667,4.0944,5.38846666667,5.37786666666,6.64276666667,6.9268,4.48936666667,5.03846666667,3.94586666667,8.03493333333
246.05,3.0882,3.55933333333,4.492,4.83,5.9433,6.3382,4.10183333333,4.3778,3.22613333334,7.40893333332
246.42,2.20913333333,2.62593333333,3.71533333333,4.14486666667,5.22783333333,5.7162,3.7477,3.81946666666,2.56946666667,6.84473333334
246.79,1.94266666667,2.002,3.011,3.636,4.44313333333,5.28586666667,3.23246666667,3.35506666667,2.0494,6.30266666667
247.17,1.5108,1.57746666667,2.21233333334,2.7468,3.66183333333,4.8106,2.55943333333,2.70233333333,1.15426666667,5.58646666667
247.54,1.30693333333,1.2324,1.91793333334,2.5466,3.4523,4.67413333333,2.2127,2.59273333333,1.12586666666,5.317
247.92,2.1154,1.91786666667,2.53113333333,3.32473333333,4.0879,5.3756,2.82403333333,3.16133333333,1.90433333333,6.00246666667
248.29,2.26346666667,1.95253333333,2.4976,3.45706666667,4.22093333333,5.23573333333,2.9572,3.27653333333,1.99933333333,6.17853333333
248.67,2.37886666667,2.13226666667,2.67213333333,3.63153333333,4.43276666667,5.34073333333,3.30663333333,3.28166666667,2.26553333334,6.32346666667
249.04,2.83026666667,2.37766666667,2.8442,3.8432,4.6632,5.51793333333,3.68153333333,3.41526666667,2.35326666667,6.81639999999
249.42,2.40673333333,1.93493333333,2.507,3.3946,4.31,5.01393333333,2.9842,3.04553333333,1.94613333333,6.36566666667
249.79,1.83673333333,1.05226666667,2.225,2.78513333333,3.89553333333,4.3418,2.307,2.34506666667,1.26446666667,5.6182
250.17,2.05226666667,1.26166666667,2.39786666667,2.9294,4.01173333333,4.50626666667,2.5556,2.60533333333,1.41273333333,5.58653333333
250.54,3.0392,2.15173333333,3.41613333333,3.81606666667,5.08973333334,5.27826666667,3.32413333333,3.65066666667,1.94006666667,6.28046666667
250.92,3.0418,1.83193333333,3.44986666667,3.67813333333,5.1432,5.204,3.31146666667,3.80953333333,1.92906666667,6.14186666667
251.29,1.80233333333,0.317400000001,2.2836,2.44246666667,3.6534,3.73266666667,2.09173333333,2.5346,0.855066666667,4.89
251.66,1.2556,0.0903999999994,1.74506666667,1.52686666667,2.9103,3.09133333333,1.4631,2.0804,0.143599999999,4.64493333334
252.04,0.392333333335,-0.763133333333,1.03026666667,0.5886,2.09596666667,2.62753333333,0.989433333334,1.59173333333,-0.850266666667,3.88126666667
252.41,0.347533333334,-0.997933333332,0.72233333333,0.402533333333,1.59913333333,2.51993333333,0.545866666667,1.10826666667,-1.0146,3.60633333333
252.79,0.223933333334,-0.962733333333,0.722066666666,0.201533333333,1.2231,2.32853333333,0.288166666667,1.321,-1.05233333333,3.70566666667
253.16,-0.876933333333,-2.108,-0.359666666668,-0.657599999999,0.312000000001,1.276,-0.727933333333,0.376599999999,-1.95613333333,2.6308
