wavelength,Back_TanNicm,Belly_TanNicm,Breast_TanNicm,Crissum_TanNicm,Crown_TanNicm,DorTail_TanNicm,Patch10_TanNicm,Patch11_TanNicm,Patch12_TanNicm,Patch13_TanNicm,Patch14_TanNicm,Rump_TanNicm,Throat_TanNicm,WingTip_TanNicm
299.67,10.0133333333,19.2025333334,8.49016666666,22.0135333333,21.5783333333,11.2695333333,15.1885333333,40.9525333333,8.67873333333,20.4254666667,22.6844,40.4988,13.0345333333,11.6716
300.04,9.88335,19.4240666667,8.50379999999,22.2932,21.8734666667,11.2290666667,15.1270666667,41.5576666667,8.52799999999,20.5204,22.9714666667,40.8569333333,13.0904,11.6852
300.41,9.92553333334,19.7433333333,8.63826666667,22.7018,22.2804,11.3043333333,15.3821333333,42.1313333333,8.73706666666,20.7768,23.3691333333,41.2844666667,13.3746,11.8478666667
300.78,9.64786666667,19.8294,8.32216666667,22.7935333333,22.3855333333,11.1388,15.2532666667,42.5560666667,8.56806666666,20.7140666667,23.4188,41.4839333333,13.2405333333,11.6824
301.15,9.52510000001,19.8906666667,8.12853333335,22.8257333333,22.4334,10.9978666667,15.1142,42.7712,8.51739999999,20.6828666667,23.3314,41.5185333333,13.1862666667,11.513
301.52,9.59904166666,20.1586,8.18383333333,23.1182666667,22.7358666667,11.0294,15.2834,43.2483333333,8.64166666668,20.8603333333,23.5618666667,41.8584,13.3868,11.6068666667
301.89,9.68529166668,20.5518666667,8.30193333335,23.5938666667,23.0942666667,11.0290666667,15.3760666667,43.9637333333,8.783,21.1908666667,23.7874,42.4127333333,13.4862,11.5712666667
302.26,9.56275,20.6494666667,8.16759999999,23.8890666667,23.2627333333,10.9751333333,15.3784,44.4108666667,8.75813333333,21.212,23.8022666667,42.6578,13.4339333333,11.3848666667
302.63,9.41256666668,20.5603333333,8.02039999999,24.0328,23.5092,10.887,15.2482666667,44.9410666667,8.59706666666,21.2347333333,23.8066666667,43.0029333333,13.4338,11.2348
303.00,9.21360833333,20.3942666667,7.76170000001,24.0882666667,23.5565333333,10.6079333333,15.0034666667,45.3097333333,8.20146666667,21.2313333333,23.7964,43.1429333333,13.3237333333,10.9017333333
303.37,9.21337500001,20.5120666667,7.70686666666,24.2048,23.783,10.5186,14.9610666667,45.6004666666,8.14493333334,21.2193333333,23.8253333333,43.1062666667,13.2184,10.8389333333
303.74,8.94411666665,20.3852,7.38169999999,24.0847333333,23.8834,10.2990666667,14.6349333333,45.8652666667,7.92786666667,21.0849333333,23.6094,43.0113333333,12.8809333333,10.5252
304.10,8.99688333333,20.5840666667,7.33923333334,24.2976666667,24.2034666667,10.2593333333,14.6686666667,46.2478666667,8.00959999999,21.2987333333,23.6657333333,43.3256666667,12.8799333333,10.4419333333
304.47,9.00735,20.7796666667,7.24703333334,24.5694,24.4786666667,10.2224666667,14.6024666667,46.8660666667,7.93780000001,21.3659333333,23.7607333333,43.6738666667,12.7626,10.2167333333
304.84,9.5926,21.5869333333,7.8296,25.3171333333,25.4163333333,10.8304666667,15.1244666667,47.9716,8.46953333332,22.0730666667,24.4069333333,44.4806666667,13.2206666667,10.6943333334
305.21,9.81091666667,21.9984666667,8.06216666667,25.8505333333,26.0893333333,11.0452,15.4276,48.9194,8.66906666667,22.4428,24.8952666667,45.2672,13.4194666667,10.9669333333
305.58,9.74251666667,22.2780666667,8.01176666665,26.1228666667,26.4973333333,11.0788666667,15.3197333333,49.6856,8.52499999999,22.688,25.033,45.7522666667,13.3194666667,10.9114
305.95,9.42524999999,22.1069333333,7.63316666665,25.9498,26.4968666667,10.7622666667,14.9545333333,49.9506666666,8.11413333335,22.3499333333,24.8362,45.8471333333,12.9935333333,10.6139333333
306.32,9.57760000001,22.5057333333,7.77683333333,26.2206666667,27.0175333333,10.8832,14.9964666667,50.7244666667,8.20693333335,22.5195333333,25.1422666667,46.3376,13.1014,10.774
306.69,9.65480000001,22.9572,7.9354,26.5222666667,27.3952,10.8826666667,14.9979333333,51.259,8.30546666667,22.692,25.4434,46.8666,13.1295333333,10.9343333333
307.06,9.65607500001,23.3107333333,7.96996666667,26.7334666666,27.7316666667,10.8521333333,14.9238666667,51.8072666667,8.41806666667,22.734,25.5486666667,47.3628666667,13.1254,11.0269333333
307.43,9.43071666667,23.4308666666,7.73750000001,26.8617333333,27.9013333333,10.5481333333,14.6557333333,52.4029333333,8.14119999999,22.7931333333,25.3988666667,47.8271333333,12.9335333333,10.7898666667
307.80,9.62818333334,23.8501333333,7.91546666665,27.2987333333,28.4804,10.6225333333,14.7685333333,53.2892,8.31899999999,23.1699333333,25.7099333333,48.6570666667,13.1564666667,10.8895333333
308.17,9.91156666667,24.1715333333,8.13216666667,27.6413333333,28.9408,10.8752,14.8296666667,54.1074,8.62333333333,23.4624,26.0466,49.0615333333,13.3723333333,11.035
308.54,9.97553333334,24.4396,8.20893333333,27.7857333333,29.3585333333,10.8487333333,14.7008666667,54.5874666667,8.69546666667,23.6144,26.1514,49.4397333333,13.5352,11.1748666667
308.90,9.88189166667,24.3997333334,8.04453333334,27.8199333334,29.5668,10.5252,14.4590666667,54.8624666667,8.56126666665,23.5803333333,26.0908666667,49.8434,13.4830666667,11.002
309.27,9.59494166667,24.2494666667,7.7871,27.7408,29.7175333333,10.2554666667,14.0360666667,55.1303333333,8.32413333333,23.5099333334,25.917,49.9394666667,13.2560666666,10.7162
309.64,9.38476666667,24.196,7.53016666667,27.6722666667,29.8018666667,9.94266666668,13.6778,55.2398,8.17353333334,23.3794666667,25.7499333333,49.9734666667,12.9969333333,10.4487333333
310.01,9.41941666665,24.3888,7.43903333334,27.8328,30.1044,9.90953333334,13.5671333333,55.5488666667,8.25693333332,23.5204,25.8107333333,50.2604,12.9966,10.4676666667
310.38,9.21094999999,24.2945333333,7.17466666667,27.7982,30.1336,9.62013333333,13.1830666667,55.7509333333,8.00319999999,23.4502666667,25.6765333333,50.369,12.823,10.1822666667
310.75,9.27276666666,24.4786666667,7.10076666667,28.0086666667,30.426,9.69313333333,13.1144,56.2286,8.00566666667,23.6268666667,25.7389333333,50.6852,12.9178666667,10.1862666667
311.12,9.252525,24.5906666667,6.98379999999,28.1600666666,30.7746,9.71233333334,13.0155333333,56.5968,7.99533333333,23.7622666667,25.7853333333,50.9366666667,12.9023333333,10.0477333333
311.49,9.332825,24.8866666667,7.09176666667,28.5272666667,31.2044666667,9.81013333334,13.0108666667,57.0998,8.13580000001,23.9527333333,26.0068666667,51.3437333333,13.0326666667,10.0857333333
311.85,9.43340833334,25.2156666667,7.22953333333,28.8491333333,31.5674,9.87479999999,13.0418666667,57.5790666667,8.29873333332,24.1222,26.2547333333,51.7424666667,13.1288,10.1692
312.22,9.44661666665,25.4034,7.18523333333,29.1110666667,31.9757333333,9.84286666667,13.0205333333,57.8881333333,8.29813333335,24.3331333333,26.3613333333,52.2362666667,13.1477333333,10.2620666667
312.59,9.56139999999,25.6645333333,7.21400000001,29.4928666667,32.3296,9.95380000001,13.1559333333,58.2973333333,8.37839999999,24.6122666667,26.6439333333,52.6570666667,13.2743333333,10.3904
312.96,9.77001666666,26.1102666667,7.39733333333,29.8775333333,32.7554,10.1595333333,13.3548,58.7637333333,8.59193333333,24.9033333333,26.9702666667,53.1143333333,13.5446,10.5572
313.33,9.87379999999,26.4774,7.3939,30.1956,33.0904,10.1340666667,13.3822,59.2285333333,8.72366666667,25.1175333333,27.233,53.6584,13.6535333333,10.4275333333
313.70,10.0012583333,26.6634,7.43823333334,30.3717333333,33.3770666667,10.0914,13.4175333333,59.5046,8.80573333332,25.185,27.4051333333,54.041,13.7770666667,10.3731333334
314.07,10.129875,26.931,7.63613333333,30.6769333333,33.8349333333,10.2185333333,13.5790666667,60.0747999999,9.00906666667,25.4554,27.6768,54.526,13.9478666667,10.4510666667
314.43,10.26455,27.314,7.72496666667,31.0547333333,34.3547333333,10.2536,13.7775333333,60.6609333333,9.14486666667,25.7665333333,28.1424666667,55.2397333334,14.1446,10.4996
314.80,10.2770916667,27.5856666667,7.71536666667,31.2516666667,34.7618,10.0735333333,13.8708666667,60.9611333334,9.15953333332,25.9452666667,28.3211333333,55.6390666667,14.1666,10.3484
315.17,10.3801083333,27.8352,7.86010000001,31.4601333333,34.9942666667,10.0526666667,13.9772666667,61.1970666667,9.25866666668,26.1475333333,28.538,56.0110666667,14.343,10.4826
315.54,10.168425,27.7628666667,7.77906666665,31.2892666666,35.0901333333,9.77613333335,13.8191333333,61.1558,9.13153333335,26.0636666667,28.6042,56.1772666667,14.1296666667,10.2979333333
315.91,10.14385,27.9294,7.68353333333,31.4712,35.4258,9.70393333333,13.8011333333,61.4673999999,9.02226666667,26.1697333333,28.8414,56.5734666667,14.1155333333,10.2924
316.28,10.1469916667,28.1461333333,7.67433333334,31.5693333333,35.6076,9.71173333333,13.8419333333,61.6850000001,9.00506666668,26.1545333333,28.9960666667,56.9492666667,14.1647333334,10.2734666667
316.64,10.0735083333,28.2974,7.7574,31.6528,35.8135333333,9.73839999999,13.7571333333,61.8832666667,9.05106666667,26.1562666667,29.0841333334,57.2968,14.0907333333,10.1511333333
317.01,9.86220000002,28.4058666667,7.5223,31.8362,36.0925333333,9.57886666667,13.5868666667,62.2800666667,8.88693333332,26.2864,29.1759333333,57.7759333333,13.956,10.0205333333
317.38,10.092375,28.592,7.7267,31.9366,36.3717333333,9.79766666666,13.8212,62.1275999999,9.0502,26.4738666667,29.3265333333,57.8389333333,14.1718666667,10.2894
317.75,10.6428083333,29.3574666667,8.37459999999,32.6992,37.2664,10.3859333333,14.4397333333,63.0200000001,9.61606666668,27.286,30.1795333333,58.8359333333,14.8524666667,11.0532666667
318.12,10.6750416667,29.8160666667,8.49356666667,33.1345333333,37.8015333333,10.4314666667,14.6462,63.4946666667,9.66413333333,27.6346,30.5908,59.6304,15.0571333333,11.1894
318.49,10.8821333333,30.3941333333,8.74169999999,33.5830666667,38.3746,10.6606,14.8630666667,63.9566,9.89860000001,28.0086666667,30.8201333333,60.2834,15.3659333333,11.434
318.85,10.9230083333,30.6262,8.8246,33.7832666667,38.5938666667,10.8006,14.8799333333,64.0813333333,10.0374,28.054,30.9560666667,60.5081333333,15.4706,11.4997333333
319.22,11.0635416667,30.9993333333,8.89449999999,34.2406666667,39.0906666667,10.8838,14.9815333333,64.5295333334,10.1658,28.3110666667,31.3724666667,61.2694666666,15.5062666667,11.5412666667
319.59,11.2728583333,31.4970666667,8.87196666667,34.7287333333,39.7431333333,11.1348666667,15.2058666667,65.2653333334,10.2876,28.7311333333,31.8959333333,62.1104,15.877,11.7118
319.96,11.3918666667,31.6777333333,8.85316666667,34.9579333333,40.0461333333,11.1497333333,15.2355333333,65.4775333334,10.3536666667,28.9679333333,32.0746666667,62.5421333333,16.0238666667,11.6874666667
320.32,11.2122833333,31.8463333333,8.66179999999,35.1194666667,40.3050666667,10.968,15.0612666667,65.7705333333,10.2467333333,29.0593333333,32.2273333333,63.0943333333,15.9183333333,11.4266666667
320.69,11.1092583333,31.9408666667,8.44746666666,35.2839333333,40.6066666667,10.7938666667,14.9190666667,65.859,10.1814,29.1086666667,32.2353333333,63.4777333333,15.9547333333,11.2346666666
321.06,11.088625,31.9715333333,8.42116666666,35.3478,40.8675333333,10.6799333333,14.7048666667,66.0649333334,10.1542666667,29.1167333333,32.417,63.9077333333,15.9282,11.1058666667
321.43,11.050725,32.2734666667,8.33763333333,35.6469333333,41.1402,10.5162666667,14.6281333333,66.4433333333,10.1185333333,29.2115333333,32.5791333333,64.5371333333,15.9212666667,11.147
321.80,10.8133666667,32.287,7.95996666666,35.5932666667,41.2136,10.1983333333,14.3466,66.4256000001,9.87753333333,29.0549333333,32.4019333333,64.7763333333,15.6515333333,10.7352666667
322.16,10.9335166667,32.5548,7.91896666666,35.7496,41.4340666667,10.1210666667,14.2215333333,66.5705333333,9.90006666666,29.1291333333,32.4932666667,65.0405333333,15.7188666667,10.6476666667
322.53,10.6157333333,32.3726,7.68633333334,35.6802666666,41.445,9.74459999999,13.9903333333,66.5204666666,9.68393333331,28.9642666667,32.4448,65.3184666667,15.382,10.3845333333
322.90,10.5333833333,32.4750666667,7.67803333333,35.8522666666,41.7427333333,9.68373333333,13.8315333333,66.7692666667,9.64086666667,29.1221333333,32.5852,65.9744666667,15.3818666667,10.3870666667
323.27,10.258525,32.5158,7.44980000001,35.726,41.8866,9.37086666667,13.5026666667,66.8213333333,9.47093333335,28.9302,32.3518,66.1622666667,15.2416666667,10.1758666667
323.63,10.1610166667,32.6966,7.49630000001,35.7973333333,42.0112666667,9.32346666667,13.4128666667,66.7233333334,9.54466666667,28.8725333333,32.2384,66.3766666667,15.1392666667,10.1724
324.00,9.82555,32.7486666667,7.30913333334,35.7666,42.0174,9.09279999999,13.1248666667,66.7114666666,9.28093333333,28.6928666667,32.0935333333,66.5857333333,14.8888,9.99313333332
324.37,9.81468333333,32.8430666667,7.2564,35.7507333333,42.1364,8.92013333334,12.9802666667,66.5260666666,9.15093333335,28.6172666667,31.9363333333,66.6884,14.8291333333,9.94893333334
324.74,9.80992500001,32.9636666667,7.19019999999,35.7157333333,42.1640666667,8.73486666666,12.8920666667,66.6683333334,9.01953333333,28.6680666667,31.9671333333,67.0004666667,14.6426,9.8242
325.10,9.68920833334,32.9795333333,7.08043333333,35.6818666667,42.0974666667,8.64266666666,12.8168,66.3348666667,8.88099999999,28.5225333333,31.7649333333,66.9950666667,14.442,9.61226666666
325.47,9.54529166668,32.985,6.99896666667,35.6423333333,42.0762,8.52406666667,12.7399333333,66.1487333334,8.81226666667,28.3992666667,31.6824666667,67.2078666667,14.3166666667,9.39506666666
325.84,9.483325,33.1684666667,7.04773333333,35.7274,42.2414,8.56326666667,12.7118,66.2327333333,8.85053333333,28.4619333333,31.7288,67.5348666667,14.4269333333,9.36786666667
326.21,9.35172499999,33.1402,6.90893333333,35.7328666667,42.3668666667,8.51933333334,12.5874666666,65.9920666667,8.71399999999,28.3619333333,31.6690666666,67.6070666667,14.3242666666,9.27559999999
326.57,9.41643333333,33.1983333333,6.9712,35.7582,42.4056,8.63493333333,12.5392666667,65.7522,8.74793333334,28.3694,31.6351333333,67.6382666666,14.3696666667,9.27346666667
326.94,9.43623333333,33.3361333333,7.03353333333,35.7826666667,42.5426666667,8.6288,12.5936666667,65.4924000001,8.79359999999,28.3908666667,31.5842666667,67.593,14.3763333333,9.20493333333
327.31,9.64631666667,33.7631333333,7.23976666667,36.2792,43.0248666667,8.8888,12.8597333333,65.7864666667,8.99420000001,28.7368666667,31.9239333333,68.2265333333,14.6418666667,9.34646666667
327.67,9.69412499999,33.8858,7.2367,36.3794,43.1310666667,8.82599999999,12.8585333333,65.6597333333,8.98133333333,28.7407333333,31.9848666667,68.3612666667,14.6892666667,9.2656
328.04,9.82301666666,33.9954666667,7.27593333333,36.5062,43.2611333333,8.95373333333,12.9638666666,65.5864666667,9.09333333333,28.7917333333,32.1046666666,68.6166,14.8094,9.29799999999
328.41,9.52968333334,34.0369333333,7.01776666667,36.5297333333,43.5676666667,8.79253333333,12.8138666667,65.9689999999,8.836,28.6862666667,32.1431333333,69.1204,14.6179333333,8.99326666667
328.78,9.35674166667,34.1946,6.80563333333,36.6566666667,43.8551333333,8.70660000001,12.668,66.0013999999,8.68693333335,28.6687333333,32.2152666667,69.4918666667,14.6245333333,8.91780000001
329.14,9.30792499999,34.354,6.80026666667,36.8488666667,44.0766666666,8.68953333334,12.6724,66.1301333333,8.68786666667,28.7156666667,32.3957333334,69.7794,14.7137333333,9.01720000001
329.51,9.30406666666,34.6811333333,6.77676666667,37.225,44.5366,8.85926666667,12.6054666667,66.4495333333,8.69366666666,28.9123333333,32.6149333333,70.4724,14.7497333333,9.0404
329.88,9.08525833335,34.7359333333,6.52833333333,37.3197333334,44.7232666667,8.64639999999,12.4304,66.3456,8.49773333333,28.7571333333,32.6107333333,70.8396666667,14.4749333334,8.8348
330.24,9.03956666667,34.9614,6.4649,37.4576,44.9684666667,8.64893333333,12.4427333333,66.4320666667,8.41113333332,28.7974,32.6612666667,71.3126666667,14.3994666667,8.68886666667
330.61,9.00227500001,35.2762,6.3729,37.6866666667,45.3352666667,8.66366666666,12.4600666667,66.4703333334,8.39393333333,28.8360666667,32.8992,71.6602,14.4028666667,8.65906666667
330.98,8.93323333333,35.4797333333,6.1441,37.8935333333,45.5942666667,8.50746666667,12.2640666667,66.8797333333,8.24166666667,28.8147333333,33.1796666667,72.4082,14.3241333333,8.48986666667
331.34,8.79183333333,35.4002666667,6.01803333333,37.7381333333,45.4422666667,8.35206666666,12.0724666667,66.475,8.03673333335,28.5878,33.0466,72.3038,14.1205333333,8.34886666667
331.71,8.54505833334,35.3714666667,5.7834,37.6983333333,45.5056,8.07726666667,11.8084,66.4094000001,7.81360000001,28.4584666667,32.9411333333,72.5864666667,13.9499333334,8.07699999999
332.08,8.37741666666,35.5856666666,5.59103333333,37.7509333333,45.7775333333,7.887,11.6935333333,66.4600666667,7.71746666667,28.4324666667,33.0116666667,73.0302,13.8416,7.8976
332.44,8.57869166667,35.915,5.78903333333,38.0924,45.8677333333,8.09246666666,11.8679333333,66.2412666666,8.02526666667,28.6703333333,33.1944666667,73.2387333333,14.1032666667,8.07713333333
332.81,8.760575,35.8990666667,6.00576666667,38.198,45.8311333333,8.22713333334,11.9982666667,65.8983333334,8.15999999999,28.5926,33.2706,73.117,14.1538666667,8.23466666666
333.18,8.64111666665,35.9744666667,5.91856666667,38.1769333333,46.0061333333,8.00280000001,11.8369333333,65.7531333334,8.11300000001,28.5471333333,33.2672,73.4275333333,14.0968,8.14239999999
333.54,8.60776666667,35.9402,5.84486666667,38.0604,46.0022666667,7.70493333333,11.7084666667,65.5127333333,8.01706666667,28.4271333333,33.3018,73.2855333333,14.1119333333,8.03153333333
333.91,8.68614999999,35.9733333333,5.85203333333,38.0539333333,46.0733333334,7.69006666666,11.6471333333,65.2744,8.04186666667,28.4137333333,33.3306,73.3006666667,14.1467333333,8.03073333334
334.28,8.53608333333,35.9405333333,5.71033333333,38.0382666667,46.0296,7.37093333333,11.4206,65.0647999999,7.94526666666,28.2196666667,33.2885333333,73.5491333333,14.0671333333,7.87646666667
334.64,8.44180833334,35.8925333333,5.56406666667,37.9800666667,46.0155333333,7.16166666667,11.2456666667,64.8873333334,7.82513333333,28.0920666667,33.1288666667,73.6388,13.9403333333,7.69546666667
335.01,8.35475833335,35.8686666667,5.53673333333,38.0344666667,46.0969333333,7.13686666667,11.2207333333,64.5702666667,7.76266666667,27.9616,33.1003333333,73.7380666667,13.8620666667,7.5866
335.38,8.23079166665,36.0648,5.39016666667,38.1628,46.3559333333,7.02333333333,11.1921333333,64.6768000001,7.68393333333,27.9893333333,33.1928666667,74.2303333334,13.8412,7.4798
335.74,8.30671666667,36.2684,5.3644,38.3911333333,46.652,7.04273333333,11.224,64.7273333334,7.70919999999,28.0573333333,33.3211333333,74.5672666667,13.8901333333,7.53666666667
336.11,8.393075,36.3362,5.43633333333,38.4918666667,46.6826,7.0164,11.1155333334,64.6323333333,7.6958,27.9794,33.2673333333,74.6408,13.8954,7.5268
336.47,8.28959166667,36.3266,5.35606666667,38.4178666667,46.7841333333,6.852,10.9457333333,64.3927333333,7.6418,27.8466666667,33.2393333334,74.7548666667,13.7615333333,7.41206666667
336.84,8.05690833335,36.4741333333,5.07016666667,38.5095333333,46.9958,6.53253333333,10.7569333334,64.3803333333,7.42873333333,27.7839333333,33.228,75.1227333334,13.6454,7.13346666667
337.21,8.20006666667,36.6737333333,5.16896666667,38.6232666667,47.0641333333,6.64746666667,10.8846,64.3119333333,7.56613333334,27.7590666667,33.2741333333,75.158,13.6962,7.20833333333
337.57,8.18115000001,36.9244666667,5.15126666667,38.7702666667,47.2808,6.7408,10.9383333333,64.2883333334,7.63139999999,27.8053333333,33.3077333333,75.4582666667,13.6724,7.204
337.94,8.22163333333,37.2728,5.2093,39.1462,47.5675333333,6.75353333333,11.0516,64.4244666666,7.76673333334,27.9836,33.5707333333,75.8434666667,13.8349333333,7.25506666667
338.31,8.28908333334,37.6213333333,5.34223333333,39.3839333333,47.8642666667,6.8844,11.1454666667,64.4241333334,7.8986,28.1786666667,33.7826,76.1156,13.9404,7.3782
338.67,8.209125,37.7663333333,5.3115,39.5604666667,48.0389333333,6.7784,11.0616666667,64.4115333333,7.8914,28.2155333333,33.9584666667,76.3815333333,13.8898666667,7.34646666667
339.04,8.10733333333,37.8420666667,5.1518,39.6330666667,48.1062,6.60713333333,10.9247333333,64.2392,7.81039999999,28.2214666667,33.9632666667,76.3884,13.7912666667,7.3536
339.40,8.19616666666,37.9163333333,5.30366666667,39.6932,48.1717333333,6.6604,10.9216666667,63.9243999999,7.88006666665,28.1868,34.0834,76.2197333333,13.833,7.45806666667
339.77,8.17370833333,38.0450666667,5.3561,39.8072666667,48.19,6.6926,10.9320666667,63.7680666667,7.8978,28.1700666667,34.1962,76.4048666667,13.8481333333,7.43766666667
340.14,8.02703333333,38.1226666667,5.3,39.9,48.3241333333,6.60246666667,10.9435333333,63.4964000001,7.86220000001,28.0708666666,34.2547333333,76.4950666666,13.7100666667,7.36693333333
340.50,8.03652499999,38.2604666667,5.3479,40.0060666667,48.4378,6.63373333333,10.9932666667,63.4299333333,7.84593333333,28.0453333333,34.3450666667,76.5259333333,13.7185333333,7.3824
340.87,7.97010833332,38.3116,5.33273333333,40.0679333333,48.4618,6.6678,10.8969333334,63.2037333332,7.885,27.9744666667,34.3602,76.5866,13.6436666667,7.3552
341.23,8.03876666667,38.5136666667,5.33843333333,40.3731333333,48.8115333333,6.73526666667,10.943,63.2545333333,7.91719999999,28.1518666667,34.5441333333,76.9802,13.7631333333,7.38513333333
341.60,8.02217499999,38.5978,5.31326666667,40.4924,48.9214,6.63333333333,10.9128,63.1228666667,7.8078,28.0296,34.6079333333,77.0845333333,13.709,7.27106666667
341.96,8.02619166666,38.633,5.24006666667,40.4908,49.0105333333,6.62413333333,10.8056,63.0786666667,7.74606666667,27.9394666667,34.5600666667,77.2328666667,13.6352666667,7.22806666667
342.33,7.99671666666,38.5792666667,5.1478,40.4975333333,48.9910666667,6.53206666666,10.7607333333,62.8439333333,7.71519999999,27.7094,34.5267333333,77.1051333333,13.5571333333,7.11666666667
342.70,8.09766666667,38.7805333333,5.22696666667,40.6315333333,49.1262666667,6.66326666667,10.8702666667,62.6579333333,7.84533333333,27.6971333333,34.537,77.2472666667,13.6581333333,7.18633333333
343.06,8.25153333334,39.0538666667,5.44206666667,40.7658666667,49.3561333333,6.82893333333,11.0671333333,62.611,8.06866666667,27.7414666667,34.6645333333,77.5041333333,13.8786,7.25226666667
343.43,8.397325,39.3224666667,5.535,40.9935333333,49.643,6.9518,11.1626666667,62.7454666667,8.26600000001,27.7983333333,34.8696666667,77.8406,14.0019333333,7.3066
343.79,8.49727500001,39.3846,5.60526666667,41.094,49.8192666667,7.0118,11.1954666667,62.5948,8.38899999999,27.7779333333,34.8516,77.8066666667,14.0669333333,7.40566666667
344.16,8.73585833333,39.6622,5.80546666667,41.2722666667,50.0728,7.14993333333,11.331,62.6063333333,8.64326666667,27.9142666667,35.0418666667,77.9249333333,14.349,7.62026666667
344.52,8.70829999999,39.6428,5.74466666667,41.331,50.041,7.05133333333,11.2308,62.2901333333,8.68580000001,27.8247333333,34.9773333333,77.8691333334,14.3503333333,7.63413333333
344.89,8.73048333333,39.8903333333,5.78236666667,41.5026666667,50.2642666667,6.97873333333,11.2448,62.3674666667,8.76466666667,27.854,35.0178,78.0796,14.4422666667,7.66913333333
345.25,8.53179999999,39.8808,5.60613333333,41.4614666667,50.1868,6.766,11.0231333333,62.0648666667,8.65586666668,27.5414,34.8642,77.9475333333,14.3032,7.47813333333
345.62,8.47498333333,39.925,5.55953333333,41.5128,50.1928666667,6.74586666666,10.9382666667,61.9394,8.70906666667,27.4686666667,34.8224,77.8785333333,14.2742666667,7.46966666667
345.99,8.48156666666,40.0337333333,5.6392,41.6106,50.3113333333,6.7668,11.0068,61.7865333333,8.73859999999,27.3560666667,34.8674,77.7962666667,14.3110666667,7.51753333333
346.35,8.63099166667,40.317,5.8373,41.8262,50.6586,6.97333333333,11.1452,61.8046666667,8.92733333333,27.5410666667,35.1044,77.91,14.5204,7.67173333333
346.72,8.68944166666,40.2299333333,5.82836666667,41.8176,50.6890666667,6.96706666667,11.1397333333,61.6194,8.94313333332,27.4216666667,35.0722666667,77.6153333333,14.5788,7.62686666667
347.08,8.671875,40.3110666667,5.77673333333,42.0077333334,50.8390666667,6.8658,11.0526,61.594,8.88986666667,27.3604666667,35.1788666667,77.6218,14.5291333333,7.5946
347.45,8.609475,40.4558666667,5.72476666667,42.2342,51.0526,6.73693333333,11.0412,61.5115333333,8.9072,27.3790666667,35.2066666667,77.6968,14.5004666667,7.58133333334
347.81,8.72392499999,40.6436,5.8511,42.3122666666,51.1747333333,6.84906666667,11.1705333333,61.4098,9.07886666666,27.3948666667,35.3837333333,77.5412666667,14.6400666667,7.7062
348.18,8.71004999999,40.7218,5.864,42.4707333333,51.3138,6.90706666667,11.1538666667,61.3166,9.10540000001,27.3986666667,35.418,77.5448,14.7137333333,7.66513333333
348.54,8.83942499999,40.8976666667,5.95836666667,42.5929333333,51.5999333333,6.97826666667,11.2316,61.2773333333,9.21733333333,27.3642,35.5175333333,77.5277333334,14.8223333333,7.70873333333
348.91,8.98984999999,41.0421333333,6.00793333333,42.7486,51.8178,7.1164,11.3425333333,61.114,9.32279999999,27.3176,35.6117333333,77.4075333333,14.9256666667,7.792
349.27,8.98019999999,41.0885333334,6.0058,42.7327333333,51.864,7.116,11.3883333333,60.8983333333,9.30419999999,27.2253333333,35.5812666667,77.2038,14.8608,7.76146666667
349.64,8.99733333333,41.1465333333,6.0334,42.76,51.9614,7.12573333333,11.3826,60.6358,9.32113333334,27.1734,35.4850666667,76.9677333333,14.9012666667,7.7624
350.00,8.81594999999,41.0600666667,5.828,42.7062,51.8882,6.893,11.1666,60.3133333333,9.17373333334,27.0001333333,35.3008666667,76.7077333333,14.6782666667,7.48913333333
350.37,8.77221666667,41.0972,5.734,42.7688,51.8948666667,6.80726666666,11.1179333333,60.2488,9.18233333333,26.9275333333,35.2006,76.6812,14.6161333333,7.41446666667
350.73,8.81595833333,41.4276666667,5.8175,43.0340666667,52.2253333333,6.85746666667,11.2083333333,60.3976,9.30020000001,27.0283333333,35.4004,76.9958,14.6739333333,7.51886666667
351.10,8.87956666666,41.621,5.87703333333,43.2012666667,52.4802,6.97453333333,11.2852666667,60.4102,9.4378,27.0510666667,35.409,77.0271333333,14.7865333333,7.619
351.46,8.78200833333,41.6008666667,5.80453333333,43.19,52.4639333333,6.95246666667,11.2051333333,60.2414666667,9.32906666666,26.8944,35.3325333334,76.9146666667,14.7617333333,7.48873333333
351.83,8.58285000001,41.7527333333,5.60453333333,43.4032,52.6952,6.69626666667,11.0664666666,60.2382666667,9.17673333332,26.8576666667,35.2802,77.0890666667,14.6017333334,7.19926666667
352.19,8.46477500001,41.8387333333,5.44693333333,43.4652,52.7789333333,6.55886666667,11.0220666667,60.0724666667,9.12853333334,26.6714,35.2299333333,77.0314666667,14.5040666667,7.10286666667
352.55,8.37485833333,41.9907333333,5.40996666667,43.687,52.9293333333,6.53826666666,11.0414666667,60.0943333333,9.12280000001,26.654,35.2744,77.0873333333,14.4584666667,7.0398
352.92,8.32784999999,41.9803333333,5.46373333333,43.6548,52.9176666667,6.52606666667,11.0411333333,59.8546666667,9.15020000001,26.6031333334,35.2502,76.9101333333,14.4207333333,7.01786666666
353.28,8.2816,42.1808666667,5.38683333333,43.8552,53.2034666667,6.44246666666,10.9606,60.0096,9.12233333335,26.6256,35.3109333333,77.0779333333,14.4226666667,6.9404
