wavelength,Back_ParGulf,Belly_ParGulf,Breast_ParGulf,Crissum_ParGulf,Crown_ParGulf,DorTail_ParGulf,Rump_ParGulf,Throat_ParGulf,WingTip_ParGulf
322.16,8.64800000001,22.204,16.7506666667,19.612,4.544,8.95200000001,6.50933333333,6.64133333333,9.23866666667
322.53,8.5221,22.3354,16.8685666667,19.4688333333,4.5528,8.92466666667,6.34153333333,6.4975,9.3169
322.90,8.74960000001,22.4892,17.1906666667,19.8986333333,4.67593333333,9.4134,6.6512,6.79593333334,9.59256666667
323.27,8.55313333333,22.5722,17.1515,19.6711,4.43606666667,9.19126666667,6.448,6.57876666667,9.32553333333
323.63,8.19163333334,22.5868333333,17.0967333333,19.3829,4.06393333333,8.92493333334,6.18273333333,6.35136666667,8.9211
324.00,7.52596666667,22.0917,16.4789333333,18.8729,3.41826666667,8.3112,5.49306666667,5.69720000001,8.2694
324.37,7.68080000001,22.3853,16.6237333333,19.0774333333,3.58133333333,8.32173333333,5.6328,5.73823333333,8.51403333333
324.74,7.17016666667,22.0528666667,16.3316333333,18.9040333333,3.1162,7.8562,5.22326666667,5.49856666666,8.13253333333
325.10,7.24176666667,22.2753666667,16.637,18.9639,3.38506666667,8.01706666667,5.3712,5.67026666666,8.29663333333
325.47,6.9712,22.0836333333,16.4934,18.9657666667,3.12133333333,7.8118,5.1792,5.58606666667,8.09056666667
325.84,7.05233333333,22.1542666667,16.5605,19.0458333333,3.26193333333,8.06846666667,5.35726666667,5.68706666667,8.15896666667
326.21,6.82726666667,22.2311333333,16.5551,19.2034666667,3.1446,7.9284,5.31953333333,5.64586666666,8.068
326.57,6.9689,22.2861,16.6160666667,19.4315,3.13426666667,7.9852,5.47826666667,5.68629999999,8.04916666667
326.94,7.12996666667,22.3954,16.8614333334,19.5170666667,3.40726666667,7.96233333333,5.52286666667,5.94296666666,8.2533
327.31,7.04816666667,22.3651333333,16.8432666667,19.5429666667,3.33853333333,7.8888,5.61993333333,5.91176666666,8.17983333333
327.67,7.43616666667,22.6657666667,17.2193666667,20.0720666667,3.6926,8.29926666667,5.8626,6.37146666666,8.63616666667
328.04,7.7399,22.9606666667,17.6217333333,20.1792,4.04,8.40146666667,6.1616,6.58626666667,8.92083333333
328.41,7.69266666667,22.9533,17.6590666667,20.2383,4.06086666667,8.4672,6.13533333333,6.68196666667,8.81356666667
328.78,7.82073333333,23.1660666667,17.8032333333,20.2332333333,4.1726,8.39693333333,6.1466,6.72240000001,8.89733333333
329.14,7.85086666667,23.1217,17.8016333333,20.3159666667,3.96293333333,8.2614,6.08506666667,6.47480000001,8.9202
329.51,8.17313333333,23.505,18.1009,20.6019333333,4.3446,8.4694,6.3086,6.80893333333,9.2965
329.88,8.3729,23.8879,18.5278,20.8721666667,4.55126666667,8.4552,6.49593333333,7.06096666667,9.39269999999
330.24,8.30803333333,23.9085333333,18.6235333333,20.8993666667,4.5768,8.404,6.47246666667,7.02853333333,9.37823333333
330.61,8.5714,24.2689666667,19.0979666667,21.2804666667,4.97206666667,8.63466666667,6.71713333333,7.3132,9.71500000001
330.98,8.22116666666,24.0589333333,18.8404333333,21.1847333333,4.48033333333,8.3202,6.3486,6.74669999999,9.28286666667
331.34,8.62479999999,24.4609,19.2319,21.6938666667,4.78153333333,8.77326666667,6.5372,7.06693333334,9.6645
331.71,8.18456666667,24.2009,18.9482333333,21.3807666667,4.28,8.38133333333,6.1632,6.48370000001,9.12813333333
332.08,8.17273333333,24.3336,19.1521333333,21.5751666667,4.19453333334,8.54973333333,6.1062,6.48853333333,9.0338
332.44,8.24006666667,24.5449666667,19.4365,21.7201333333,4.2392,8.62526666667,6.17946666667,6.64203333334,9.04726666667
332.81,8.60803333333,24.9286666667,19.916,22.1441333333,4.48233333333,9.051,6.491,6.98063333333,9.333
333.18,8.69386666667,25.0158,20.0943,22.2225333333,4.6454,9.21633333334,6.5664,7.15353333333,9.45590000001
333.54,8.83673333333,25.1265,20.4006333333,22.3779666667,4.83866666667,9.45393333333,6.7418,7.27153333333,9.59666666667
333.91,8.97063333334,25.4455666667,20.5657333333,22.6683,4.85413333333,9.66226666666,6.8536,7.32386666667,9.80360000001
334.28,8.75220000001,25.3143333333,20.4249666667,22.4022,4.55753333333,9.32806666667,6.61206666667,7.06713333333,9.51736666667
334.64,8.51973333333,25.2744666667,20.3251666667,22.3064,4.32073333333,9.15493333334,6.395,6.80166666667,9.2084
335.01,8.55616666666,25.5925333333,20.6132333333,22.3245666667,4.43513333333,9.16986666666,6.52453333333,6.86883333333,9.20923333333
335.38,8.43143333333,25.5458333333,20.5881666667,22.1167666667,4.29366666667,9.0286,6.4132,6.70776666666,9.10703333333
335.74,8.29363333333,25.6254333333,20.6902333333,22.2865333333,4.2448,8.91526666667,6.35266666667,6.62246666666,8.98026666667
336.11,8.39736666667,25.7932,20.8322333333,22.5540666667,4.24693333333,8.90926666667,6.47326666666,6.67373333333,9.02186666667
336.47,8.4037,25.9511333333,20.8907333333,22.6631,4.23833333333,8.8746,6.40713333333,6.5289,9.08363333333
336.84,8.42486666667,25.9751666667,20.8519,22.7693666667,4.28866666667,8.91673333333,6.4338,6.46796666667,9.09993333334
337.21,8.47456666667,26.1851,21.0396,23.1429333333,4.42073333333,9.02553333333,6.6424,6.55813333334,9.23079999999
337.57,7.99076666667,25.9789666667,20.8881333333,23.0028666667,3.86326666667,8.5356,6.20106666667,6.12730000001,8.73163333333
337.94,7.9704,25.9711333333,21.0478,23.1745666667,3.88926666667,8.55066666667,6.181,6.15473333333,8.68246666667
338.31,8.0781,26.1546666667,21.2424666667,23.4077,3.92326666667,8.46366666667,6.15026666667,6.15466666667,8.71326666667
338.67,8.2055,26.3593666667,21.3198666667,23.4653666667,4.03886666667,8.43973333333,6.1808,6.26563333333,8.89126666667
339.04,8.05536666667,26.0662,21.1421333333,23.4331666667,3.9116,8.27033333333,6.05586666667,6.07313333333,8.79289999999
339.40,8.08153333333,26.2183666667,21.3081666667,23.6057666667,4.03866666667,8.2422,6.11146666667,6.06326666667,8.81143333333
339.77,8.49963333333,26.3197333333,21.557,23.6926666667,4.49666666667,8.52966666667,6.48813333333,6.45476666666,9.2878
340.14,8.28526666666,26.2329,21.5107333333,23.5763666667,4.3,8.33666666666,6.3252,6.26803333334,9.25116666666
340.50,8.1309,26.0256333333,21.3800666667,23.5074666667,4.16153333333,8.163,6.22993333333,6.08299999999,9.0344
340.87,8.04673333333,26.1409666667,21.5597666667,23.6272333333,4.14933333333,8.1864,6.2422,6.07336666667,8.96986666667
341.23,7.93046666667,26.0982666667,21.4997333333,23.5678666667,3.94046666666,7.98453333333,5.986,5.93739999999,8.7486
341.60,8.07823333333,26.3238666667,21.5678666667,23.7652,4.10173333333,8.13466666667,6.241,6.05850000001,8.88806666667
341.96,7.87936666667,26.2445333333,21.5405666667,23.6422,3.95813333333,7.92573333333,6.0552,5.91050000001,8.6418
342.33,8.19413333333,26.5380333333,21.8544,24.0052,4.352,8.47486666667,6.4374,6.37723333333,9.00206666667
342.70,8.11533333333,26.4765333333,21.8946666667,24.0157333333,4.1556,8.43,6.346,6.25233333333,8.83656666667
343.06,8.2297,26.7325666667,22.1182333333,24.2533333333,4.2518,8.54693333333,6.38826666667,6.50573333333,9.00383333333
343.43,8.10853333333,26.7191666667,22.2081666667,24.3682333333,4.10413333333,8.4138,6.34553333333,6.48929999999,8.9053
343.79,8.04826666667,26.9151,22.3042666667,24.6079666667,4.02093333333,8.3378,6.20633333333,6.37703333333,8.82013333333
344.16,8.2562,27.1662333333,22.4913,24.8119,4.2286,8.52073333333,6.34506666667,6.49736666667,8.8394
344.52,8.5447,27.5985,22.9552,25.0635333333,4.58233333333,8.83626666667,6.63113333333,6.86503333333,9.1526
344.89,8.383,27.5583333333,22.9611,24.9742666667,4.366,8.584,6.47486666667,6.69046666666,9.02113333333
345.25,8.46746666666,27.8613333333,23.1745,25.1866333333,4.48873333333,8.7088,6.65406666667,6.75773333333,9.07763333333
345.62,8.54156666667,27.9262333333,23.3501666667,25.2477333333,4.52746666667,8.704,6.64166666666,6.72579999999,9.16776666667
345.99,8.73173333333,28.2095666667,23.4413,25.5049666667,4.72106666667,8.89033333333,6.79806666667,6.8326,9.37183333333
346.35,8.51716666667,28.1156333333,23.4074666667,25.3295,4.4938,8.62453333334,6.62646666667,6.51420000001,9.2152
346.72,8.37823333333,28.0133333333,23.3195333333,25.1776666667,4.45806666667,8.57093333333,6.5726,6.32736666666,9.1763
347.08,8.49106666667,28.1431666667,23.4580666667,25.2782666667,4.63366666667,8.69973333333,6.76986666667,6.4552,9.29553333333
347.45,8.66683333333,28.3861666667,23.6290666667,25.4508666667,4.81426666667,8.96306666667,6.96646666667,6.65216666667,9.41686666667
347.81,8.58909999999,28.4255333333,23.6508,25.4504,4.68133333333,8.85333333333,6.8918,6.58860000001,9.32916666667
348.18,8.68759999999,28.5982333333,23.8263333333,25.6518666667,4.8094,8.93986666667,7.00293333333,6.69840000001,9.4681
348.54,8.45913333333,28.4674,23.7359333333,25.6373,4.61353333333,8.78453333333,6.88726666667,6.52680000001,9.22376666667
348.91,8.56233333334,28.6391,23.8824,25.8056333333,4.7414,8.91533333333,6.97653333333,6.57823333334,9.2842
349.27,8.25993333333,28.3446,23.6772666667,25.5007333333,4.47,8.69686666667,6.679,6.33136666666,9.07433333333
349.64,8.43193333333,28.6316333333,23.9060333333,25.8012333333,4.68966666667,8.8714,6.85233333333,6.61913333333,9.1958
350.00,8.3542,28.7215666667,24.1505666667,25.8875333333,4.5894,8.893,6.79933333333,6.64556666667,9.23286666667
350.37,8.39963333333,28.7707,24.1546333333,25.9149333333,4.60273333333,8.92473333333,6.82713333333,6.73159999999,9.1547
350.73,8.36543333333,29.0254,24.3928333333,26.2302,4.49533333334,8.9506,6.75753333333,6.75436666666,9.1179
351.10,8.21303333333,28.9971666667,24.4402666667,26.2705333333,4.31573333333,8.83393333333,6.67046666666,6.5466,8.9072
351.46,8.27726666667,29.1245333333,24.6334666667,26.4455333333,4.3142,8.75826666667,6.64953333333,6.58976666667,8.98006666667
351.83,8.31606666667,29.2459,24.8016,26.5762333333,4.43833333333,8.86346666667,6.7232,6.74523333333,9.05723333333
352.19,8.15333333333,29.3025333333,24.8374666667,26.5890333333,4.41746666667,8.84946666667,6.70313333333,6.69669999999,9.00943333333
352.55,8.2069,29.4135,24.9148333334,26.686,4.3812,8.7624,6.67053333333,6.60526666667,9.04773333333
352.92,8.36273333333,29.4249666667,25.0140333333,26.8761333333,4.46066666667,8.8128,6.79686666667,6.70903333333,9.15726666667
353.28,8.56740000001,29.7073,25.2895,27.1843666667,4.60633333333,8.93013333333,6.94033333333,6.86863333334,9.31873333333
353.65,8.24646666666,29.5177666667,25.1400666667,26.9406,4.2752,8.68413333333,6.6054,6.48846666667,9.04393333333
354.01,8.25153333333,29.4753333333,25.1301333333,26.8553,4.3122,8.62453333333,6.636,6.46463333333,8.97826666667
354.38,8.2807,29.6683666667,25.3201,27.1344666667,4.35973333333,8.6612,6.6764,6.49483333333,9.08256666667
354.74,8.41336666667,29.8944,25.5279,27.3292,4.54566666667,8.8018,6.86946666667,6.78756666667,9.14766666667
355.11,8.27446666667,29.9778666667,25.5286666667,27.3154666667,4.4456,8.68246666667,6.6946,6.69530000001,9.0603
355.47,8.00566666667,29.8538666667,25.3737666667,27.1685666667,4.2432,8.47006666667,6.4552,6.45820000001,8.76316666667
355.83,7.8346,29.8625666667,25.3197333333,27.1035666667,4.01793333333,8.30506666666,6.2854,6.26016666667,8.53256666667
356.20,7.80606666667,29.9983333333,25.4072,27.1736,3.9162,8.29526666667,6.15746666667,6.23206666667,8.45343333333
356.56,7.81623333333,30.1320666667,25.5614333333,27.2773,3.92273333333,8.3922,6.2368,6.42320000001,8.47653333333
356.93,7.52563333333,30.1266,25.5231666667,27.1277666667,3.69886666667,8.19646666667,5.98073333333,6.21996666667,8.20673333333
357.29,7.4191,30.1269,25.5257333334,27.1568,3.66126666667,8.09666666667,5.90746666667,6.13626666666,8.09353333333
357.66,7.43376666667,30.2064,25.5888333334,27.2420333333,3.696,8.00953333333,5.88406666667,6.17613333333,8.10016666667
358.02,7.32686666667,30.3114333333,25.608,27.3318666667,3.55426666667,7.88826666667,5.76766666667,6.04420000001,7.99076666667
358.38,7.22996666666,30.3807666667,25.6048,27.3473,3.42413333334,7.79506666667,5.66246666667,5.94733333334,7.8547
358.75,7.15993333333,30.3285333333,25.5864666667,27.3255,3.35986666667,7.64526666667,5.61706666667,5.81719999999,7.80973333333
359.11,7.2055,30.4181333333,25.6575,27.3079666667,3.38073333333,7.66393333333,5.6908,5.90670000001,7.82183333333
359.48,7.18796666667,30.5877666667,25.8011333333,27.4486666667,3.3572,7.6838,5.72326666667,5.86366666667,7.88253333333
359.84,7.41153333333,30.7330666667,26.0530333333,27.6364666667,3.58193333334,7.8634,5.94513333333,6.027,8.11463333333
360.20,7.47033333333,30.7204333333,26.1221333333,27.6980333333,3.5758,7.79686666667,5.96426666667,6.02373333333,8.192
360.57,7.45713333333,30.8170666667,26.1757666667,27.7825,3.56186666667,7.7706,5.85773333333,5.88589999999,8.19163333333
360.93,7.46796666667,30.9218666667,26.2498666667,27.8189,3.4928,7.6996,5.83146666667,5.86196666667,8.1963
361.29,7.63416666667,31.2464333333,26.5042,28.0137666667,3.5838,7.8308,5.9172,5.96680000001,8.31526666667
361.66,7.69823333333,31.3718666667,26.6527666667,28.2269,3.56313333333,7.8772,5.94246666667,5.96493333333,8.35293333333
362.02,7.69326666667,31.4430666667,26.7026,28.3196333333,3.56153333333,7.86146666667,5.9042,5.94336666667,8.3706
362.39,7.68833333333,31.4142666667,26.7834,28.3552666667,3.58653333333,7.84713333334,5.89993333333,5.93986666667,8.40096666667
362.75,7.71816666667,31.5176666667,26.8615,28.4184333333,3.644,7.88966666667,5.86533333333,5.97759999999,8.44726666667
363.11,7.81056666667,31.6218666667,26.9905,28.6025666667,3.73773333333,7.93273333333,5.90086666667,6.0459,8.55206666667
363.48,7.8994,31.6463333333,27.0694,28.6798666667,3.8076,7.96413333333,5.89366666667,6.09103333334,8.5845
363.84,7.98503333333,31.8396333333,27.2361333333,28.8853333333,3.90713333333,8.09193333333,5.9562,6.23556666666,8.6497
364.20,8.04159999999,32.0297666667,27.4010333333,29.1006,3.9534,8.1118,5.9512,6.29546666667,8.63203333333
364.57,8.00169999999,32.1241,27.4386666667,29.2134666667,3.89446666667,7.9858,5.9082,6.25433333333,8.5198
364.93,8.1274,32.3376,27.6913333333,29.4365666667,4.0802,8.1492,6.03786666667,6.37483333333,8.65993333333
365.29,8.11683333333,32.3373333333,27.7251,29.4793666667,4.0854,8.148,6.00833333333,6.4369,8.65596666667
365.66,7.95933333333,32.3034,27.6871666667,29.3692,3.96386666667,8.05746666667,5.8856,6.30523333334,8.49326666667
366.02,8.06616666667,32.3981333333,27.7829,29.4535666667,4.07726666667,8.19266666666,6.01066666667,6.41653333333,8.53796666667
366.38,8.07903333334,32.5889666667,27.8700333333,29.4672,4.09453333333,8.21126666667,6.01326666667,6.43769999999,8.49136666667
366.75,7.98893333333,32.6901666667,27.9815,29.5216333333,3.93893333333,8.1182,5.91913333333,6.32266666667,8.3856
367.11,8.0027,32.8043333333,28.1192666667,29.6779,3.91373333333,8.13506666667,5.89466666667,6.24010000001,8.33296666667
367.47,8.01636666667,32.967,28.2821,29.7247666667,3.91753333333,8.14866666667,5.90493333333,6.24549999999,8.32986666667
367.84,7.77933333333,32.8455333333,28.1663333333,29.6069666667,3.67413333333,7.8508,5.66366666667,5.94756666667,8.1169
368.20,7.60843333333,32.7147666667,28.1147333333,29.4086666667,3.5768,7.74033333333,5.62213333333,5.77763333334,7.97606666667
368.56,7.76506666666,32.9031,28.342,29.6010666667,3.73466666667,7.9876,5.76506666667,5.88746666667,8.2192
368.93,7.8633,33.0442666667,28.4496333333,29.7368,3.79806666667,8.0262,5.83813333333,5.99683333333,8.24953333333
369.29,7.6526,32.9473666667,28.4275666667,29.6664666667,3.58086666667,7.843,5.6956,5.79290000001,8.04983333333
369.65,7.8517,33.2007,28.6899333333,29.9964666667,3.81706666667,8.05886666667,5.8916,5.99696666667,8.2322
370.01,7.82973333333,33.3288,28.8549,30.1150666667,3.76666666667,7.94566666667,5.883,6.00293333333,8.2519
370.38,7.94386666666,33.4480666667,28.9756333333,30.3141333333,3.8448,8.00653333333,5.9914,6.11420000001,8.41423333333
370.74,7.92529999999,33.4475,29.0525333333,30.3272,3.8528,7.96313333333,5.9452,6.12753333334,8.4162
371.10,7.8588,33.4760333333,29.0380333333,30.3547,3.774,7.86353333333,5.90873333333,6.0447,8.36133333333
371.46,7.70626666667,33.3440666667,28.9219666667,30.3171,3.6514,7.71466666667,5.7886,5.97846666666,8.2671
371.83,7.74816666667,33.5085666667,29.0720666667,30.4469666667,3.69193333333,7.75486666667,5.8058,6.03410000001,8.3271
372.19,7.7505,33.6489,29.1429,30.5893333333,3.635,7.70913333333,5.75353333333,6.02299999999,8.3367
372.55,7.63723333333,33.5856666667,29.1379333333,30.5026333333,3.5374,7.56033333333,5.64686666667,5.94386666667,8.19733333333
372.92,7.55053333333,33.5685,29.1647666667,30.5660333333,3.5012,7.50106666667,5.54773333333,5.82116666667,8.1616
373.28,7.675,33.7232666667,29.2596666667,30.7303,3.62353333333,7.54713333333,5.6292,5.90829999999,8.29093333333
373.64,7.58573333333,33.7379,29.2688,30.6286,3.5016,7.41186666667,5.53413333333,5.82496666667,8.21193333333
374.00,7.52023333333,33.7266,29.2297333333,30.6291333333,3.49466666667,7.3864,5.41186666667,5.78086666666,8.1138
374.37,7.36996666667,33.7795333333,29.3047333333,30.7094666667,3.35293333333,7.245,5.26673333333,5.67719999999,7.93733333333
374.73,7.4556,33.9421,29.3810666667,30.9302333333,3.45173333333,7.30026666667,5.3926,5.76169999999,8.01243333333
375.09,7.44923333333,34.0978666667,29.4762666667,30.9409,3.466,7.29006666666,5.3426,5.78886666667,8.00633333333
375.45,7.55133333333,34.3728666667,29.6679,31.1366,3.56313333333,7.41253333333,5.45866666667,5.85869999999,8.0792
375.81,7.6182,34.5184,29.7709333333,31.2922,3.64573333333,7.51166666667,5.52466666667,5.93376666667,8.1239
376.18,7.71826666667,34.6437,29.9246333333,31.4776666667,3.80326666667,7.67406666667,5.62646666667,6.09743333333,8.2165
376.54,7.71036666666,34.7227,29.9178,31.5266333333,3.8176,7.6266,5.6292,6.1502,8.2554
376.90,7.75473333334,34.8445,29.9919,31.6047333333,3.82806666667,7.6588,5.6694,6.16683333333,8.2528
377.26,7.70133333334,34.9284666667,30.1053333333,31.7392666667,3.8146,7.66373333333,5.6558,6.1786,8.2162
377.63,7.69983333334,35.0075,30.1502,31.7969666667,3.83366666667,7.67593333333,5.66526666667,6.21483333334,8.18986666667
377.99,7.76400000001,35.1393,30.2917,31.8905666667,3.9054,7.74513333333,5.7702,6.26743333334,8.26896666667
378.35,7.80876666666,35.2136666667,30.3323,31.8959666667,3.97506666667,7.81106666667,5.80206666667,6.26816666667,8.30246666667
378.71,7.72929999999,35.1984666667,30.3274333333,31.9263,3.9004,7.7648,5.70193333333,6.21156666667,8.2241
379.07,7.68306666667,35.2701,30.4204666667,32.0547,3.833,7.74433333333,5.6598,6.18566666667,8.1683
379.44,7.6626,35.2779666667,30.44,32.1108666667,3.83386666667,7.72753333333,5.65393333333,6.18079999999,8.134
379.80,7.60466666666,35.3774333333,30.5130666667,32.1337333333,3.7748,7.6822,5.68193333333,6.12933333333,8.04006666667
380.16,7.53063333333,35.4875333333,30.6120333333,32.1944666667,3.6694,7.56526666667,5.61113333333,5.98869999999,7.96066666667
380.52,7.44993333333,35.5733,30.722,32.2688333333,3.5904,7.5232,5.564,5.91120000001,7.85856666667
380.88,7.40813333333,35.6628333333,30.7344333333,32.3344,3.5494,7.50233333334,5.5684,5.9604,7.83926666667
381.24,7.4435,35.6822666667,30.7658666667,32.3146666667,3.5732,7.49686666667,5.5928,5.98816666667,7.82606666667
381.61,7.4617,35.7266333333,30.8206,32.4172,3.54733333333,7.466,5.6284,6.03956666667,7.86916666667
381.97,7.37686666667,35.7877333333,30.9273,32.5047666667,3.438,7.3884,5.566,5.95353333334,7.78233333333
382.33,7.44303333333,35.9447666667,31.1123666667,32.6974333333,3.46706666667,7.3812,5.60326666667,6.0326,7.838
382.69,7.49990000001,36.0292333333,31.2509333333,32.8094,3.48913333333,7.40666666667,5.68653333333,6.06919999999,7.8861
383.05,7.52586666666,36.0513666667,31.3132666667,32.8465666667,3.54073333333,7.43466666667,5.729,6.09506666667,7.9074
383.41,7.62976666666,36.2522,31.5078,32.9909,3.61266666667,7.55593333333,5.82046666667,6.20533333333,8.0272
383.77,7.66056666667,36.3029333333,31.5644,33.0942666667,3.64593333333,7.53946666667,5.80246666666,6.21206666667,8.1005
384.14,7.74693333333,36.3970333333,31.6834333333,33.2039666667,3.72893333333,7.61226666667,5.86446666667,6.35800000001,8.18316666667
384.50,7.85090000001,36.5668,31.8496333333,33.3820666667,3.8192,7.72273333333,5.94546666667,6.45879999999,8.25626666667
384.86,7.93703333334,36.6956,32.0382333333,33.5451,3.92506666666,7.72693333333,5.99246666666,6.47976666666,8.36556666667
385.22,8.00159999999,36.7783,32.1349,33.6471,3.9722,7.7646,6.05266666667,6.4949,8.4217
385.58,8.0254,36.9349,32.2922666667,33.7646333333,4.04293333333,7.8712,6.06413333333,6.47586666666,8.4628
385.94,8.10543333334,37.0088333333,32.3430333334,33.9098666667,4.118,7.93966666667,6.12433333333,6.566,8.51183333333
386.30,8.06853333333,37.0415666667,32.4066666667,33.9444666667,4.07966666667,7.95846666667,6.0652,6.45966666666,8.48363333333
386.66,8.14270000001,37.2111333333,32.4916,33.9796,4.15446666667,8.02293333333,6.10346666667,6.49850000001,8.53723333333
387.03,8.21083333333,37.3666333333,32.5987666667,34.0911333333,4.19106666667,8.0694,6.15413333333,6.55089999999,8.60036666667
387.39,8.0784,37.3551333333,32.5648,34.1100666667,4.08593333333,7.90393333333,5.99193333333,6.39796666667,8.43973333333
387.75,7.99633333333,37.3248333333,32.5511,34.0520666667,4.03133333333,7.81606666667,5.89013333333,6.33113333333,8.34566666667
388.11,7.89273333334,37.2867666667,32.4921666667,34.0242,3.94046666667,7.7106,5.82106666667,6.2215,8.25436666667
388.47,7.83303333333,37.2317666667,32.4728333333,33.9764666667,3.87673333333,7.64686666667,5.75413333333,6.10083333333,8.1955
388.83,7.69080000001,37.1464333333,32.4017333333,33.9001333333,3.72086666667,7.56986666667,5.60533333333,5.96489999999,8.02473333333
389.19,7.71326666667,37.328,32.5241333333,34.0394333333,3.7164,7.58813333333,5.6076,5.95473333333,8.06733333333
389.55,7.65813333334,37.3054333333,32.5384,34.0750666667,3.64466666667,7.44753333333,5.56826666667,5.8862,7.99816666667
389.91,7.60490000001,37.3991666667,32.6128,34.094,3.57246666667,7.37333333333,5.49206666667,5.80419999999,7.95976666667
390.27,7.55476666666,37.4184333333,32.6001333333,34.0972333333,3.51313333333,7.2422,5.4472,5.78246666666,7.90326666667
390.63,7.45873333334,37.4383,32.6618,34.1253,3.4292,7.16806666667,5.39173333333,5.72240000001,7.82243333333
391.00,7.50683333334,37.4764,32.7357333333,34.2153666667,3.48426666666,7.20546666667,5.44546666667,5.75146666667,7.87346666667
391.36,7.62346666666,37.6807333333,32.8906666667,34.3872666667,3.57213333333,7.319,5.58553333334,5.83316666666,7.99446666667
391.72,7.62333333333,37.7695,32.9526333333,34.4983666667,3.52646666667,7.35026666667,5.57473333333,5.81136666667,7.97216666667
392.08,7.65846666667,37.8869333333,33.0651333333,34.5852666667,3.54933333333,7.4018,5.5758,5.82253333333,7.98933333333
392.44,7.64336666667,37.9330333333,33.0844333333,34.6263,3.56086666667,7.37393333333,5.5672,5.85203333334,7.9692
392.80,7.68486666667,38.0538666667,33.1656666667,34.6879666667,3.635,7.39526666667,5.6154,5.90789999999,8.0074
393.16,7.66146666667,38.0567666667,33.2040666667,34.7147666667,3.61346666667,7.36346666667,5.5978,5.90013333333,7.9553
393.52,7.71763333332,38.2033333333,33.2729333333,34.7795666667,3.6372,7.39593333333,5.61913333333,5.95329999999,8.00576666667
393.88,7.72603333333,38.2192,33.3053333333,34.835,3.63593333333,7.38233333333,5.645,5.97473333333,8.0262
394.24,7.76216666667,38.3146,33.3680333333,34.9301333333,3.6664,7.4592,5.6946,6.03966666666,8.0528
394.60,7.87400000001,38.5219,33.5624666667,35.1381333333,3.7818,7.55986666667,5.77673333333,6.09216666666,8.19636666667
394.96,7.86383333333,38.6190333333,33.6565333333,35.2260333333,3.79586666667,7.5632,5.76046666667,6.10613333333,8.191
395.32,7.80866666667,38.5877666667,33.6964,35.2006,3.77553333333,7.50406666667,5.7192,6.08820000001,8.146
395.68,7.86543333334,38.6357666667,33.8233333333,35.2285333333,3.8372,7.53673333333,5.7852,6.15596666667,8.22996666667
396.04,7.84913333333,38.6899,33.8639666666,35.3031,3.82106666667,7.48953333333,5.7858,6.15426666667,8.2275
396.40,7.85416666667,38.7747666667,33.9565666667,35.4217666667,3.76833333333,7.4584,5.77373333333,6.16206666666,8.2286
396.76,7.80103333333,38.8527,34.0369666667,35.4856,3.6908,7.42333333333,5.74226666667,6.141,8.19676666667
397.12,7.76180000001,38.9263,34.0693,35.4848,3.68513333333,7.41946666667,5.7158,6.10189999999,8.19736666667
397.48,7.70723333333,38.9611666667,34.1301666667,35.5213666667,3.6752,7.39973333333,5.68386666667,6.04656666667,8.1453
397.84,7.66973333333,39.0747666667,34.2014666667,35.5641666667,3.67693333333,7.3766,5.64446666667,6.00983333333,8.0819
398.20,7.59103333334,39.0938333333,34.2439666667,35.5601,3.61786666667,7.3094,5.57486666667,5.94416666667,8.02386666667
398.56,7.4847,38.9950666667,34.1123333333,35.4602333333,3.47566666667,7.1506,5.44866666666,5.85633333334,7.86806666667
398.92,7.4838,39.0183666667,34.1683666667,35.5188666667,3.4798,7.14426666667,5.45,5.85903333333,7.85276666667
399.28,7.47199999999,39.0766333333,34.2201333333,35.5893333333,3.44286666667,7.11113333333,5.39853333333,5.85336666666,7.81983333333
399.64,7.45543333333,39.1947333333,34.2641666667,35.7182666667,3.42973333333,7.07806666667,5.3806,5.82633333333,7.78093333333
400.00,7.50856666666,39.3606,34.4056333333,35.8671333333,3.49106666667,7.15833333333,5.4304,5.89303333333,7.8564
400.36,7.47916666666,39.4159,34.4218333333,35.8601,3.49366666667,7.14266666667,5.42593333333,5.8376,7.8099
400.72,7.48433333333,39.4794,34.4723666667,35.9556333333,3.50266666667,7.116,5.4166,5.80323333333,7.81606666667
401.08,7.49363333334,39.5744666667,34.5823,36.1153333333,3.50726666667,7.11966666667,5.39906666667,5.84556666666,7.80533333333
401.44,7.48779999999,39.6377666667,34.6759333333,36.2202333333,3.4638,7.1014,5.37553333333,5.83623333334,7.7915
401.80,7.50723333334,39.6861333333,34.7408666667,36.2876,3.45213333333,7.08373333333,5.37593333333,5.81246666667,7.80503333333
402.16,7.58149999999,39.8108333333,34.8745333333,36.4412,3.51246666667,7.11193333333,5.4368,5.86419999999,7.8323
402.52,7.58786666667,39.8397,34.9014333333,36.5152333333,3.53653333333,7.14906666667,5.43866666667,5.89316666667,7.83563333333
402.88,7.56226666667,40.0006333333,34.9955,36.6131666667,3.4904,7.1132,5.40433333333,5.85506666667,7.83826666667
403.24,7.56250000001,40.0806666667,35.0357666667,36.7097,3.4978,7.1192,5.4124,5.83396666667,7.8535
403.60,7.59479999999,40.2158333333,35.1880666667,36.8201666667,3.53293333333,7.13053333333,5.445,5.87913333334,7.9061
403.95,7.58473333334,40.2534333333,35.2192666667,36.8292666667,3.51153333333,7.10353333333,5.43333333333,5.83640000001,7.8348
