wavelength,Back_CatAnam,Belly_CatAnam,Breast_CatAnam,Crissum_CatAnam,Crown_CatAnam,DorTail_CatAnam,Patch10_CatAnam,Patch11_CatAnam,Rump_CatAnam,Throat_CatAnam,WingTip_CatAnam
380.16,7.95485119046,14.9016,11.2256666667,4.79833333333,8.14923333333,4.6996,34.8349333333,11.5280666667,12.8631333334,10.548,3.9936
380.52,7.93067142857,15.0026,11.2576666666,4.82633333333,8.1705,4.68806666667,34.8758333333,11.5366666667,12.86896,10.5971,3.97966666667
380.88,7.88665238095,14.9841333333,11.1789333333,4.79453333333,8.1443,4.62776666667,34.9069333333,11.5636,12.8488,10.6207666667,3.89593333333
381.24,7.92724166667,15.0013333333,11.1957333333,4.84166666667,8.2057,4.69593333333,34.9655666667,11.6334666667,12.9290533333,10.6692,3.97786666667
381.61,8.12271190475,15.231,11.3766,5.0,8.40076666667,4.8627,35.2103666667,11.8216666667,13.0976266667,10.8469,4.1632
381.97,8.24351904763,15.3488,11.5067333333,5.07846666667,8.51073333333,4.99816666667,35.3281,11.9397333333,13.18352,10.9578333333,4.26673333333
382.33,8.34377857144,15.3929333333,11.5738,5.1238,8.5948,5.06206666667,35.4092333333,12.0316666667,13.2710266667,11.0758333333,4.32686666667
382.69,8.48378095237,15.5621333333,11.685,5.20153333333,8.7236,5.15153333333,35.5977666667,12.1606,13.4176,11.219,4.41613333333
383.05,8.63981904761,15.6774,11.7914666666,5.32673333333,8.85196666666,5.26663333333,35.8301666667,12.2990666667,13.5689066667,11.3650333333,4.55486666667
383.41,8.66800119046,15.7074,11.864,5.32313333333,8.83263333333,5.26256666667,35.9519,12.3362,13.61612,11.4112666667,4.54973333333
383.77,8.77164880952,15.7752,11.9837333333,5.40893333333,8.93009999999,5.35256666667,36.0852,12.4545333333,13.70924,11.5108333333,4.62946666667
384.14,8.77856666667,15.8134,12.0206,5.43393333333,8.92396666667,5.40256666667,36.1414666667,12.4783333333,13.6884933334,11.5422333333,4.61653333333
384.50,8.87882380954,15.8639333334,12.0849333333,5.4748,8.99733333333,5.48223333333,36.2602,12.6054,13.7438,11.6127666667,4.67706666667
384.86,8.91830833333,15.9468666667,12.1292,5.51186666667,9.04016666667,5.49006666667,36.2769666667,12.6296666667,13.7453733333,11.5981333333,4.70086666667
385.22,8.94722261905,16.0268,12.2032666667,5.5652,9.0956,5.5007,36.4300333333,12.7174,13.77876,11.6249333333,4.6868
385.58,8.88419285713,16.0146,12.2068666666,5.532,9.0449,5.43903333333,36.4882333333,12.6933333333,13.7269066667,11.5692333333,4.6134
385.94,8.83328571429,15.942,12.1924,5.51426666667,8.98113333333,5.38113333333,36.4888333333,12.6807333333,13.7081733333,11.5376,4.56913333333
386.30,8.83742380953,15.9661333334,12.2352666667,5.51013333333,8.95933333333,5.31693333333,36.6437666667,12.6866,13.69988,11.5480666667,4.53793333333
386.66,8.82479166667,15.9590666667,12.2687333333,5.49066666667,8.91743333333,5.2999,36.707,12.6563333333,13.63852,11.5365333333,4.48773333333
387.03,8.83698333334,16.0301333333,12.3522666667,5.50533333333,8.94176666666,5.30503333333,36.7642666667,12.7375333333,13.6777333333,11.5565666667,4.50133333333
387.39,8.87406785713,16.0844,12.3756,5.54666666667,8.99043333334,5.31286666667,36.8333666667,12.7592666666,13.6886266667,11.5920666667,4.518
387.75,8.88555714285,16.1431333333,12.4040666667,5.5344,8.99436666667,5.2993,36.9332,12.7731333334,13.7080133333,11.5826333333,4.49573333334
388.11,8.88225,16.1758,12.3936666667,5.53813333334,9.00783333334,5.27216666667,36.9736333333,12.7880666667,13.7145466667,11.5942666667,4.5122
388.47,8.88300119047,16.1916666667,12.3997333333,5.5572,8.99963333333,5.25686666667,37.0382333334,12.8075333333,13.7211466667,11.5939666667,4.49746666667
388.83,8.94372619049,16.2658,12.4506666666,5.6096,9.02703333332,5.30766666667,37.2215333333,12.8624,13.8230533333,11.6655666667,4.54
389.19,8.89175238095,16.2528,12.3863333333,5.5356,8.96936666666,5.22263333333,37.2596666666,12.7900666667,13.7722133333,11.6515333333,4.4676
389.55,8.91380476191,16.2284,12.3852,5.5172,8.98986666666,5.23116666667,37.2987666666,12.7923333333,13.7965333333,11.6988,4.48433333333
389.91,8.92802976191,16.3004,12.3757333333,5.50453333333,9.00183333334,5.20296666667,37.4117,12.8242666667,13.7924533333,11.6762666667,4.4452
390.27,8.93476309523,16.2959333333,12.3663333333,5.49513333333,9.01200000001,5.21976666667,37.4213333333,12.8521333333,13.7944266667,11.6749333333,4.45106666667
390.63,8.96359523809,16.3139333333,12.3767333334,5.55066666667,9.06526666667,5.24003333333,37.4871,12.9261333333,13.8608666667,11.7354666667,4.4956
391.00,9.00949047619,16.403,12.4170666667,5.58026666667,9.12286666666,5.27833333333,37.6068666667,12.9618,13.9076266667,11.7801666667,4.53886666667
391.36,9.00671309525,16.4198666667,12.4272,5.53626666667,9.13943333334,5.2467,37.6332,12.9888666667,13.8941733333,11.7385333333,4.52933333333
391.72,9.04603928571,16.4263333333,12.4654,5.5706,9.1725,5.2569,37.7219,13.059,13.9347866667,11.7893,4.54726666667
392.08,9.09601666667,16.4838,12.4962,5.57153333333,9.184,5.28373333333,37.8289333333,13.1154666667,13.9875733333,11.7848333333,4.53653333333
392.44,9.1221797619,16.5360666667,12.5505333333,5.5702,9.20823333334,5.30323333333,37.8924,13.1266,14.03128,11.8122,4.5568
392.80,9.13761071429,16.5623333333,12.6145333333,5.60613333333,9.26803333333,5.3299,37.9571333334,13.1722,14.0627066667,11.848,4.5844
393.16,9.17835714286,16.5776,12.7301333333,5.63853333333,9.29699999999,5.37323333333,38.0265666667,13.2078666667,14.1183066667,11.8651,4.6228
393.52,9.15661904762,16.5686,12.7276666667,5.6198,9.27973333334,5.33133333333,38.0741333333,13.2223333333,14.0915333333,11.8319,4.55926666667
393.88,9.2127345238,16.5987333333,12.779,5.642,9.34383333333,5.36753333333,38.1056666667,13.24,14.118,11.8687,4.5888
394.24,9.30452500001,16.6967333333,12.8869333333,5.72113333333,9.44736666667,5.47686666667,38.2599333333,13.2977333333,14.2113733333,11.937,4.66726666667
394.60,9.35613571429,16.7622666667,12.9561333334,5.7648,9.51683333333,5.54366666667,38.3328666667,13.3758666667,14.2494933333,11.9565333333,4.714
394.96,9.41311190476,16.7748666667,13.0214,5.80526666667,9.53943333334,5.5815,38.3571666667,13.4102666667,14.2616933333,12.0026,4.71553333333
395.32,9.49920833335,16.8326,13.1392666666,5.9144,9.59603333334,5.64803333333,38.4623,13.5065333333,14.36224,12.1027333333,4.7766
395.68,9.42839761906,16.7962,13.1006666667,5.87726666667,9.53949999999,5.56823333333,38.3780666667,13.4252666667,14.30284,12.0334333333,4.7116
396.04,9.49014761905,16.8552666667,13.1762666667,5.95286666667,9.59029999999,5.60126666667,38.4421666667,13.4796,14.34128,12.0844333333,4.76593333333
396.40,9.55058809525,16.907,13.2585333333,6.0016,9.6452,5.64376666667,38.5879,13.544,14.3797866667,12.1574,4.80173333333
396.76,9.54118571429,16.9045333333,13.2624,5.93793333333,9.614,5.58826666667,38.6669666667,13.5533333333,14.3293866667,12.1309,4.7394
397.12,9.56271547618,16.9394666667,13.2267333333,5.90186666667,9.59746666667,5.55673333333,38.7303333333,13.5844,14.3161733333,12.1472666667,4.7262
397.48,9.61469047618,17.0198666667,13.2993333333,5.9382,9.64063333333,5.59803333333,38.8549,13.6284666667,14.3667866667,12.2012,4.77666666667
397.84,9.64274047619,17.0693333333,13.3425333333,5.96846666667,9.65973333333,5.58756666667,38.9922333333,13.6990666667,14.4203066667,12.2674,4.79126666667
398.20,9.59424285714,17.0503333333,13.2832666667,5.91653333333,9.61129999999,5.4812,38.9922,13.6960666667,14.3533066667,12.2320666667,4.70846666667
398.56,9.55570833332,17.0478666667,13.2724,5.87306666667,9.56533333333,5.42486666667,39.0711666667,13.6374666667,14.3246133333,12.2082666667,4.64006666667
398.92,9.52347619047,17.0432666667,13.2321333333,5.82186666666,9.53613333333,5.36583333333,39.1111666667,13.6121333333,14.3120533333,12.1797666667,4.59666666667
399.28,9.47021547619,17.0462,13.1372,5.754,9.50239999999,5.3202,39.1386333333,13.5473333333,14.2447866667,12.085,4.5314
399.64,9.51285595238,17.1256,13.1886,5.77953333333,9.53446666667,5.35226666667,39.3007,13.5707333333,14.2706533333,12.1497666667,4.5518
400.00,9.46874642857,17.0926,13.165,5.7362,9.4937,5.29753333333,39.3514666667,13.5532666667,14.2435866667,12.1441333333,4.51146666667
400.36,9.43651190475,17.1043333333,13.1290666667,5.71126666667,9.47233333333,5.27283333333,39.3096333333,13.5354666667,14.2243733333,12.0995333333,4.47773333333
400.72,9.48397380953,17.184,13.1504,5.74686666667,9.51073333334,5.3187,39.3361333333,13.5813333333,14.2686666667,12.1652,4.53726666667
401.08,9.45522380953,17.1764,13.1057333333,5.75653333333,9.49139999999,5.31253333333,39.3455666667,13.5702666667,14.2174,12.1237,4.49946666667
401.44,9.43609880953,17.1674666667,13.0679333333,5.7274,9.4879,5.2589,39.4091,13.5934,14.2087733333,12.1127666667,4.4494
401.80,9.42303452381,17.1365333333,13.0215333333,5.69473333333,9.45656666667,5.23516666667,39.4227666666,13.5702,14.18748,12.0873666667,4.4194
402.16,9.48656190475,17.2268666667,13.1013333333,5.73133333333,9.50966666667,5.2827,39.5704333333,13.6342,14.26196,12.1731666667,4.47313333333
402.52,9.48713928571,17.2224,13.0923333333,5.68906666667,9.50426666667,5.2503,39.5882333333,13.6617333333,14.2373066667,12.1906,4.46213333333
402.88,9.55387619049,17.3010666667,13.1642,5.76293333333,9.5606,5.27766666667,39.6856333333,13.7533333333,14.2858133333,12.2685,4.51013333333
403.24,9.59226666667,17.3313333333,13.2329333333,5.7698,9.60826666668,5.32573333333,39.7421333333,13.8214666667,14.32392,12.3657,4.57173333334
403.60,9.60155476189,17.3234,13.2072666667,5.7152,9.61546666667,5.3078,39.773,13.8826,14.32476,12.351,4.53946666666
403.95,9.64338809524,17.3520666667,13.2588,5.7124,9.65083333334,5.32843333333,39.8385,13.9276,14.3472266667,12.3765,4.53346666667
404.31,9.68283214285,17.3408666667,13.2618,5.74346666667,9.67236666667,5.32726666667,39.8974,13.9483333333,14.34076,12.4102333333,4.55433333333
404.67,9.70945595237,17.3443333333,13.2963333333,5.7572,9.67966666666,5.33276666667,39.9872,13.9691333333,14.3614133333,12.4109,4.5414
405.03,9.7776,17.3957333333,13.3822666666,5.819,9.75920000001,5.39103333333,40.1206666667,14.0422666667,14.44352,12.4991333333,4.60813333333
405.39,9.80129761905,17.4391333333,13.4114666667,5.82926666667,9.75476666667,5.39496666667,40.1809333333,14.0636666667,14.4654266667,12.4997666667,4.61306666667
405.75,9.80390238096,17.5001333333,13.4812,5.85853333333,9.76733333334,5.41,40.2838333333,14.1251333333,14.4994266667,12.5120666667,4.6202
406.11,9.79786547619,17.4809333333,13.4838,5.85913333333,9.74266666667,5.3965,40.2564666667,14.1178,14.4791466667,12.4940666667,4.60326666667
406.47,9.84425714286,17.5287333333,13.5226666667,5.9216,9.78209999999,5.40703333333,40.3581333333,14.1756666667,14.5251066667,12.5151666667,4.59986666667
406.83,9.84667738095,17.54,13.5208666666,5.8982,9.79433333333,5.41753333333,40.4857666667,14.1858666667,14.5433466667,12.5104,4.59473333333
407.19,9.83494404761,17.5242,13.5150666667,5.8842,9.76656666665,5.3715,40.5379,14.1738,14.52364,12.5017333333,4.51586666667
407.55,9.86442500001,17.5641333333,13.5857333334,5.9188,9.78683333334,5.4069,40.6022333333,14.1764666667,14.5536133333,12.5483,4.53633333333
407.90,9.90564523808,17.6222,13.665,5.98173333333,9.83380000001,5.43933333333,40.6986333333,14.2276,14.61484,12.5895333333,4.57406666667
408.26,9.91658571429,17.6966666667,13.7340666667,5.9782,9.86956666667,5.4515,40.8276333333,14.2652666667,14.6724933333,12.613,4.5798
408.62,9.94037380952,17.7206666667,13.767,6.00153333333,9.90063333333,5.4815,40.8731666667,14.2719333333,14.6891466667,12.6397666667,4.6044
408.98,9.99183452381,17.7834666667,13.8377333334,6.01333333334,9.9366,5.47506666667,40.9023666667,14.3152,14.7316133333,12.6905,4.614
409.34,10.0548119048,17.8444666667,13.8658,6.06006666667,10.0041666667,5.51833333333,40.9746333333,14.3761333333,14.76308,12.7642666667,4.65326666666
409.70,10.0602892857,17.8615333333,13.8461333333,6.0542,10.0194333333,5.5108,40.9783,14.3679333333,14.7528,12.763,4.6386
410.06,10.0668845238,17.8878,13.8502666667,6.06133333334,10.0337333333,5.49833333333,41.0872666667,14.3661333333,14.7600533334,12.7639,4.6414
410.42,10.0461142857,17.8743333333,13.8245333333,6.01946666667,9.99580000001,5.47416666667,41.0888,14.3389333333,14.73444,12.7616666667,4.63646666667
410.77,10.047102381,17.9039333333,13.8414666667,6.0404,9.99703333333,5.46326666667,41.0639666667,14.3597333333,14.7242533333,12.7566666667,4.645
411.13,10.0897142857,17.97,13.8798666667,6.0586,10.0068333333,5.4858,41.1551666667,14.4148,14.77232,12.7673666667,4.69973333333
411.49,10.1162595238,18.0038,13.8832666667,6.08273333333,10.0093666667,5.4819,41.2039,14.4591333333,14.7797466667,12.7598333333,4.72926666667
411.85,10.0838154762,17.9894,13.826,6.03813333333,9.96956666666,5.432,41.1967666667,14.4128666667,14.71284,12.7417666667,4.6768
412.21,10.0896892857,17.9820666667,13.8013333333,6.0218,9.93626666668,5.4067,41.2473333333,14.4289333333,14.6662933333,12.7486333333,4.63026666667
412.57,10.0660083333,17.9881333333,13.7659333333,5.961,9.89003333335,5.35253333333,41.2957666667,14.4331333333,14.629,12.7211,4.57413333333
412.92,10.0385047619,18.0106666667,13.7502666667,5.9416,9.88706666667,5.3676,41.3774,14.4322,14.6291333333,12.705,4.5608
413.28,10.0230273809,18.0024,13.7933333333,5.9272,9.86039999999,5.35633333333,41.4295666667,14.4256666667,14.6186133333,12.7179666667,4.53946666667
413.64,10.0405797619,18.0147333333,13.8012,5.9304,9.86366666666,5.34883333333,41.522,14.4128666667,14.6146533333,12.7302666667,4.5294
414.00,10.0782119048,18.0613333333,13.8667333333,5.9496,9.908,5.39023333333,41.6031,14.4808666667,14.6438666667,12.7869666667,4.55426666667
414.36,10.1088559524,18.1310666667,13.8992,5.9942,9.94306666667,5.41966666667,41.7023666667,14.5296666667,14.6894,12.8273666667,4.57393333333
414.72,10.1302559524,18.1309333333,13.9156,5.99646666667,9.9674,5.42126666667,41.7834333333,14.5648,14.7075066667,12.8576,4.56613333333
415.07,10.1575940476,18.1894,13.9498,6.02353333333,10.0034,5.4115,41.8468333333,14.5982666666,14.7137733333,12.8896,4.57526666667
415.43,10.1802154762,18.2107333333,13.985,6.03133333333,10.0421,5.44046666667,41.9071,14.6316666667,14.7329466667,12.9102,4.5824
415.79,10.2511821429,18.2856,14.0570666667,6.07693333333,10.1274666667,5.5033,42.0107333333,14.7274666667,14.82036,12.9653333333,4.65086666667
416.15,10.2909071429,18.3374,14.1188666667,6.10766666667,10.1673333333,5.51956666667,42.1198,14.7843333333,14.88312,12.9916,4.68693333333
416.51,10.347177381,18.4044666667,14.1866,6.1818,10.2325333333,5.58033333333,42.1725333333,14.8217333333,14.9412133333,13.0438,4.7378
416.86,10.4279095238,18.469,14.262,6.2418,10.2741666667,5.63873333333,42.2795333333,14.9243333333,15.0096266667,13.0920666667,4.79633333333
417.22,10.4458047619,18.4696666667,14.2418,6.23406666667,10.2704,5.63543333333,42.3068666667,14.9285333333,15.0085866667,13.0903,4.8012
417.58,10.4590892857,18.4963333333,14.2552,6.2272,10.2810666667,5.6474,42.3379,14.9543333333,15.0131333333,13.1084333333,4.8152
417.94,10.4764964286,18.5257333333,14.254,6.23873333333,10.2787333333,5.65486666667,42.3638666667,14.9688666667,15.0277333333,13.1098333333,4.8132
418.29,10.4802357143,18.5146,14.2643333333,6.238,10.2699333333,5.6726,42.3293333333,14.9721333333,15.0139866667,13.086,4.8056
418.65,10.4605178571,18.4922666667,14.2484,6.2144,10.2336,5.645,42.3476333333,14.9255333333,14.9956666667,13.053,4.76286666667
419.01,10.4643321429,18.5007333333,14.2633333333,6.1998,10.2408,5.64686666667,42.3957333333,14.9323333333,14.9900133333,13.0781666667,4.756
419.37,10.4637857143,18.4915333333,14.2642666667,6.2024,10.2448333333,5.64083333333,42.3964333333,14.9278,14.9838666667,13.0723,4.76773333333
419.73,10.4424595238,18.4753333334,14.2353333333,6.1708,10.2022666667,5.59966666667,42.4452,14.9039333333,14.9409333333,13.0521333333,4.72993333333
420.08,10.4467904762,18.4770666667,14.2242666667,6.1752,10.1992,5.6103,42.4320333333,14.9044666667,14.9259066667,13.0492666667,4.72906666667
420.44,10.4433583333,18.4661333333,14.216,6.16553333333,10.2036666667,5.5891,42.4512,14.9294666667,14.9106533333,13.0458,4.7314
420.80,10.4292119048,18.4491333333,14.1838,6.15653333333,10.1964,5.556,42.4430666667,14.8908,14.88312,13.014,4.71373333333
421.16,10.4584261905,18.4938,14.2261333333,6.1868,10.2283,5.58633333333,42.5092,14.9419333333,14.9160666667,13.0447666667,4.7388
421.51,10.4939071429,18.5230666667,14.2508,6.2158,10.2507666667,5.6045,42.5487666667,14.9801333333,14.9393333333,13.0764666667,4.76513333333
421.87,10.4912642857,18.5067333333,14.2448,6.20186666667,10.2498666667,5.58306666667,42.5901666667,14.9825333333,14.9228666667,13.0666666667,4.7534
422.23,10.5064452381,18.5015333333,14.2402,6.18786666667,10.2574,5.56263333333,42.6508333333,14.9886666667,14.9185733333,13.0775,4.75766666667
422.58,10.5429333333,18.558,14.2730666666,6.20873333333,10.2932,5.58723333333,42.7408666667,15.0364666667,14.9546133333,13.1137333333,4.78866666667
422.94,10.564052381,18.569,14.2762,6.22806666667,10.3101,5.5974,42.8018333333,15.0530666667,14.97848,13.111,4.79706666667
423.30,10.5933238095,18.5982,14.2816,6.23626666667,10.3158,5.60333333333,42.8817666667,15.0776,14.9965066666,13.1408333333,4.79286666667
423.66,10.6121607143,18.6262666667,14.3118666667,6.2626,10.3519,5.62756666667,42.9044,15.1008,15.0306933333,13.1548666667,4.81286666667
424.01,10.6219369048,18.6334666667,14.3218,6.2598,10.3597333333,5.60906666667,42.9472666667,15.1139333333,15.03836,13.1546333333,4.80573333333
424.37,10.6412404762,18.6508666667,14.3376666667,6.2662,10.365,5.61273333333,43.0052666667,15.1149333333,15.0527733333,13.1509,4.79913333333
424.73,10.6637130952,18.6937333333,14.3823333333,6.26906666667,10.3767666667,5.60926666667,43.1064,15.1618666667,15.07024,13.1943666667,4.7994
425.08,10.6860083333,18.7063333334,14.4051333333,6.27513333333,10.3897,5.60333333333,43.1554333333,15.1715333333,15.0731866667,13.2028333333,4.79813333333
425.44,10.7069690476,18.7076,14.4178,6.27853333333,10.4061666667,5.60276666667,43.1905,15.1792666667,15.0825066667,13.2051,4.79186666667
425.80,10.7445904762,18.7586,14.4468666667,6.31466666667,10.4364,5.61956666667,43.2686,15.2278666667,15.1232133333,13.2242666667,4.80793333333
426.16,10.7886833333,18.8355333333,14.5118,6.35906666667,10.4837333333,5.66143333333,43.379,15.2918666667,15.1872266667,13.2830333333,4.82766666667
426.51,10.80475,18.8462,14.5231333333,6.35926666667,10.4907666667,5.6623,43.3981,15.3038666667,15.1784933333,13.2846666667,4.82093333333
426.87,10.8411404762,18.8875333333,14.5761333333,6.38313333333,10.5215666667,5.6774,43.4617,15.3465333333,15.2083733334,13.3333666667,4.84113333333
427.23,10.8872940476,18.9562,14.6538666667,6.41266666667,10.5740666667,5.70943333333,43.5637666667,15.4022666667,15.2502533333,13.3795666667,4.87153333333
427.58,10.9199785714,19.0083333333,14.6768,6.4438,10.5961666667,5.7216,43.6194333333,15.4394,15.2736533333,13.4267,4.89133333333
427.94,10.9885119048,19.0891333333,14.7537333333,6.50813333333,10.6591333333,5.76716666667,43.7396,15.5111333333,15.3345333333,13.484,4.94633333333
428.30,11.0234166667,19.1446666667,14.7751333333,6.522,10.6652333333,5.77226666667,43.8033333333,15.5446,15.3500933333,13.5215333333,4.95213333333
428.65,11.0375166667,19.1466,14.7722666667,6.52553333333,10.6791666666,5.78803333333,43.8272333333,15.5424666667,15.3583066667,13.5222,4.9556
429.01,11.0415928571,19.2014,14.791,6.53013333334,10.6914666667,5.78883333333,43.8980666667,15.5693333333,15.39288,13.5489666667,4.95413333333
429.37,11.0577142857,19.2704666667,14.8461333333,6.54113333333,10.7,5.79026666667,44.0081,15.6111333333,15.4270666667,13.5604333333,4.97173333333
429.72,11.084377381,19.3037333333,14.888,6.53506666667,10.7159666667,5.79276666667,44.078,15.6226666667,15.4473333333,13.5992666667,4.98746666667
430.08,11.0900392857,19.3052,14.8710666667,6.54526666667,10.7056,5.7647,44.0839333333,15.6006666667,15.41812,13.5778333333,4.98173333333
430.44,11.1034011905,19.3434,14.8993333333,6.5416,10.7201666667,5.74786666667,44.1598666667,15.6356666667,15.4359466667,13.6279333333,4.991
430.79,11.0780119048,19.3346666667,14.8740666667,6.51726666667,10.6957333333,5.71233333333,44.18,15.6184666667,15.41188,13.5849333333,4.94506666667
431.15,11.0660309524,19.2982666667,14.851,6.494,10.6720333333,5.66516666667,44.2279,15.6208666667,15.4029466667,13.5727333333,4.91726666666
431.50,11.0475142857,19.2588666667,14.8182666667,6.43913333333,10.6268666667,5.61186666667,44.2756333333,15.6078666667,15.3705466667,13.5267666667,4.8636
431.86,10.9735297619,19.2082,14.7486,6.3484,10.5540333333,5.54276666667,44.2410666667,15.5542666667,15.30256,13.4853333333,4.7924
432.22,10.9734178571,19.2064666667,14.7596,6.33453333333,10.5470333333,5.54383333333,44.2822,15.57,15.3027733333,13.4816,4.79246666667
432.57,10.9691904762,19.2052,14.7624666667,6.31613333333,10.5231666667,5.5343,44.2721333333,15.5725333333,15.2924133333,13.4721,4.77273333333
432.93,10.9520309524,19.168,14.7378666667,6.3008,10.4956666667,5.50416666667,44.2485,15.547,15.24376,13.4397333333,4.7578
433.29,10.9534238095,19.1548,14.7098,6.29133333333,10.4874666667,5.50113333333,44.2796666667,15.5555333333,15.2367333333,13.4552,4.7354
433.64,10.96655,19.1668666667,14.7232,6.30146666667,10.496,5.5164,44.3153666667,15.5808666667,15.24128,13.4560666667,4.73506666667
434.00,10.9751404762,19.1743333333,14.7386,6.289,10.5029666667,5.52196666667,44.3544333333,15.589,15.24264,13.4684666667,4.73733333333
434.35,10.9846595238,19.1718,14.7437333333,6.31386666667,10.5108666667,5.54886666667,44.3555333333,15.5864,15.2509733333,13.4627666667,4.7368
434.71,11.0069261905,19.1861333333,14.7438666667,6.31946666667,10.5186,5.56933333333,44.3747,15.5988,15.2565733333,13.4669333333,4.75586666667
435.07,11.018852381,19.2269333333,14.7260666667,6.3296,10.5049,5.5717,44.3783333333,15.586,15.2490533333,13.4472666667,4.74146666667
435.42,11.0492464286,19.272,14.7762,6.36586666667,10.5388,5.60686666667,44.4286333333,15.6210666667,15.2813066667,13.4843,4.76953333333
435.78,11.1171333333,19.3079333333,14.8369333333,6.41406666667,10.5917,5.66003333333,44.5322666667,15.6736,15.3243466667,13.5059333333,4.80206666666
436.13,11.1414678571,19.3384,14.8578,6.44053333333,10.6186666667,5.65266666667,44.5971666667,15.6966,15.3527333333,13.5430333333,4.81746666667
436.49,11.1792476191,19.3574,14.8722666667,6.4552,10.6477,5.67073333333,44.6687,15.727,15.3686,13.5708666667,4.832
436.84,11.2380654762,19.4280666667,14.9236666667,6.495,10.6998666667,5.7161,44.7917333333,15.7890666667,15.4284933333,13.6155,4.8522
437.20,11.2785035714,19.4822666667,14.9812,6.54526666667,10.7359666667,5.74083333333,44.8635666667,15.8292,15.4535333333,13.6495,4.8854
437.56,11.2815035714,19.4944666667,14.9819333333,6.55566666667,10.7467333333,5.7325,44.8588,15.825,15.4428133333,13.6523666667,4.8896
437.91,11.3108142857,19.5088,15.0062,6.5868,10.7821,5.75306666667,44.8998333333,15.871,15.4671333333,13.6776333333,4.90706666667
438.27,11.3275107143,19.5129333333,15.0294666667,6.56613333333,10.7710666667,5.7305,44.9567,15.8956,15.4555333333,13.6714333333,4.90406666667
438.62,11.3306845238,19.5036,15.0355333333,6.5632,10.7461666667,5.70076666667,45.0072,15.9067333333,15.4504133333,13.67,4.8836
438.98,11.3353333333,19.5184666667,15.0708,6.56953333334,10.7614666667,5.72743333333,45.0491,15.9387333333,15.4590933333,13.6841,4.9008
439.33,11.356525,19.5359333333,15.0768,6.5822,10.7654,5.7361,45.0832666667,15.9566,15.4627866667,13.6960666667,4.91766666667
439.69,11.3554047619,19.5756,15.0750666667,6.58266666667,10.7599,5.7293,45.0813666667,15.9514666667,15.46968,13.7084333333,4.92313333333
440.04,11.3534,19.5852,15.087,6.58893333334,10.7600666667,5.74846666667,45.0912666667,15.9675333333,15.4579333333,13.6910666667,4.91346666667
440.40,11.367477381,19.6198,15.1196,6.62433333333,10.7812666667,5.75526666667,45.1625,16.004,15.4780133333,13.7205,4.92973333333
440.75,11.3551559524,19.5950666667,15.1152,6.62206666667,10.7623333333,5.7405,45.1358666667,15.9862,15.4631733334,13.7082666667,4.9268
441.11,11.339877381,19.5782666667,15.1005333334,6.59186666667,10.7440333333,5.7194,45.1778666667,15.9704666667,15.445,13.7009333333,4.9168
441.47,11.3376321429,19.5784666667,15.0975333333,6.56986666667,10.7204,5.7057,45.2208333333,15.9725333333,15.4425333333,13.6942666667,4.90606666667
441.82,11.316597619,19.5856666667,15.0874666667,6.5414,10.6870333333,5.6772,45.2447666667,15.953,15.42644,13.6663666667,4.872
442.18,11.3209166667,19.5905333333,15.0787333333,6.5528,10.6848666667,5.675,45.2804,15.9687333333,15.4405066667,13.6744,4.86753333333
442.53,11.3508904762,19.6538,15.1163333333,6.57466666667,10.7239,5.70563333333,45.3576,15.9983333333,15.4551333333,13.7059,4.8908
442.89,11.3628440476,19.6752666667,15.1212666667,6.58033333333,10.7354,5.6913,45.4279333333,16.0133333333,15.47216,13.7232,4.8866
443.24,11.4079095238,19.7202666667,15.1685333333,6.60906666667,10.7726,5.7177,45.5047,16.053,15.5134,13.7601333333,4.9138
443.60,11.4295666667,19.7271333333,15.1883333333,6.62746666667,10.7783333333,5.73773333333,45.5739,16.0779333333,15.5176666667,13.7787,4.91166666667
443.95,11.4725952381,19.7560666667,15.224,6.6636,10.8086333333,5.76203333333,45.6838333333,16.1262,15.56156,13.8283333333,4.9326
444.31,11.4845630952,19.7582,15.2186666666,6.66013333333,10.8111,5.7648,45.7132,16.1238,15.55176,13.819,4.92546666666
444.66,11.5098678571,19.7933333333,15.2212,6.6724,10.8226666667,5.77146666666,45.7942333333,16.1532,15.56512,13.8257333333,4.9258
445.02,11.5455714286,19.8152666667,15.2540666667,6.689,10.8380666667,5.78833333333,45.8160333334,16.1836,15.5775066667,13.8394333333,4.9356
445.37,11.5539761905,19.8052,15.2473333333,6.696,10.8452666667,5.79246666666,45.8111333333,16.1803333333,15.5738533333,13.8380333333,4.93326666667
445.72,11.5872297619,19.8196,15.2698666667,6.7054,10.8527333333,5.80696666667,45.8683333333,16.2072666667,15.5933066667,13.8476333333,4.94946666667
446.08,11.5950107143,19.8554,15.2886,6.70566666667,10.8546666667,5.80996666667,45.9181,16.2143333334,15.59448,13.8444333333,4.958
446.43,11.5945273809,19.843,15.2794666667,6.70666666667,10.8456666667,5.8046,45.9149,16.2253333333,15.58732,13.8446,4.95953333333
446.79,11.6144964286,19.8502666667,15.3037333333,6.73853333333,10.8622,5.82543333333,45.9185,16.2342666667,15.59512,13.8577666667,4.97746666667
447.14,11.6054690476,19.8265333333,15.2871333333,6.72246666667,10.8425333333,5.80256666667,45.9465,16.2241333333,15.56636,13.8452666667,4.9522
