wavelength,Back_SalAurm,Belly_SalAurm,Breast_SalAurm,Crissum_SalAurm,Crown_SalAurm,DorTail_SalAurm,Patch10_SalAurm,Patch11_SalAurm,Patch12_SalAurm,Rump_SalAurm,Throat_SalAurm,WingTip_SalAurm
347.08,10.4534,17.851,9.964,6.05413333333,5.87473333333,6.45800909091,23.9062666667,4.29526666667,28.2648,8.33906666666,21.5046666667,7.74456296296
347.45,10.5371333333,17.9553333333,10.0501333333,6.14133333333,5.95173333333,6.53156969697,24.0529333333,4.35833333333,28.2602666667,8.43053333334,21.5814,7.86980740742
347.81,10.6373333333,18.1039333333,10.1333333333,6.25713333333,6.09493333333,6.63842727273,24.2886666667,4.4198,28.3907,8.52420000001,21.6860666667,7.96119999999
348.18,10.6895333333,18.2566666667,10.1982,6.36926666667,6.15633333334,6.68272424243,24.3983333334,4.38886666667,28.4912,8.59266666667,21.7966,7.98051111111
348.54,10.7120666667,18.3399333333,10.2448,6.40493333333,6.17733333334,6.68666363637,24.5449333333,4.38606666667,28.5483,8.64533333333,21.9254,7.98708888889
348.91,10.5293333333,18.2512666667,10.0589333333,6.23466666667,5.94553333333,6.49953333333,24.4794666667,4.15086666667,28.4163,8.47406666666,21.8804666667,7.8244074074
349.27,10.5636,18.3664,10.0788666667,6.27266666666,5.92993333333,6.51908787879,24.6189333333,4.15066666667,28.4739666667,8.5578,22.0542,7.84291851852
349.64,10.5398,18.3974,10.0904666667,6.24386666667,5.91766666667,6.48329090909,24.6658,4.13013333333,28.4006333333,8.54246666666,22.092,7.8155925926
350.00,10.5599333333,18.4836666667,10.1437333333,6.29473333333,5.94193333333,6.48043333333,24.7595333333,4.12646666667,28.4396333333,8.57580000001,22.0877333333,7.81878518519
350.37,10.7602666667,18.7085333333,10.3641333333,6.48433333333,6.14666666667,6.63431212121,25.0621333333,4.27786666667,28.7578666667,8.7902,22.3266,7.98104444445
350.73,10.8284,18.769,10.4482666667,6.55753333333,6.24973333333,6.63348787878,25.1861333333,4.24773333333,28.8129333333,8.82006666667,22.4066666667,8.03782962962
351.10,10.8621333333,18.8800666667,10.5274,6.59366666667,6.26526666667,6.59189090909,25.3838666667,4.272,28.9046666667,8.86020000001,22.5174666667,8.06472592593
351.46,10.793,18.9159333333,10.5061333333,6.5542,6.1936,6.51488484849,25.4887333333,4.26566666667,28.8597333333,8.82606666667,22.5658,8.01471111111
351.83,10.6349333333,18.8784,10.4154,6.37826666667,6.01853333333,6.36307575757,25.4974666667,4.18433333333,28.7847666667,8.71353333333,22.5290666667,7.9051037037
352.19,10.6071333333,18.8816666667,10.4596,6.3496,6.0268,6.37563939394,25.6236,4.29746666667,28.7415666667,8.71366666667,22.5856,7.94235555555
352.55,10.5639333333,18.8436666667,10.4454,6.26406666667,5.99793333333,6.29013636363,25.6358666666,4.27386666667,28.7732666667,8.7152,22.5372,7.90492592593
352.92,10.6411333333,18.8974,10.5018,6.3478,6.12006666667,6.34548181818,25.7171333333,4.3404,28.7823666667,8.80119999999,22.6251333333,7.95397777779
353.28,10.6806,18.9586,10.5602,6.4106,6.15706666667,6.41337878788,25.9068,4.3752,28.8763333333,8.84966666667,22.6978,8.00412592593
353.65,10.6789333333,18.9946,10.606,6.40733333333,6.15053333333,6.39966060606,26.0213333333,4.3554,28.8981,8.8252,22.6964666667,8.02849629629
354.01,10.6278666667,18.9620666667,10.5618666667,6.31553333333,6.13933333333,6.39956363637,26.1097333333,4.30026666667,28.8687333333,8.74813333334,22.7491333333,7.96717037038
354.38,10.5313333333,18.9187333333,10.4508666667,6.22966666667,6.05813333333,6.36235151515,26.1165333333,4.2478,28.7165666667,8.65106666666,22.6571333333,7.89433333333
354.74,10.5072666667,18.9252,10.4496666667,6.21786666667,5.99026666667,6.32250606061,26.2426,4.26866666667,28.7769666667,8.62713333333,22.6946,7.87511111111
355.11,10.544,18.8595333333,10.4672666667,6.24773333333,5.98286666667,6.33423939394,26.2947333333,4.25746666667,28.7596,8.62573333333,22.6858666667,7.87662222223
355.47,10.6174,18.9259333333,10.4989333333,6.27633333333,6.01366666667,6.3800030303,26.4276666667,4.25793333333,28.9328333333,8.62299999999,22.8234666667,7.91201481481
355.83,10.6538666667,18.9797333333,10.5064,6.29733333333,6.05193333333,6.38058787879,26.5311333334,4.24833333333,28.9754666667,8.61486666667,22.8432666667,7.92224444445
356.20,10.6461333333,19.0038,10.4651333333,6.30553333333,6.03386666667,6.33575757576,26.5625333333,4.16033333333,28.9605333333,8.56813333333,22.8512666667,7.86346666667
356.56,10.6698666667,19.089,10.4646,6.3664,5.987,6.35898181818,26.6427333333,4.15346666667,28.9283333333,8.52946666668,22.9217333333,7.80711111111
356.93,10.6468,19.1446,10.4966666667,6.3458,5.9298,6.37536060606,26.7988666667,4.14866666667,28.9783666667,8.55566666666,22.9087333333,7.79632592593
357.29,10.6293333333,19.1678666667,10.5170666667,6.32846666667,5.9474,6.38372424243,26.8332,4.1136,28.9758,8.54266666667,22.9758,7.79811851852
357.66,10.6744,19.2302,10.5623333333,6.40566666667,5.98593333333,6.44492727273,26.9486,4.12966666667,29.0742333333,8.601,23.0431333333,7.80769629629
358.02,10.7332666667,19.3463333334,10.6440666666,6.4988,6.01073333334,6.44816666667,27.126,4.15733333333,29.1396666667,8.6754,23.124,7.82154814815
358.38,10.7447333333,19.4031333333,10.6525333333,6.48953333333,5.98906666667,6.40951818182,27.2402666667,4.10313333333,29.2227333333,8.65853333333,23.2274666667,7.78758518519
358.75,10.7522,19.4177333334,10.6669333333,6.48106666666,6.00326666667,6.45274242424,27.3201333333,4.06373333333,29.2155,8.67153333333,23.2802666667,7.76347407407
359.11,10.6454,19.4324,10.5832,6.37093333333,5.88933333333,6.36514242424,27.3401333333,3.92053333333,29.2566,8.57993333334,23.3281333333,7.65094814815
359.48,10.6060666667,19.4626666666,10.5990666667,6.35566666667,5.8122,6.31544545455,27.4070666667,3.82726666667,29.2735333333,8.56126666667,23.3505333334,7.55270370371
359.84,10.632,19.5316,10.6498666667,6.39713333333,5.83093333333,6.30479090909,27.5352,3.81353333333,29.3419333333,8.59613333333,23.4708,7.57817777777
360.20,10.5532,19.5047333333,10.5928666666,6.2844,5.7492,6.20904848485,27.6492666667,3.714,29.3498,8.53,23.4993333333,7.51485925926
360.57,10.5656666667,19.5635333333,10.6454666667,6.2584,5.7828,6.19076666667,27.8625333333,3.6858,29.3989,8.56686666667,23.6016666666,7.53190370371
360.93,10.5794,19.5854666666,10.6700666667,6.26593333333,5.81106666667,6.14542727273,27.9714,3.6518,29.4371,8.57473333333,23.6864,7.5108962963
361.29,10.5586666667,19.5998,10.6329333333,6.23893333333,5.7484,6.09747878788,28.0188666667,3.6076,29.4308333333,8.52800000001,23.649,7.43394074075
361.66,10.5626,19.6102,10.6344,6.205,5.72753333333,6.08162424243,28.1300666667,3.5952,29.4753,8.52873333333,23.6891333333,7.42120000001
362.02,10.6046666667,19.6697333333,10.7116666667,6.2746,5.82106666667,6.16001212121,28.2286666667,3.69513333333,29.5107,8.59273333333,23.7862,7.53044444444
362.39,10.6315333333,19.7375333333,10.7768666667,6.33026666667,5.87006666667,6.20148787879,28.337,3.7538,29.5927,8.64333333334,23.8614,7.57834074073
362.75,10.6894666667,19.8236,10.8130666666,6.371,5.88766666667,6.1757969697,28.4544666667,3.8174,29.6716666667,8.69053333332,23.9124666666,7.59372592593
363.11,10.7974666667,19.9722666667,10.9462,6.49653333333,5.9776,6.25466666667,28.6670666667,3.97593333333,29.7214,8.78393333333,24.0506666667,7.68963703704
363.48,10.8294,20.0084,10.9866666667,6.54793333333,6.0646,6.30765151515,28.7626666667,4.04293333333,29.6879666667,8.8206,24.0961333333,7.76471851853
363.84,10.8120666667,19.9882,10.9768,6.53553333333,6.0432,6.31906060606,28.8234666667,4.0264,29.6459,8.79986666667,24.0971333333,7.75685925926
364.20,10.9424,20.1746666667,11.1084666667,6.669,6.1218,6.40610606061,29.0249333333,4.13266666667,29.7757666667,8.89320000001,24.1996,7.83448888889
364.57,10.9311333333,20.1682,11.0812666667,6.6686,6.10566666667,6.40135757576,29.0392,4.134,29.7745,8.87786666667,24.1997333333,7.81985925925
364.93,10.9662,20.266,11.1397333333,6.70873333333,6.1312,6.45813636363,29.1936666667,4.18153333333,29.8738666667,8.89459999999,24.2859333333,7.87561481481
365.29,10.9914,20.3272,11.2090666667,6.7494,6.1486,6.46308181818,29.3627333333,4.19366666667,29.8984333333,8.9116,24.3665333333,7.91946666666
365.66,10.9742,20.4140666667,11.2212666667,6.78006666667,6.1284,6.43134848485,29.4841333333,4.176,29.9129666667,8.90946666667,24.4377333333,7.91851111111
366.02,10.9987333333,20.4746666667,11.2367333333,6.78986666667,6.0834,6.42722727273,29.5715333333,4.15773333333,29.9816333333,8.93660000001,24.4621333333,7.90096296295
366.38,11.048,20.5084666667,11.2774,6.84286666667,6.11386666667,6.49475757576,29.7219333333,4.2206,29.9712666667,8.97626666667,24.5703333333,7.95411111111
366.75,10.9272666667,20.5079333333,11.2224666667,6.74473333333,6.01646666667,6.43665757576,29.7917333333,4.07713333334,29.8491,8.88580000001,24.5712666667,7.88702222223
367.11,10.8364,20.4448,11.1526666667,6.65246666667,5.94053333333,6.36716666667,29.7876666667,3.93293333333,29.7707666667,8.85039999999,24.4824,7.81594814815
367.47,10.8378,20.4573333333,11.1621333333,6.66053333333,5.94873333333,6.36343333333,29.8302,3.924,29.7597666667,8.8464,24.477,7.80460740741
367.84,10.9206666667,20.575,11.2758,6.74293333333,6.03206666667,6.41427878788,29.9907333333,3.99893333333,29.8156333333,8.94673333333,24.5888,7.87062962962
368.20,10.9360666667,20.5292,11.2791333333,6.7294,6.02533333333,6.38049090909,30.0066,3.98166666667,29.8415,8.94593333334,24.6404,7.85684444445
368.56,11.0194,20.6186666667,11.3892,6.84126666667,6.10826666667,6.45313636363,30.219,4.05193333333,29.9469666667,9.0338,24.7491333333,7.94146666666
368.93,11.0847333333,20.7014666667,11.4370666667,6.90713333333,6.15806666667,6.53352121212,30.3330666667,4.11826666667,29.9387,9.06786666666,24.7896,8.00569629629
369.29,11.0666,20.698,11.428,6.89613333333,6.15746666667,6.54336060606,30.3794666667,4.088,29.9447333333,9.06526666666,24.8295333333,7.98948148148
369.65,11.0545333333,20.7085333334,11.4253333333,6.89626666667,6.15906666667,6.53137272727,30.4193333333,4.04773333333,29.8997666667,9.02233333333,24.8655333333,7.92816296296
370.01,10.9788666667,20.6542,11.3579333333,6.82606666666,6.13793333333,6.45200909091,30.4667333334,3.93873333333,29.8287333333,8.898,24.8416666667,7.8371037037
370.38,11.0037333333,20.7333333333,11.4158666667,6.88613333333,6.1606,6.44630606061,30.5782,3.913,29.8653666667,8.92426666667,24.8806666667,7.81258518519
370.74,11.0748,20.7443333333,11.4762666667,6.98393333333,6.19993333333,6.47416666667,30.5985333333,3.96133333333,29.9568,8.97926666667,24.9502666667,7.85200000001
371.10,11.1076666667,20.8184666667,11.5026666667,7.0372,6.24906666667,6.49580606061,30.7006666667,3.96213333333,30.022,8.97413333333,25.0276666667,7.85234074073
371.46,11.0941333333,20.8763333333,11.5445333333,7.02346666667,6.22273333333,6.48730909091,30.8384666667,3.93673333333,30.0194,8.95320000001,25.1218666667,7.82891851852
371.83,10.9985333333,20.8176,11.4748666667,6.91506666667,6.1254,6.41825151515,30.8210666667,3.84806666667,29.9535666667,8.86099999999,25.0683333333,7.69394074073
372.19,10.9597333333,20.8578,11.4748666667,6.888,6.1358,6.41808787879,30.8835333333,3.83193333333,29.8446666667,8.8594,25.0983333333,7.68142962962
372.55,10.9488,20.8896,11.5024666667,6.84466666667,6.11466666667,6.41321515151,30.9022,3.78873333333,29.8236333333,8.83646666668,25.1303333333,7.65521481481
372.92,10.9546666667,20.9140666667,11.5134666667,6.84173333334,6.11306666667,6.35860909091,31.0016,3.73833333333,29.8832666667,8.85533333333,25.2497333333,7.62210370371
373.28,11.0066666667,20.981,11.6119333333,6.8728,6.18393333333,6.36028181818,31.1057333333,3.8046,29.9708666667,8.90333333333,25.3403333333,7.65022962963
373.64,11.0334,21.0233333333,11.6877333333,6.8376,6.23866666667,6.34532727273,31.2500666667,3.81813333333,30.0186,8.95300000001,25.4140666667,7.68858518518
374.00,11.021,21.0558,11.6852,6.81206666667,6.1668,6.29714545455,31.3255333333,3.7986,30.0503666667,8.96526666667,25.4484666667,7.65800740741
374.37,10.9294,21.0338,11.6344,6.67113333333,6.0766,6.21302424243,31.3631333333,3.69353333333,30.002,8.85906666667,25.4299333333,7.60556296296
374.73,10.9246666667,21.0662666667,11.6287333333,6.647,6.1284,6.21809090909,31.48,3.70073333333,29.9704333333,8.84600000001,25.4782666666,7.62751111111
375.09,10.9080666667,21.0542,11.622,6.61206666667,6.1086,6.17507575757,31.5456666667,3.6828,29.9213333333,8.847,25.4832,7.61629629629
375.45,10.9452,21.1496666667,11.6660666667,6.62706666667,6.133,6.17205151515,31.7290666667,3.6954,30.0782333333,8.90220000001,25.6288,7.64555555555
375.81,11.0458666667,21.3104666667,11.7588,6.70013333333,6.204,6.22250606061,31.9652,3.7666,30.2334,8.94839999999,25.8098,7.73702962962
376.18,11.0656666667,21.3296,11.775,6.73793333333,6.19866666667,6.23465454545,32.0875333333,3.77773333334,30.3549,8.95459999999,25.8306666667,7.75870370371
376.54,11.0688,21.3846,11.7598,6.75746666667,6.20953333333,6.20712727273,32.2108,3.79646666667,30.4073,8.96413333333,25.8988,7.77076296296
376.90,11.118,21.4587333334,11.8241333333,6.812,6.2574,6.25765454545,32.3332,3.84666666667,30.4612333333,9.04360000001,25.9490666667,7.8160962963
377.26,11.0874666667,21.5054666667,11.7996,6.82786666667,6.22593333333,6.2462030303,32.423,3.82146666667,30.4438666667,9.04680000001,25.9694666667,7.78091111111
377.63,11.1550666667,21.5763333333,11.8652666666,6.92033333333,6.2676,6.31818787879,32.5479333333,3.8836,30.5545666667,9.1164,26.0532666667,7.86133333333
377.99,11.2448666667,21.6825333333,11.9979333333,7.00946666667,6.37973333333,6.39081818182,32.7205333333,3.9366,30.5803666667,9.18986666667,26.1825333333,7.94007407408
378.35,11.3057333333,21.7650666666,12.036,7.06653333333,6.4102,6.43073030303,32.8181333333,3.98453333333,30.6261,9.27093333334,26.2784666667,7.97771111111
378.71,11.4190666667,21.9043333333,12.1318666667,7.15173333333,6.457,6.50755151515,33.0068,4.045,30.8070333333,9.37766666666,26.4219333333,8.05558518519
379.07,11.4622666667,22.0291333334,12.204,7.20286666667,6.4916,6.59476666667,33.1984,4.06413333333,30.927,9.43466666667,26.5686666667,8.11440740741
379.44,11.425,21.9789333333,12.1872,7.14833333333,6.46286666667,6.55683636363,33.2211333333,4.02086666667,30.8468,9.40586666667,26.504,8.07853333334
379.80,11.4286,22.0141333333,12.2004666667,7.18126666667,6.47746666667,6.55250909091,33.3024,4.00786666667,30.8719,9.42293333333,26.5403333333,8.06864444445
380.16,11.3887333333,22.0608666667,12.2236,7.15146666667,6.45586666667,6.54344848485,33.3926666667,3.97786666667,30.8338333333,9.41006666666,26.5684,8.04582222222
380.52,11.3948,22.0803333333,12.2501333333,7.1476,6.44873333333,6.52846060606,33.4354666667,3.9584,30.7986,9.41126666666,26.5702,8.04555555555
380.88,11.43,22.1717333333,12.3187333333,7.18293333333,6.49986666667,6.56719393939,33.5600666667,3.99166666667,30.8050333333,9.4346,26.646,8.0862074074
381.24,11.5024,22.2343333333,12.3884,7.23766666667,6.5716,6.64477575757,33.6940666667,4.06,30.8318333333,9.50726666667,26.7105333333,8.16249629629
381.61,11.4709333333,22.2566666667,12.3632666667,7.1992,6.53526666667,6.6051030303,33.7414,4.0256,30.7726,9.44773333333,26.7244,8.09957037037
381.97,11.4529333333,22.2678666667,12.3485333333,7.17,6.52513333333,6.60083030303,33.7864666667,4.0214,30.8068,9.43400000001,26.7556666667,8.10042962963
382.33,11.5181333333,22.3218666667,12.4280666667,7.21366666667,6.58953333333,6.61599090909,33.9157333333,4.06013333333,30.8947666667,9.46486666667,26.8004666667,8.13853333333
382.69,11.4430666667,22.3278666667,12.4186,7.18826666667,6.55066666667,6.57587878788,33.9697333333,4.03773333333,30.8005,9.41346666667,26.7748666667,8.06741481481
383.05,11.4700666667,22.3374666667,12.4672,7.21926666667,6.5766,6.58976969697,34.0020666666,4.0804,30.7993,9.41139999999,26.7689333333,8.06124444445
383.41,11.5081333333,22.4098,12.4879333333,7.2872,6.59326666667,6.62096969697,34.0826666667,4.11666666667,30.8242333333,9.45359999999,26.8529333333,8.08397037038
383.77,11.4557333333,22.3746666667,12.4859333333,7.26113333333,6.56573333333,6.59939090909,34.1012,4.08833333333,30.7355666667,9.41913333333,26.8128666667,8.05702962963
384.14,11.5574,22.483,12.5766666667,7.3374,6.6388,6.63835151515,34.2684,4.15293333333,30.8545333333,9.48633333333,26.9437333333,8.09997037038
384.50,11.5396666667,22.5094666667,12.6082,7.34273333333,6.63706666667,6.65841818182,34.3600666667,4.1552,30.9048666667,9.47953333333,27.0115333333,8.08302222222
384.86,11.4838,22.4911333333,12.5858,7.31673333333,6.5716,6.58696969697,34.4179333334,4.10306666667,30.9038,9.41993333333,27.0235333333,8.00875555556
385.22,11.4407333333,22.5005333333,12.5691333333,7.26186666667,6.50626666667,6.52368181818,34.4996666667,4.0398,30.9389666667,9.37246666666,27.0867333333,7.96858518519
385.58,11.4706,22.5368666667,12.6376,7.29913333333,6.50213333333,6.54266363637,34.5852666667,4.0418,30.9669666667,9.40666666667,27.1396666667,7.99566666667
385.94,11.4383333333,22.5374666667,12.6054666667,7.26286666667,6.44866666667,6.49560909091,34.6296666667,3.99253333333,30.9385,9.36033333333,27.1096,7.93214074074
386.30,11.3548666667,22.5138,12.5360666667,7.2274,6.38073333333,6.4286030303,34.6608666667,3.92093333333,30.8691333333,9.29426666667,27.1200666667,7.84480000001
386.66,11.3589333333,22.5426666667,12.5616,7.21246666667,6.35953333333,6.40031212121,34.7328,3.89693333333,30.9043333333,9.29526666667,27.1823333333,7.84507407407
387.03,11.3642666667,22.591,12.5774,7.2324,6.3506,6.35896666667,34.8483333333,3.88493333333,30.9321,9.29560000001,27.2382,7.84542222223
387.39,11.3972666667,22.6788,12.6231333333,7.25946666667,6.3786,6.39078181818,34.9256666667,3.90606666667,30.9566333333,9.30786666667,27.2916,7.87673333334
387.75,11.4643333333,22.7945333333,12.6942,7.33073333333,6.41886666667,6.43560909091,35.0927333333,3.93053333333,31.0874333333,9.37686666667,27.4470666667,7.93118518518
388.11,11.376,22.7203333333,12.6292,7.2632,6.33953333333,6.37236060606,35.0356,3.8656,30.9704333333,9.3136,27.3856666667,7.87907407407
388.47,11.4005333333,22.7376,12.6305333333,7.2814,6.3126,6.35819090909,35.0671333333,3.847,30.9562666667,9.32226666667,27.4128666667,7.86650370371
388.83,11.3975333333,22.7777333333,12.6497333333,7.26686666667,6.2848,6.34601212121,35.1434666667,3.81913333333,30.9842666667,9.32453333334,27.4620666667,7.85542962962
389.19,11.4515333333,22.9227333333,12.7384666667,7.35746666666,6.35313333333,6.39151818182,35.2497333333,3.8722,31.0423,9.38606666667,27.5676,7.88708888889
389.55,11.426,22.9411333333,12.6836666667,7.33926666667,6.3182,6.3402,35.2780666667,3.8428,31.0575,9.34439999999,27.5959333333,7.8470074074
389.91,11.4168666667,23.0116666667,12.7028666667,7.36053333333,6.31026666667,6.34203333333,35.4058,3.83013333333,31.1133666667,9.36860000001,27.685,7.83634814814
390.27,11.4785333333,23.1464666666,12.8138,7.3926,6.32906666667,6.38925454545,35.5673333333,3.8568,31.2384666667,9.42926666667,27.8334666667,7.89391851851
390.63,11.5465333333,23.2241333333,12.8878,7.46606666667,6.39306666667,6.48691515151,35.7168666667,3.91506666667,31.3156,9.47599999999,27.9383333333,7.95028888889
391.00,11.5284666667,23.2810666667,12.8926666667,7.45893333333,6.3948,6.48027575757,35.8089333333,3.91293333333,31.3442,9.47366666666,28.0216,7.92266666667
391.36,11.5434666667,23.3038666667,12.9164666667,7.47053333333,6.38413333333,6.47236363637,35.9223333333,3.9062,31.4,9.4744,28.1058,7.89541481481
391.72,11.5623333333,23.3591333334,12.9677333333,7.50673333333,6.4236,6.50086363637,35.9854666667,3.95306666667,31.4048666667,9.51513333333,28.1621333333,7.92363703703
392.08,11.5485333333,23.3984,12.9699333333,7.50146666667,6.43066666667,6.4819,36.0376666667,3.93846666667,31.4182666667,9.49406666666,28.227,7.9185037037
392.44,11.5547333333,23.4986666667,13.0064,7.524,6.46646666667,6.49644848485,36.1797333333,3.95633333333,31.4788,9.5104,28.3105333333,7.9378074074
392.80,11.5662,23.5266,13.0213333333,7.5458,6.4918,6.50998787879,36.2113333333,3.98633333333,31.4469333333,9.5308,28.3501333333,7.95958518519
393.16,11.5770666667,23.5254,13.0286,7.53793333333,6.4706,6.48956666667,36.29,3.96293333333,31.4423333333,9.53326666666,28.4050666667,7.93778518519
393.52,11.6094666667,23.6437333333,13.1029333333,7.56266666667,6.52473333333,6.53453030303,36.4577333333,4.00653333333,31.5080666667,9.57573333333,28.4956666667,7.98460740741
393.88,11.6756,23.7183333333,13.1938666667,7.64133333333,6.59226666667,6.58035151515,36.5530666667,4.08186666667,31.5618,9.63366666667,28.6122666667,8.04093333334
394.24,11.6892,23.7466666667,13.1804666667,7.65393333333,6.62466666666,6.58894545455,36.5819333333,4.0918,31.5273666667,9.64066666666,28.6114666667,8.04243703705
394.60,11.6655333333,23.7909333333,13.1830666667,7.62126666667,6.60053333334,6.52950909091,36.6142,4.04753333333,31.5142,9.62780000001,28.6344666667,8.01308148147
394.96,11.6612666667,23.7902666667,13.1861333333,7.60706666667,6.56526666666,6.51224545455,36.6254666667,4.02406666667,31.4859666667,9.61519999999,28.6400666667,7.98731851853
395.32,11.578,23.7816666667,13.1211333333,7.53486666667,6.4874,6.41685454545,36.6358,3.92406666667,31.4439333333,9.5406,28.5978,7.92418518519
395.68,11.4578666667,23.701,12.9985333333,7.39586666667,6.34813333333,6.26480909091,36.6224666667,3.7678,31.3666333333,9.40246666668,28.5192666667,7.79652592593
396.04,11.4718,23.7598,13.0174666667,7.40186666667,6.31386666667,6.26598484849,36.7082666667,3.72906666667,31.3803333333,9.4142,28.5792,7.78106666667
396.40,11.4390666667,23.7683333333,13.0031333333,7.37713333333,6.25373333333,6.20634545455,36.7591333333,3.68613333333,31.3302666667,9.37319999999,28.5986666667,7.73759259259
396.76,11.4056,23.8165333333,13.0006666667,7.35426666667,6.20613333333,6.15947878788,36.838,3.62166666667,31.3592666667,9.33766666667,28.6502,7.70562222221
397.12,11.3863333333,23.864,13.0283333333,7.36386666667,6.20573333333,6.14105454545,36.8992,3.62073333333,31.4007,9.32126666666,28.682,7.72208888888
397.48,11.3959333333,23.8638,13.0592,7.40913333333,6.22506666667,6.16413939394,36.9393333333,3.6212,31.3648,9.34519999999,28.7411333333,7.71991851851
397.84,11.3671333333,23.8842,13.0568,7.39313333333,6.19166666667,6.14957575757,37.0090666667,3.56686666667,31.3695666667,9.33533333333,28.7522,7.71942962962
398.20,11.2877333333,23.8503333333,13.0291333333,7.3666,6.1026,6.07670606061,37.0736,3.4966,31.3442,9.28333333334,28.7518666666,7.66316296295
398.56,11.2564,23.8494,13.017,7.35693333333,6.08706666667,6.04025757576,37.1655333333,3.49713333333,31.3347666667,9.2584,28.7924666667,7.65010370371
398.92,11.3234666667,23.9576,13.0948666667,7.4452,6.1638,6.09667575757,37.3196,3.56113333333,31.4184,9.31073333333,28.8758,7.74823703705
399.28,11.3610666667,24.0441333333,13.1822666667,7.52826666667,6.2334,6.13655454545,37.4148666667,3.6158,31.4649,9.36566666667,28.9616666667,7.81456296297
399.64,11.4736,24.1807333333,13.3104666667,7.64493333333,6.33613333333,6.2439030303,37.5888666667,3.71413333333,31.5549,9.47233333333,29.1074666667,7.91150370371
400.00,11.5954,24.3298,13.4364,7.76399999999,6.42406666667,6.32236060606,37.8255333333,3.823,31.6981666667,9.58053333334,29.2514,7.99942962963
400.36,11.6831333333,24.4183333333,13.5452666667,7.84266666667,6.53113333333,6.41051515151,37.9432,3.89546666667,31.7866,9.67946666666,29.3416666667,8.0873925926
400.72,11.7517333333,24.5060666667,13.6319333333,7.91866666667,6.61753333333,6.48879393939,38.0684666667,3.97226666667,31.8302333333,9.73039999999,29.4284,8.13022222223
401.08,11.7619333333,24.5165333333,13.6285333333,7.93133333333,6.60813333333,6.49148181818,38.1219333333,3.96893333333,31.7965333333,9.7306,29.4358666667,8.12737037037
401.44,11.7638666667,24.6200666667,13.6646666667,7.94180000001,6.58573333333,6.48148787879,38.2324666667,3.9502,31.8594,9.75846666666,29.5303333333,8.12560740741
401.80,11.7938666667,24.6820666667,13.6868666667,7.92913333333,6.59033333333,6.46386666667,38.3214666667,3.95306666667,31.8993666667,9.75206666667,29.6109333333,8.10565185185
402.16,11.8424,24.7816666667,13.7682,7.96933333333,6.63706666667,6.50321818182,38.3971333333,3.98993333333,31.9269333333,9.78606666667,29.7089333333,8.13503703704
402.52,11.8888,24.8564666667,13.8277333333,8.01206666667,6.67133333333,6.54072727273,38.4653333333,4.00746666667,31.9894,9.82873333334,29.775,8.1488074074
402.88,11.8708666667,24.8690666667,13.8502666667,7.98366666667,6.636,6.50473333333,38.5335333333,3.96986666667,32.0037,9.82820000001,29.8397333333,8.10863703705
403.24,11.9037333333,24.9132666667,13.9032,8.01286666667,6.659,6.5545030303,38.6137333333,4.00286666667,32.0328666667,9.86846666667,29.8866666667,8.1172074074
403.60,11.9284,24.9812,13.9212666667,8.06393333334,6.6686,6.57884848485,38.6449333333,4.02666666666,32.0751,9.89780000001,29.9418,8.12057777779
403.95,11.9412666667,25.0306666667,13.9688666667,8.11180000001,6.69986666667,6.61237878788,38.6792666667,4.024,32.1031333333,9.91693333333,29.9992,8.14763703704
404.31,11.9051333333,25.0628,13.9536666667,8.10139999999,6.65013333334,6.5797030303,38.76,3.99446666667,32.1034333333,9.89873333332,30.0400666667,8.12274074075
404.67,11.8808666667,25.0768,13.9522666667,8.07233333333,6.6086,6.54504545455,38.7960666667,3.953,32.1169666667,9.87606666667,30.0566,8.10217037037
405.03,11.8752,25.1327333333,13.9598,8.05766666667,6.60313333333,6.54562424243,38.8741333333,3.9086,32.1454,9.86706666667,30.1141333333,8.08262222223
405.39,11.8529333333,25.0824,13.9402666667,8.03459999999,6.58653333333,6.52468181818,38.8766,3.89326666667,32.109,9.81519999999,30.0802,8.06935555555
405.75,11.8418666667,25.1289333333,13.9593333333,8.0816,6.58906666667,6.52508484849,38.93,3.8958,32.0920333333,9.82246666667,30.1128666667,8.08147407407
406.11,11.8692666667,25.1876,13.9925333333,8.12959999999,6.62173333333,6.5512,39.0341333333,3.91526666667,32.1580333333,9.85046666667,30.179,8.12077777777
406.47,11.8857333333,25.2486,14.0212,8.18586666667,6.62213333333,6.55408787879,39.0851333333,3.92093333333,32.1545,9.86293333332,30.2324666667,8.13522962963
406.83,11.8508,25.2360666667,13.9713333333,8.1888,6.6104,6.53952727273,39.0870666667,3.88773333333,32.0939333333,9.83326666667,30.2204666667,8.10254814815
407.19,11.8572666667,25.2993333333,13.9889333333,8.20459999999,6.6132,6.52230606061,39.2138,3.88253333333,32.1396,9.83426666667,30.3266,8.10694074075
407.55,11.8436,25.3283333333,14.0168,8.1998,6.61193333333,6.50777575757,39.3108666667,3.87893333333,32.1250333333,9.83753333334,30.3983333333,8.10865925926
407.90,11.7595333333,25.2926666667,13.9602,8.13286666667,6.55186666667,6.42471212121,39.3246666667,3.81013333333,32.0458333333,9.7698,30.3746666667,8.03134074074
408.26,11.7798,25.3292,13.9987333333,8.15933333334,6.57353333333,6.44271515151,39.4121333333,3.81353333333,32.0748333333,9.7658,30.4366,8.04368148148
