wavelength,Back_NemPilf,Belly_NemPilf,Breast_NemPilf,Crissum_NemPilf,Crown_NemPilf,DorTail_NemPilf,Patch10_NemPilf,Rump_NemPilf,Throat_NemPilf,WingTip_NemPilf
366.75,17.8932,27.1548,17.834,24.5899333333,14.2680666667,14.7035333333,24.3067333333,19.7917333334,22.5784,9.57359999999
367.11,17.8367333333,27.2649333333,17.772,24.6546666667,14.2500666667,14.6196666667,24.2402666667,19.7692,22.5748666667,9.41999999999
367.47,17.8655333333,27.3252,17.8508666667,24.6647333333,14.2842666667,14.5638666667,24.1229333333,19.7985333333,22.5918,9.41079999999
367.84,17.6942,27.2954666667,17.8194666667,24.5833333333,14.2118,14.5284666667,24.0034666667,19.7052666667,22.5376666667,9.36113333333
368.20,17.8776666667,27.5226666667,18.0932666667,24.686,14.4454666666,14.7463333333,24.1424666667,19.8781333333,22.7022666667,9.55119999999
368.56,18.0207333333,27.6345333333,18.1224666667,24.7902666667,14.5402666667,14.8240666666,24.1738666667,20.0302,22.9118666667,9.62313333333
368.93,18.1700666667,27.6804,18.2352,24.8854666667,14.5911333333,14.8776666667,24.2234666667,20.0030666667,23.0058666667,9.64466666667
369.29,17.8785333333,27.4482,17.9753333334,24.6337333333,14.3174,14.5941333333,23.9137333333,19.7500666667,22.6911333333,9.3228
369.65,17.8228,27.4978666666,17.9664666667,24.5830666667,14.3232666667,14.5622666667,23.8578666667,19.651,22.7610666667,9.30880000001
370.01,17.7660666667,27.4513333333,17.9192666667,24.5758666667,14.3196666667,14.5798666667,23.7457333333,19.6237333333,22.7775333333,9.25973333333
370.38,17.7727333333,27.4532,17.9636666666,24.5826,14.3514666667,14.6438,23.6946666667,19.5764666667,22.8366666667,9.30346666667
370.74,17.7406,27.5076666667,17.9705333333,24.5948666667,14.2888,14.5317333333,23.6008666667,19.4928,22.8219333334,9.24786666667
371.10,18.0982666667,27.8828,18.3312666667,24.9648,14.6712666667,14.8536666667,23.9116,19.7377333333,23.1267333333,9.58353333333
371.46,18.1058,27.9219333333,18.3693333333,24.9924666667,14.7179333333,14.9669333333,23.8781333333,19.7028,23.1553333333,9.62220000001
371.83,18.2744666667,28.0536666667,18.5048,25.1186666667,14.888,15.0684,24.0220666667,19.7938,23.3414,9.74173333334
372.19,18.3433333333,28.0766,18.5328,25.2301333333,14.9232666667,15.0767333333,24.0058,19.7826666667,23.4466666667,9.71513333334
372.55,18.2261333333,27.9794666667,18.4456666667,25.1056666666,14.7914666667,14.9302666667,23.7825333333,19.5665333333,23.3538666667,9.51273333334
372.92,18.1475333333,28.0011333333,18.408,25.1115333333,14.8194,14.8876,23.7458,19.5586,23.3424,9.46059999999
373.28,18.3583333333,28.3008,18.6741333333,25.3022666667,15.0401333333,15.0937333334,23.9736,19.7586666666,23.6293333333,9.69733333334
373.64,18.2212,28.2048,18.5632666667,25.1840666667,14.8921333333,14.9334666666,23.8022,19.6078666667,23.4653333333,9.51626666666
374.00,18.1597333333,28.1817333333,18.485,25.1451333333,14.7913333333,14.8016,23.7160666666,19.4868,23.3918,9.37993333333
374.37,18.0834666666,28.234,18.5094666667,25.2113333333,14.8515333333,14.8016,23.6553333333,19.5191333333,23.4718666667,9.36413333334
374.73,18.1806,28.3823333333,18.6661333333,25.3674666667,14.9952666667,14.8830666667,23.7193333333,19.6227333333,23.6144666667,9.49833333334
375.09,18.0004,28.2336,18.5076,25.1373333333,14.7586,14.6688666667,23.4766666667,19.4491333333,23.5484,9.30839999999
375.45,18.0035333334,28.3273333333,18.5652,25.2318666667,14.7593333333,14.5822,23.4708666667,19.458,23.6277333333,9.2456
375.81,17.9428666667,28.3078,18.5004,25.193,14.6974,14.4918666666,23.3515333333,19.4086,23.5854,9.13580000001
376.18,17.7817333334,28.2426,18.3688,25.0338666667,14.5159333333,14.3154666667,23.1817333333,19.3331333333,23.501,8.9588
376.54,17.7338666667,28.3132,18.4236,25.0992666667,14.5197333333,14.3162,23.2056666667,19.4004,23.5362666667,8.98466666666
376.90,17.8185333333,28.4793333333,18.4978,25.2310666667,14.6146,14.4321333333,23.2458666667,19.4603333333,23.6705333333,9.02966666667
377.26,17.6526,28.3779333333,18.3074,25.1322666667,14.4677333333,14.2412,22.9738,19.2648,23.5401333333,8.82426666666
377.63,17.814,28.501,18.4566,25.2879333333,14.6160666667,14.3988,23.0732,19.4029333333,23.7038,8.99893333333
377.99,17.8515333333,28.5905333333,18.5186,25.3372666667,14.6960666667,14.4258,23.0266666667,19.4356,23.8234666667,9.05386666667
378.35,18.0521333333,28.7484,18.6272,25.4212666667,14.8227333333,14.5169333333,23.1204666667,19.4924,23.9248666667,9.18340000001
378.71,17.8489333333,28.6076666667,18.3567333333,25.1943333333,14.5561333333,14.3369333333,22.8716,19.2917333333,23.7656666667,8.92046666667
379.07,17.7146666667,28.6007333334,18.3498666667,25.1774,14.5039333333,14.2794,22.7139333333,19.1976666667,23.6539333333,8.82673333333
379.44,17.5869333333,28.5226666667,18.2087333333,25.0702666667,14.3951333333,14.2041333333,22.5578666667,19.0747333333,23.5649333333,8.74373333333
379.80,17.6065333333,28.6260666667,18.2774,25.1691333333,14.3960666667,14.237,22.5533333333,19.0678,23.6144666667,8.6936
380.16,17.7175333333,28.7559333333,18.3944666667,25.3262666666,14.5101333333,14.3412666667,22.5921333333,19.1310666667,23.701,8.81480000001
380.52,17.7750666667,28.8128,18.4485333334,25.3576,14.5667333333,14.4174,22.5879333333,19.116,23.7394666667,8.85753333333
380.88,17.6769333334,28.7742666667,18.4285333333,25.2979333333,14.5129333333,14.3237333333,22.4415333333,19.054,23.73,8.81179999999
381.24,17.7264,28.8936,18.5636,25.377,14.5872666667,14.3492666666,22.4806666667,19.1316,23.8405333334,8.87273333334
381.61,17.6056,28.9168666667,18.5504,25.3744666667,14.5128,14.2111333333,22.3729333333,18.9904,23.7778,8.71593333333
381.97,17.6402,29.0556666667,18.6279333333,25.5002666667,14.5441333333,14.1968,22.3960666667,19.0405333333,23.8822666667,8.72280000001
382.33,17.4861333333,29.0276,18.5757333333,25.4288,14.4042,14.0207333333,22.2356666667,18.9189333333,23.8260666667,8.52226666667
382.69,17.5381333333,29.1502,18.7184666667,25.6126,14.5893333333,14.1156666667,22.3098666667,19.0270666667,23.9692666667,8.6448
383.05,17.6636,29.3102,18.7959333333,25.7718666667,14.7247333333,14.1489333333,22.3714,19.1248,24.175,8.69180000001
383.41,17.8282,29.5711333333,19.0182,26.0131333333,14.8887333333,14.2904,22.5794,19.2736666667,24.4371333333,8.85286666667
383.77,17.8491333333,29.6375333333,19.1231333333,26.0846,14.9758666667,14.3309333333,22.5736666667,19.2938666667,24.5355333333,8.92539999999
384.14,17.9279333333,29.7752,19.2405333333,26.1741333333,15.0671333333,14.369,22.6026,19.3616,24.6498666666,8.96626666667
384.50,18.0168666667,29.9235333333,19.3786666667,26.3706666667,15.2114666667,14.439,22.6858666667,19.4665333333,24.8896,9.079
384.86,18.0594666667,30.0222666667,19.4496666667,26.4706,15.2143333333,14.4466666667,22.7154666667,19.5029333333,24.9869333333,9.07026666667
385.22,18.0976666667,30.1497333333,19.5129333333,26.5992666667,15.2479333333,14.4896666667,22.7408,19.5538666667,25.1310666667,9.06839999999
385.58,18.1759333333,30.2725333333,19.5578666667,26.6856666667,15.2747333333,14.5264666667,22.756,19.6154,25.2708,9.137
385.94,18.1357333333,30.2802,19.5485333333,26.6855333333,15.2791333333,14.5090666667,22.7349333333,19.5777333333,25.2544666667,9.10093333333
386.30,18.1359333333,30.3970666666,19.6245333333,26.7787333333,15.2862666667,14.5329333333,22.7303333333,19.6486666667,25.3059333333,9.08859999999
386.66,18.2074,30.4869333333,19.7198666667,26.815,15.3189333333,14.5843333333,22.7164,19.6916,25.3848,9.15993333333
387.03,18.1696,30.5012,19.7470666667,26.8115333333,15.3073333333,14.5937333333,22.7043333333,19.7038666667,25.4032666667,9.1562
387.39,18.0627333333,30.4158666666,19.6893333333,26.6764,15.2129333333,14.4607333333,22.5106666667,19.6322,25.3301333333,9.03373333333
387.75,18.1566,30.5414,19.7910666667,26.7928666667,15.2903333333,14.5488,22.568,19.7402666667,25.4628666667,9.17546666666
388.11,17.9948666667,30.496,19.6626,26.7356666667,15.1287333333,14.4358666667,22.4206,19.5707333333,25.4046,8.9718
388.47,17.9724666667,30.6301333334,19.6912,26.7169333333,15.0346666667,14.41,22.3424666667,19.5446,25.4225333333,8.9176
388.83,17.9325333333,30.6535333333,19.6361333333,26.7044666667,14.9564,14.3676,22.2654,19.4820666666,25.4103333333,8.90846666667
389.19,17.9653333333,30.7730666667,19.779,26.7684,14.9903333333,14.432,22.3025333333,19.551,25.492,9.01133333334
389.55,17.9431333333,30.8484666667,19.8538,26.8475333333,15.0008666667,14.4731333333,22.3334,19.5690666667,25.5556,9.02713333334
389.91,17.9353333333,30.9196666667,19.902,26.8983333333,14.9636,14.4282666667,22.3244,19.5671333333,25.6114666667,9.02006666667
390.27,17.9892,30.9739333333,19.9557333333,26.9697333333,15.0514666666,14.4922666667,22.2714666667,19.594,25.7121333334,9.12606666667
390.63,17.9382,31.0744666667,19.9978666667,27.0112,15.0312666667,14.453,22.2516,19.5866666667,25.7588666667,9.10306666667
391.00,17.9724666667,31.1888,20.1012666667,27.1233333333,15.0459333334,14.47,22.2526,19.6280666667,25.8636666667,9.13126666667
391.36,18.0449333333,31.3304,20.1298,27.257,15.0856666667,14.4870666667,22.2568,19.6844,25.9257333333,9.17013333332
391.72,17.9854,31.4022666667,20.1169333333,27.2512,15.0544,14.4603333333,22.179,19.6376666667,25.9791333333,9.1158
392.08,18.0337333333,31.48,20.2458666667,27.3364666667,15.1514,14.4984666667,22.2373333333,19.7252666667,26.0766666667,9.24600000001
392.44,18.0432,31.5167333334,20.2679333333,27.3930666667,15.2105333333,14.4930666667,22.2292666666,19.7652,26.1307333333,9.22146666667
392.80,18.0572,31.629,20.3565333333,27.4582,15.2456666667,14.4927333333,22.2234,19.8093333333,26.1852,9.23686666666
393.16,18.0176666667,31.6154,20.3089333333,27.4683333333,15.2478666667,14.4814666667,22.1586,19.7952,26.1912,9.21179999999
393.52,18.0583333334,31.7025333333,20.394,27.5135333334,15.3243333333,14.482,22.1389333334,19.8772666667,26.2906666667,9.29886666667
393.88,18.1036,31.8111333333,20.497,27.5914,15.4148,14.5578666667,22.1510666667,19.9266,26.3750666667,9.34906666667
394.24,18.1552,31.9333333333,20.5804,27.6716,15.4196666667,14.5824666667,22.2279333333,19.9672666667,26.4921333333,9.36699999999
394.60,18.1719333333,31.9137333333,20.5740666667,27.7077333333,15.399,14.5285333333,22.1520666667,19.9517333333,26.53,9.31833333333
394.96,18.1594,31.9945333333,20.5582666667,27.7764,15.3777333333,14.5298,22.1381333333,19.9384,26.5860666667,9.28159999999
395.32,18.1831333333,32.0691333333,20.7011333333,27.8396,15.4424666667,14.5855333333,22.1905333333,20.0009333333,26.7247333333,9.32786666667
395.68,18.141,32.0720666667,20.7121333333,27.8684666667,15.3892,14.5110666667,22.1341333333,19.9954666667,26.7173333333,9.27340000001
396.04,18.1086666667,32.1229333333,20.6638666667,27.8828,15.3282666667,14.4606,22.0508,19.9904666667,26.7165333333,9.22933333333
396.40,18.0558,32.1477333333,20.7453333333,27.9233333333,15.3028,14.3998,22.0098666667,19.9618,26.7640666667,9.26353333333
396.76,18.0569333333,32.2182666667,20.7772666667,27.9809333334,15.3326666667,14.4192666667,22.0030666667,19.9931333333,26.8098,9.25939999999
397.12,18.1030666667,32.3394,20.8764,28.0372666667,15.319,14.4213333333,21.9773333333,20.0064,26.871,9.23353333333
397.48,17.9869333333,32.2740666667,20.7924,27.9736,15.1738666667,14.2748,21.8213333333,19.8944666667,26.8024666667,9.05106666666
397.84,18.0364666667,32.3756666667,20.8782,28.0736,15.2252666667,14.3282,21.8208,19.9728666667,26.9221333333,9.09573333333
398.20,17.9467333333,32.3885333334,20.9135333333,28.0571333333,15.1966666667,14.2946,21.7408666667,19.9286,26.909,9.05020000001
398.56,17.926,32.4536666667,20.9455333333,28.0607333333,15.1617333333,14.2861333333,21.7064,19.886,26.9128666666,9.05966666667
398.92,17.9117333333,32.4921333333,21.0024,28.0743333333,15.1576,14.2528,21.6318666667,19.8714666667,26.9422,9.08579999999
399.28,17.8143333333,32.5142,20.9545333334,28.0652,15.0354,14.1866666667,21.5424666667,19.7986,26.9128666666,8.98633333334
399.64,17.7884,32.535,20.9654,28.0587333334,14.9985333333,14.1435333333,21.4666,19.7812666666,26.9405333333,8.92613333334
400.00,17.7104666667,32.5249333333,20.9778666667,28.0276,14.9242,14.0222,21.3669333333,19.7044666667,26.9018666667,8.83586666667
400.36,17.7728666667,32.6665333333,21.035,28.1336,14.9608,14.0775333333,21.3975333333,19.7780666667,26.996,8.89473333333
400.72,17.8349333333,32.8144666667,21.1975333333,28.2419333333,15.0626,14.1284666667,21.4346,19.8518,27.1514,8.98713333333
401.08,17.8237333333,32.862,21.2718666667,28.3256666667,15.1076,14.136,21.4539333333,19.8547333333,27.212,9.05113333333
401.44,17.8198,32.9365333333,21.3184,28.3651333333,15.1354666667,14.1598666667,21.4474666667,19.8650666667,27.2350666667,9.09273333333
401.80,17.7112,32.8544666667,21.2373333333,28.2758,14.9692,14.012,21.2891333333,19.748,27.1129333333,8.95986666666
402.16,17.7676,33.0101333333,21.3448,28.3739333333,15.0384,14.0567333333,21.3187333333,19.8299333333,27.2208,9.02426666666
402.52,17.8018666667,33.1333333333,21.4552666667,28.4917333333,15.0717333333,14.0616666667,21.3637333333,19.8852666667,27.3317333333,9.04986666666
402.88,17.7783333333,33.1989333333,21.4991333334,28.5087333333,15.0662,14.0308666667,21.3616666667,19.8967333334,27.3452,9.04673333334
403.24,17.8227333333,33.294,21.5829333333,28.5804,15.1147333334,14.0584666667,21.3092666667,19.9478,27.3956,9.13093333333
403.60,17.884,33.4623333333,21.7236666667,28.7188,15.1460666667,14.1343333333,21.3736666667,19.9938,27.5076666667,9.18646666667
403.95,17.8806,33.4922666667,21.7885333333,28.73,15.1422,14.2020666667,21.3522,20.0141333333,27.5779333333,9.18980000001
404.31,17.8919333333,33.5565333333,21.8695333333,28.8025333333,15.1646666667,14.2232666666,21.3568,20.0528,27.6480666667,9.19179999999
404.67,17.8909333333,33.5648,21.854,28.8156666667,15.0977333333,14.1942666667,21.2885333333,20.0333333333,27.6504666667,9.15773333334
405.03,17.8508,33.6416666666,21.8680666667,28.8048666666,15.0490666667,14.1816666667,21.2294,20.0322,27.6547333333,9.12373333333
405.39,17.9995333333,33.827,22.0288666667,28.9681333333,15.1464666667,14.2843333333,21.3171333333,20.1422,27.8263333333,9.213
405.75,18.0736666667,34.0027333333,22.1423333333,29.0975333333,15.2047333333,14.3395333333,21.3466,20.2162666667,27.995,9.26686666667
406.11,18.0074666667,33.9590666667,22.0878666667,29.0718666667,15.0956,14.2256,21.2382,20.1355333333,27.9496,9.1666
406.47,18.0433333333,34.0494,22.1766666667,29.1500666667,15.1532,14.2894,21.2471333333,20.1817333333,28.0085333333,9.22086666667
406.83,18.0152,34.0747333333,22.1954,29.1990666667,15.1340666667,14.2852666667,21.2131333333,20.153,28.0242666667,9.21580000001
407.19,18.046,34.1709333333,22.2886666667,29.2805333333,15.1651333333,14.3058,21.2667333333,20.1797333334,28.1222,9.21693333333
407.55,18.0136,34.1999333333,22.2698666667,29.2839333333,15.128,14.2201333333,21.2037333333,20.151,28.1340666667,9.1564
407.90,18.1102,34.4014,22.3798666667,29.4282666667,15.2184,14.2666666667,21.2856,20.2058,28.2710666667,9.2212
408.26,18.0778666667,34.4443333333,22.393,29.4182,15.1774,14.2371333334,21.2474666667,20.1342666667,28.2734,9.20086666667
408.62,18.017,34.5223333333,22.4296,29.4505333333,15.1366666667,14.184,21.2115333333,20.0887333333,28.3062,9.16233333333
408.98,17.9766666667,34.5126,22.3905333333,29.4409333333,15.068,14.1,21.1161333333,20.0117333333,28.307,9.09200000001
409.34,17.9005333333,34.5446666667,22.3630666667,29.4244666667,14.9816,13.9857333333,21.0185333333,19.9260666667,28.3218666667,8.9696
409.70,17.8486666667,34.5706,22.4080666667,29.448,14.9542,13.9555333333,21.0155333333,19.9068666667,28.3298,8.94433333333
410.06,17.8946666667,34.6501333333,22.4931333333,29.5038666667,14.9753333333,13.9720666667,21.0251333333,19.9288,28.4043333333,8.95926666667
410.42,17.9042666667,34.711,22.5312,29.5271333333,14.9658,13.9886666667,20.9930666666,19.9704666667,28.4718,8.95840000001
410.77,17.9493333333,34.7573333333,22.5650666667,29.5054666666,14.9608,13.9752,20.9504,19.9726,28.5108666667,8.95060000001
411.13,18.0219333333,34.8272,22.6593333333,29.5875333333,15.0271333333,14.0362,20.9683333333,19.9917333333,28.5775333333,9.01480000001
411.49,18.0744,34.899,22.7682666667,29.6772,15.1159333333,14.1060666667,20.9912,20.0124,28.654,9.09566666667
411.85,18.202,35.0554666667,22.936,29.8462666667,15.2010666667,14.1924666667,21.0651333333,20.1292666667,28.7992,9.2122
412.21,18.2376,35.1120666667,22.9823333333,29.8951333333,15.1929333333,14.1817333333,21.0368,20.1510666667,28.8449333333,9.18979999999
412.57,18.3148,35.2140666667,23.0734666667,30.0010666667,15.2584,14.2414,21.0989333333,20.2102,28.9400666667,9.217
412.92,18.4426,35.3866,23.2438,30.1554,15.3884666667,14.3422666667,21.2093333333,20.2922,29.0988,9.33780000001
413.28,18.4764666667,35.4578666667,23.3342,30.2222,15.4602666667,14.4244666667,21.2038666667,20.3572666667,29.1370666666,9.426
413.64,18.5079333333,35.533,23.383,30.2984,15.5038666667,14.46,21.2052666667,20.3487333333,29.1772666667,9.46879999999
414.00,18.4934,35.6049333333,23.4266666667,30.362,15.5411333333,14.5023333333,21.2062,20.3560666667,29.2084,9.49619999999
414.36,18.4636,35.6278,23.4683333333,30.3854,15.5156,14.4758666667,21.2031333333,20.2847333333,29.1965333333,9.48513333333
414.72,18.4756666667,35.767,23.5679333333,30.4996,15.5351333334,14.5346666667,21.2254666667,20.3092666667,29.2981333333,9.49526666667
415.07,18.3458666667,35.7776666667,23.5282,30.4431333333,15.4152666667,14.4374666667,21.1318,20.2033333333,29.2816666667,9.3782
415.43,18.3083333333,35.8151333333,23.5517333333,30.4134666667,15.3549333334,14.4173333333,21.0668666667,20.1855333333,29.292,9.34893333333
415.79,18.149,35.7696,23.4596666667,30.3201333333,15.2162,14.2830666667,20.9333333334,20.038,29.2062666667,9.20926666667
416.15,18.0676666667,35.7763333333,23.4399333333,30.3046,15.1460666667,14.2316666667,20.8511333333,19.9616666667,29.1757333333,9.12613333333
416.51,18.0359333333,35.7868,23.4689333333,30.3007333333,15.1292,14.2576666667,20.8056,19.9157333333,29.1862666667,9.12486666667
416.86,17.9916,35.8148666667,23.4987333333,30.3309333333,15.0839333333,14.2296666667,20.7526,19.8908666667,29.2372666667,9.08766666667
417.22,17.9228666667,35.8034666667,23.4811333333,30.3142,15.0148,14.1696,20.7058666667,19.8088,29.2263333333,9.04473333333
417.58,17.8786666667,35.8268666667,23.4682666667,30.2628666667,14.9482666667,14.1214,20.6377333333,19.7394,29.2095333333,8.98266666667
417.94,17.8925333334,35.9062666667,23.5292,30.2874666667,14.9496,14.1375333333,20.6144,19.7084,29.2754666666,8.98126666667
418.29,17.9266666667,36.0231333334,23.6117333333,30.3795333333,14.9924,14.1743333333,20.6334,19.7274666667,29.3642,9.01613333333
418.65,17.8588,35.996,23.5891333333,30.3580666667,14.9448666667,14.1082,20.5703333333,19.6409333333,29.346,8.95633333334
419.01,17.8898666667,36.0818,23.6629333333,30.4308,14.9918666667,14.1577333333,20.5742,19.6494,29.4035333333,8.99140000001
419.37,17.8508,36.0929333333,23.6640666667,30.4494,14.9482666667,14.1148666667,20.5221333333,19.5855333333,29.4048,8.94066666667
419.73,17.8917333333,36.1542,23.7398666667,30.5022,14.9847333333,14.1522666667,20.5280666667,19.6036666666,29.4704,8.97506666666
420.08,17.8808,36.2047333333,23.8044,30.5348666667,14.9935333333,14.1667333333,20.5329333334,19.5963333333,29.5145333334,8.99479999999
420.44,17.8854666667,36.2756666667,23.8623333333,30.5849333333,15.0011333333,14.1650666667,20.5421333333,19.5967333333,29.5720666667,9.00733333334
420.80,17.8776666667,36.3178666667,23.9102,30.6030666667,14.9955333333,14.15,20.5402,19.5827333333,29.5737333333,8.9866
421.16,17.8964666667,36.3840666667,23.9891333333,30.6436,15.0151333333,14.1778,20.56,19.5846,29.6192666667,8.99693333334
421.51,17.9198,36.4442,24.0854666667,30.738,15.0447333333,14.2168666667,20.5912,19.6134,29.6967333333,9.0344
421.87,17.9027333333,36.5012666667,24.1280666666,30.7764,15.0484666667,14.2322,20.5796666667,19.6092,29.7306,9.0306
422.23,17.8488,36.4972,24.1302,30.7572,14.9938,14.1795333334,20.5220666667,19.5534,29.7218666667,8.97986666667
422.58,17.8837333333,36.5958,24.2224666667,30.8380666667,15.0442,14.2248666667,20.5636666667,19.5934,29.8026666667,9.02766666666
422.94,17.8631333333,36.6158666666,24.2482666667,30.8514,15.0034666667,14.1867333334,20.5463333333,19.5820666667,29.8256666667,8.99886666667
423.30,17.9156666667,36.7288,24.3526,30.9486,15.0581333333,14.2437333333,20.6138,19.633,29.921,9.04113333334
423.66,17.8935333333,36.7636,24.3853333333,30.9912,15.0556666667,14.2494,20.5969333333,19.6146,29.9503333333,9.03573333333
424.01,17.9362,36.8591333333,24.4536666667,31.0765333333,15.1009333333,14.2716666667,20.6288666667,19.6468,30.0149333333,9.05906666667
424.37,17.9386,36.925,24.5076666667,31.1162666667,15.1286,14.2832,20.6237333333,19.6590666667,30.0505333333,9.06233333333
424.73,17.9587333333,36.9957333333,24.5481333333,31.1742666666,15.1603333334,14.301,20.6372666667,19.6688666667,30.1088,9.0876
425.08,17.9656,37.0600666667,24.5854,31.2175333333,15.1858666667,14.3171333333,20.6416,19.6746666666,30.1658666667,9.09679999999
425.44,17.9896,37.1468,24.6375333333,31.2613333333,15.2180666666,14.3418666667,20.6365333333,19.701,30.2258,9.10473333334
425.80,17.9966666667,37.1808,24.684,31.3128666667,15.2244666667,14.3091333333,20.6464,19.6962666667,30.27,9.10013333333
426.16,18.0493333333,37.2961333333,24.7742,31.4006666667,15.2902666667,14.3568,20.6948,19.7508,30.3616666667,9.12813333334
426.51,18.0168,37.2978666667,24.8028,31.3929333333,15.2483333333,14.3124666667,20.6382666667,19.7058666667,30.3588666667,9.0842
426.87,18.0517333333,37.3936,24.8676666667,31.4650666667,15.3112666667,14.3416666667,20.6672666667,19.7284,30.4286,9.12206666668
427.23,18.0671333333,37.4644666667,24.9279333333,31.4996666667,15.342,14.3333333333,20.6638666667,19.7351333333,30.4705333333,9.14539999999
427.58,18.0956,37.5495333333,25.0045333333,31.56,15.3770666667,14.3438,20.6836,19.7563333333,30.5365333333,9.14813333333
427.94,18.1086,37.5938666667,25.0615333333,31.574,15.3883333333,14.3542,20.6816666667,19.7461333333,30.5922,9.15993333333
428.30,18.1152666667,37.6341333333,25.1164,31.6214,15.3846666667,14.3468666667,20.6789333334,19.7152666667,30.6235333333,9.15160000001
428.65,18.0961333333,37.6594666667,25.1538,31.6356666667,15.3937333333,14.3458,20.6504666667,19.6810666667,30.648,9.14466666667
429.01,18.1051333333,37.7246,25.2207333333,31.7240666667,15.3903333333,14.3421333333,20.6562,19.6928666667,30.7061333333,9.13060000001
429.37,18.1162666667,37.7810666667,25.2843333333,31.7931333333,15.4204,14.3428,20.6883333333,19.6699333333,30.7710666667,9.14379999999
429.72,18.1454666667,37.9036,25.3746666667,31.886,15.4597333333,14.3949333333,20.7346,19.732,30.8554666666,9.18800000001
430.08,18.1476666667,37.941,25.4296666666,31.9203333333,15.4648666667,14.4062,20.7440666667,19.7222,30.8931333334,9.19846666667
430.44,18.2422,38.0966,25.5506,32.0491333333,15.5343333333,14.4884666667,20.8219333333,19.7957333333,31.0181333333,9.276
430.79,18.2512666667,38.1776666667,25.6339333333,32.1249333333,15.5392,14.5048,20.8278666667,19.8084666667,31.0988666667,9.30146666667
431.15,18.188,38.2018666667,25.6424666667,32.1321333333,15.5021333333,14.4658666667,20.798,19.7501333334,31.1171333334,9.25473333333
431.50,18.1514,38.2421333333,25.6791333333,32.1378,15.4720666667,14.4279333333,20.7884,19.7180666667,31.1400666667,9.25019999999
431.86,18.0944,38.2877333333,25.7196,32.1739333333,15.4245333333,14.3972,20.7451333333,19.6903333333,31.1605333333,9.22473333333
432.22,18.0760666667,38.3535333333,25.7635333333,32.2025333333,15.3964,14.3648,20.7282666667,19.6810666667,31.2248666667,9.20393333334
432.57,18.105,38.4244,25.8370666667,32.2791333333,15.4007333333,14.3828666667,20.7668666667,19.7204666667,31.3020666667,9.2252
432.93,18.1137333333,38.4972,25.8969333333,32.3168666667,15.4296,14.4012666667,20.7608,19.7341333333,31.3578666667,9.254
433.29,18.0784666667,38.5274,25.9139333333,32.3102666667,15.3882,14.3688,20.7345333333,19.7181333333,31.3637333333,9.2248
433.64,18.0493333333,38.5173333333,25.9082666666,32.2864,15.3481333333,14.3365333333,20.6799333333,19.6678,31.3632666667,9.19400000001
434.00,18.058,38.5759333333,25.947,32.32,15.3584666666,14.3392666667,20.6803333333,19.6934,31.4044666667,9.19846666666
434.35,18.0240666667,38.5888,25.9656666667,32.3144,15.3533333333,14.3133333333,20.6628666667,19.6722,31.4122666667,9.17866666667
434.71,18.0307333333,38.6371333333,26.0240666667,32.3386666667,15.3852,14.3392,20.682,19.6876666667,31.4334666667,9.19006666667
435.07,18.0426,38.686,26.0716666667,32.3693333333,15.4072666667,14.3418,20.6839333333,19.7091333333,31.4576666667,9.20859999999
435.42,18.0953333333,38.7611333333,26.1496666667,32.4352,15.4672,14.3899333333,20.7326,19.7576,31.5422666667,9.24753333334
435.78,18.1194666666,38.8277333333,26.1948,32.4682666667,15.5052666667,14.3919333333,20.7566666667,19.7621333333,31.5776,9.2656
436.13,18.1622,38.9114,26.2903333334,32.5358,15.5708666667,14.4441333333,20.8129333333,19.8128,31.6535333333,9.32806666667
436.49,18.1514,38.9928666667,26.3498,32.5768,15.5856,14.4465333333,20.81,19.8128666666,31.6874,9.33053333334
436.84,18.1576666666,39.0528666667,26.4064,32.6316,15.5876666667,14.4430666667,20.8204,19.8111333333,31.7219333333,9.34766666667
437.20,18.1717333333,39.1292666667,26.4895333333,32.6844666667,15.6036,14.4512666667,20.8274666667,19.8244,31.7720666667,9.36780000001
437.56,18.218,39.2469333333,26.6043333333,32.7758,15.6662666667,14.4902666667,20.9021333333,19.8832666667,31.8688666667,9.42319999999
437.91,18.2138666667,39.3375333333,26.6661333333,32.8518666667,15.6710666667,14.4828,20.9052,19.863,31.9357333333,9.41693333333
438.27,18.2656,39.4534,26.7654,32.9424,15.7311333333,14.5402,20.9676,19.9070666667,32.0321333333,9.48319999999
438.62,18.2728,39.508,26.8051333333,32.9637333333,15.6978,14.5063333333,20.961,19.8842666667,32.0637333333,9.46539999999
438.98,18.2676,39.563,26.8496,33.0037333333,15.692,14.5135333333,20.9581333333,19.8708,32.1024666667,9.44600000001
439.33,18.2445333333,39.6045333333,26.8811333333,33.0460666667,15.6692,14.4928666667,20.9226,19.8334666666,32.1157333333,9.41486666667
439.69,18.2826666667,39.6752666667,26.9492666666,33.1133333333,15.7085333333,14.5408,20.945,19.8681333333,32.2023333333,9.44353333333
440.04,18.2274,39.6424,26.9076666667,33.0848666667,15.6440666667,14.4804,20.8735333333,19.806,32.1650666667,9.38120000001
440.40,18.2062666667,39.6794,26.946,33.0918666667,15.6294666667,14.445,20.8585333333,19.7788,32.1926666667,9.3526
440.75,18.1684,39.7024,26.9526666667,33.0797333333,15.6103333333,14.4276,20.8392666667,19.7607333333,32.1982,9.31813333334
