wavelength,Back_SpoCasm,Belly_SpoCasm,Breast_SpoCasm,Crissum_SpoCasm,Crown_SpoCasm,DorTail_SpoCasm,Patch10_SpoCasm,Patch11_SpoCasm,Rump_SpoCasm,Throat_SpoCasm,WingTip_SpoCasm
345.25,9.72059999999,5.0422,4.62086666667,5.83346666667,7.8102,5.99173333333,7.4496,12.3408666666,11.4992,3.927,6.08886666667
345.62,9.65393333333,4.92493333333,4.56173333333,5.76046666667,7.77493333333,6.00166666667,7.368,12.2086666667,11.4188,3.7864,6.0154
345.99,9.59326666667,4.76553333333,4.48,5.6588,7.70166666667,5.8966,7.3548,12.0552,11.2822,3.63653333333,5.92883333333
346.35,9.58793333332,4.74126666667,4.4022,5.612,7.66046666667,5.82393333333,7.33453333333,11.9641333333,11.2351333333,3.55933333333,5.8859
346.72,9.55713333333,4.732,4.3176,5.49373333333,7.59046666667,5.7314,7.30226666667,11.8504,11.1764,3.46506666667,5.82456666667
347.08,9.51353333334,4.67626666667,4.27186666667,5.43173333333,7.57913333333,5.67813333333,7.28313333333,11.7451333333,11.1808,3.4258,5.7302
347.45,9.43739999999,4.6444,4.1282,5.39473333333,7.488,5.61113333333,7.20906666667,11.6779333333,11.1176666667,3.32453333333,5.66276666667
347.81,9.53766666667,4.69953333333,4.14873333333,5.40873333333,7.45693333333,5.623,7.2216,11.7571333333,11.1465333333,3.3942,5.6495
348.18,9.53320000001,4.66066666667,4.089,5.39153333333,7.4122,5.6194,7.2584,11.7944666667,11.1523333333,3.4256,5.57093333333
348.54,9.58380000001,4.69773333333,4.17566666667,5.44913333333,7.44753333333,5.68266666667,7.3622,11.8674,11.2896666667,3.52853333333,5.65273333333
348.91,9.65746666666,4.75026666667,4.2988,5.5638,7.51286666667,5.74786666667,7.50106666667,11.9724666667,11.4307333333,3.60746666667,5.7501
349.27,9.72873333333,4.72453333333,4.316,5.5656,7.52673333334,5.7826,7.54566666667,12.0104,11.4770666667,3.67586666667,5.81396666667
349.64,9.87253333334,4.8984,4.4292,5.68373333333,7.66213333333,5.89806666667,7.76506666667,12.1681333333,11.5837333333,3.81026666667,5.91313333333
350.00,9.96119999999,5.03793333333,4.5306,5.752,7.74153333333,6.01673333333,7.80553333333,12.2864666667,11.6871333333,3.94353333333,5.95256666667
350.37,9.98560000001,5.0314,4.5946,5.79153333333,7.77813333333,6.03293333333,7.83353333333,12.3791333333,11.7668,4.01753333333,5.98666666667
350.73,10.1959333333,5.22733333333,4.84466666667,6.09993333333,8.0752,6.2738,8.11826666667,12.693,12.0566666666,4.26466666667,6.25193333333
351.10,10.4243333333,5.4614,5.07553333333,6.3688,8.34593333333,6.51486666667,8.39246666667,12.9738666667,12.3204,4.4698,6.51066666667
351.46,10.512,5.5558,5.19193333333,6.45906666667,8.42826666667,6.5674,8.50653333333,13.0476666667,12.3898,4.51893333333,6.57233333333
351.83,10.374,5.4764,5.10486666666,6.39073333334,8.366,6.45946666667,8.42966666667,12.9261333333,12.3473333333,4.47526666667,6.49393333333
352.19,10.5056,5.69593333333,5.31833333333,6.5772,8.58366666667,6.6716,8.6042,13.0844666667,12.5455333333,4.6778,6.70553333333
352.55,10.5944666667,5.77386666666,5.40626666666,6.67633333333,8.70833333333,6.74586666667,8.68106666667,13.1602666667,12.5940666667,4.71493333333,6.767
352.92,10.5306666667,5.67413333333,5.3444,6.57346666667,8.66326666666,6.6588,8.5604,13.0598,12.5175333333,4.61586666667,6.66803333333
353.28,10.6392,5.86566666667,5.4988,6.69066666667,8.8374,6.7984,8.70873333333,13.1939333333,12.6628666667,4.73326666667,6.7916
353.65,10.5116,5.72593333333,5.3828,6.5982,8.737,6.67713333333,8.55073333333,13.0548,12.5724666667,4.61166666667,6.68753333333
354.01,10.554,5.72093333333,5.3862,6.7126,8.8564,6.7108,8.59393333333,13.1251333333,12.6452,4.6692,6.74156666667
354.38,10.7912,5.94133333333,5.60873333333,6.9474,9.09533333334,6.97966666667,8.78326666667,13.3250666667,12.8370666667,4.89526666667,6.95633333333
354.74,10.7555333333,5.9006,5.54513333333,6.8498,8.99173333333,6.93646666666,8.72833333333,13.2838,12.7432666667,4.8676,6.90883333333
355.11,10.6207333333,5.77726666667,5.3648,6.6728,8.79333333333,6.80473333333,8.5668,13.1236666667,12.5475333333,4.69566666667,6.73443333333
355.47,10.4962,5.6004,5.22333333333,6.54246666667,8.67813333333,6.69,8.41326666667,13.0586666667,12.4844,4.59846666667,6.62026666667
355.83,10.5008,5.53473333333,5.17806666667,6.49486666667,8.64286666667,6.6564,8.4286,13.0584666667,12.4431333333,4.52533333333,6.60663333333
356.20,10.4293333333,5.39493333333,5.026,6.35233333333,8.4886,6.48526666667,8.349,12.9696666667,12.2872666667,4.3832,6.49733333333
356.56,10.3066666667,5.27033333333,4.84666666667,6.19026666667,8.348,6.28786666667,8.18486666667,12.8512666667,12.1585333333,4.22286666667,6.3664
356.93,10.3000666667,5.2856,4.80886666667,6.18106666667,8.33966666667,6.27953333333,8.21553333333,12.8897333333,12.1604,4.21586666667,6.3666
357.29,10.2144,5.13013333333,4.68793333333,6.08666666667,8.18393333333,6.1368,8.1394,12.8424666667,12.0254,4.0976,6.2538
357.66,10.1842666667,5.06653333333,4.61406666667,6.01393333333,8.1106,6.03193333333,8.07433333333,12.8432,11.9846,4.03986666667,6.19736666667
358.02,10.0012,4.8906,4.44826666667,5.79653333333,7.9218,5.83466666666,7.89146666667,12.7200666667,11.8089333333,3.8312,6.0132
358.38,9.81153333334,4.7682,4.27773333333,5.6588,7.77346666667,5.65806666667,7.7964,12.6574,11.6532666667,3.65366666667,5.8359
358.75,9.91259999999,4.80633333333,4.3196,5.74286666667,7.88353333333,5.72093333333,7.89933333333,12.766,11.7201333333,3.67173333333,5.8446
359.11,9.91520000001,4.7882,4.34326666667,5.74426666667,7.9026,5.7606,7.916,12.811,11.7326666667,3.71046666667,5.8434
359.48,9.95960000001,4.81813333333,4.387,5.76813333333,7.9162,5.81906666667,8.00133333333,12.8883333333,11.7391333333,3.71613333333,5.84596666667
359.84,9.99719999999,4.877,4.43193333333,5.83613333333,7.97066666667,5.87746666667,8.02373333334,12.9411333333,11.7737333333,3.73593333333,5.868
360.20,10.0501333333,4.8964,4.43413333333,5.90553333334,8.03793333333,5.911,8.0298,13.0072666667,11.8388666667,3.76713333333,5.8686
360.57,10.2116666667,5.06,4.5824,6.07493333334,8.18686666667,6.10066666667,8.21453333333,13.163,11.9854,3.94906666667,6.00526666667
360.93,10.3072666667,5.1504,4.65573333333,6.15773333333,8.2588,6.16753333333,8.2794,13.2378,12.0946,4.05726666667,6.09343333333
361.29,10.4307333333,5.26773333333,4.7768,6.2348,8.38313333333,6.24493333334,8.3414,13.3590666667,12.2304666667,4.14346666667,6.2065
361.66,10.6756666667,5.50646666667,5.0246,6.46453333333,8.59886666667,6.48693333333,8.56046666667,13.5645333333,12.4726666667,4.3538,6.4384
362.02,10.7904666667,5.62906666667,5.1276,6.58953333333,8.69633333333,6.59306666667,8.67226666667,13.681,12.6000666667,4.47153333333,6.56586666667
362.39,10.8318,5.613,5.1078,6.57346666667,8.67166666667,6.5922,8.65826666666,13.6526666667,12.6080666667,4.43726666667,6.55336666667
362.75,10.7293333333,5.4924,5.02753333333,6.4624,8.55813333334,6.48426666667,8.58026666667,13.5553333333,12.5715333334,4.3334,6.4517
363.11,10.8401333333,5.57106666667,5.06566666666,6.52233333333,8.6352,6.48473333333,8.68000000001,13.6185333334,12.6488,4.3854,6.5489
363.48,10.8505333333,5.56826666667,5.078,6.50426666667,8.65046666667,6.45386666667,8.65546666666,13.5822,12.6458,4.40906666667,6.54076666667
363.84,10.8637333333,5.57773333333,5.09713333333,6.4866,8.6588,6.47026666667,8.64686666667,13.6082666667,12.6746,4.41486666666,6.509
364.20,10.9288,5.60793333333,5.16373333333,6.51373333333,8.7064,6.48413333333,8.68339999999,13.6624,12.6814,4.44166666667,6.57766666667
364.57,10.8195333333,5.4408,5.05566666667,6.3784,8.60133333333,6.33513333333,8.5522,13.5509333333,12.6024,4.32873333333,6.45873333333
364.93,10.7638,5.31933333333,4.9566,6.2692,8.52546666667,6.23546666667,8.49346666667,13.4901333333,12.5022,4.21986666667,6.36613333333
365.29,10.6997333333,5.2598,4.88306666667,6.24166666667,8.461,6.19526666667,8.4602,13.4214,12.4314666667,4.1766,6.2745
365.66,10.5111333333,5.0346,4.65973333333,6.04506666667,8.2758,6.00793333333,8.275,13.2519333333,12.2204666667,3.9732,6.0492
366.02,10.4053333333,4.83466666667,4.526,5.88,8.14473333333,5.87453333333,8.155,13.1110666667,12.0817333333,3.8,5.88653333333
366.38,10.4408,4.835,4.532,5.89926666667,8.18146666667,5.8966,8.1742,13.1562,12.1273333333,3.8288,5.93416666667
366.75,10.5172666667,4.92606666667,4.5662,5.98466666667,8.28193333333,5.97353333333,8.25086666667,13.225,12.1687333333,3.93746666667,6.0333
367.11,10.4684666667,4.85866666667,4.5502,5.92786666667,8.23986666667,5.92306666667,8.1648,13.2005333334,12.156,3.88306666667,5.9393
367.47,10.5316,4.8648,4.53093333333,5.98113333333,8.2974,5.9688,8.22426666667,13.2724,12.2385333333,3.87866666666,6.0013
367.84,10.6488,4.9854,4.62173333333,6.1304,8.443,6.0358,8.38326666667,13.418,12.3807333333,4.02786666667,6.15526666667
368.20,10.6903333333,5.03646666667,4.66346666667,6.16273333333,8.49686666667,6.09713333333,8.43566666666,13.4733333333,12.5087333333,4.0844,6.1727
368.56,10.7014,5.09646666667,4.6612,6.20206666667,8.52366666666,6.1148,8.5006,13.5035333333,12.5520666667,4.09126666667,6.20233333333
368.93,10.6769333333,5.11013333333,4.667,6.23286666666,8.54073333333,6.1102,8.48453333333,13.5248666667,12.5853333333,4.06193333333,6.1676
369.29,10.8306666667,5.28786666667,4.80806666667,6.3662,8.72613333334,6.23806666667,8.64386666667,13.7148666667,12.7855333333,4.17646666667,6.3357
369.65,10.9722,5.42966666667,4.91206666667,6.51726666667,8.87346666667,6.34526666667,8.79853333333,13.8999333333,12.9270666667,4.29393333333,6.49793333333
370.01,11.0977333333,5.57546666667,4.99853333333,6.66733333333,8.96926666667,6.45133333333,8.93033333334,14.0677333333,13.0385333333,4.42146666667,6.61776666667
370.38,11.106,5.5598,5.01913333333,6.668,8.9516,6.4242,8.95113333334,14.0522,13.0542,4.4054,6.5772
370.74,11.1642,5.6434,5.10226666667,6.73446666667,9.02046666667,6.4788,9.00979999999,14.1502666667,13.1567333333,4.47866666667,6.65363333333
371.10,11.2044666667,5.69806666667,5.13133333333,6.79386666667,9.04573333333,6.4944,9.1056,14.2307333333,13.2076666667,4.5052,6.70466666667
371.46,11.1547333333,5.67213333334,5.08733333333,6.72953333333,8.98519999999,6.42373333333,9.09726666667,14.1848666667,13.1392666667,4.45373333333,6.6455
371.83,11.0929333333,5.55766666667,4.98466666667,6.63646666667,8.9136,6.34453333333,9.00219999999,14.1024,13.0452,4.339,6.53173333333
372.19,10.9832666667,5.52033333333,4.89886666667,6.55846666667,8.866,6.2714,8.95466666667,14.0695333333,12.9680666667,4.25266666667,6.47156666667
372.55,10.9776666667,5.48726666667,4.89673333333,6.5306,8.85373333333,6.265,8.93106666667,14.1038,12.9688666667,4.227,6.42516666667
372.92,11.0226666667,5.512,4.9566,6.5778,8.87933333333,6.30206666667,9.00066666666,14.1404,13.0233333334,4.2912,6.47356666667
373.28,10.9318666667,5.3356,4.81186666667,6.46146666667,8.73166666666,6.16153333333,8.88300000001,13.9924,12.9114,4.18986666667,6.3458
373.64,10.8638,5.25746666667,4.73666666667,6.35433333333,8.63246666666,6.06926666667,8.81946666667,13.9094,12.9085333333,4.14093333334,6.21213333333
374.00,10.8069333333,5.199,4.64666666667,6.22886666667,8.54893333333,5.9824,8.70993333333,13.8152,12.8624666667,4.0632,6.10653333333
374.37,10.82,5.21506666667,4.617,6.22513333333,8.57926666667,5.97126666667,8.71640000001,13.8495333333,12.8620666667,4.08646666667,6.1253
374.73,10.8092666667,5.13853333333,4.5908,6.1814,8.5162,5.93406666667,8.67873333333,13.7956,12.8118,4.01906666667,6.054
375.09,10.7268666667,5.03146666667,4.49646666667,6.0714,8.44133333333,5.869,8.53333333332,13.7011333333,12.7266666667,3.9092,5.9742
375.45,10.8135333333,5.0654,4.57406666667,6.13633333333,8.49166666667,5.95953333333,8.58753333333,13.7726,12.8211333333,3.99786666666,6.03023333333
375.81,10.764,5.0336,4.5272,6.04973333333,8.42893333333,5.92106666667,8.54513333334,13.742,12.7889333333,3.93833333333,5.95773333333
376.18,10.6843333333,4.93013333334,4.47366666667,5.98673333333,8.3316,5.85086666667,8.49126666667,13.6539333333,12.7118,3.8574,5.84743333333
376.54,10.7575333333,4.97193333333,4.53906666667,6.08573333333,8.40513333333,5.92066666667,8.58453333334,13.7354666667,12.7910666667,3.9396,5.92473333333
376.90,10.7298666667,4.95486666667,4.51646666667,6.0516,8.35893333333,5.8748,8.574,13.7337333333,12.7245333333,3.89453333333,5.87456666667
377.26,10.7012,4.98366666667,4.53393333333,6.06046666667,8.3948,5.86773333333,8.60373333334,13.7294666667,12.7192,3.8958,5.8793
377.63,10.6880666667,4.9764,4.54066666667,6.07033333333,8.4036,5.8888,8.61713333333,13.7234666667,12.6757333333,3.89926666667,5.88703333333
377.99,10.7775333333,5.06526666667,4.655,6.19746666667,8.50346666667,5.98306666667,8.75160000001,13.8272,12.7832666666,4.01713333333,6.02246666667
378.35,10.7329333333,5.06673333333,4.65513333333,6.19653333333,8.50353333333,5.9928,8.73846666666,13.8248,12.7830666667,4.0134,6.0071
378.71,10.7344666667,5.10326666667,4.6438,6.2104,8.53866666667,5.97446666667,8.76646666666,13.8904,12.8174,4.0022,6.046
379.07,10.8342,5.2556,4.76773333333,6.39513333333,8.68166666667,6.09766666666,8.95460000001,14.04,12.9618666666,4.16706666667,6.1749
379.44,10.8310666667,5.2848,4.7632,6.4046,8.70046666667,6.073,8.95719999999,14.0417333333,12.9714,4.1386,6.16283333333
379.80,10.8081333333,5.27713333333,4.72693333333,6.39246666666,8.654,6.04126666667,8.9392,14.0392666667,12.9493333333,4.11406666667,6.14646666667
380.16,10.884,5.33986666667,4.7684,6.46606666667,8.7412,6.08653333333,9.01579999999,14.1158666667,13.0424,4.1536,6.23573333333
380.52,10.8988666667,5.32286666667,4.75533333333,6.43806666667,8.72946666666,6.07093333333,9.00400000001,14.1202666667,13.0066,4.111,6.21063333333
380.88,10.9447333333,5.34406666667,4.76113333333,6.4804,8.80546666667,6.10286666667,9.03819999999,14.1767333333,13.0847333333,4.13013333333,6.24583333333
381.24,10.9536666667,5.33673333333,4.77826666667,6.47026666667,8.804,6.1304,9.03946666667,14.2688,13.1088666667,4.128,6.2181
381.61,10.9539333333,5.3592,4.83193333333,6.47086666667,8.84913333333,6.15713333333,9.03080000001,14.3114666667,13.1333333333,4.13026666667,6.24173333333
381.97,10.9486666667,5.35533333333,4.8292,6.46053333333,8.89233333333,6.1608,9.0258,14.3331333333,13.1143333333,4.12973333333,6.22286666667
382.33,11.0028,5.37966666667,4.89413333333,6.48693333333,8.9594,6.2194,9.10593333334,14.3803333333,13.1678666667,4.1682,6.2378
382.69,10.9926666667,5.34433333333,4.85826666667,6.4428,8.91546666667,6.1918,9.07446666667,14.331,13.1427333333,4.157,6.1854
383.05,10.9729333334,5.284,4.7944,6.35593333333,8.86753333333,6.13386666667,9.03900000001,14.2966,13.1026666667,4.08413333333,6.11966666667
383.41,10.9936666667,5.3142,4.83093333333,6.38526666667,8.9024,6.149,9.07253333333,14.3372,13.1265333333,4.13033333333,6.13316666667
383.77,11.1166,5.38853333333,4.9572,6.46013333333,9.0126,6.2408,9.18326666667,14.435,13.2273333333,4.23853333334,6.22353333333
384.14,11.1890666667,5.42046666667,5.02193333333,6.51046666667,9.04366666667,6.27053333333,9.21799999999,14.4666,13.2559333333,4.3118,6.26646666667
384.50,11.1973333333,5.45726666667,5.0364,6.53353333334,9.06880000001,6.28706666667,9.22346666667,14.453,13.264,4.33093333333,6.32043333333
384.86,11.2708666667,5.52773333333,5.09846666667,6.5696,9.11886666667,6.35933333333,9.29693333333,14.5232666667,13.3043333333,4.41953333333,6.38076666667
385.22,11.3520666667,5.5822,5.15486666667,6.6368,9.18206666667,6.40466666667,9.36093333333,14.5653333333,13.3942,4.4982,6.46143333333
385.58,11.3981333333,5.60386666667,5.133,6.6712,9.209,6.373,9.4196,14.6056,13.4330666667,4.5214,6.5018
385.94,11.4019333333,5.55246666667,5.0818,6.6378,9.18333333333,6.3356,9.3872,14.5849333333,13.4271333333,4.4864,6.44626666667
386.30,11.4278,5.54526666667,5.07513333333,6.6534,9.17566666667,6.29306666667,9.38886666667,14.603,13.4265333334,4.47146666667,6.47476666667
386.66,11.4378666667,5.5848,5.11426666667,6.69433333333,9.20686666665,6.3358,9.42746666667,14.6310666667,13.4150666667,4.4862,6.50766666667
387.03,11.4484,5.57626666666,5.13053333333,6.6926,9.21106666667,6.34333333333,9.42013333333,14.6282,13.4208666667,4.49173333333,6.5126
387.39,11.4491333333,5.54386666667,5.091,6.6514,9.18460000001,6.32386666667,9.39566666667,14.6246,13.3868666667,4.46626666667,6.50413333333
387.75,11.4326,5.5496,5.0386,6.66886666667,9.18039999999,6.30526666667,9.40933333333,14.6391333333,13.4089333334,4.44453333333,6.5076
388.11,11.4078,5.54946666667,4.99113333333,6.642,9.16746666666,6.29513333333,9.39439999999,14.6166666667,13.4004666667,4.4106,6.47656666667
388.47,11.3866666667,5.5344,4.972,6.6226,9.14499999999,6.28146666667,9.37900000001,14.6244,13.4076,4.39613333333,6.42033333333
388.83,11.3121333333,5.45353333333,4.9,6.58546666667,9.08339999999,6.20593333333,9.29413333332,14.5576666667,13.3487333333,4.3118,6.36726666667
389.19,11.26,5.4298,4.82333333333,6.54346666667,9.04626666667,6.15206666666,9.26073333333,14.5328666667,13.2699333333,4.251,6.30496666667
389.55,11.1872,5.32846666667,4.7282,6.4476,8.93560000001,6.0648,9.1572,14.4399333333,13.1751333333,4.1342,6.17636666667
389.91,11.1148666667,5.31666666667,4.68326666666,6.40226666667,8.86426666666,6.02406666667,9.1362,14.3954666667,13.1066666667,4.06006666667,6.117
390.27,11.1196,5.3424,4.69086666667,6.40486666667,8.89573333333,6.04366666667,9.15313333333,14.4394666667,13.1642,4.06613333333,6.12743333333
390.63,11.1654666667,5.34713333333,4.70806666667,6.4208,8.9454,6.06666666667,9.17433333333,14.5226,13.2543333334,4.082,6.14746666667
391.00,11.1752666667,5.3292,4.69926666666,6.42413333333,8.96646666666,6.069,9.17146666666,14.5256,13.2645333333,4.0786,6.1537
391.36,11.1751333333,5.333,4.69126666667,6.44853333333,8.99113333334,6.07246666667,9.20806666667,14.5581333333,13.2944,4.06406666667,6.17473333333
391.72,11.1964666667,5.31566666667,4.6996,6.46393333333,9.01766666666,6.07526666667,9.20686666667,14.5684,13.288,4.06573333333,6.16613333333
392.08,11.2388,5.35126666667,4.73386666667,6.49093333333,9.05426666666,6.10426666666,9.26040000001,14.6534666667,13.3329333333,4.09886666666,6.20486666667
392.44,11.2786,5.37573333333,4.731,6.49313333333,9.08413333334,6.11613333333,9.30246666666,14.7003333333,13.3895333334,4.11273333333,6.221
392.80,11.3060666667,5.42313333333,4.74833333333,6.48946666667,9.10839999999,6.1498,9.34933333333,14.7109333333,13.4301333333,4.1436,6.2274
393.16,11.3264666667,5.42233333333,4.75973333333,6.49753333333,9.12353333333,6.17266666667,9.35166666667,14.7283333333,13.451,4.15193333333,6.21953333333
393.52,11.4175333333,5.55833333333,4.89466666667,6.61866666667,9.2714,6.30333333333,9.48106666667,14.8547333333,13.5665333333,4.2706,6.34606666667
393.88,11.5263333333,5.64646666666,4.997,6.718,9.38213333333,6.37786666667,9.60986666666,14.9682666667,13.7129333333,4.36226666667,6.46193333333
394.24,11.5258,5.655,5.00293333334,6.7262,9.36480000001,6.4052,9.59473333333,14.9566666667,13.6892,4.37353333333,6.46403333333
394.60,11.5355333333,5.686,5.0398,6.73866666667,9.38113333335,6.41113333333,9.62560000001,14.9348,13.6855333334,4.39433333333,6.47586666667
394.96,11.5239333333,5.6874,5.02973333333,6.76266666667,9.35093333332,6.38593333333,9.63833333333,14.9635333333,13.6802666667,4.37473333333,6.4431
395.32,11.5334,5.6998,5.07706666667,6.78873333333,9.37933333332,6.4028,9.63733333333,14.9714,13.7014666667,4.4014,6.4429
395.68,11.5210666667,5.70913333333,5.0836,6.78866666667,9.36526666668,6.4074,9.6258,14.9936,13.7042666667,4.39266666667,6.4414
396.04,11.5063333334,5.67773333333,5.08006666667,6.7754,9.3572,6.38953333333,9.61586666667,14.9874,13.7062,4.3694,6.41566666667
396.40,11.4824666667,5.65613333333,5.08873333333,6.77846666667,9.34093333333,6.37713333333,9.58846666667,14.9482,13.642,4.37206666667,6.44586666667
396.76,11.4618,5.6092,5.0794,6.80513333333,9.33086666667,6.3402,9.57446666667,14.9891333333,13.64,4.34306666667,6.4426
397.12,11.4708,5.61733333333,5.08613333333,6.81033333333,9.33799999999,6.33066666667,9.60486666667,14.9700666667,13.6425333333,4.3474,6.48406666667
397.48,11.4926666667,5.5892,5.07653333333,6.80726666667,9.30506666667,6.30813333333,9.60173333333,14.9857333333,13.6638666667,4.34186666667,6.48206666667
397.84,11.513,5.61093333333,5.08733333333,6.8322,9.33019999999,6.33446666667,9.58693333333,15.0295333333,13.6676666667,4.36,6.48956666667
398.20,11.5074666667,5.6028,5.04506666667,6.8232,9.32739999999,6.28886666667,9.60039999999,15.0364666667,13.6483333333,4.3366,6.45783333333
398.56,11.5032666667,5.57273333333,5.00613333333,6.80786666667,9.28406666667,6.25613333333,9.59246666667,15.0128666667,13.6206,4.32493333333,6.43666666667
398.92,11.5206,5.59266666667,5.00113333333,6.79246666667,9.30660000001,6.2872,9.60753333333,15.0224,13.6234,4.32793333333,6.463
399.28,11.5212666666,5.59653333334,4.96013333333,6.76833333333,9.28440000001,6.2804,9.59006666667,15.0102666667,13.59,4.3052,6.46583333333
399.64,11.5488,5.61673333333,4.9858,6.78006666667,9.30873333333,6.30946666667,9.6342,15.0076,13.6070666667,4.33773333333,6.4984
400.00,11.613,5.64846666667,5.00346666667,6.8138,9.35213333333,6.3374,9.66373333333,15.0151333333,13.6192,4.35273333333,6.53493333333
400.36,11.5606,5.59713333333,4.946,6.7544,9.30780000001,6.28126666667,9.63666666666,14.9834666667,13.6004666667,4.26906666667,6.43946666667
400.72,11.6334,5.6406,4.9928,6.76013333333,9.36133333333,6.30986666667,9.67593333334,14.9955333333,13.6112,4.28233333333,6.4605
401.08,11.6126,5.60566666667,4.9726,6.7426,9.32826666667,6.29513333333,9.63933333333,15.0133333333,13.6027333333,4.26593333333,6.42106666667
401.44,11.5758,5.59466666667,4.96313333333,6.7598,9.326,6.30526666667,9.63319999999,14.9772,13.5695333333,4.2674,6.402
401.80,11.5978,5.59126666666,4.97753333333,6.77766666667,9.35026666668,6.30773333333,9.64206666666,14.9822,13.5853333333,4.2758,6.42656666667
402.16,11.5952,5.53873333333,4.94646666667,6.74113333333,9.31373333334,6.25446666667,9.61633333333,14.9818666667,13.5689333333,4.24046666667,6.39323333334
402.52,11.5996666667,5.5316,4.9232,6.739,9.32013333333,6.2418,9.61026666667,15.0268,13.5811333333,4.21453333333,6.3841
402.88,11.5712666667,5.51666666667,4.92133333333,6.72806666667,9.30526666667,6.22073333333,9.60113333334,14.9979333333,13.5611333333,4.22406666667,6.38216666667
403.24,11.6245333333,5.53686666667,4.95153333333,6.77473333333,9.35106666665,6.24993333333,9.65733333334,15.0718666667,13.6332666667,4.2664,6.3837
403.60,11.628,5.53493333333,4.96626666667,6.78366666667,9.35026666665,6.22353333333,9.66273333333,15.0938666666,13.6433333333,4.2614,6.38473333333
403.95,11.6064,5.54213333333,4.96746666667,6.7964,9.34926666666,6.2196,9.67373333333,15.1469333333,13.6738,4.26766666667,6.37686666667
404.31,11.6622666667,5.57693333333,5.021,6.85886666667,9.37846666667,6.266,9.7224,15.2090666667,13.7211333333,4.3236,6.41903333333
404.67,11.6593333333,5.5986,5.01446666667,6.88533333333,9.36680000001,6.3018,9.73413333333,15.2358,13.7694666667,4.3496,6.44043333333
405.03,11.6630666667,5.60873333333,5.0078,6.8884,9.36800000001,6.2842,9.7588,15.2360666667,13.7821333333,4.3184,6.43536666667
405.39,11.6784,5.62973333333,4.98753333333,6.87013333334,9.36473333333,6.26546666667,9.76706666665,15.2743333333,13.7941333333,4.30513333334,6.44046666667
405.75,11.6602666667,5.60086666667,4.95066666667,6.8324,9.32053333334,6.24333333333,9.75226666667,15.2523333333,13.7694,4.28186666667,6.39136666667
406.11,11.7062,5.65113333334,5.00533333333,6.87446666667,9.38006666667,6.30006666667,9.80359999999,15.2926,13.8323333333,4.353,6.43746666667
406.47,11.7281333333,5.65986666667,5.0184,6.8886,9.395,6.30986666666,9.82646666666,15.2957333334,13.8536,4.36646666667,6.43676666667
406.83,11.7781333333,5.6904,5.0556,6.92553333333,9.43313333333,6.34106666667,9.86506666667,15.3506666667,13.8848,4.40593333333,6.4457
407.19,11.7292666667,5.65386666667,5.02826666667,6.87886666667,9.39553333335,6.2872,9.8366,15.3392,13.8310666667,4.3532,6.4058
407.55,11.698,5.62526666667,4.9996,6.85233333333,9.37733333333,6.2538,9.81833333334,15.3047333333,13.8016,4.31853333333,6.38086666667
407.90,11.7075333333,5.63653333333,5.00086666667,6.82873333333,9.35080000001,6.2424,9.80553333333,15.2778,13.7855333333,4.31606666667,6.3869
408.26,11.7175333333,5.657,4.9864,6.8438,9.37873333333,6.24126666667,9.81853333335,15.2812666667,13.7873333333,4.32026666667,6.4025
408.62,11.6983333333,5.60533333334,4.95373333333,6.815,9.3716,6.1774,9.79440000001,15.2569333333,13.7285333333,4.27026666667,6.35476666667
408.98,11.6990666667,5.59486666667,4.956,6.80953333333,9.3682,6.17146666667,9.80166666667,15.2674666666,13.7254,4.27413333333,6.35753333333
409.34,11.7098666666,5.5596,4.97306666667,6.8124,9.37546666667,6.156,9.79520000001,15.2513333333,13.7170666667,4.26206666667,6.34763333333
409.70,11.6985333333,5.54986666667,4.98233333333,6.8138,9.37359999999,6.12333333333,9.78526666667,15.2537333333,13.6991333333,4.22706666667,6.34413333333
410.06,11.6680666667,5.54326666667,4.97413333333,6.80326666667,9.35266666667,6.099,9.76079999999,15.2208,13.6529333333,4.18413333333,6.326
410.42,11.6524666667,5.533,4.99093333333,6.82073333333,9.36079999999,6.12393333333,9.75346666667,15.2449333333,13.6486,4.18686666667,6.33526666667
410.77,11.6567333333,5.5352,4.98226666667,6.80593333333,9.35333333333,6.09833333333,9.76653333334,15.2476,13.6708,4.14926666667,6.33536666667
411.13,11.6831333333,5.56766666667,4.99933333334,6.83013333333,9.34239999999,6.122,9.78613333333,15.2506,13.7012,4.16553333333,6.3567
411.49,11.6981333333,5.56973333333,5.00453333333,6.8364,9.35573333334,6.12253333333,9.79066666668,15.268,13.7234,4.16746666667,6.36166666667
411.85,11.6964,5.56873333333,5.0184,6.85893333333,9.36213333333,6.12086666667,9.80046666667,15.2792666667,13.7282,4.16473333333,6.35446666667
412.21,11.7112666667,5.56733333333,5.04306666667,6.85493333333,9.36273333334,6.1246,9.80486666666,15.3146,13.7534666667,4.1712,6.35543333334
412.57,11.7310666667,5.59146666667,5.0554,6.86233333333,9.3664,6.1282,9.84100000001,15.3375333333,13.7775333333,4.1896,6.37293333333
412.92,11.7627333333,5.61913333333,5.09053333333,6.8822,9.4054,6.15886666667,9.86326666668,15.3805333333,13.8227333333,4.2174,6.39873333333
413.28,11.7532,5.63646666667,5.074,6.88726666667,9.40739999999,6.17313333333,9.87240000001,15.4057333333,13.8456666667,4.2192,6.4012
