wavelength,Back_TanPalf,Belly_TanPalf,Breast_TanPalf,Crissum_TanPalf,Crown_TanPalf,DorTail_TanPalf,Patch10_TanPalf,Patch11_TanPalf,Patch12_TanPalf,Rump_TanPalf,Throat_TanPalf,WingTip_TanPalf
342.70,7.80566666667,32.9816296296,15.3334444445,21.7472222222,15.8701111111,5.12366666667,22.1648888889,3.06,25.8677222222,21.06,29.679,5.243
343.06,7.885,33.165117284,15.4416666667,21.8744444445,15.894,5.19144444444,22.1873333333,3.11966666667,26.0221111111,21.0264444444,29.768,5.36555555556
343.43,8.01877777778,33.372845679,15.6053333333,22.113,16.0247777778,5.26233333333,22.2886666667,3.15877777778,26.1021111111,21.1544444445,29.8728888889,5.57922222222
343.79,7.90022222222,33.5757283951,15.5563333333,22.2244444444,15.9381111111,5.13866666667,22.4004444444,2.92877777778,26.2623888889,21.1977777778,29.9422222222,5.442
344.16,8.026,33.8039876543,15.6705555555,22.3502222222,16.0375555556,5.27233333333,22.5472222222,2.94455555556,26.5550555555,21.3434444444,30.1916666667,5.564
344.52,8.20733333333,34.036308642,15.9052222222,22.5243333333,16.1518888889,5.33066666667,22.6865555555,3.24277777778,26.6116111111,21.5357777778,30.2674444444,5.80722222222
344.89,8.26388888889,34.0318950617,15.9666666667,22.4593333333,16.0414444445,5.41677777778,22.6496666667,3.35588888889,26.6166666667,21.5697777778,30.3098888889,5.81611111111
345.25,8.49855555556,34.2585864198,16.2058888889,22.7121111111,16.2881111111,5.59877777778,22.8667777778,3.63277777778,26.8036666667,21.7865555556,30.534,5.96633333333
345.62,8.72111111111,34.4320987654,16.3587777778,22.8757777778,16.4854444444,5.83188888889,22.9985555556,3.89322222222,26.9393333333,21.9112222222,30.6443333333,6.20411111111
345.99,8.96644444445,34.8382098765,16.6421111111,23.1686666667,16.8034444444,6.10733333333,23.2768888889,4.13411111111,27.2505,22.1633333333,30.9684444444,6.38888888889
346.35,9.072,35.0066790123,16.8192222222,23.3225555556,16.9157777778,6.12155555556,23.3461111111,4.24766666667,27.4667777778,22.3405555556,31.1563333333,6.47766666667
346.72,9.00544444444,34.9885864197,16.841,23.2642222222,16.9078888889,6.11588888889,23.341,4.12066666666,27.3682222222,22.3464444444,31.0897777778,6.45655555555
347.08,9.13422222222,35.1729753086,17.0542222222,23.4357777778,17.0486666667,6.27866666667,23.5697777778,4.31144444444,27.5467777778,22.5714444445,31.2396666667,6.64177777778
347.45,9.056,35.1558888889,17.0141111111,23.4551111111,17.0817777778,6.25055555556,23.5246666667,4.32866666667,27.5672222222,22.5995555556,31.4114444444,6.44911111111
347.81,9.16,35.2470185185,17.1817777778,23.476,17.176,6.284,23.5714444444,4.44844444445,27.5795555556,22.6405555556,31.4978888889,6.40777777778
348.18,9.01233333333,35.1211481481,17.1181111111,23.3643333333,17.128,6.10666666667,23.4184444444,4.37333333333,27.4111111111,22.444,31.3843333333,6.13455555556
348.54,9.00733333333,35.1178209877,17.1561111111,23.4334444445,17.1581111111,6.149,23.3811111111,4.33555555556,27.5806111111,22.3783333333,31.4996666667,6.05888888889
348.91,9.23533333333,35.5083333333,17.5796666667,23.754,17.4823333333,6.41888888889,23.6144444445,4.53866666666,27.8983888889,22.6742222222,31.742,6.24155555555
349.27,8.90511111111,35.2360493827,17.3152222222,23.3541111111,17.2734444444,6.10466666667,23.3778888889,4.13722222222,27.6235,22.3793333333,31.4595555556,6.017
349.64,8.82144444444,35.2779753086,17.3761111111,23.2697777778,17.2213333333,6.01455555556,23.4267777778,4.09244444444,27.6772777778,22.4587777778,31.5604444445,5.971
350.00,8.92333333333,35.3203765432,17.4311111111,23.2114444444,17.1601111111,5.972,23.3458888889,4.08277777778,27.5899444444,22.3803333333,31.5826666667,6.01944444445
350.37,9.0988888889,35.5188148148,17.4307777778,23.2135555556,17.2578888889,6.03844444444,23.4771111111,4.07544444445,27.5250555556,22.4207777778,31.6966666667,6.08166666667
