wavelength,Back_TanArgm,Belly_TanArgm,Breast_TanArgm,Crissum_TanArgm,Crown_TanArgm,DorTail_TanArgm,Patch10_TanArgm,Patch11_TanArgm,Rump_TanArgm,Throat_TanArgm,WingTip_TanArgm
354.01,7.72133333333,3.31166666667,2.93966666666,3.76516666667,2.667,3.71466666666,2.8795,5.23783333334,7.8325,8.04266666666,3.43233333333
354.38,7.6355,3.096,2.76033333333,3.592,2.49016666666,3.518,2.75783333333,5.1405,7.657,8.0205,3.23116666667
354.74,7.5915,3.05133333334,2.76816666666,3.56966666667,2.45066666667,3.40783333333,2.77266666667,5.1385,7.63366666667,8.00783333334,3.21733333333
355.11,7.74083333333,3.10041666666,2.8745,3.69083333334,2.455,3.54316666666,2.89983333333,5.332,7.79166666666,8.12366666667,3.37483333333
355.47,7.80933333333,3.14358333334,2.91166666666,3.76083333333,2.54483333333,3.6385,2.9275,5.3955,7.84983333334,8.23033333334,3.4595
355.83,7.637,2.93541666667,2.70983333334,3.61633333333,2.419,3.4675,2.73683333334,5.25566666667,7.75016666666,8.13016666667,3.32316666667
356.20,7.579,3.00866666666,2.695,3.50716666667,2.43866666667,3.56133333333,2.7165,5.24416666667,7.73733333334,8.16516666667,3.28333333333
356.56,7.67816666666,3.14983333334,2.84683333333,3.594,2.63116666666,3.7195,2.82533333334,5.3565,7.8875,8.3695,3.45716666667
356.93,7.71283333334,3.29458333333,2.9485,3.72866666667,2.7475,3.79366666667,2.89166666667,5.44883333334,7.943,8.5205,3.5885
357.29,7.7735,3.43941666667,3.02733333333,3.8805,2.87416666667,3.85966666667,3.01266666666,5.59766666666,8.009,8.59783333334,3.769
357.66,7.671,3.37966666666,2.88383333333,3.78733333333,2.75683333333,3.70116666667,2.8225,5.49966666667,7.845,8.50033333333,3.68683333334
358.02,7.69416666666,3.32225,2.856,3.72366666667,2.777,3.67916666667,2.82183333334,5.50766666667,7.79733333333,8.48516666667,3.7015
358.38,7.745,3.41775,2.89983333333,3.76583333334,2.86616666666,3.77383333334,2.896,5.535,7.85483333333,8.56283333333,3.78966666667
358.75,7.77866666667,3.45375,2.908,3.82183333334,2.8805,3.85516666666,2.902,5.57116666667,7.85683333334,8.63566666666,3.8005
359.11,7.75533333333,3.471,2.89183333334,3.7575,2.92466666666,3.815,2.86333333333,5.52216666667,7.8075,8.66466666666,3.73583333333
359.48,7.73383333333,3.47383333333,2.85633333333,3.77,2.87866666667,3.78716666666,2.8225,5.53616666667,7.805,8.65166666666,3.71016666666
359.84,7.88783333333,3.65166666666,2.9645,3.98483333333,2.98266666666,3.91533333333,2.94266666667,5.654,7.90066666667,8.84816666666,3.86666666667
360.20,7.9665,3.69475,3.0085,4.13616666666,2.99233333333,3.94983333333,2.99416666666,5.72016666667,8.02516666666,8.9735,3.88016666667
360.57,7.88566666667,3.63708333334,2.90366666666,4.13166666666,2.89166666667,3.89266666666,2.93166666667,5.67783333333,8.02083333334,8.98016666666,3.76966666667
360.93,7.90883333333,3.62108333334,2.86233333333,4.1245,2.89466666667,3.89583333334,2.974,5.69583333333,8.05916666667,9.04533333333,3.74033333334
361.29,7.93533333334,3.64816666667,2.88466666666,4.07783333334,2.8795,3.934,2.96566666667,5.70783333333,8.0725,9.17466666667,3.68383333334
361.66,7.95966666667,3.64441666667,2.9045,4.0465,2.8395,3.94416666667,3.002,5.67416666667,8.07833333333,9.28333333331,3.63383333333
362.02,8.00016666667,3.72133333334,2.93133333333,4.03616666667,2.854,4.01516666666,3.01633333333,5.6775,8.11883333333,9.43583333331,3.67
362.39,8.065,3.77475,3.0305,4.06183333333,2.95583333333,4.06366666667,3.05133333334,5.789,8.21166666666,9.56450000002,3.7135
362.75,8.12966666667,3.84525,3.09216666667,4.03933333333,2.98566666666,4.08383333333,3.07,5.817,8.2425,9.64316666665,3.72883333333
363.11,8.13966666667,3.87458333333,3.0945,4.05916666667,2.96366666667,4.11833333334,3.096,5.8635,8.272,9.73783333331,3.7885
363.48,8.1285,3.79233333333,3.01,3.998,2.908,4.05766666667,3.07816666667,5.77566666666,8.2385,9.80116666665,3.6885
363.84,8.0935,3.64141666667,2.97633333333,3.88933333333,2.84133333334,3.99333333334,3.067,5.7435,8.23366666667,9.81566666666,3.58766666667
364.20,8.221,3.664,3.05533333333,3.97383333333,2.91633333333,4.00733333333,3.15083333333,5.8495,8.26633333333,9.9675,3.711
364.57,8.27816666666,3.67375,3.14633333333,3.97516666666,3.02266666667,4.00583333333,3.211,5.9025,8.25433333333,10.0188333334,3.77816666667
364.93,8.2195,3.59308333334,3.10616666667,3.90583333333,2.94616666667,3.911,3.11983333334,5.8765,8.20933333333,9.99750000002,3.7075
365.29,8.2015,3.50925,3.062,3.8865,2.90883333334,3.84133333333,3.10216666667,5.87666666667,8.19116666666,9.97933333333,3.69483333333
365.66,8.23683333333,3.53716666666,3.11783333333,3.985,2.99133333333,3.88833333333,3.19333333334,6.009,8.29116666666,10.052,3.78833333334
366.02,8.25016666667,3.50016666667,3.1325,4.0625,2.99816666666,3.806,3.2155,6.104,8.33133333333,10.1008333333,3.74233333333
366.38,8.311,3.529,3.16933333334,4.13333333333,2.967,3.81783333333,3.226,6.131,8.3255,10.1243333333,3.749
366.75,8.2345,3.44233333334,3.11216666667,4.1055,2.9325,3.698,3.20466666667,6.1015,8.31983333333,10.109,3.68733333333
367.11,8.15266666667,3.358,3.035,4.0225,2.84683333333,3.6075,3.12966666666,6.0035,8.23316666666,10.0298333334,3.5645
367.47,8.053,3.35558333333,3.01883333333,3.912,2.8135,3.57616666667,3.07983333334,6.004,8.1315,9.99466666665,3.553
367.84,8.11383333334,3.463,3.01866666667,3.93583333334,2.84133333333,3.592,3.0995,6.08233333334,8.1605,10.0773333333,3.59016666667
368.20,8.01533333333,3.42691666666,2.92516666667,3.824,2.80633333333,3.525,3.01,5.97283333334,8.14316666666,9.99850000001,3.4655
368.56,7.90883333334,3.358,2.83016666666,3.7575,2.664,3.45733333333,2.90633333334,5.93866666667,8.10583333333,9.99933333332,3.32883333333
368.93,7.93483333333,3.41025,2.87083333333,3.72183333333,2.66466666667,3.4905,2.98466666667,5.94216666666,8.121,10.065,3.3585
369.29,8.01916666667,3.45666666666,2.92633333334,3.75283333334,2.723,3.51883333334,3.02533333334,5.979,8.20283333334,10.2071666667,3.36566666666
369.65,8.08983333334,3.47591666666,3.0315,3.799,2.8095,3.63783333334,3.058,6.06633333333,8.32616666666,10.3248333333,3.44116666667
370.01,8.0045,3.40158333334,2.937,3.735,2.75066666667,3.64416666666,2.98866666666,6.011,8.3085,10.334,3.43466666667
370.38,7.84866666667,3.28425,2.77066666667,3.6485,2.6245,3.534,2.89066666667,5.90816666667,8.26633333333,10.3303333333,3.35416666666
370.74,7.8735,3.32325,2.775,3.69733333333,2.67916666667,3.588,2.92283333333,5.964,8.31233333334,10.4415,3.3565
371.10,7.89283333334,3.32408333334,2.77833333333,3.72166666667,2.72466666667,3.62,2.89933333333,5.947,8.35216666667,10.5741666666,3.38133333334
371.46,7.99833333333,3.38283333334,2.8425,3.77166666667,2.78733333333,3.67033333333,2.95066666666,6.00083333333,8.39683333333,10.7961666667,3.42116666667
371.83,8.0405,3.42308333334,2.87833333334,3.763,2.832,3.7495,2.97566666667,6.01966666667,8.4675,10.9135,3.46066666667
372.19,8.00083333334,3.35008333333,2.85566666667,3.67816666667,2.73183333333,3.707,2.9065,5.971,8.413,10.9705,3.412
372.55,8.06433333333,3.27225,2.85666666667,3.669,2.68916666666,3.68266666666,2.90083333334,5.96716666666,8.41283333333,11.0698333333,3.42366666667
372.92,8.02583333334,3.14791666667,2.74516666666,3.5645,2.55566666667,3.59983333333,2.77866666666,5.92266666667,8.32483333333,11.0648333333,3.31766666667
373.28,7.98883333334,3.08908333334,2.68366666667,3.49066666667,2.45266666666,3.55466666666,2.7175,5.93133333334,8.28466666667,11.0425,3.26966666667
373.64,7.98133333333,3.064,2.59583333333,3.44466666667,2.35433333334,3.465,2.66333333333,5.887,8.28016666667,11.1206666666,3.2015
374.00,8.0195,3.09308333333,2.63233333333,3.48516666667,2.399,3.46683333333,2.7045,5.9295,8.32166666666,11.261,3.19116666666
374.37,8.14333333334,3.157,2.7215,3.536,2.49783333333,3.53083333333,2.83,6.04883333333,8.41166666667,11.4355,3.26733333334
374.73,8.15983333333,3.04566666667,2.67283333334,3.48316666667,2.3925,3.4665,2.7625,6.00833333333,8.424,11.4968333334,3.24733333334
375.09,8.15966666667,2.99516666666,2.629,3.43166666666,2.3195,3.38116666667,2.77833333333,6.081,8.43816666667,11.5308333333,3.20916666667
375.45,8.17616666667,2.95191666667,2.60933333333,3.485,2.2995,3.34933333333,2.78183333334,6.1505,8.54033333333,11.5578333334,3.259
375.81,8.1175,2.91683333334,2.5995,3.495,2.28216666666,3.293,2.732,6.1625,8.53,11.6,3.21533333333
376.18,8.0965,2.86825,2.51533333333,3.42283333333,2.2855,3.23966666667,2.70766666667,6.162,8.5065,11.639,3.16716666667
376.54,8.1575,2.96825,2.5455,3.45316666667,2.36166666667,3.3055,2.75366666667,6.22066666667,8.57583333333,11.7613333333,3.27966666667
376.90,8.18683333333,3.05191666666,2.63983333333,3.56416666666,2.48166666667,3.3805,2.86666666667,6.3175,8.67666666667,11.9305,3.38816666666
377.26,8.121,2.99466666667,2.58916666667,3.54266666667,2.40966666667,3.33066666666,2.81716666667,6.24066666667,8.61066666667,11.9545,3.36133333333
377.63,8.03416666667,2.89775,2.47733333333,3.45816666667,2.35766666666,3.2035,2.7305,6.19016666667,8.51316666667,11.9395,3.2995
377.99,8.08316666667,2.94575,2.5045,3.45616666667,2.3575,3.22466666667,2.74633333333,6.217,8.56016666667,11.9675,3.37983333333
378.35,8.033,2.84991666666,2.43933333333,3.3585,2.2695,3.11183333333,2.625,6.0945,8.43966666666,11.9236666667,3.28116666667
378.71,8.054,2.87366666667,2.45983333333,3.3285,2.3195,3.13733333333,2.6335,6.17433333333,8.467,12.0263333333,3.32583333333
379.07,8.11666666667,2.92225,2.49016666666,3.40083333334,2.41133333333,3.2065,2.65066666666,6.23583333333,8.51633333333,12.1228333334,3.39533333333
379.44,8.1795,3.0095,2.5955,3.46683333333,2.49066666667,3.29183333333,2.69616666667,6.28733333334,8.58216666666,12.253,3.4275
379.80,8.24166666667,3.03458333334,2.62966666666,3.47416666666,2.49183333333,3.3235,2.72033333333,6.30983333333,8.57833333333,12.319,3.46566666667
380.16,8.3415,3.10716666666,2.76983333333,3.6095,2.55216666667,3.3915,2.79633333334,6.39466666666,8.651,12.4605,3.558
380.52,8.38016666667,3.13866666667,2.836,3.664,2.62233333333,3.412,2.82633333334,6.48616666667,8.74483333333,12.6091666667,3.57683333333
380.88,8.48933333333,3.13908333333,2.84633333334,3.67216666667,2.635,3.425,2.79666666666,6.549,8.79616666667,12.7293333333,3.54383333333
381.24,8.597,3.18866666667,2.92433333333,3.7375,2.76766666666,3.50683333333,2.87066666667,6.63833333333,8.88283333334,12.8948333334,3.57666666666
381.61,8.6785,3.21816666666,3.01683333333,3.77916666666,2.80183333333,3.6185,2.9255,6.66766666667,8.95616666667,13.0753333333,3.60866666667
381.97,8.66566666667,3.10091666666,2.97216666667,3.70266666666,2.74283333334,3.5505,2.86416666667,6.62083333333,8.904,13.177,3.526
382.33,8.65666666667,3.12283333334,2.96733333333,3.70166666666,2.74683333334,3.58883333333,2.8505,6.68083333333,9.011,13.3076666667,3.52766666666
382.69,8.72483333333,3.15266666667,2.99233333333,3.7155,2.7485,3.6275,2.87983333333,6.7365,9.04216666667,13.4308333333,3.51483333333
383.05,8.71033333334,3.10025,2.9545,3.6415,2.65083333333,3.58833333334,2.82533333334,6.7485,9.05666666667,13.5031666666,3.44766666667
383.41,8.776,3.081,2.9095,3.58633333334,2.6595,3.59016666667,2.83433333333,6.77083333334,9.112,13.6281666667,3.42683333333
383.77,8.77133333334,3.05558333333,2.8355,3.52883333333,2.63,3.54816666666,2.81033333334,6.74916666666,9.1045,13.7188333333,3.40416666667
384.14,8.79083333333,3.07391666667,2.81066666667,3.51716666667,2.65183333333,3.58683333333,2.82183333333,6.817,9.17566666667,13.8421666667,3.43516666667
384.50,8.72016666667,3.00766666667,2.70333333334,3.45133333334,2.55316666666,3.50266666667,2.77816666667,6.7865,9.1435,13.8311666667,3.34483333333
384.86,8.7235,2.99066666666,2.7095,3.4075,2.53883333333,3.46883333333,2.77816666667,6.7765,9.13483333333,13.944,3.36033333334
385.22,8.74833333334,2.97641666667,2.68616666666,3.37866666667,2.46416666667,3.4225,2.738,6.82866666666,9.18366666667,14.0043333333,3.349
385.58,8.83016666667,3.0355,2.69116666667,3.37866666667,2.50633333334,3.40433333333,2.7395,6.94183333333,9.25633333334,14.0795,3.38316666666
385.94,8.975,3.11966666667,2.74233333333,3.45183333333,2.6,3.46,2.81883333334,7.097,9.4165,14.2036666666,3.44
386.30,9.09933333334,3.17816666667,2.80116666666,3.514,2.62533333333,3.483,2.875,7.22683333333,9.47183333333,14.347,3.49316666667
386.66,9.10166666667,3.18941666667,2.746,3.5265,2.6135,3.43733333333,2.85783333333,7.25166666667,9.49383333334,14.3835,3.48066666666
387.03,9.15716666666,3.24041666666,2.78683333334,3.55216666667,2.68566666667,3.4365,2.88533333333,7.31633333333,9.56583333334,14.5001666667,3.502
387.39,9.174,3.21091666666,2.77583333334,3.55766666666,2.6425,3.38933333334,2.8505,7.35283333333,9.57266666667,14.5811666667,3.48666666666
387.75,9.27016666666,3.23,2.83683333333,3.6165,2.675,3.41416666667,2.89533333333,7.47766666666,9.70133333333,14.7966666667,3.50983333334
388.11,9.32116666667,3.2525,2.88466666666,3.64866666667,2.68283333334,3.42916666667,2.88683333333,7.55133333333,9.747,14.8766666666,3.48833333333
388.47,9.5415,3.35291666667,3.03266666667,3.74066666666,2.7935,3.57833333333,2.99516666666,7.7,9.90333333334,15.07,3.58716666666
388.83,9.56316666667,3.391,3.02216666667,3.7815,2.79483333334,3.58433333333,2.97566666667,7.7865,10.007,15.1113333334,3.60216666667
389.19,9.65933333333,3.41433333333,3.046,3.8,2.80233333334,3.57616666666,2.97666666667,7.86033333333,10.106,15.2268333334,3.6035
389.55,9.79883333331,3.47541666666,3.13866666667,3.89916666667,2.81266666667,3.65016666667,3.05116666666,7.9715,10.2318333333,15.4493333334,3.7085
389.91,9.80233333333,3.47308333334,3.14166666666,3.87316666666,2.75966666666,3.6375,3.0305,8.00566666667,10.2543333333,15.5421666667,3.68783333333
390.27,9.85183333333,3.47916666666,3.14966666667,3.88566666667,2.786,3.67366666666,3.0675,8.0555,10.3461666666,15.641,3.661
390.63,9.944,3.503,3.19216666667,3.91,2.80533333333,3.71233333334,3.10183333334,8.12066666667,10.4768333333,15.7856666667,3.67166666667
391.00,10.0076666667,3.4355,3.174,3.90333333333,2.7915,3.722,3.07883333333,8.137,10.5326666666,15.9211666667,3.65116666667
391.36,10.0606666667,3.46516666667,3.183,3.888,2.77183333334,3.73916666666,3.05516666667,8.2055,10.6106666666,16.0123333333,3.6625
391.72,10.1483333333,3.49983333333,3.21966666667,3.9085,2.77516666667,3.78966666667,3.069,8.26833333334,10.7203333333,16.0855,3.68583333334
392.08,10.1881666667,3.48391666666,3.1585,3.86183333334,2.73933333333,3.75016666667,3.03333333334,8.30433333334,10.8055,16.1773333333,3.67616666666
392.44,10.188,3.394,3.07383333334,3.76383333334,2.641,3.65566666666,2.92083333334,8.2905,10.8088333333,16.2096666667,3.56983333333
392.80,10.2816666667,3.37691666667,3.06866666666,3.74566666667,2.66666666666,3.6435,2.94416666666,8.3355,10.8571666667,16.3048333334,3.54416666667
393.16,10.36,3.41175,3.084,3.7905,2.71783333334,3.70666666667,2.96233333334,8.40183333334,10.9366666666,16.4361666667,3.57733333333
393.52,10.366,3.37866666667,3.03333333334,3.73916666667,2.68766666666,3.656,2.91683333333,8.44233333334,10.9753333333,16.4708333334,3.5025
393.88,10.4168333334,3.38608333333,2.987,3.77366666667,2.662,3.63283333334,2.91816666667,8.5095,11.074,16.5621666667,3.51316666666
394.24,10.4861666666,3.34558333334,2.94366666666,3.745,2.63683333333,3.61116666667,2.883,8.5635,11.1456666667,16.6458333333,3.508
394.60,10.5205,3.30466666666,2.93566666666,3.72866666667,2.632,3.603,2.88233333334,8.64,11.2228333333,16.7158333333,3.50183333334
394.96,10.6168333333,3.37508333333,2.96833333333,3.78083333333,2.64633333333,3.605,2.94216666666,8.77066666667,11.3053333333,16.8231666667,3.532
395.32,10.688,3.37933333333,2.99116666667,3.79266666667,2.65883333333,3.58333333334,2.99216666666,8.842,11.3765,16.9326666667,3.52316666666
395.68,10.733,3.29766666667,2.9305,3.74616666666,2.63933333334,3.55416666667,2.946,8.8785,11.4126666667,16.9835,3.48916666667
396.04,10.817,3.2715,2.934,3.747,2.64366666667,3.55616666666,2.94083333333,8.91333333334,11.4403333334,17.0731666666,3.47
396.40,10.9236666666,3.29408333334,2.9395,3.78433333333,2.704,3.593,2.97833333333,8.993,11.5396666667,17.1621666667,3.5185
396.76,10.9946666667,3.22975,2.884,3.74366666666,2.647,3.55766666666,2.93583333334,9.0685,11.6151666666,17.218,3.47733333333
397.12,11.0276666666,3.14583333334,2.84466666666,3.6695,2.605,3.499,2.92116666667,9.14933333333,11.6983333333,17.2838333333,3.43783333333
397.48,11.1165,3.11941666666,2.79616666667,3.66216666667,2.59883333333,3.483,2.91633333334,9.2,11.773,17.309,3.39116666666
397.84,11.2786666667,3.10041666666,2.8315,3.647,2.64833333334,3.50083333333,2.916,9.365,11.9186666667,17.4428333333,3.38916666666
398.20,11.3436666667,3.06666666667,2.82616666666,3.6175,2.61833333334,3.461,2.88233333333,9.42166666667,11.9745,17.5191666667,3.38233333333
398.56,11.4601666667,3.0565,2.806,3.57366666666,2.59366666667,3.4245,2.841,9.449,12.0176666667,17.6105,3.34966666667
398.92,11.5388333333,3.05466666666,2.826,3.532,2.575,3.4185,2.826,9.52716666666,12.136,17.6713333333,3.34833333333
399.28,11.6296666667,3.00525,2.77583333334,3.492,2.5355,3.42216666667,2.77783333333,9.63033333333,12.2503333333,17.7313333334,3.32683333333
399.64,11.7581666666,3.07058333333,2.79133333334,3.52316666666,2.5595,3.44016666667,2.793,9.7575,12.3716666667,17.8163333333,3.3115
400.00,11.8781666667,3.05608333333,2.80083333334,3.52083333334,2.56,3.44983333333,2.81466666666,9.89433333334,12.5281666667,17.9036666667,3.33516666667
400.36,11.9951666667,3.08791666667,2.8275,3.524,2.532,3.43633333333,2.856,10.0751666666,12.6871666667,18.0776666667,3.34216666667
400.72,12.1845,3.1765,2.90283333333,3.57116666666,2.56433333333,3.50166666666,2.9155,10.2661666667,12.885,18.2921666666,3.42533333333
401.08,12.2661666667,3.18466666667,2.87716666666,3.56883333334,2.5225,3.47933333333,2.86266666667,10.3438333333,12.945,18.3766666667,3.41333333334
401.44,12.3561666667,3.17416666666,2.86166666667,3.52,2.46516666667,3.441,2.81316666667,10.4403333333,13.0773333334,18.4801666666,3.40533333334
401.80,12.447,3.20875,2.86883333333,3.53883333333,2.4815,3.4545,2.82733333333,10.4946666667,13.1733333333,18.6261666667,3.45233333333
402.16,12.616,3.29691666667,2.8955,3.57933333333,2.52333333333,3.5025,2.86583333333,10.6946666667,13.3831666667,18.7946666667,3.4875
402.52,12.8176666667,3.37108333334,2.96133333333,3.66816666667,2.591,3.546,2.93766666666,10.942,13.6188333334,18.9885,3.54233333334
402.88,13.037,3.42833333333,3.00566666667,3.74183333333,2.657,3.60583333334,3.00066666666,11.1135,13.8131666666,19.164,3.61083333334
403.24,13.2018333333,3.45816666666,3.06133333333,3.7965,2.7155,3.61816666667,3.06833333333,11.2383333333,13.9545,19.299,3.63983333333
403.60,13.3253333334,3.45358333333,3.087,3.79416666667,2.7205,3.59733333334,3.06566666667,11.3368333334,14.0963333333,19.4328333334,3.65333333333
403.95,13.5298333333,3.51733333333,3.103,3.8425,2.749,3.60883333334,3.112,11.5138333333,14.2875,19.5686666667,3.66983333334
404.31,13.5485,3.476,3.068,3.82716666666,2.72533333334,3.57716666666,3.06133333333,11.5766666667,14.3318333334,19.5811666666,3.63383333333
404.67,13.6468333333,3.46733333333,3.06916666666,3.8755,2.75516666667,3.57816666667,3.08033333334,11.6926666667,14.4413333334,19.6496666666,3.59333333333
405.03,13.8406666666,3.50666666667,3.122,3.933,2.83216666666,3.60733333334,3.17933333334,11.8498333334,14.6323333334,19.7798333333,3.64416666666
405.39,14.0146666667,3.53683333334,3.19133333333,3.99516666667,2.93366666667,3.68966666667,3.25083333333,12.0086666667,14.823,19.9356666667,3.6875
405.75,14.1606666667,3.53125,3.21,3.9785,2.91866666667,3.69566666667,3.24716666667,12.122,14.9331666666,19.9666666667,3.62483333333
406.11,14.2533333333,3.43808333333,3.152,3.9065,2.83633333334,3.60616666666,3.167,12.1446666667,14.9721666667,19.9855,3.5315
406.47,14.3601666667,3.38091666666,3.14683333334,3.88066666667,2.80483333333,3.57816666667,3.111,12.2378333333,15.1073333333,20.0325,3.494
406.83,14.4673333333,3.35866666667,3.11266666666,3.86833333333,2.77983333334,3.56616666667,3.075,12.3173333333,15.1875,20.134,3.44
407.19,14.6306666667,3.34058333334,3.07316666667,3.8475,2.764,3.55016666667,3.04016666667,12.4845,15.3713333333,20.2405,3.42533333333
407.55,14.8156666666,3.34958333334,3.06366666667,3.8475,2.7575,3.52333333334,3.04266666667,12.7006666667,15.5521666666,20.3496666667,3.43433333333
407.90,14.929,3.34958333334,3.07016666667,3.82666666667,2.7635,3.50416666667,3.0215,12.8336666667,15.6951666666,20.467,3.43166666666
408.26,15.1901666667,3.3715,3.0955,3.85683333333,2.81766666667,3.55133333334,3.02866666666,13.0636666667,15.9291666667,20.6553333334,3.48366666667
408.62,15.434,3.41558333334,3.12733333333,3.871,2.85916666667,3.59066666667,3.042,13.2336666667,16.1528333334,20.81,3.55416666667
408.98,15.6231666667,3.44766666667,3.13366666667,3.848,2.86633333334,3.62116666667,3.03566666667,13.4301666667,16.332,20.9511666666,3.535
409.34,15.7503333333,3.39875,3.06816666667,3.81033333334,2.80033333333,3.5655,2.9925,13.5946666666,16.4236666667,21.0376666667,3.486
409.70,15.8826666667,3.3535,3.00166666667,3.78183333334,2.7645,3.532,2.92333333334,13.7253333333,16.5768333333,21.144,3.457
410.06,16.1268333333,3.43825,3.07033333333,3.86033333333,2.857,3.6235,3.01266666666,14.0091666667,16.8911666667,21.3443333334,3.52933333333
410.42,16.3483333333,3.524,3.10233333334,3.90816666667,2.9035,3.696,3.079,14.2121666666,17.0793333334,21.4993333334,3.6135
410.77,16.502,3.51108333333,3.09416666667,3.86816666667,2.89333333334,3.64866666667,3.07783333333,14.3751666667,17.2658333333,21.517,3.63633333333
411.13,16.6233333333,3.49516666666,3.0795,3.87366666667,2.86733333333,3.63766666667,3.055,14.48,17.3836666667,21.5496666667,3.63233333334
411.49,16.747,3.45833333334,3.06716666667,3.88833333334,2.85333333333,3.64633333333,3.0395,14.5596666667,17.4948333334,21.5773333333,3.6115
411.85,16.9613333334,3.44225,3.04316666667,3.87666666667,2.829,3.64616666666,3.05633333334,14.7333333334,17.6576666667,21.6771666666,3.62083333333
412.21,17.0818333333,3.41266666667,2.99566666667,3.81933333333,2.75066666666,3.59283333334,3.02166666667,14.7948333334,17.7991666666,21.7146666666,3.54766666667
412.57,17.1651666667,3.3675,2.978,3.76766666667,2.7,3.53016666667,2.99466666667,14.9023333334,17.9303333333,21.752,3.4815
412.92,17.348,3.35116666667,2.9815,3.77333333334,2.685,3.53016666667,2.98,15.0201666666,18.1145,21.8331666667,3.4785
413.28,17.5418333333,3.34808333334,2.98033333334,3.738,2.66383333333,3.514,2.95616666667,15.1456666667,18.2821666666,21.8565,3.48016666667
413.64,17.7831666666,3.379,3.013,3.77716666667,2.69533333333,3.529,3.0045,15.374,18.505,21.967,3.51916666666
414.00,17.9468333333,3.38625,2.9855,3.76233333334,2.667,3.50983333334,2.99,15.5115,18.6483333334,21.999,3.54016666666
414.36,18.067,3.33158333333,2.918,3.70183333334,2.6105,3.4435,2.94383333334,15.5836666667,18.7635,22.0343333333,3.49416666666
414.72,18.2656666666,3.296,2.90383333334,3.68966666667,2.5875,3.46416666667,2.93166666667,15.7296666667,18.9521666667,22.1225,3.46116666667
415.07,18.5208333333,3.35708333333,2.9535,3.6815,2.63133333333,3.51316666667,2.963,15.9358333334,19.2048333333,22.281,3.47083333333
415.43,18.7488333333,3.3955,2.98866666666,3.68166666667,2.64666666666,3.524,2.98533333333,16.1456666667,19.435,22.4078333333,3.5055
415.79,18.899,3.375,3.002,3.68733333334,2.643,3.53716666666,2.96883333334,16.2621666666,19.6001666666,22.4576666667,3.4845
416.15,19.1133333333,3.38533333333,3.02183333334,3.724,2.6795,3.54983333334,3.0,16.4806666667,19.8228333333,22.5493333333,3.5235
416.51,19.3475,3.38658333333,3.00216666666,3.72716666667,2.69516666667,3.577,2.989,16.684,20.0406666666,22.6065,3.52166666667
416.86,19.5393333333,3.379,3.01166666667,3.745,2.70483333333,3.56,2.98833333333,16.8468333333,20.2215,22.68,3.51116666667
417.22,19.7276666667,3.41933333334,3.05416666667,3.78283333333,2.74066666667,3.59083333333,3.04883333333,17.0213333334,20.4431666667,22.7685,3.536
417.58,19.9141666667,3.4465,3.071,3.80233333333,2.77766666667,3.61733333333,3.087,17.2028333334,20.65,22.8423333333,3.56933333333
417.94,20.1045,3.44633333333,3.0845,3.815,2.78733333333,3.63366666667,3.083,17.3495,20.8371666666,22.9045,3.5605
418.29,20.2695,3.40316666666,3.05183333333,3.78966666667,2.759,3.61566666667,3.04433333333,17.5006666667,20.9938333333,22.9403333333,3.533
418.65,20.4375,3.416,3.05716666667,3.795,2.7665,3.6025,3.03383333333,17.6598333334,21.147,22.9821666667,3.53483333333
419.01,20.5571666666,3.37583333334,3.03216666666,3.78516666666,2.75483333334,3.55666666666,3.01266666667,17.805,21.2876666667,22.974,3.51416666667
419.37,20.7178333334,3.36825,3.02633333333,3.78583333334,2.75833333333,3.55816666667,3.0135,17.9358333333,21.4411666666,22.9851666667,3.5155
419.73,20.9086666667,3.38758333333,3.03316666667,3.81,2.777,3.5685,3.0295,18.1138333334,21.647,23.0405,3.5295
420.08,21.0665,3.36591666667,3.0245,3.8035,2.76133333334,3.56133333333,3.02483333333,18.2175,21.7608333333,23.0436666666,3.5165
420.44,21.219,3.35841666667,3.0115,3.8025,2.74466666667,3.55666666666,3.01516666667,18.3328333333,21.8818333334,23.0726666667,3.52683333334
420.80,21.3446666667,3.35858333333,2.971,3.785,2.73,3.55316666667,3.01516666667,18.456,22.0081666667,23.055,3.52066666666
421.16,21.5105,3.36208333333,2.94783333333,3.77316666666,2.718,3.533,2.98783333333,18.602,22.1816666667,23.0886666666,3.507
421.51,21.655,3.34125,2.92883333334,3.73533333334,2.68783333333,3.50016666667,2.953,18.7015,22.3236666667,23.112,3.47833333333
421.87,21.8003333334,3.324,2.91683333334,3.72516666666,2.67866666667,3.47933333333,2.94816666667,18.846,22.4901666666,23.1378333333,3.47733333334
422.23,21.9796666667,3.35558333333,2.945,3.74666666666,2.70566666667,3.4935,2.98116666667,19.0043333334,22.6795,23.1806666666,3.48766666666
422.58,22.1458333333,3.34366666666,2.935,3.74766666667,2.71,3.50166666667,2.99433333333,19.1623333333,22.8776666667,23.2315,3.49483333333
422.94,22.3636666667,3.35675,2.93983333333,3.7575,2.71133333334,3.53016666667,3.01983333333,19.3198333333,23.0605,23.3093333333,3.5185
423.30,22.5461666666,3.33366666667,2.926,3.74866666667,2.7015,3.52833333333,3.0145,19.4658333333,23.23,23.3761666667,3.50416666667
423.66,22.6955,3.31591666666,2.9085,3.71116666667,2.686,3.51116666666,2.98916666667,19.5685,23.3573333333,23.4045,3.4845
