wavelength,Back_TanRuum,Belly_TanRuum,Breast_TanRuum,Crissum_TanRuum,Crown_TanRuum,DorTail_TanRuum,Patch10_TanRuum,Patch11_TanRuum,Rump_TanRuum,Throat_TanRuum,WingTip_TanRuum
376.90,6.3115,22.3168333334,15.3414166667,10.01725,5.0685,5.90583333333,5.73341666666,5.46366666666,10.7608333333,6.55433333333,7.75973214286
377.26,6.47291666667,22.508,15.49575,10.1694166667,5.27533333334,6.05825,5.89075,5.57091666667,10.9350833333,6.70433333333,7.92445238095
377.63,6.73658333334,22.8484166666,15.7729166666,10.4711666667,5.52666666667,6.32283333333,6.19891666667,5.77691666667,11.2536666667,7.03708333333,8.19041071428
377.99,6.68216666667,22.87575,15.7859166667,10.46775,5.52675,6.28675,6.18908333333,5.70466666667,11.3033333333,7.029625,8.19307738095
378.35,6.54958333333,22.8201666667,15.7358333333,10.3111666667,5.36741666667,6.14108333333,6.09766666667,5.60091666667,11.203,6.919125,8.0767797619
378.71,6.71691666667,23.01475,15.962,10.52575,5.50275,6.28175,6.24283333333,5.803,11.4243333333,7.06104166666,8.17225595238
379.07,6.85841666667,23.1101666667,16.0645833334,10.6370833333,5.61575,6.404,6.26075,5.9735,11.5375,7.22216666667,8.31261309524
379.44,6.91508333333,23.1906666667,16.15075,10.7386666667,5.63391666666,6.44958333333,6.28925,6.02358333333,11.57825,7.22679166667,8.33673809524
379.80,6.93358333333,23.2663333333,16.1300833334,10.7455,5.66683333333,6.47958333334,6.37275,6.03883333333,11.6533333333,7.23154166667,8.28192261905
380.16,7.06916666667,23.47875,16.3040833333,10.7965,5.73083333333,6.65633333333,6.51925,6.15125,11.8090833333,7.40520833333,8.42503571429
380.52,7.13591666667,23.60875,16.4335833333,10.8903333334,5.75025,6.72425,6.58875,6.22266666667,11.8895833333,7.4305,8.47079166667
380.88,7.13941666667,23.6830833333,16.4443333333,10.9263333333,5.75341666667,6.7035,6.59333333333,6.1885,11.92675,7.48316666666,8.46094642857
381.24,7.1515,23.7785833333,16.5746666666,10.9439166666,5.74858333333,6.69066666667,6.60825,6.21891666667,11.9898333333,7.445125,8.45171428571
381.61,6.921,23.5283333333,16.4436666666,10.7365833333,5.47608333333,6.3925,6.27383333333,5.93325,11.7658333333,7.18358333333,8.16414285714
381.97,6.94041666667,23.6666666667,16.505,10.7835833333,5.45675,6.38691666667,6.27675,5.90725,11.7965833333,7.18704166667,8.17842857143
382.33,6.90416666667,23.75225,16.6345,10.8849166667,5.48541666667,6.41183333334,6.30208333334,5.87825,11.857,7.223375,8.21789285714
382.69,6.76733333334,23.7983333333,16.6135,10.8225833333,5.35291666667,6.312,6.15725,5.75825,11.7825833333,7.12433333333,8.17865476191
383.05,6.70225,23.9201666667,16.7231666667,10.8446666667,5.34616666667,6.27358333333,6.12858333334,5.66575,11.7790833333,7.01866666667,8.10532142857
383.41,6.65983333333,23.9128333334,16.7194166667,10.8419166667,5.33566666667,6.20858333333,6.11733333333,5.60441666667,11.817,7.00270833333,8.02489285714
383.77,6.66508333333,24.0825833333,16.8751666667,10.9296666667,5.38258333333,6.21875,6.06208333333,5.63825,11.9105833333,7.04933333333,8.04864285714
384.14,6.53725,24.04475,16.7890833333,10.8555833334,5.27658333333,6.04991666667,5.93441666667,5.48166666667,11.8448333333,6.94929166667,7.91313095238
384.50,6.51566666667,24.1345833333,16.8225,10.9144166667,5.24625,6.01766666666,5.91866666667,5.40025,11.8770833333,6.95816666667,7.87963095238
384.86,6.40791666666,24.1174166667,16.84075,10.85125,5.15283333333,5.99325,5.83225,5.3335,11.819,6.85025,7.81516666667
385.22,6.276,24.1535833333,16.8193333333,10.7405,5.01141666667,5.87808333333,5.79483333333,5.22866666667,11.7423333333,6.81504166667,7.71371428571
385.58,6.459,24.4505833333,17.0536666667,10.92125,5.1585,6.07033333333,6.00816666666,5.43875,11.9724166667,6.94295833333,7.84632738095
385.94,6.55416666667,24.5584166667,17.2435,11.00025,5.26441666667,6.13683333333,6.099,5.59158333333,12.1053333333,7.03904166666,7.94005357143
386.30,6.56075,24.657,17.2863333333,10.998,5.27108333333,6.09825,6.06241666667,5.575,12.1831666667,7.01620833334,7.90541071428
386.66,6.59483333333,24.7124166667,17.3748333334,10.9946666667,5.25383333333,6.06408333333,6.09075,5.51291666667,12.2125,7.06195833333,7.89301785714
387.03,6.635,24.77775,17.4373333334,11.0293333333,5.27958333333,6.04233333333,6.14808333334,5.51833333334,12.3429166667,7.16525,7.91696428571
387.39,6.68808333334,24.9718333333,17.6138333334,11.0924166667,5.33666666667,6.15216666667,6.17925,5.59008333334,12.4473333333,7.24466666667,8.05588690476
387.75,6.69725,25.0750833333,17.71225,11.0884166667,5.29858333334,6.14775,6.21325,5.61841666667,12.4675833333,7.267625,8.08867261905
388.11,6.75575,25.1714166667,17.848,11.1434166667,5.38375,6.26341666667,6.33283333333,5.68708333333,12.5961666667,7.32920833333,8.1807202381
388.47,6.6405,25.1425833333,17.85825,11.0496666667,5.24791666667,6.16591666666,6.21075,5.59816666667,12.5223333333,7.218875,8.06460119048
388.83,6.72308333333,25.3245,18.0286666667,11.1394166666,5.28483333333,6.23825,6.34016666666,5.67708333333,12.6554166667,7.362875,8.15530357143
389.19,6.77741666667,25.4223333333,18.1228333333,11.2500833333,5.35508333333,6.31966666667,6.35441666667,5.73316666667,12.77375,7.399625,8.23365476191
389.55,6.75016666667,25.54325,18.2033333333,11.3345833333,5.39866666667,6.34808333333,6.36208333333,5.79166666666,12.8445833333,7.458,8.30483928571
389.91,6.72466666667,25.611,18.28425,11.3964166667,5.42216666667,6.33516666667,6.37275,5.76008333333,12.8571666667,7.465,8.254125
390.27,6.73816666667,25.73,18.4188333334,11.35625,5.381,6.36116666667,6.38691666667,5.77191666666,12.8865,7.4815,8.31208333333
390.63,6.62666666667,25.7441666667,18.4265833333,11.28625,5.31291666667,6.31425,6.316,5.72158333334,12.8660833333,7.39670833333,8.25807142857
391.00,6.64708333333,25.9464166667,18.5376666667,11.34775,5.36825,6.40033333334,6.35733333334,5.79241666666,12.92025,7.44316666667,8.35136904762
391.36,6.61516666666,26.01025,18.60275,11.3749166667,5.36291666666,6.38575,6.37558333333,5.77858333333,12.9474166667,7.46029166667,8.30648809524
391.72,6.6255,26.1159166667,18.6961666667,11.40775,5.43383333333,6.44416666666,6.38033333333,5.76991666667,13.0300833333,7.48375,8.31279166667
392.08,6.66241666666,26.28075,18.8746666667,11.4844166667,5.44008333333,6.45116666667,6.38266666667,5.8085,13.1160833334,7.47704166667,8.34001785714
392.44,6.75783333333,26.4215,18.995,11.5555,5.53683333333,6.52458333333,6.49116666667,5.88766666667,13.24975,7.55704166667,8.45244047619
392.80,6.71533333333,26.41625,18.9825833333,11.4905,5.50458333333,6.48816666667,6.4075,5.84333333333,13.2628333333,7.46741666667,8.35836309524
393.16,6.66258333333,26.4444166666,18.9876666667,11.4385833333,5.47933333333,6.463,6.33691666667,5.80466666667,13.2258333333,7.42475,8.3129047619
393.52,6.6145,26.4396666666,19.009,11.3189166667,5.37683333333,6.41308333333,6.28291666666,5.68408333333,13.1714166667,7.34433333333,8.23988095238
393.88,6.52966666666,26.464,18.9835833333,11.2154166667,5.25891666666,6.32408333334,6.21841666667,5.6095,13.186,7.27108333333,8.18125
394.24,6.57066666667,26.5875,19.06675,11.3083333333,5.31766666666,6.38633333334,6.2835,5.66975,13.2930833333,7.35041666666,8.17636904762
394.60,6.6745,26.7130833333,19.2238333333,11.4230833333,5.46408333334,6.48433333333,6.39833333333,5.78783333333,13.4593333333,7.45316666667,8.24867857143
394.96,6.68,26.704,19.2736666667,11.4583333333,5.44941666666,6.458,6.42041666667,5.78808333333,13.4841666667,7.40958333333,8.21925
395.32,6.64083333333,26.7541666667,19.32675,11.4524166667,5.39158333333,6.41225,6.36741666667,5.74,13.5043333333,7.38254166667,8.20130357143
395.68,6.663,26.8085833334,19.3801666667,11.4748333333,5.36808333333,6.39558333333,6.3985,5.74958333333,13.5544166667,7.33766666667,8.1632797619
396.04,6.55966666667,26.7998333333,19.3331666667,11.3789166667,5.29008333333,6.26325,6.32208333333,5.60891666667,13.4721666667,7.29466666667,8.06694642857
396.40,6.52891666667,26.9345833333,19.41475,11.3871666667,5.29325,6.23008333334,6.31833333333,5.5905,13.5384166667,7.33041666667,8.04857738095
396.76,6.479,26.9278333333,19.4235,11.3648333333,5.24541666667,6.1255,6.277,5.51058333333,13.5473333334,7.29670833333,8.00927380952
397.12,6.57166666667,27.125,19.6214166667,11.5049166667,5.32416666667,6.22683333333,6.43408333333,5.58116666667,13.7491666666,7.37820833334,8.06613690476
397.48,6.58841666667,27.2191666667,19.7313333333,11.52125,5.37116666667,6.25425,6.45425,5.616,13.8551666667,7.377375,8.0743452381
397.84,6.55083333333,27.3321666667,19.8066666667,11.54725,5.34883333333,6.26683333333,6.40225,5.57608333333,13.8925833334,7.361625,8.063625
398.20,6.5515,27.4406666667,19.8488333333,11.5369166667,5.30483333333,6.22966666667,6.3665,5.54141666667,13.9416666667,7.27195833333,8.02920833333
398.56,6.53533333334,27.5100833333,19.8965833333,11.5823333333,5.28916666667,6.2015,6.35425,5.47941666667,13.9975833334,7.27833333333,8.02701190476
398.92,6.47833333333,27.5693333333,20.0046666667,11.4898333333,5.21733333334,6.14583333333,6.28775,5.41858333333,14.0448333333,7.25141666667,8.01044047619
399.28,6.47491666667,27.6695833333,20.0945,11.4753333333,5.24825,6.17783333333,6.346,5.44208333333,14.1456666667,7.23708333333,8.04401785714
399.64,6.42758333333,27.661,20.1914166667,11.4585,5.22916666667,6.14708333333,6.31066666666,5.41925,14.1684166666,7.24916666667,8.10661309524
400.00,6.46783333334,27.7873333333,20.32775,11.5279166667,5.21008333333,6.18541666667,6.30625,5.47391666666,14.27375,7.266875,8.10483333333
400.36,6.45891666666,27.7629166666,20.4081666667,11.5235,5.18275,6.20083333333,6.29933333333,5.45791666666,14.317,7.25979166667,8.084
400.72,6.45516666667,27.9446666667,20.5558333333,11.5231666667,5.16208333333,6.22858333333,6.32441666666,5.45841666667,14.3726666667,7.27016666667,8.06102380953
401.08,6.37566666667,28.0131666667,20.5900833333,11.4388333333,5.10241666666,6.11691666667,6.2455,5.3875,14.3675833333,7.24004166667,8.03766666667
401.44,6.29466666667,28.04775,20.5795,11.4051666667,5.00891666667,6.04816666667,6.16958333333,5.29966666667,14.3821666667,7.18020833333,7.95277976191
401.80,6.31758333333,28.1558333333,20.7450833333,11.433,5.01816666667,6.02283333333,6.226,5.29916666667,14.4821666667,7.19825,7.97577380952
402.16,6.26316666667,28.1458333333,20.8189166667,11.4493333334,4.985,6.03516666666,6.16516666666,5.2765,14.4963333333,7.23625,7.98655952381
402.52,6.25075,28.2570833333,20.9631666667,11.45125,4.98633333333,6.05983333333,6.16875,5.30233333334,14.5545,7.28129166667,8.00698809524
402.88,6.25783333334,28.35025,21.02275,11.52725,4.99516666667,6.09658333333,6.17625,5.33158333333,14.6436666667,7.29891666667,7.97172619047
403.24,6.32475,28.52825,21.2028333334,11.614,5.01141666667,6.11125,6.2255,5.35575,14.7685833333,7.39445833333,7.99732142857
403.60,6.23508333333,28.5984166667,21.2263333333,11.5795833333,4.91691666667,6.041,6.16375,5.26975,14.8035,7.327,7.91561309524
403.95,6.23766666667,28.6693333333,21.3185833333,11.6079166666,4.97608333333,6.06425,6.20266666667,5.28641666666,14.8950833333,7.34883333333,7.97080357143
404.31,6.23808333333,28.8149166667,21.43375,11.6059166667,4.98716666666,6.06075,6.18475,5.294,14.9899166667,7.36104166667,7.98298214286
404.67,6.28666666666,28.8895833334,21.52775,11.6963333333,5.04441666667,6.11933333333,6.21316666666,5.33666666666,15.142,7.42895833333,8.06714285714
405.03,6.36708333333,29.0490833333,21.7061666666,11.7839166667,5.0675,6.19233333334,6.27125,5.39741666667,15.2661666667,7.51241666667,8.11126190476
405.39,6.46758333333,29.1966666667,21.9180833333,11.9388333333,5.18858333333,6.26825,6.40916666666,5.491,15.4461666667,7.68425,8.25326785714
405.75,6.59916666666,29.3788333333,22.0583333333,12.0905833334,5.30541666667,6.409,6.51325,5.603,15.6115,7.78291666667,8.36302976191
406.11,6.61983333334,29.5063333333,22.1954166667,12.15325,5.36533333334,6.42183333333,6.58108333333,5.6245,15.717,7.80479166667,8.38317857143
406.47,6.68708333333,29.6326666666,22.2918333333,12.1931666667,5.381,6.41408333333,6.62116666667,5.64983333333,15.8218333333,7.82508333333,8.40358928571
406.83,6.66,29.74825,22.3841666666,12.1636666667,5.39208333333,6.391,6.63108333333,5.60425,15.871,7.82241666667,8.39776190476
407.19,6.7005,29.822,22.4733333333,12.1745833333,5.4425,6.43925,6.65141666667,5.64691666667,15.9535833333,7.85254166667,8.44811309524
407.55,6.78575,29.9878333333,22.6136666667,12.2535,5.5395,6.50891666667,6.72591666667,5.73666666667,16.1290833333,7.96779166667,8.50430357143
407.90,6.81891666667,30.12725,22.7683333334,12.3274166667,5.57575,6.57558333334,6.78525,5.8025,16.2371666667,8.03683333333,8.55049404762
408.26,6.85566666666,30.1871666667,22.8339166667,12.4498333333,5.62,6.61891666667,6.84291666667,5.82425,16.3744166666,8.10170833334,8.59525
408.62,6.86033333333,30.3098333333,22.9451666667,12.464,5.64766666666,6.61866666666,6.85375,5.84341666667,16.4448333333,8.123,8.57097619048
408.98,6.82708333333,30.3441666666,22.9726666666,12.47375,5.66325,6.59525,6.826,5.8215,16.5148333333,8.086125,8.55126190476
409.34,6.80466666667,30.4421666667,23.0614166667,12.4531666667,5.61383333333,6.5545,6.74633333333,5.77091666667,16.5108333333,8.008375,8.47958333334
409.70,6.70433333333,30.40375,23.0726666667,12.359,5.53758333333,6.493,6.65116666667,5.71833333333,16.5111666667,7.952375,8.38875
410.06,6.787,30.5308333333,23.1884166666,12.4424166667,5.62483333333,6.53158333333,6.72658333333,5.7845,16.6463333333,8.04620833333,8.46968452381
410.42,6.83758333333,30.657,23.31125,12.5141666667,5.68233333334,6.606,6.76941666667,5.81525,16.7804166667,8.1115,8.53535119048
410.77,6.817,30.67925,23.3815833334,12.5340833333,5.65508333333,6.6005,6.72116666666,5.782,16.84575,8.12308333333,8.52661904762
411.13,6.78108333333,30.701,23.4011666667,12.5393333333,5.613,6.53283333333,6.68558333333,5.73708333333,16.8539166667,8.11266666667,8.45879166667
411.49,6.77775,30.77975,23.48425,12.57125,5.60758333333,6.51958333333,6.67083333333,5.71816666667,16.8715,8.106,8.4384047619
411.85,6.79233333333,30.8254166667,23.5268333333,12.5805,5.62966666667,6.5205,6.66208333333,5.69875,16.9305,8.13029166667,8.45066071429
412.21,6.78966666667,30.9694166667,23.6653333333,12.5978333333,5.65725,6.50575,6.66175,5.71483333333,16.9735833333,8.11358333333,8.47376785714
412.57,6.83975,31.1554166666,23.8574166667,12.7163333333,5.7095,6.5685,6.72825,5.78191666667,17.1131666667,8.16166666667,8.57738690476
412.92,6.88816666667,31.2669166667,24.0075833333,12.7775833333,5.75275,6.61725,6.7955,5.81125,17.1980833333,8.23691666667,8.6305952381
413.28,7.02458333333,31.4474166666,24.2020833333,12.8985833333,5.8865,6.74633333333,6.90941666667,5.96575,17.4150833334,8.38729166666,8.76256547619
413.64,7.14175,31.6151666666,24.40825,13.0276666667,6.006,6.80875,7.01166666667,6.03108333333,17.5499166667,8.49341666667,8.87001785714
414.00,7.16541666667,31.7764166667,24.5971666667,13.0766666667,6.00325,6.84541666666,7.0215,6.04666666667,17.69875,8.517625,8.86804166667
414.36,7.11525,31.8603333333,24.6819166667,13.06775,5.9415,6.82025,6.98016666667,6.02758333333,17.7190833333,8.44333333333,8.78719047619
414.72,7.21108333333,31.9883333333,24.8325,13.1526666667,5.99625,6.89308333334,7.056,6.10516666667,17.8306666667,8.53595833333,8.8399702381
415.07,7.26041666666,32.1934166667,25.0051666667,13.2058333333,6.0575,6.95883333333,7.08125,6.15816666667,18.0019166667,8.58308333333,8.91838095238
415.43,7.24183333333,32.2169166667,25.0485,13.1693333333,6.02316666667,6.93741666667,7.0455,6.1385,18.0524166667,8.55820833334,8.90860714286
415.79,7.228,32.3186666667,25.1766666667,13.1931666667,5.997,6.90875,7.01883333333,6.12983333333,18.16675,8.556625,8.88455357143
416.15,7.25808333333,32.4094166667,25.2470833333,13.23475,5.987,6.93133333333,7.02883333334,6.15425,18.2506666667,8.632375,8.90727380952
416.51,7.29408333333,32.45925,25.32725,13.2701666667,6.00816666667,6.93425,7.07016666667,6.17008333333,18.3406666667,8.68266666667,8.90604166667
416.86,7.3075,32.5610833333,25.4136666667,13.297,6.02683333334,6.91658333333,7.06925,6.19333333333,18.4471666667,8.70504166667,8.89964880953
417.22,7.21366666667,32.5925833333,25.3953333333,13.2571666667,5.96383333333,6.85116666667,6.993,6.09858333333,18.4441666667,8.651625,8.82313095238
417.58,7.1955,32.6461666667,25.4200833333,13.2598333333,5.91166666666,6.82791666667,6.9455,6.06675,18.46375,8.63625,8.77491071429
417.94,7.15983333333,32.7231666667,25.4526666667,13.2200833333,5.87558333333,6.79408333333,6.902,6.0155,18.4836666667,8.618875,8.7435297619
418.29,7.09991666667,32.7841666667,25.472,13.2225,5.8305,6.73758333334,6.84491666667,5.96908333333,18.4896666667,8.60941666667,8.71320238095
418.65,7.10766666667,32.8870833333,25.5685,13.2314166667,5.83141666667,6.74175,6.848,5.97233333333,18.5725,8.59391666667,8.71685714286
419.01,7.05625,32.8421666667,25.5480833334,13.21125,5.77875,6.70783333333,6.81133333333,5.92758333333,18.5451666667,8.55725,8.63148214286
419.37,7.09433333333,32.95075,25.6343333333,13.24,5.81158333334,6.73566666666,6.85108333333,5.96258333333,18.63425,8.62020833333,8.66592261905
419.73,7.06533333333,32.99925,25.612,13.2046666667,5.79666666667,6.70575,6.81025,5.9435,18.6195833334,8.61108333333,8.61533333333
420.08,7.05966666667,33.0754166667,25.67475,13.21325,5.788,6.70533333333,6.7945,5.94125,18.6699166666,8.617375,8.603375
420.44,7.03225,33.0815,25.6585,13.1905833334,5.76041666666,6.69241666667,6.75191666667,5.91866666667,18.6735833333,8.570875,8.57275595238
420.80,7.0155,33.09825,25.66375,13.1843333334,5.73741666667,6.68725,6.728,5.90133333333,18.6793333333,8.56645833333,8.55160714286
421.16,7.0445,33.1598333333,25.6969166667,13.1801666667,5.75016666667,6.70758333333,6.75533333333,5.92283333334,18.6984166667,8.57875,8.56829761905
421.51,7.07233333333,33.2690833333,25.767,13.2055833333,5.78266666666,6.73833333333,6.78733333333,5.96258333334,18.7821666666,8.61983333334,8.58119047619
421.87,7.1025,33.3165833333,25.8379166666,13.267,5.81758333333,6.77325,6.8175,6.00641666667,18.86575,8.67616666667,8.60260119048
422.23,7.14675,33.34725,25.9173333333,13.2866666666,5.84425,6.78975,6.83925,6.038,18.9483333333,8.72020833333,8.63711309524
422.58,7.13908333333,33.375,25.92475,13.2951666667,5.85758333333,6.77625,6.82716666667,6.04516666666,18.9693333334,8.74225,8.63470238095
422.94,7.16691666667,33.4971666667,26.0106666667,13.3204166667,5.88208333334,6.785,6.85075,6.08075,19.05525,8.787375,8.66501785714
423.30,7.1825,33.5440833334,26.0635833333,13.364,5.89883333333,6.79633333334,6.85125,6.08533333333,19.0913333333,8.811125,8.66307738095
423.66,7.20566666666,33.6306666667,26.1298333333,13.41,5.91783333333,6.81825,6.87258333334,6.10558333333,19.1395833334,8.83516666666,8.68228571429
424.01,7.20783333333,33.6788333333,26.1626666667,13.42475,5.93133333334,6.80383333333,6.8845,6.09283333333,19.165,8.815125,8.66407142857
424.37,7.23566666666,33.8,26.2610833333,13.4649166667,5.95208333333,6.814,6.88575,6.11525,19.2180833333,8.86716666667,8.67901785714
424.73,7.25941666667,33.919,26.365,13.5068333334,5.98225,6.84225,6.90058333333,6.13575,19.2824166667,8.88254166667,8.70173809524
425.08,7.28625,34.003,26.4560833333,13.5546666667,6.002,6.83925,6.91566666667,6.161,19.3578333333,8.93304166667,8.71860714286
425.44,7.27741666666,34.0246666667,26.5034166667,13.5951666667,6.0155,6.83058333333,6.90641666666,6.15241666667,19.39575,8.9435,8.72502976191
425.80,7.27483333333,34.0485833334,26.4790833333,13.5610833334,6.00391666666,6.79075,6.88125,6.12525,19.3668333334,8.91691666666,8.70169047619
426.16,7.31841666667,34.1789166666,26.5584166667,13.6408333333,6.05791666667,6.85016666667,6.93708333333,6.17591666666,19.4464166667,8.98245833333,8.72069047619
426.51,7.34091666667,34.26475,26.6258333333,13.6989166667,6.0795,6.86091666667,6.96191666667,6.18833333333,19.5230833333,9.025375,8.73240476191
426.87,7.35708333333,34.2726666666,26.66125,13.73675,6.0965,6.885,6.94833333333,6.18391666667,19.5425833333,9.04691666667,8.74274404762
427.23,7.3755,34.3665,26.7331666666,13.768,6.11091666667,6.8905,6.96575,6.21383333333,19.6065,9.06124999999,8.74711309524
427.58,7.37016666666,34.41625,26.8085833333,13.79325,6.10425,6.88933333333,6.96966666667,6.21383333333,19.6751666667,9.07745833333,8.74604166667
427.94,7.40341666667,34.51025,26.9259166667,13.85775,6.12208333334,6.92166666667,6.99308333333,6.25925,19.7748333333,9.16483333333,8.76398214286
428.30,7.38633333333,34.5664166666,26.9635,13.87125,6.12925,6.94158333333,7.00791666667,6.26283333333,19.8195,9.19300000001,8.75705952381
428.65,7.33083333333,34.5779166667,26.9600833333,13.85975,6.07,6.88458333333,6.949,6.21675,19.8266666667,9.18849999999,8.71036309524
429.01,7.30125,34.58575,26.9751666667,13.8604166666,6.0665,6.89233333333,6.93166666667,6.226,19.8508333333,9.19225000001,8.6775
429.37,7.314,34.6900833333,27.0124166667,13.867,6.052,6.89825,6.93916666667,6.24741666666,19.8778333334,9.22704166666,8.70078571429
429.72,7.28033333333,34.7768333333,27.0851666667,13.915,6.04216666666,6.91058333333,6.95558333333,6.26558333333,19.93425,9.25062499999,8.71989285714
430.08,7.25541666666,34.8286666667,27.09525,13.9025833333,6.0285,6.86508333333,6.93366666667,6.24341666667,19.94,9.22504166666,8.69248809524
430.44,7.23391666667,34.9136666667,27.1480833333,13.8974166667,5.99891666667,6.85141666667,6.899,6.22791666667,19.9514166667,9.20083333333,8.67638690476
430.79,7.27141666667,35.0175833333,27.20625,13.9525833333,6.00841666667,6.86025,6.92866666667,6.25516666667,20.0156666667,9.22216666666,8.67333333333
431.15,7.29191666667,35.1075,27.2328333334,14.00475,6.02158333333,6.88583333334,6.96125,6.26125,20.0668333334,9.25375000001,8.7010952381
431.50,7.345,35.2140833333,27.3160833333,14.088,6.08191666667,6.9365,7.01475,6.30566666667,20.1623333333,9.32979166667,8.74956547619
431.86,7.36341666667,35.28025,27.3365833333,14.1194166667,6.10941666667,6.96358333333,7.02258333333,6.31466666667,20.179,9.36658333334,8.77688095238
432.22,7.37975,35.3391666667,27.3650833333,14.14675,6.11233333333,6.94666666667,7.03258333333,6.31558333333,20.19025,9.38645833333,8.80513690476
432.57,7.42358333333,35.3889166666,27.4083333333,14.1820833334,6.15266666667,6.96983333333,7.06733333334,6.34791666667,20.2430833333,9.41279166667,8.84863095238
432.93,7.41225,35.4255833333,27.4375833333,14.2104166667,6.13041666667,6.9575,7.0515,6.33158333333,20.2625,9.42141666666,8.86717261905
433.29,7.39083333333,35.40575,27.4475833333,14.2175,6.09741666667,6.91308333333,7.02475,6.30791666667,20.2575,9.40504166666,8.83257142857
433.64,7.43658333334,35.4820833333,27.4769166667,14.2901666667,6.1385,6.944,7.05691666666,6.34441666667,20.3060833333,9.46079166666,8.86126190476
434.00,7.42075,35.4956666666,27.4956666667,14.2696666667,6.11591666667,6.92908333333,7.03858333333,6.33425,20.3068333333,9.46795833333,8.86217261905
434.35,7.41533333333,35.5186666667,27.4576666666,14.2543333333,6.11166666667,6.93041666667,7.05891666667,6.35375,20.287,9.50275,8.8546547619
434.71,7.41025,35.5925833333,27.4948333334,14.2528333333,6.09591666667,6.91308333333,7.04558333334,6.34708333333,20.304,9.51412500001,8.86020833333
435.07,7.42691666667,35.66825,27.5590833333,14.2988333333,6.11708333333,6.93183333333,7.05566666667,6.36766666667,20.3255,9.54279166668,8.89326785714
435.42,7.42175,35.6750833333,27.5495833334,14.3103333333,6.07975,6.89791666667,7.03383333333,6.33216666666,20.3011666667,9.52020833333,8.88322619048
435.78,7.44008333334,35.6569166666,27.546,14.32125,6.07883333333,6.89691666666,7.03516666667,6.34275,20.288,9.51745833332,8.8854702381
436.13,7.4585,35.7260833333,27.5946666667,14.3605833334,6.09883333333,6.89775,7.04208333333,6.36066666667,20.3353333333,9.53708333333,8.89417261905
436.49,7.47841666667,35.81,27.6256666667,14.4215,6.105,6.93283333333,7.07683333333,6.38741666667,20.3853333334,9.59233333334,8.90456547619
436.84,7.52658333333,35.9495,27.7116666667,14.4835833333,6.15725,6.98,7.12841666667,6.41758333334,20.4511666666,9.64816666667,8.93535714286
437.20,7.554,36.0881666666,27.8130833334,14.5345,6.19325,7.02608333334,7.16658333333,6.43,20.5321666667,9.71637500001,8.97833928572
437.56,7.53766666667,36.1259166666,27.8546666667,14.5130833333,6.17066666667,7.0005,7.1325,6.41025,20.5378333334,9.70600000002,8.94371428572
437.91,7.56558333333,36.1771666667,27.857,14.5680833333,6.19308333333,7.03966666667,7.13141666667,6.42466666666,20.5331666666,9.743875,8.95305357143
438.27,7.64458333334,36.3299166667,28.0013333333,14.6980833333,6.24858333334,7.09366666667,7.17758333333,6.47083333333,20.6349166666,9.83579166668,8.99575
438.62,7.64258333334,36.3989166667,28.0589166667,14.768,6.26891666667,7.11016666667,7.21141666667,6.48391666667,20.67825,9.88041666667,9.02956547619
438.98,7.64525,36.457,28.1025833333,14.8016666667,6.26025,7.11708333333,7.21166666667,6.50583333333,20.71925,9.92583333334,8.99955357143
439.33,7.64683333333,36.5354166667,28.1470833334,14.8326666667,6.27241666667,7.11675,7.21133333334,6.52475,20.7476666667,9.95395833333,9.00124404762
439.69,7.62575,36.5891666667,28.183,14.8405,6.23658333334,7.09316666667,7.19433333333,6.50975,20.7783333333,9.95095833333,8.97682738095
440.04,7.64066666667,36.6288333333,28.22525,14.8601666667,6.24133333333,7.12783333333,7.22133333333,6.5305,20.8191666666,9.98762499999,8.97760714285
440.40,7.65408333333,36.6738333333,28.2783333333,14.8800833333,6.24158333333,7.11525,7.22458333333,6.53325,20.8185833333,10.021875,8.97074404762
440.75,7.64458333333,36.6785,28.2785,14.90525,6.21833333333,7.1035,7.21758333333,6.53875,20.796,10.0305833333,8.95816666667
441.11,7.63233333333,36.6936666667,28.2599166667,14.8925833333,6.20766666667,7.07925,7.20758333333,6.54833333333,20.7765,10.024875,8.93761309524
441.47,7.65866666667,36.7771666667,28.31975,14.95075,6.213,7.09108333333,7.23925,6.572,20.8245,10.0825416667,8.96885714286
441.82,7.68691666667,36.857,28.3920833334,15.0098333333,6.22966666667,7.11108333334,7.27483333333,6.60908333334,20.89975,10.129625,9.00428571429
442.18,7.6765,36.8853333333,28.4148333333,15.0141666667,6.21266666667,7.09233333333,7.25816666667,6.60141666667,20.893,10.1282916667,9.02695238095
442.53,7.67416666667,36.9155833333,28.4025833333,15.0311666667,6.21291666667,7.0915,7.24166666667,6.60308333334,20.89575,10.1387083333,9.00017857143
442.89,7.67125,36.9473333334,28.4375833333,15.05375,6.20758333333,7.07758333333,7.2455,6.57575,20.888,10.15275,9.01346428571
443.24,7.72041666666,36.9853333333,28.4945,15.102,6.24516666667,7.1265,7.30083333333,6.64283333333,20.93175,10.2254583333,9.04901190476
443.60,7.72991666667,37.089,28.5524166667,15.1525,6.25433333333,7.16758333333,7.31375,6.66075,20.9511666667,10.2742083333,9.09948809524
443.95,7.72341666666,37.14825,28.5748333333,15.1716666667,6.23883333334,7.14333333333,7.28483333333,6.63983333333,20.9425833334,10.3129166667,9.1158452381
