wavelength,Back_RamSanm,Belly_RamSanm,Breast_RamSanm,Crissum_RamSanm,Crown_RamSanm,DorTail_RamSanm,Rump_RamSanm,Throat_RamSanm,WingTip_RamSanm
369.65,2.66588888889,2.62826666667,1.25026666667,2.16253333333,1.01853333333,5.06736666666,2.05913333333,2.77193333333,3.16573333333
370.01,2.713,2.6822,1.28913333334,2.17973333333,1.0272,5.06873333333,2.11653333333,2.78973333333,3.16106666667
370.38,2.64506666667,2.6572,1.2234,2.1176,0.965733333334,5.02133333333,2.06253333333,2.70213333333,3.115
370.74,2.68331111111,2.69606666666,1.26453333333,2.1382,1.01213333333,5.0358,2.09326666667,2.74106666667,3.1404
371.10,2.82426666667,2.80873333333,1.389,2.28393333333,1.12933333333,5.1764,2.21726666667,2.88133333333,3.28206666667
371.46,2.88291111111,2.81753333333,1.43313333333,2.33573333333,1.162,5.19623333333,2.25653333333,2.91193333333,3.36206666667
371.83,2.89475555556,2.83766666667,1.43553333333,2.33893333333,1.1552,5.1864,2.25033333333,2.94193333333,3.34553333333
372.19,2.91695555555,2.8642,1.44813333333,2.35506666667,1.17773333333,5.21646666667,2.2992,2.96513333334,3.364
372.55,3.00924444444,2.95673333333,1.54466666667,2.42266666667,1.26273333333,5.2889,2.38233333333,3.05353333333,3.45686666667
372.92,2.94631111111,2.9264,1.53213333333,2.38553333333,1.20713333333,5.2629,2.35133333333,3.04946666667,3.43
373.28,2.92464444444,2.916,1.54213333333,2.37806666667,1.21593333333,5.26286666667,2.3298,3.0572,3.42313333333
373.64,2.89724444445,2.8808,1.52466666667,2.34613333333,1.20013333333,5.23406666667,2.28153333334,3.0102,3.38486666667
374.00,2.86573333333,2.82446666667,1.4898,2.29346666667,1.15686666667,5.19703333333,2.2362,2.9608,3.3252
374.37,2.98217777778,2.91993333333,1.60646666667,2.40073333333,1.26726666667,5.28553333333,2.34086666667,3.10593333333,3.41793333333
374.73,2.9792,2.9202,1.61873333333,2.42366666667,1.267,5.31866666667,2.33526666667,3.10626666667,3.41066666667
375.09,2.88604444444,2.8384,1.51226666667,2.32986666667,1.1696,5.1884,2.2416,2.98106666667,3.318
375.45,2.91175555555,2.88653333333,1.5102,2.34986666667,1.20686666667,5.241,2.2732,3.01486666667,3.3478
375.81,2.94273333333,2.91913333333,1.53066666667,2.3788,1.24426666667,5.2928,2.29666666667,3.04033333333,3.41146666667
376.18,2.91008888889,2.86533333333,1.5206,2.36993333333,1.21646666667,5.26986666666,2.2842,3.02853333333,3.42113333333
376.54,2.84608888889,2.77486666667,1.45553333333,2.31333333333,1.1526,5.20153333333,2.23826666667,2.95753333333,3.3508
376.90,2.83077777778,2.76033333333,1.42286666667,2.279,1.14146666667,5.16416666667,2.21253333333,2.90653333334,3.3108
377.26,2.84157777778,2.77533333333,1.41026666667,2.30946666667,1.13873333333,5.1624,2.23233333333,2.91713333334,3.31386666667
377.63,2.82511111111,2.75233333333,1.38586666667,2.28346666667,1.12366666667,5.13293333333,2.21386666667,2.9234,3.29093333333
377.99,2.90946666667,2.8448,1.4592,2.37906666667,1.2232,5.2397,2.26466666667,3.03086666667,3.38473333333
378.35,2.85993333333,2.816,1.4246,2.35686666667,1.19406666667,5.2321,2.21346666667,2.99466666667,3.3486
378.71,2.81691111111,2.79926666666,1.38973333333,2.3232,1.16453333333,5.19186666667,2.1788,2.98046666667,3.3254
379.07,2.78791111111,2.80273333333,1.40433333333,2.3148,1.1648,5.21876666667,2.16906666667,2.98733333333,3.32206666667
379.44,2.71231111111,2.75553333333,1.34606666667,2.24973333333,1.0834,5.1475,2.0898,2.9168,3.2472
379.80,2.69484444444,2.74933333333,1.3354,2.23353333333,1.06193333333,5.11533333333,2.0794,2.90153333334,3.223
380.16,2.70206666667,2.76686666667,1.32706666667,2.2174,1.0608,5.1057,2.07473333333,2.8858,3.19646666667
380.52,2.72482222222,2.80146666667,1.3304,2.2318,1.0548,5.11506666667,2.0904,2.92653333333,3.21906666667
380.88,2.83962222222,2.88006666667,1.42053333333,2.32106666667,1.11166666667,5.19716666667,2.1698,3.0544,3.3346
381.24,2.85222222222,2.87653333333,1.41633333333,2.29253333333,1.1174,5.1734,2.1566,3.05853333333,3.3414
381.61,2.87786666667,2.90846666667,1.43786666667,2.29753333333,1.14106666667,5.1883,2.18946666667,3.05513333333,3.3686
381.97,2.84495555555,2.8546,1.40553333333,2.2296,1.1002,5.10263333333,2.16606666667,3.00666666667,3.32273333333
382.33,2.82524444444,2.83346666667,1.3826,2.19333333334,1.08166666667,5.06966666667,2.15913333334,2.96966666667,3.29513333333
382.69,2.89257777778,2.85786666667,1.42206666667,2.25266666667,1.13953333333,5.12046666667,2.2046,3.0216,3.34846666667
383.05,2.95828888889,2.91726666666,1.48466666667,2.31473333333,1.226,5.15306666666,2.2556,3.06493333333,3.3864
383.41,2.98342222222,2.92246666667,1.51646666667,2.35033333333,1.25313333333,5.15603333333,2.28293333333,3.08553333334,3.4076
383.77,3.00128888889,2.95573333333,1.53733333333,2.3818,1.285,5.17116666667,2.295,3.114,3.4184
384.14,3.00324444444,2.9916,1.54893333333,2.41093333333,1.2976,5.17846666667,2.2924,3.15093333333,3.44026666667
384.50,2.97693333333,2.96486666667,1.521,2.3912,1.3176,5.17776666667,2.26973333333,3.12146666667,3.41526666667
384.86,2.92653333333,2.92666666667,1.4814,2.36713333333,1.3282,5.1447,2.2516,3.045,3.35706666667
385.22,2.92077777778,2.9458,1.48226666667,2.3726,1.34246666667,5.16326666667,2.27706666667,3.03426666667,3.3556
385.58,2.92771111111,2.96293333333,1.4946,2.38313333333,1.35033333333,5.1927,2.2808,3.0438,3.36753333333
385.94,2.89277777778,2.96033333333,1.46806666667,2.3998,1.3292,5.2116,2.25393333333,3.0286,3.35753333333
386.30,2.89313333333,2.96733333333,1.4648,2.39486666667,1.31473333333,5.20303333333,2.223,3.0192,3.35306666667
386.66,2.80782222222,2.9,1.39333333333,2.3146,1.2288,5.11973333333,2.14513333333,2.93073333333,3.27173333333
387.03,2.82664444444,2.91126666667,1.3856,2.3254,1.23346666667,5.13716666667,2.15286666667,2.96573333333,3.29673333333
387.39,2.8828,2.98526666667,1.4516,2.3782,1.3034,5.2111,2.21333333333,3.04506666667,3.35526666667
387.75,2.89464444445,2.98653333333,1.46306666667,2.36513333333,1.30486666667,5.25013333333,2.22013333333,3.05166666667,3.3678
388.11,2.86348888889,2.9528,1.43566666667,2.33186666667,1.28593333333,5.22663333333,2.1926,3.02733333333,3.33273333333
388.47,2.84711111111,2.94093333333,1.42666666667,2.32853333333,1.2452,5.19973333333,2.16793333333,3.01053333333,3.3432
388.83,2.79088888889,2.88973333333,1.37433333333,2.2678,1.17,5.14623333333,2.09326666667,2.96926666667,3.3006
389.19,2.75324444444,2.85053333333,1.35226666667,2.25526666667,1.132,5.1147,2.0406,2.95033333333,3.29206666667
389.55,2.74388888889,2.84493333333,1.34393333333,2.2656,1.1282,5.08936666667,2.04433333333,2.95313333333,3.286
389.91,2.74133333333,2.84126666667,1.33493333334,2.25106666667,1.11506666667,5.0546,2.03646666667,2.94193333333,3.26033333333
390.27,2.72133333333,2.80833333333,1.3012,2.23306666666,1.09726666667,5.02933333333,2.0192,2.9314,3.23613333333
390.63,2.77097777778,2.83553333333,1.3114,2.259,1.1234,5.06276666666,2.06346666667,2.96113333333,3.26426666667
391.00,2.78011111111,2.84506666667,1.31746666667,2.25366666667,1.0984,5.05423333333,2.07166666667,2.9516,3.24786666667
391.36,2.79946666667,2.85493333333,1.29966666667,2.25466666667,1.09213333333,5.0421,2.0658,2.95073333333,3.25366666667
391.72,2.82044444444,2.86073333333,1.31113333333,2.28226666667,1.11133333333,5.03163333333,2.08246666667,2.95866666667,3.24853333333
392.08,2.85084444445,2.88886666667,1.33966666666,2.31693333333,1.12313333333,5.05026666667,2.1068,2.96506666667,3.261
392.44,2.88417777778,2.92306666667,1.38,2.3464,1.15046666667,5.07583333333,2.13233333333,3.00153333333,3.26253333333
392.80,2.94555555556,2.98473333333,1.41733333333,2.38806666667,1.19846666667,5.1262,2.1834,3.05466666667,3.30153333333
393.16,2.94597777778,2.98526666667,1.40866666667,2.37733333333,1.187,5.13786666667,2.18213333333,3.04713333333,3.27506666667
393.52,2.92893333333,2.95333333333,1.38653333333,2.34673333333,1.15433333333,5.12793333333,2.1604,3.03113333334,3.24566666667
393.88,2.93417777778,2.94986666667,1.39213333333,2.34946666667,1.1616,5.14646666667,2.16866666667,3.03806666667,3.26906666667
394.24,2.99064444444,3.01133333333,1.4378,2.4022,1.20953333333,5.1947,2.21993333333,3.08326666667,3.32
394.60,2.96484444445,3.00266666667,1.43486666667,2.38246666667,1.18466666667,5.15786666667,2.19286666667,3.08133333333,3.3042
394.96,2.90191111111,2.9394,1.38613333333,2.3348,1.12866666667,5.1127,2.12326666667,3.02086666667,3.27326666667
395.32,2.86164444444,2.8802,1.35086666667,2.2938,1.0744,5.06576666667,2.07526666667,2.96786666667,3.20773333333
395.68,2.82886666667,2.8614,1.3214,2.26726666666,1.0554,5.0365,2.05153333333,2.93873333333,3.18986666667
396.04,2.80486666667,2.81746666667,1.2988,2.22426666667,1.0254,4.99923333333,2.01693333333,2.8998,3.15913333333
396.40,2.79362222222,2.79186666667,1.2884,2.195,1.024,5.00156666667,2.0068,2.88253333333,3.18206666666
396.76,2.74795555556,2.73586666667,1.26413333333,2.1564,0.996133333331,4.94986666667,1.957,2.85373333333,3.1618
397.12,2.75953333333,2.72353333333,1.2604,2.14413333333,1.00633333333,4.94003333333,1.94126666667,2.849,3.1598
397.48,2.79362222222,2.76186666667,1.28133333333,2.16806666667,1.05333333333,4.965,1.95586666667,2.88186666667,3.19433333333
397.84,2.803,2.77726666667,1.28946666667,2.171,1.07306666666,4.9637,1.9476,2.8946,3.1954
398.20,2.77664444445,2.75666666667,1.27113333333,2.14166666667,1.0482,4.94026666667,1.92746666667,2.89006666667,3.18246666667
398.56,2.81153333333,2.7796,1.2954,2.1722,1.09053333333,4.97956666667,1.94293333333,2.9182,3.2162
398.92,2.83915555555,2.83393333333,1.333,2.206,1.13606666667,5.02796666667,1.98286666666,2.9672,3.23053333333
399.28,2.84071111111,2.85906666667,1.35966666667,2.221,1.17353333333,5.06853333333,2.0104,2.9822,3.26266666667
399.64,2.86877777778,2.87486666667,1.38353333333,2.22686666667,1.18786666666,5.09773333333,2.009,3.01086666667,3.28053333333
400.00,2.90277777778,2.9176,1.41106666667,2.26233333334,1.23633333333,5.16073333333,2.04233333333,3.06373333333,3.33373333333
400.36,2.92955555555,2.96313333333,1.43493333333,2.28713333333,1.25633333333,5.18033333333,2.06973333333,3.0928,3.341
400.72,2.94357777778,2.9808,1.45013333333,2.29326666667,1.26086666667,5.2027,2.08226666667,3.103,3.34526666667
401.08,2.96684444444,3.02066666667,1.4814,2.33146666667,1.28973333333,5.2264,2.12053333333,3.15466666667,3.393
401.44,2.95335555556,3.01286666667,1.48986666667,2.33726666667,1.27553333333,5.228,2.10946666667,3.15093333333,3.39213333333
401.80,2.94848888889,2.99913333333,1.4764,2.31633333333,1.2558,5.2346,2.10093333333,3.14173333333,3.39366666667
402.16,2.94482222222,2.9918,1.48673333333,2.315,1.2588,5.2581,2.0926,3.13813333333,3.39126666667
402.52,2.93133333333,2.99506666667,1.48593333333,2.3172,1.255,5.25003333333,2.08686666667,3.1216,3.3874
402.88,2.89891111111,2.94573333333,1.43626666667,2.25666666667,1.21053333333,5.18286666667,2.038,3.067,3.35073333333
403.24,2.88875555556,2.93253333333,1.40946666667,2.23853333333,1.1778,5.15236666667,2.0152,3.0488,3.34553333333
403.60,2.86253333333,2.8986,1.3732,2.20493333333,1.1386,5.1283,1.987,3.014,3.30873333333
403.95,2.84706666667,2.8748,1.3448,2.16893333333,1.08773333333,5.10596666667,1.9554,2.98293333333,3.2848
404.31,2.80488888889,2.8252,1.29993333333,2.1356,1.04553333333,5.04956666667,1.90566666667,2.93173333333,3.24093333333
404.67,2.78684444444,2.82066666667,1.27933333333,2.13213333333,1.0328,5.03536666667,1.89,2.91553333333,3.201
405.03,2.70891111111,2.7414,1.20053333333,2.0462,0.956200000001,4.96366666667,1.8172,2.8208,3.10513333333
405.39,2.72128888889,2.752,1.21226666667,2.0386,0.970466666667,4.97326666667,1.82946666667,2.82473333333,3.11646666667
405.75,2.71037777778,2.75573333334,1.20866666667,2.02006666667,0.958333333335,4.9524,1.823,2.8142,3.10453333333
406.11,2.72826666667,2.7798,1.21513333333,2.02026666667,0.967466666665,4.94346666667,1.82753333334,2.81966666667,3.10893333333
406.47,2.75957777778,2.81053333333,1.23493333333,2.04086666667,0.989333333333,4.9647,1.8468,2.8342,3.12386666667
406.83,2.7686,2.82106666667,1.26713333333,2.05786666667,1.01666666667,5.0004,1.8666,2.85686666667,3.1424
407.19,2.72364444445,2.77466666667,1.22653333333,1.99913333333,0.983133333334,4.9539,1.82386666667,2.80266666667,3.0886
407.55,2.72453333333,2.78653333333,1.2508,2.01093333333,1.00166666667,4.94663333333,1.83393333333,2.8142,3.1104
407.90,2.7432,2.8134,1.28553333333,2.049,1.0468,4.9674,1.86006666667,2.8376,3.12653333333
408.26,2.77526666667,2.8428,1.31893333333,2.06566666667,1.09313333333,5.00966666667,1.88146666667,2.88113333333,3.1574
408.62,2.81677777778,2.87206666667,1.35193333333,2.0804,1.1354,5.05316666667,1.91213333333,2.9176,3.2156
408.98,2.87766666667,2.9402,1.41013333333,2.1388,1.19573333333,5.1154,1.95753333333,2.98046666667,3.27646666667
409.34,2.86546666667,2.92426666667,1.39786666666,2.14173333333,1.1894,5.08823333333,1.94253333333,2.9716,3.2718
409.70,2.87751111111,2.93046666666,1.4126,2.16893333333,1.20893333333,5.1054,1.94693333333,2.98846666667,3.27026666667
410.06,2.85497777778,2.90453333333,1.39133333333,2.161,1.18986666667,5.0893,1.9202,2.96546666667,3.23826666667
410.42,2.82235555556,2.86953333333,1.37026666667,2.12266666667,1.16373333333,5.05303333333,1.89293333333,2.95313333333,3.23013333333
410.77,2.8502,2.89573333333,1.37846666667,2.14433333333,1.18313333333,5.05543333333,1.91326666667,2.99093333333,3.24966666667
411.13,2.8992,2.94586666667,1.4258,2.1984,1.22886666667,5.11306666667,1.948,3.05706666667,3.30093333333
411.49,2.89368888889,2.9422,1.39573333333,2.16833333333,1.2126,5.11563333333,1.92893333333,3.03773333333,3.28386666667
411.85,2.84926666667,2.9086,1.3476,2.10853333333,1.1754,5.07036666667,1.8834,2.99573333333,3.24366666667
412.21,2.83988888889,2.89553333333,1.31713333333,2.07626666667,1.1406,5.04143333333,1.84913333333,2.97306666667,3.2174
412.57,2.80495555556,2.8676,1.2764,2.04313333333,1.1048,5.00046666667,1.81213333333,2.93653333333,3.18206666667
412.92,2.79984444444,2.87153333333,1.28346666666,2.03806666666,1.09726666667,5.00576666667,1.809,2.94293333334,3.17113333334
413.28,2.8218,2.89933333333,1.29713333333,2.02913333333,1.1094,5.0394,1.82826666667,2.9598,3.16906666667
413.64,2.83517777778,2.91286666667,1.306,2.0312,1.12346666667,5.05083333334,1.83706666667,2.9652,3.18806666667
414.00,2.84226666667,2.92473333333,1.31766666667,2.02973333333,1.13713333333,5.0614,1.8534,2.97873333334,3.22146666667
414.36,2.8374,2.93206666667,1.3186,2.02753333333,1.1294,5.0736,1.84373333333,2.97306666667,3.20353333333
414.72,2.82495555555,2.92206666667,1.31093333333,1.99746666667,1.10966666666,5.07726666667,1.8236,2.95033333333,3.18786666667
415.07,2.8192,2.9202,1.30326666667,1.98326666667,1.10353333333,5.0647,1.8194,2.93446666667,3.17166666667
415.43,2.83128888889,2.9298,1.3258,2.01126666667,1.126,5.0678,1.84546666666,2.96513333333,3.18953333333
415.79,2.85055555555,2.9544,1.3486,2.03333333333,1.1428,5.07843333333,1.86446666667,3.0008,3.2096
416.15,2.85251111111,2.97153333333,1.37133333333,2.06373333333,1.16666666667,5.10546666667,1.88593333333,3.0126,3.2252
416.51,2.88811111111,3.00773333333,1.41993333333,2.09986666667,1.19853333333,5.148,1.92473333333,3.051,3.2694
416.86,2.91026666667,3.01093333333,1.43126666667,2.10813333333,1.20693333334,5.16626666667,1.94166666667,3.06466666667,3.2986
417.22,2.89082222222,2.98746666667,1.41313333333,2.09653333333,1.18446666667,5.14663333333,1.9132,3.04766666667,3.2888
417.58,2.87051111111,2.95966666667,1.3866,2.06493333334,1.14646666667,5.10766666667,1.88766666667,3.02593333333,3.26146666667
417.94,2.85397777778,2.93273333333,1.35966666667,2.047,1.13153333333,5.0896,1.85766666667,3.00593333333,3.23826666667
418.29,2.84144444445,2.92233333333,1.35013333333,2.0276,1.11973333333,5.07866666667,1.84233333333,3.00106666667,3.23146666667
418.65,2.83017777778,2.91146666667,1.34046666667,2.02806666667,1.11493333333,5.0763,1.83353333333,2.9904,3.23913333333
419.01,2.83977777778,2.92306666667,1.348,2.03,1.12613333334,5.08973333333,1.84093333333,2.9972,3.25286666667
419.37,2.83688888889,2.92046666667,1.3526,2.02053333333,1.1194,5.08876666667,1.8348,2.99106666667,3.25373333333
419.73,2.83797777778,2.92533333333,1.35526666667,2.01726666667,1.12426666667,5.10056666667,1.8394,2.991,3.2608
420.08,2.82722222222,2.9122,1.33453333333,1.98753333333,1.11153333333,5.07986666667,1.82293333333,2.98073333333,3.25746666667
420.44,2.82173333333,2.9098,1.32673333333,1.9742,1.10926666667,5.06393333333,1.81326666667,2.96606666667,3.25166666667
420.80,2.80451111111,2.89806666667,1.31366666667,1.95566666667,1.10266666667,5.04796666666,1.7978,2.9532,3.23846666667
421.16,2.80606666667,2.89793333333,1.31086666667,1.94873333333,1.10813333333,5.04273333333,1.7926,2.9514,3.24153333333
421.51,2.81924444444,2.91566666666,1.32353333333,1.96286666666,1.1294,5.06873333333,1.80226666667,2.96266666667,3.26093333333
421.87,2.83584444445,2.93693333333,1.3422,1.97386666667,1.141,5.0881,1.81973333333,2.97646666667,3.27686666667
422.23,2.84471111111,2.93806666667,1.33926666667,1.97826666667,1.1452,5.09573333333,1.82533333333,2.97573333333,3.27826666667
422.58,2.85535555556,2.9364,1.33666666667,1.97713333333,1.14633333333,5.0881,1.82293333333,2.976,3.2654
422.94,2.84931111111,2.9318,1.33433333333,1.9746,1.1482,5.08803333333,1.81786666667,2.97806666666,3.26466666667
423.30,2.86053333333,2.94246666667,1.335,1.97913333333,1.15906666666,5.0978,1.8202,2.98713333333,3.2706
423.66,2.85055555556,2.91586666667,1.32126666667,1.96486666667,1.14373333333,5.07483333333,1.7992,2.96953333333,3.25186666667
424.01,2.86228888889,2.9242,1.33673333333,1.9808,1.15026666667,5.09363333333,1.8114,2.977,3.26226666667
424.37,2.85193333333,2.9122,1.31673333333,1.97013333333,1.133,5.08266666667,1.79726666667,2.9696,3.25026666667
424.73,2.85433333333,2.9082,1.31006666667,1.9638,1.1286,5.07666666667,1.78686666667,2.9692,3.24546666667
425.08,2.84777777778,2.89873333333,1.29753333333,1.95193333333,1.11666666667,5.075,1.78193333333,2.9608,3.24173333333
425.44,2.8578,2.90433333334,1.3074,1.9582,1.12146666667,5.07653333333,1.79146666667,2.9696,3.2494
425.80,2.84455555555,2.8894,1.2924,1.9424,1.1094,5.063,1.78006666667,2.9522,3.23433333333
426.16,2.8434,2.89186666667,1.29166666666,1.93313333333,1.11286666667,5.0601,1.77833333333,2.9516,3.23813333333
426.51,2.84713333333,2.8988,1.2956,1.93,1.11733333333,5.07283333333,1.78213333333,2.96073333333,3.25293333333
426.87,2.85326666667,2.88866666667,1.29153333333,1.92653333333,1.11146666667,5.0681,1.78053333333,2.96173333333,3.25013333333
427.23,2.845,2.87753333333,1.28633333333,1.91746666667,1.09706666667,5.0633,1.77393333333,2.9512,3.2414
427.58,2.85086666667,2.89213333333,1.29246666667,1.92146666667,1.10526666667,5.07513333333,1.78706666667,2.96113333333,3.25773333333
427.94,2.84251111111,2.87786666667,1.2714,1.897,1.09533333333,5.05636666667,1.7726,2.9518,3.23546666667
428.30,2.84593333333,2.87653333334,1.2852,1.89646666667,1.1068,5.0659,1.77693333333,2.9604,3.2366
428.65,2.85117777778,2.89566666667,1.2962,1.90546666667,1.11926666667,5.0812,1.7914,2.96313333333,3.24353333333
429.01,2.8578,2.9086,1.29746666667,1.91113333333,1.12553333333,5.09216666667,1.7946,2.97046666667,3.2378
429.37,2.83122222222,2.88386666667,1.27446666667,1.87373333333,1.10986666667,5.0796,1.76293333333,2.94453333333,3.2094
429.72,2.83388888889,2.89326666667,1.281,1.86626666667,1.10926666667,5.0766,1.7636,2.95206666667,3.20666666667
430.08,2.82324444445,2.87733333333,1.26826666667,1.84813333333,1.0936,5.06063333333,1.74433333334,2.94393333334,3.19333333333
430.44,2.78393333333,2.84933333333,1.24146666667,1.81646666667,1.0634,5.025,1.7112,2.9064,3.15893333333
430.79,2.76126666667,2.84686666666,1.2244,1.79206666667,1.04833333333,5.0087,1.6904,2.89046666667,3.13933333333
431.15,2.75975555556,2.85153333333,1.2138,1.78046666667,1.055,4.99646666667,1.68526666667,2.89686666667,3.142
431.50,2.76517777778,2.86253333333,1.21646666667,1.78126666666,1.0612,5.00826666667,1.67826666667,2.9082,3.1442
431.86,2.77313333333,2.88013333333,1.22853333333,1.79766666667,1.07146666667,5.0257,1.68926666667,2.9236,3.16193333333
432.22,2.78477777778,2.8982,1.23166666667,1.8048,1.08806666667,5.03913333333,1.6954,2.93893333333,3.17926666667
432.57,2.78268888889,2.89806666667,1.2218,1.80486666667,1.08513333333,5.03353333333,1.69326666667,2.9394,3.187
432.93,2.75935555556,2.8712,1.20413333333,1.78606666667,1.068,5.0069,1.6732,2.92553333334,3.1674
433.29,2.77922222222,2.8866,1.2066,1.80486666667,1.07333333333,5.0188,1.6836,2.942,3.18073333333
433.64,2.80635555555,2.90593333333,1.2328,1.8472,1.10406666667,5.04806666667,1.70553333333,2.9734,3.21286666667
434.00,2.83257777778,2.93213333333,1.26093333334,1.87406666667,1.13773333333,5.0716,1.73166666667,2.996,3.24133333333
434.35,2.86924444444,2.96566666667,1.293,1.91006666667,1.17853333333,5.10566666667,1.7592,3.03466666667,3.2718
434.71,2.89362222222,2.97773333333,1.30806666667,1.93093333333,1.19926666667,5.1174,1.77366666667,3.05673333333,3.2956
435.07,2.89288888889,2.97313333333,1.3032,1.92913333333,1.19306666667,5.10956666667,1.76366666667,3.0464,3.29366666667
435.42,2.88942222222,2.9586,1.28706666667,1.9204,1.18293333333,5.09123333333,1.7566,3.02813333333,3.2852
435.78,2.8834,2.9424,1.2774,1.90646666667,1.17386666667,5.0757,1.74113333333,3.0066,3.27253333333
436.13,2.86548888889,2.9188,1.25726666667,1.88833333333,1.15066666667,5.05643333333,1.722,2.98033333333,3.2428
436.49,2.8738,2.92233333333,1.26986666667,1.88766666667,1.16393333333,5.05863333333,1.7288,2.97926666667,3.24746666667
436.84,2.89724444445,2.94726666667,1.2948,1.91233333333,1.18746666667,5.0788,1.74446666667,2.9916,3.2738
437.20,2.88404444444,2.94486666667,1.29433333333,1.90253333333,1.1894,5.07166666667,1.73053333333,2.9898,3.2684
437.56,2.84897777778,2.9158,1.2608,1.85326666667,1.15926666667,5.04,1.7018,2.96153333333,3.24546666667
437.91,2.83333333333,2.90173333333,1.23933333333,1.84233333333,1.13166666667,5.03076666667,1.68673333333,2.94886666667,3.22866666667
438.27,2.81311111111,2.8834,1.21453333333,1.81433333333,1.09713333333,5.01466666667,1.67553333333,2.9226,3.213
438.62,2.80671111111,2.87766666667,1.21466666667,1.80406666667,1.0904,5.01403333333,1.6746,2.915,3.20333333333
438.98,2.80595555555,2.8804,1.2196,1.80493333333,1.09226666667,5.02506666667,1.67613333334,2.91846666667,3.20006666667
439.33,2.80451111111,2.89606666667,1.22893333334,1.81466666667,1.101,5.03293333333,1.6854,2.93113333333,3.20766666667
439.69,2.79633333333,2.90253333333,1.23,1.81573333333,1.10673333333,5.0341,1.6854,2.94266666667,3.20526666667
440.04,2.81051111111,2.9126,1.24993333333,1.824,1.12253333334,5.04496666667,1.70093333333,2.95853333333,3.2228
440.40,2.80382222222,2.9038,1.24626666667,1.8246,1.11993333333,5.04213333333,1.69386666667,2.96746666667,3.2214
440.75,2.80142222222,2.905,1.2458,1.8192,1.12166666667,5.04833333333,1.6922,2.97206666667,3.2224
441.11,2.79864444445,2.90166666667,1.2474,1.81706666667,1.11746666667,5.04696666667,1.6968,2.96433333333,3.22613333333
441.47,2.80237777778,2.9024,1.24633333333,1.81833333333,1.10913333333,5.0432,1.69153333333,2.95913333333,3.22313333333
441.82,2.79933333333,2.90046666667,1.25213333333,1.81753333333,1.11186666667,5.04116666667,1.69046666667,2.95406666666,3.22366666667
442.18,2.79266666667,2.89,1.24846666667,1.80886666667,1.1114,5.0304,1.67066666667,2.9458,3.21233333333
442.53,2.78933333333,2.89206666667,1.25246666667,1.81173333333,1.10946666667,5.03116666667,1.66413333334,2.94993333333,3.21533333333
442.89,2.79882222222,2.8986,1.251,1.81906666667,1.11093333333,5.0346,1.66853333333,2.95733333333,3.22946666667
443.24,2.80826666667,2.89966666667,1.25493333333,1.81366666667,1.11113333333,5.04616666667,1.66313333333,2.96393333333,3.23073333333
443.60,2.82704444445,2.90953333333,1.2638,1.82266666667,1.1148,5.05513333333,1.667,2.9726,3.24126666667
443.95,2.81915555555,2.90306666667,1.2464,1.81566666667,1.104,5.05046666667,1.65166666667,2.96746666667,3.23033333333
444.31,2.81675555556,2.9004,1.24353333333,1.8108,1.09406666667,5.0582,1.648,2.9644,3.22426666667
444.66,2.81782222222,2.9012,1.24613333333,1.808,1.09246666667,5.06023333333,1.65173333333,2.96733333333,3.2218
445.02,2.8156,2.90593333333,1.2462,1.80466666667,1.09246666667,5.06413333334,1.65653333333,2.96606666667,3.2194
445.37,2.80664444444,2.90093333333,1.24046666667,1.80266666667,1.09393333334,5.06713333333,1.65046666667,2.96753333333,3.21493333334
445.72,2.8092,2.9038,1.23946666667,1.80146666667,1.10113333333,5.0775,1.65146666667,2.97586666667,3.21766666667
446.08,2.82684444444,2.9266,1.25373333333,1.8224,1.1264,5.09863333333,1.67886666667,3.00246666667,3.2436
446.43,2.82766666667,2.92966666667,1.25453333333,1.82166666667,1.1298,5.1018,1.68506666667,3.00313333333,3.25026666667
446.79,2.82017777778,2.92946666666,1.26626666667,1.8224,1.14033333333,5.09756666667,1.6954,3.00446666667,3.25446666667
447.14,2.82417777778,2.92986666667,1.2752,1.83133333333,1.1496,5.10253333333,1.70806666666,3.008,3.2644
447.50,2.81473333333,2.92333333333,1.26826666666,1.82706666667,1.1448,5.0984,1.70826666667,3.00633333333,3.26073333333
447.85,2.82184444444,2.93426666667,1.2812,1.84053333333,1.15533333333,5.1094,1.722,3.0196,3.27533333333
448.21,2.83008888889,2.94346666667,1.29093333333,1.84813333333,1.16213333333,5.1128,1.73086666667,3.0228,3.28253333333
448.56,2.83146666667,2.9454,1.2936,1.85206666667,1.16266666667,5.1146,1.734,3.02726666666,3.2838
448.92,2.82584444445,2.9368,1.28873333333,1.85086666667,1.1622,5.10496666667,1.72973333333,3.03026666667,3.28206666667
449.27,2.85291111111,2.96526666667,1.3182,1.8744,1.1882,5.1307,1.7592,3.05573333333,3.30546666667
449.62,2.85691111111,2.9644,1.32473333333,1.87673333333,1.18833333333,5.12063333333,1.76146666667,3.0558,3.30606666667
449.98,2.85106666667,2.96126666667,1.32873333333,1.8726,1.1824,5.12023333333,1.76153333333,3.05066666667,3.3034
450.33,2.84237777778,2.95093333333,1.32033333333,1.86273333333,1.1762,5.11256666667,1.7528,3.0412,3.29133333333
450.69,2.85097777778,2.952,1.31753333333,1.8592,1.1688,5.1231,1.74413333333,3.0378,3.27926666667
