wavelength,Back_GeoFulf,Belly_GeoFulf,Breast_GeoFulf,Crissum_GeoFulf,Crown_GeoFulf,DorTail_GeoFulf,Patch10_GeoFulf,Rump_GeoFulf,Throat_GeoFulf,WingTip_GeoFulf
335.01,4.8256,11.8922666667,5.44933333333,11.2852,3.7166,5.65733333333,8.35173333334,6.19586666667,7.17206666667,7.6428
335.38,4.6588,11.8302666667,5.45166666667,11.2371666667,3.61626666667,5.533,8.22113333334,6.13626666667,7.07173333333,7.47373333333
335.74,4.70346666667,11.8458,5.6156,11.4079666667,3.7114,5.5454,8.30833333334,6.24286666667,7.19586666667,7.50853333333
336.11,4.7426,11.8133333333,5.66846666667,11.3691,3.6974,5.551,8.325,6.23479999999,7.28813333333,7.46813333333
336.47,4.6488,11.6893333333,5.64133333333,11.2961666667,3.59446666667,5.3182,8.25699999999,6.12233333333,7.24666666667,7.32773333333
336.84,4.80573333333,11.8478666667,5.7104,11.4384,3.70106666667,5.4398,8.50973333333,6.24500000001,7.33726666667,7.427
337.21,4.9964,12.0147333333,5.8812,11.6011666667,3.93013333333,5.7254,8.764,6.36579999999,7.52473333333,7.61593333333
337.57,5.3406,12.4522666667,6.21486666667,11.8848666667,4.23093333333,5.94373333333,9.08639999999,6.64406666667,7.93693333333,7.965
337.94,5.6234,12.7392666667,6.4124,12.0773333333,4.50106666667,6.11993333333,9.42366666665,6.90126666666,8.24213333335,8.16966666667
338.31,5.63706666667,12.8792666667,6.43506666667,12.0445333333,4.59266666667,6.07666666667,9.42493333333,6.89040000001,8.28133333333,8.09819999999
338.67,5.73853333333,12.974,6.54813333333,12.1596666667,4.67093333333,6.10706666666,9.54246666666,7.0442,8.36813333335,8.15073333334
339.04,6.1272,13.2751333333,6.83306666667,12.5539666667,4.96186666666,6.42906666667,9.79473333333,7.34280000001,8.56613333333,8.50433333334
339.40,6.4362,13.5868,7.14166666667,12.8519333333,5.27746666667,6.69486666667,10.1260666667,7.52460000001,8.8074,8.865
339.77,6.60433333333,13.8024666667,7.17133333333,13.0123666667,5.34206666667,6.83593333333,10.2517333333,7.58706666667,8.88519999999,8.99186666666
340.14,6.91706666667,14.1838666667,7.41533333333,13.4043,5.58606666667,7.1308,10.5819333333,7.8518,9.0646,9.27613333334
340.50,6.8042,14.1167333333,7.19346666667,13.3290666667,5.44673333334,6.9808,10.5156,7.79280000001,8.88759999999,9.1154
340.87,6.6954,14.0874,7.09726666667,13.3302666667,5.38233333334,6.88333333333,10.4014,7.75686666666,8.94033333333,9.12960000001
341.23,6.69153333333,14.1966666667,7.07906666667,13.4494666667,5.3538,6.7944,10.4776,7.7486,8.87753333333,9.18073333333
341.60,6.6802,14.1634,7.08713333334,13.4870333333,5.33013333333,6.8316,10.5545333333,7.77813333333,8.83186666668,9.186
341.96,6.68733333333,14.0808,7.12586666667,13.6010666667,5.29253333333,6.78646666667,10.5901333333,7.74153333333,8.78599999999,9.17846666666
342.33,6.68466666667,14.0834,7.16546666667,13.6837333333,5.28266666667,6.7444,10.6262,7.72646666667,8.81026666667,9.18359999999
342.70,6.89786666667,14.3064,7.3862,13.932,5.5388,6.96133333333,10.8533333333,7.91906666667,9.05053333335,9.4168
343.06,6.72553333333,14.2032,7.2676,13.8047,5.42533333333,6.7648,10.9014666667,7.87906666667,8.97393333333,9.23800000001
343.43,6.6826,14.2281333333,7.23586666667,13.8494666667,5.40313333333,6.81866666667,10.9651333333,7.99026666667,8.99746666667,9.19933333333
343.79,6.61073333333,14.196,7.29246666667,13.8702333333,5.42186666667,6.85906666667,11.0135333333,8.06126666666,9.07033333333,9.21566666667
344.16,6.4256,14.0563333333,7.13333333333,13.8047666667,5.30046666667,6.66346666667,10.8540666667,7.9018,8.92700000001,9.03933333333
344.52,6.44073333333,14.1436,7.1862,13.9434666667,5.362,6.72153333333,10.963,8.0008,9.0006,9.13539999999
344.89,6.41866666667,14.1206,7.1606,13.9554666667,5.32046666667,6.6904,11.0158,7.94659999999,8.94420000001,9.08926666666
345.25,6.5458,14.2323333333,7.2278,13.994,5.33593333333,6.79813333333,11.064,7.99746666667,8.98620000001,9.0524
345.62,6.55853333333,14.3095333333,7.2296,14.0043333333,5.31193333333,6.80126666667,11.0978,8.02146666667,9.03586666666,9.02933333333
345.99,6.5728,14.4274,7.238,14.0472666667,5.3466,6.80726666667,11.0713333333,8.05299999999,9.03426666665,9.02586666667
346.35,6.60966666667,14.4555333333,7.17126666666,14.1061666667,5.3418,6.8378,11.0898666667,8.11393333334,9.08206666667,9.01126666667
346.72,6.53013333333,14.3952,7.14146666667,14.0682666667,5.21373333333,6.82953333333,11.0459333333,8.1514,9.1012,8.98259999999
347.08,6.46046666667,14.4,7.164,14.0600666667,5.18666666667,6.8154,10.9642,8.13613333334,9.05066666666,8.90833333333
347.45,6.6548,14.6201333333,7.33453333333,14.2299333333,5.33306666667,6.97986666667,11.1334666667,8.2668,9.22233333333,9.07953333333
347.81,6.84493333333,14.7468,7.39473333333,14.38,5.47106666667,7.08633333333,11.2687333333,8.29566666667,9.31826666667,9.14433333333
348.18,6.77846666667,14.7468666667,7.39306666667,14.2808666667,5.4172,7.07466666667,11.2903333333,8.28999999999,9.25693333334,9.028
348.54,6.98153333333,14.9614,7.6402,14.4830666667,5.56213333333,7.33493333334,11.4936,8.4012,9.48653333333,9.14280000001
348.91,6.965,15.0647333333,7.6656,14.5329,5.61573333333,7.4056,11.5817333333,8.49153333333,9.54240000001,9.1614
349.27,6.9972,15.1423333334,7.7614,14.693,5.77553333333,7.4804,11.6938666666,8.62699999999,9.7526,9.23439999999
349.64,7.03866666667,15.2343333333,7.807,14.9036666667,5.79286666667,7.5806,11.761,8.67866666667,9.80179999999,9.27453333333
350.00,6.95053333333,15.2402666667,7.7018,14.8894333333,5.7612,7.60046666667,11.8242,8.62853333334,9.81159999999,9.22686666666
350.37,7.01426666667,15.2655333333,7.7888,14.8842,5.80873333334,7.59266666667,11.9208,8.59693333333,9.83299999999,9.30473333333
350.73,6.9428,15.2582666667,7.733,14.9255666667,5.7718,7.492,11.9172666667,8.47846666667,9.7586,9.20633333334
351.10,6.93786666667,15.2169333333,7.64766666667,14.9068333333,5.6878,7.489,11.8851333333,8.43673333333,9.7324,9.15466666666
351.46,6.8974,15.1478,7.54626666667,14.8290666667,5.60666666667,7.4006,11.8294,8.29673333334,9.70420000001,9.00200000001
351.83,6.76966666667,15.1666666667,7.45773333334,14.8059,5.49793333333,7.26073333333,11.8296666667,8.29686666667,9.67073333334,8.91733333333
352.19,6.9392,15.311,7.55173333333,15.0506666667,5.6308,7.37033333333,12.0129333333,8.43773333333,9.88746666667,9.14226666667
352.55,6.74213333333,15.1405333333,7.3322,14.8847,5.4554,7.14693333333,11.8464,8.28860000001,9.71506666666,8.96206666667
352.92,6.78753333334,15.1638666667,7.36613333333,14.9071666666,5.45653333333,7.1574,11.8994666667,8.26839999999,9.70313333333,8.89986666666
353.28,6.53013333333,14.9116666666,7.10786666667,14.6638666667,5.16453333333,6.9408,11.7223333333,8.04013333332,9.42853333333,8.62013333333
353.65,6.5984,15.0260666667,7.18113333333,14.7123333333,5.26966666667,7.01693333333,11.8514,8.10459999999,9.50466666668,8.63859999999
354.01,6.56,15.0082,7.15613333333,14.6495666667,5.1992,7.01306666667,11.8237333333,8.05546666667,9.48846666667,8.56519999999
354.38,6.50813333334,15.0294,7.17173333333,14.6515,5.2436,7.09353333333,11.896,8.101,9.508,8.53933333334
354.74,6.57093333333,15.1142,7.1772,14.6758666667,5.32026666667,7.15226666667,12.0120666667,8.11046666666,9.55893333334,8.59986666666
355.11,6.51993333333,15.1833333333,7.11886666667,14.6681,5.2616,7.11966666667,12.0185333334,8.01606666667,9.61246666665,8.55580000001
355.47,6.44526666667,15.1834666667,7.09186666667,14.6862,5.22666666667,7.13486666667,12.0158,7.99859999999,9.65026666666,8.52466666667
355.83,6.51073333334,15.2974,7.21153333333,14.7253666667,5.3034,7.26813333333,12.1188666667,8.0892,9.73453333333,8.59913333334
356.20,6.49386666666,15.3346,7.16226666667,14.6969,5.196,7.273,12.0957333334,8.026,9.75726666667,8.49
356.56,6.47173333333,15.3686666667,7.18366666667,14.7066333333,5.1708,7.326,12.1503333333,8.0078,9.79120000001,8.45606666667
356.93,6.48933333333,15.3857333333,7.24286666667,14.6870666667,5.1358,7.33893333333,12.1798666667,8.06060000001,9.85433333334,8.45273333334
357.29,6.68693333333,15.6560666667,7.45953333333,14.8992333333,5.2952,7.6334,12.4056666667,8.21593333333,10.1184666667,8.69273333334
357.66,6.6172,15.5762,7.40446666667,14.8201333334,5.27573333333,7.5706,12.3537333333,8.171,10.1378,8.651
358.02,6.61606666667,15.6112,7.4626,14.8986666667,5.31866666666,7.584,12.4286,8.20639999999,10.2753333333,8.65833333333
358.38,6.65646666667,15.6732,7.49393333333,14.9652333333,5.28133333333,7.63906666667,12.4975333333,8.19013333333,10.3286666667,8.62866666667
358.75,6.4836,15.5650666667,7.36986666667,14.8977333333,5.129,7.5614,12.3826,8.0648,10.236,8.46173333333
359.11,6.63446666667,15.7492,7.52673333333,15.0395666667,5.3046,7.71453333333,12.5928666667,8.26426666667,10.3519333333,8.6024
359.48,6.51293333333,15.7387333333,7.43253333333,15.0042333333,5.1962,7.63933333333,12.539,8.2122,10.2066,8.524
359.84,6.47933333333,15.6995333333,7.37066666667,14.9866,5.111,7.59646666666,12.5229333333,8.16646666667,10.1544666667,8.45373333333
360.20,6.4224,15.702,7.41413333333,14.9916333334,5.14346666666,7.6238,12.5458666667,8.17193333334,10.1931333333,8.46986666667
360.57,6.46573333333,15.7954,7.45886666667,15.0601,5.213,7.67573333333,12.6038,8.26639999999,10.212,8.55140000001
360.93,6.37933333333,15.8248666667,7.402,15.0848333333,5.17973333333,7.61573333333,12.5744,8.17860000001,10.162,8.55086666667
361.29,6.18433333333,15.6569333333,7.21273333333,14.9389,5.0166,7.35606666667,12.4392,8.04340000001,9.98406666667,8.38526666667
361.66,6.22673333333,15.7532,7.2492,14.9822666667,5.04093333333,7.3812,12.4926,8.07179999999,10.0092,8.42946666667
362.02,6.16693333333,15.6934666667,7.13966666667,14.9156,4.9586,7.2734,12.4419333333,8.02986666666,9.8636,8.3704
362.39,6.1574,15.7323333334,7.10266666667,14.9205333333,4.91153333333,7.21546666667,12.4027333333,8.03753333334,9.88773333333,8.4148
362.75,6.19666666667,15.8199333333,7.11433333333,14.9143,4.89426666667,7.22653333333,12.4372,8.03813333333,9.91973333332,8.42053333333
363.11,6.13906666667,15.7808666667,7.07706666667,14.9436333333,4.8886,7.1794,12.4308666667,7.97033333333,9.89766666666,8.41673333334
363.48,5.97713333333,15.6253333333,6.89026666667,14.7428666667,4.6846,6.97653333333,12.2717333333,7.76799999999,9.76379999999,8.23453333333
363.84,5.8898,15.6608,6.838,14.7303,4.628,6.9136,12.2395333333,7.72966666666,9.77213333335,8.21013333333
364.20,5.90493333333,15.6865333333,6.77606666667,14.7055666667,4.63933333333,6.86713333333,12.2282666667,7.7404,9.76639999999,8.17806666667
364.57,5.85393333333,15.6382666667,6.69413333333,14.6263333333,4.56853333333,6.7684,12.1926,7.63086666666,9.78093333333,8.10406666667
364.93,5.86193333333,15.6162666667,6.67406666667,14.6107,4.579,6.80226666667,12.1853333333,7.64506666666,9.81213333334,8.07973333333
365.29,5.974,15.7925333334,6.811,14.7292333333,4.694,6.95873333333,12.3096,7.75239999999,9.94973333333,8.14413333333
365.66,5.95713333333,15.8314,6.84466666667,14.8028333333,4.70106666667,6.9846,12.3285333333,7.75013333334,10.0535333333,8.13706666667
366.02,6.0522,15.9798666667,6.99266666667,14.9424,4.84,7.13746666667,12.4032666666,7.85540000001,10.2042,8.257
366.38,6.13726666667,16.0468,7.10253333333,15.0037,4.96753333333,7.24053333333,12.5384666667,7.92993333333,10.2817333333,8.2902
366.75,6.1452,16.0892666667,7.14133333333,15.0761333333,5.04053333333,7.27493333333,12.5905333333,7.98720000001,10.3454666667,8.3422
367.11,6.0936,16.0819333333,7.10046666667,14.9987,4.95993333333,7.2426,12.5434,7.92353333334,10.3322,8.281
367.47,6.26993333333,16.2591333333,7.29873333334,15.2408,5.17446666667,7.4292,12.7474,8.12673333333,10.5507333333,8.48013333333
367.84,6.28533333333,16.2500666667,7.28933333333,15.2546333333,5.18253333333,7.44166666667,12.7465333333,8.07466666667,10.4843333333,8.44893333333
368.20,6.25093333333,16.3101333333,7.32153333333,15.3349,5.17046666667,7.46313333333,12.8192666667,8.07033333333,10.4791333333,8.472
368.56,6.2012,16.2841333333,7.29486666667,15.3358666667,5.12846666667,7.43606666667,12.7738666667,8.01813333333,10.3869333333,8.4274
368.93,6.22253333333,16.3481333333,7.31493333333,15.3732333333,5.10353333333,7.39,12.8302666667,8.07679999999,10.3934666667,8.4004
369.29,6.22153333333,16.4036666666,7.301,15.4417,5.13073333333,7.36466666666,12.8421333333,8.06626666666,10.409,8.4596
369.65,6.19026666667,16.4152666667,7.26406666667,15.4172333333,5.07306666667,7.32873333333,12.845,8.08346666667,10.3258666667,8.43266666667
370.01,6.12113333333,16.4632666667,7.2054,15.4185,4.98013333333,7.2704,12.8868,8.00186666667,10.2845333333,8.37333333333
370.38,5.94693333333,16.3864,7.01106666667,15.3123666667,4.8592,7.10153333333,12.7238,7.8852,10.1123333333,8.231
370.74,5.89446666667,16.3567333333,6.94246666667,15.2798666667,4.78866666666,7.02293333333,12.7040666667,7.83719999999,10.0456,8.1888
371.10,5.79573333333,16.338,6.91466666667,15.2852666667,4.72,6.9552,12.6988666667,7.81453333333,10.0306,8.14833333333
371.46,5.77693333333,16.3677333333,6.90093333333,15.2623333333,4.7266,6.9646,12.7266666667,7.82826666666,9.98686666666,8.1496
371.83,5.78053333333,16.3953333333,6.90393333333,15.2707,4.75366666667,6.97466666667,12.7485333333,7.84206666666,10.0586666667,8.15893333333
372.19,5.75306666667,16.3904,6.86773333333,15.2638666667,4.73486666667,6.9566,12.725,7.82639999999,10.0466666667,8.1692
372.55,5.78626666667,16.4646,6.9028,15.3429666667,4.76966666667,6.9836,12.8028666667,7.9194,10.0924666667,8.23433333333
372.92,5.67946666667,16.4136666667,6.82133333333,15.3131333333,4.71213333333,6.88393333333,12.7630666667,7.78733333332,10.0296,8.20746666667
373.28,5.603,16.3584,6.71493333333,15.2479666667,4.63333333333,6.79673333333,12.7041333333,7.75333333333,9.99273333331,8.15066666667
373.64,5.5594,16.3090666667,6.65753333333,15.2084,4.5802,6.72673333333,12.6644666667,7.67026666667,9.9344,8.10946666667
374.00,5.5978,16.2846,6.6212,15.2022333333,4.56186666667,6.6806,12.6540666667,7.67113333333,9.97386666667,8.08833333333
374.37,5.61293333333,16.3458,6.64106666667,15.2764,4.55393333333,6.6758,12.7424666667,7.68353333333,10.0244,8.14566666667
374.73,5.60773333333,16.4062,6.62686666667,15.3371666667,4.51486666667,6.64313333333,12.7472,7.69293333334,10.0176,8.108
375.09,5.76373333333,16.5688666667,6.7284,15.4888666667,4.64593333333,6.74513333333,12.8297333333,7.79293333334,10.1408,8.201
375.45,5.8066,16.6562666667,6.81313333333,15.6217,4.664,6.782,12.9300666667,7.84093333334,10.2603333333,8.2662
375.81,5.88966666667,16.7546,6.89633333333,15.7306666667,4.69226666667,6.80313333333,13.008,7.89440000001,10.3183333333,8.32886666667
376.18,5.9242,16.821,6.94493333333,15.7606666667,4.71526666667,6.78606666667,13.0961333333,7.91786666666,10.3292,8.33313333333
376.54,5.9714,16.9604666667,7.02133333333,15.8332333333,4.77246666667,6.82453333333,13.1672666667,7.9438,10.4014,8.3722
376.90,6.07646666667,17.0683333333,7.10013333333,15.9317,4.86313333333,6.9406,13.3101333333,8.03673333334,10.4903333333,8.44413333333
377.26,6.13333333333,17.1000666667,7.16166666667,15.9531333333,4.84873333334,6.9562,13.3689333333,8.05599999999,10.4581333334,8.42333333333
377.63,6.23366666667,17.2266,7.27793333333,16.1027333333,4.9526,7.09446666667,13.5266666667,8.18619999999,10.557,8.54986666667
377.99,6.20573333333,17.2460666667,7.28866666667,16.0992,4.9472,7.09413333333,13.5329333333,8.18879999999,10.4929333333,8.54426666667
378.35,6.33893333333,17.3776666667,7.42366666667,16.2203333333,5.06493333333,7.21013333333,13.6710666667,8.32233333333,10.6056,8.65833333333
378.71,6.39606666667,17.4344666667,7.5066,16.2785,5.12806666667,7.23813333333,13.7762,8.33939999999,10.6622,8.68379999999
379.07,6.37833333333,17.45,7.50833333333,16.2315666667,5.0932,7.2182,13.7984666667,8.32653333333,10.605,8.66553333334
379.44,6.5076,17.5506666667,7.5844,16.3135666667,5.21966666667,7.2912,13.9026,8.41833333334,10.6571333333,8.7454
379.80,6.55073333333,17.6214666667,7.6534,16.4069333333,5.3168,7.36613333333,14.0068666667,8.51386666666,10.7220666667,8.80166666667
380.16,6.57813333334,17.6659333333,7.66633333333,16.4932666667,5.3376,7.3772,14.0266,8.53319999999,10.7168,8.80066666667
380.52,6.6424,17.6976,7.72073333333,16.5712,5.39946666667,7.42686666667,14.0881333333,8.61626666667,10.7955333333,8.86433333333
380.88,6.67406666667,17.8115333333,7.78006666667,16.6612666667,5.426,7.42833333333,14.1678,8.68046666667,10.8479333333,8.92826666667
381.24,6.64766666667,17.836,7.82273333333,16.7115333333,5.43253333333,7.4198,14.1931333333,8.6592,10.8886,8.95646666667
381.61,6.63886666667,17.8701333333,7.80293333333,16.7027333333,5.45173333333,7.35373333333,14.1970666667,8.63553333333,10.8858666667,8.93913333334
381.97,6.74466666667,18.0473333333,7.9424,16.8735666667,5.58606666667,7.453,14.3209333333,8.74406666667,10.9988666667,9.02706666668
382.33,6.7228,18.0557333334,7.93213333333,16.9101666667,5.53246666667,7.4202,14.2988666667,8.73133333332,10.9824,8.96513333333
382.69,6.789,18.1163333333,8.02386666667,16.9837333333,5.59193333333,7.4784,14.3666666667,8.80526666667,11.0466666667,9.0456
383.05,6.8082,18.1479333333,8.04346666667,17.0723333333,5.6396,7.50746666667,14.4483333333,8.87233333333,11.0909333333,9.09486666667
383.41,6.75106666667,18.127,8.02093333333,17.0615,5.55646666667,7.45486666667,14.4132666667,8.83606666665,11.0530666666,9.02366666667
383.77,6.6696,18.0744666667,7.9246,17.0109333333,5.45093333333,7.30113333333,14.3538666667,8.74760000001,10.9594666667,8.90826666666
384.14,6.66326666667,18.1025333333,7.94306666667,17.0173,5.43473333333,7.2962,14.3794666667,8.74373333333,10.9801333333,8.8816
384.50,6.6968,18.1712,7.96113333333,17.0784,5.4066,7.30186666667,14.4526666667,8.73346666667,10.9687333333,8.87413333333
384.86,6.66066666667,18.1467333333,7.919,17.0804333333,5.37346666667,7.2582,14.427,8.69533333334,10.9008,8.81886666667
385.22,6.72753333333,18.2150666667,7.9496,17.1529,5.4392,7.32033333333,14.4777333333,8.75093333334,10.9392666667,8.83840000001
385.58,6.74073333333,18.2366,7.96806666667,17.2288,5.40366666667,7.3406,14.5222,8.78120000001,10.9276666667,8.81553333333
385.94,6.8094,18.2696666667,8.01246666667,17.2795,5.4266,7.38253333333,14.5971333333,8.83340000001,10.9966,8.86606666667
386.30,6.78493333333,18.3182666667,8.01266666667,17.3451666667,5.4212,7.36906666667,14.6335333333,8.83726666667,11.0256666667,8.8626
386.66,6.86706666667,18.4205333333,8.0526,17.4648333333,5.49346666667,7.45513333334,14.7016666667,8.92480000001,11.1000666667,8.92246666667
387.03,6.90486666667,18.4729333333,8.07286666666,17.5429,5.51133333334,7.4812,14.7294,8.94646666667,11.1120666667,8.90633333333
387.39,6.8736,18.5198666667,8.06906666667,17.5881333333,5.52813333333,7.4464,14.719,8.94593333333,11.0903333333,8.89219999999
387.75,6.9336,18.6566,8.15906666667,17.7099666667,5.57966666667,7.54053333333,14.8042666667,9.01799999999,11.175,8.97353333334
388.11,6.9652,18.7192,8.17893333333,17.7583666667,5.61146666667,7.5882,14.8702666667,9.08480000001,11.2301333333,9.02399999999
388.47,6.90086666667,18.7166666667,8.13673333333,17.7449333333,5.5732,7.5468,14.8334,9.04653333333,11.2204,8.98373333334
388.83,6.86486666667,18.7418,8.15366666667,17.7579666667,5.53833333333,7.5398,14.8113333333,9.05313333333,11.2498,8.96353333333
389.19,6.96926666667,18.9061333333,8.24586666667,17.9095333333,5.61633333333,7.6126,14.9574666667,9.17506666668,11.3461333333,9.04946666667
389.55,6.94046666667,18.9316,8.23813333333,17.9361333333,5.60046666667,7.6054,14.9733333333,9.17020000002,11.3525333333,9.02233333333
389.91,6.84666666667,18.9068,8.1746,17.9414333333,5.52153333333,7.5482,14.9236,9.12033333333,11.2940666667,8.95459999999
390.27,6.8354,18.9092,8.18486666667,17.9509,5.5102,7.55693333333,14.9277333333,9.10700000001,11.2939333333,8.9338
390.63,6.73793333333,18.8949333333,8.12113333333,17.9164666667,5.44853333333,7.49073333333,14.8978666667,9.04933333334,11.2275333333,8.87766666667
391.00,6.64353333333,18.8588666667,8.05726666667,17.8891666667,5.35073333333,7.37526666667,14.8380666667,8.96819999999,11.1594,8.7912
391.36,6.67053333333,18.925,8.05373333333,17.9441333333,5.3356,7.4064,14.9130666667,8.97293333333,11.1974666667,8.81473333334
391.72,6.6884,18.9088,8.0746,17.9559,5.35653333333,7.44586666667,14.9430666667,8.97959999999,11.1982,8.8176
392.08,6.69273333333,18.9140666667,8.08713333333,18.0084,5.35493333333,7.44433333333,14.9486666667,8.98286666667,11.2230666667,8.82286666666
392.44,6.73293333333,18.9832,8.1224,18.0713,5.4226,7.48493333333,15.0067333333,9.05440000001,11.2647333333,8.86200000001
392.80,6.81706666667,19.0596666667,8.1626,18.1685666667,5.4972,7.55473333333,15.0770666667,9.10333333333,11.3314666667,8.89179999999
393.16,6.78766666667,19.0419333333,8.15793333333,18.1838,5.47293333333,7.53673333333,15.0899333333,9.08699999999,11.3460666667,8.84840000001
393.52,6.78093333333,19.0664,8.11873333333,18.1829333333,5.44813333333,7.512,15.0872666667,9.07859999999,11.3542666667,8.8216
393.88,6.8532,19.1442666667,8.1778,18.2563,5.52286666666,7.57266666666,15.2005333333,9.13473333333,11.4182666667,8.86560000001
394.24,6.85726666667,19.1774,8.183,18.2775333333,5.55046666667,7.58566666667,15.2183333333,9.11806666668,11.4296,8.90186666667
394.60,6.95173333333,19.27,8.28593333333,18.4083,5.61493333333,7.67466666667,15.3204666667,9.20426666667,11.5672666666,8.96413333334
394.96,7.07513333333,19.4134666667,8.41179999999,18.5414666667,5.7282,7.79893333333,15.4579333333,9.33153333333,11.7300666667,9.08473333334
395.32,7.11453333333,19.4554666667,8.46613333334,18.5893,5.75886666667,7.8506,15.4962,9.38606666667,11.7860666667,9.08746666666
395.68,7.12466666667,19.5006666667,8.48026666667,18.6507666667,5.7758,7.86533333333,15.5144,9.41213333333,11.8342,9.08733333333
396.04,7.14466666667,19.5531333333,8.4912,18.6940666667,5.81353333333,7.86886666667,15.5611333333,9.43526666666,11.8395333333,9.07193333334
396.40,7.212,19.5938,8.56146666667,18.7981666667,5.86026666667,7.92313333333,15.6536666667,9.46526666667,11.8998,9.10066666667
396.76,7.22406666667,19.6325333333,8.59593333333,18.8161,5.87066666667,7.92166666667,15.6947333333,9.47666666665,11.949,9.10833333334
397.12,7.18673333333,19.6542,8.55226666667,18.8300666667,5.85106666667,7.88306666667,15.6811333333,9.43386666667,11.9276,9.1076
397.48,7.2026,19.6998,8.62353333333,18.9283666667,5.91653333333,7.9282,15.7408666667,9.47566666667,11.9863333333,9.13880000001
397.84,7.1428,19.6982,8.56653333333,18.9003,5.83246666667,7.87433333333,15.6710666666,9.40660000001,11.9514,9.07633333332
398.20,7.12133333333,19.7279333333,8.54360000001,18.9251666667,5.79953333333,7.84946666667,15.6984,9.42339999999,11.9632666667,9.00853333333
398.56,7.05046666667,19.7145333333,8.47526666666,18.8644333333,5.74846666667,7.77306666667,15.6722,9.3718,11.8957333333,8.92953333333
398.92,7.0202,19.6820666667,8.44620000001,18.8503666667,5.72733333333,7.77253333333,15.6624666667,9.35059999999,11.8658,8.88866666667
399.28,7.07126666667,19.7722666667,8.49466666667,18.9418666667,5.79333333333,7.84306666667,15.7799333333,9.42466666667,11.9496,8.94373333333
399.64,7.07866666667,19.8595333333,8.50053333333,18.9889,5.79806666667,7.84493333333,15.8386,9.44439999999,11.9690666667,8.94553333333
400.00,7.05146666667,19.8516666667,8.47653333333,18.9864333333,5.75913333333,7.8326,15.8165333333,9.39379999999,11.9914666667,8.92919999999
400.36,6.96126666667,19.8118,8.39699999999,18.9436333333,5.6584,7.74866666667,15.7806666667,9.32113333333,11.9662666666,8.85486666667
400.72,6.96393333333,19.8648666667,8.4046,19.0139666667,5.6578,7.7976,15.8589333333,9.35186666665,11.9758,8.871
401.08,6.9748,19.848,8.41773333334,19.0374,5.67813333333,7.82946666667,15.8986666667,9.38593333334,12.0124666666,8.86906666666
401.44,6.96406666667,19.8631333333,8.41166666667,19.0539,5.6752,7.8268,15.9344666667,9.3806,12.0372,8.87893333333
401.80,6.97873333333,19.8898666667,8.46286666666,19.1209666667,5.69753333333,7.85393333333,16.0087333334,9.42173333333,12.0934,8.90020000001
402.16,7.01746666667,19.894,8.51553333334,19.1783333333,5.7272,7.88066666667,16.0314666667,9.43733333334,12.1458,8.94639999999
402.52,7.01746666667,19.8980666667,8.52333333333,19.2131,5.71373333333,7.89280000001,16.0366666667,9.44113333335,12.1502,8.94506666667
402.88,7.0072,19.9437333333,8.51239999999,19.2497666667,5.6804,7.89173333334,16.076,9.43526666667,12.179,8.93700000001
403.24,7.00326666667,19.9446,8.50959999999,19.2593333333,5.66566666667,7.88506666667,16.0703333333,9.42326666666,12.184,8.9258
403.60,6.95893333333,19.9064666667,8.46686666666,19.2325,5.60046666667,7.83179999999,16.0366666667,9.37953333335,12.1570666667,8.87793333334
403.95,6.9964,19.9796666667,8.51339999999,19.2905333333,5.6206,7.86513333334,16.1088,9.42579999998,12.1818666667,8.89486666667
404.31,7.0052,19.9816,8.49753333333,19.3142,5.62566666667,7.85893333334,16.118,9.41760000001,12.1722666667,8.887
404.67,7.003,19.9662666667,8.48306666667,19.3135333333,5.61553333333,7.83333333333,16.102,9.39586666666,12.1772,8.86113333333
405.03,6.97493333333,20.0018,8.46573333334,19.2886,5.57693333333,7.80053333333,16.0874,9.35666666667,12.1874666667,8.8332
405.39,6.9778,20.0298666667,8.45859999999,19.3043333333,5.54613333333,7.7782,16.0904,9.35266666665,12.1785333333,8.82446666666
405.75,6.97646666667,20.0636666667,8.45819999999,19.3322666667,5.55886666667,7.78753333333,16.1188666667,9.36986666667,12.2238,8.84280000001
406.11,7.0202,20.1669333333,8.4936,19.3871333333,5.57866666667,7.84226666667,16.2006,9.41719999999,12.2775333333,8.85726666667
406.47,6.98866666667,20.1683333333,8.45453333333,19.3867333334,5.51373333333,7.7958,16.1853333333,9.37899999999,12.2628,8.82146666667
406.83,7.00986666667,20.2004,8.48986666666,19.4201,5.586,7.82093333333,16.2092,9.4126,12.3252,8.85733333334
407.19,6.97266666667,20.2330666667,8.49493333333,19.4291666666,5.57046666667,7.77926666667,16.2199333333,9.39286666669,12.3216666667,8.84286666666
407.55,6.99466666667,20.3078666667,8.53233333333,19.4729333333,5.62086666667,7.82566666667,16.3014,9.41766666666,12.3733333333,8.8594
407.90,7.0034,20.3604666667,8.55586666667,19.5314666667,5.64866666667,7.84566666667,16.3632,9.43920000001,12.4179333333,8.89053333334
408.26,7.0314,20.4756666667,8.619,19.5909666667,5.69626666667,7.90119999999,16.4134666667,9.49433333333,12.4942666667,8.93166666666
408.62,7.03853333333,20.5462666667,8.64860000001,19.65,5.70286666667,7.90466666667,16.4854666667,9.51339999999,12.5476,8.96146666667
408.98,7.04406666667,20.5706666667,8.67873333333,19.6973666667,5.7268,7.92653333334,16.5258666667,9.5394,12.5329333333,8.95473333333
