wavelength,Back_SpoTorf,Belly_SpoTorf,Breast_SpoTorf,Crissum_SpoTorf,Crown_SpoTorf,DorTail_SpoTorf,Patch10_SpoTorf,Patch11_SpoTorf,Rump_SpoTorf,Throat_SpoTorf,WingTip_SpoTorf
368.20,7.04991666667,9.85008333334,8.30916666667,7.8615,5.41616666667,5.95583333334,5.18641666667,6.6255,5.4805,10.8645,8.50125
368.56,7.02591666667,9.85608333332,8.33508333333,7.82441666666,5.32158333333,5.94583333333,5.12033333333,6.55641666667,5.43966666666,10.8603333333,8.43341666667
368.93,7.00325,9.90058333333,8.35583333332,7.83208333333,5.30083333333,5.86375,5.0385,6.56183333333,5.40091666667,10.84225,8.3915
369.29,7.04716666667,9.99083333334,8.45283333333,7.90933333333,5.32,5.909,5.12616666667,6.5875,5.37341666667,10.9255,8.46541666667
369.65,7.15958333333,10.1575,8.60608333334,8.00008333334,5.39758333334,6.01258333333,5.28408333334,6.66033333333,5.466,11.03275,8.57416666667
370.01,7.10341666667,10.1748333333,8.61350000001,7.93641666667,5.329,5.90416666667,5.21691666666,6.52633333333,5.38108333333,11.0380833333,8.51733333333
370.38,7.13316666667,10.2701666667,8.72250000001,8.01316666667,5.36175,5.90575,5.26716666667,6.54608333333,5.43066666667,11.0601666667,8.523
370.74,7.29066666667,10.4673333334,8.91350000001,8.21466666667,5.549,6.05808333333,5.43641666667,6.74925,5.62941666667,11.2830833333,8.65383333333
371.10,7.4185,10.598,9.06316666667,8.34108333334,5.68325,6.20816666666,5.5385,6.90291666667,5.78341666667,11.3996666667,8.78558333334
371.46,7.29716666667,10.513,9.01608333333,8.25516666667,5.58608333333,6.09216666667,5.45958333333,6.75983333333,5.67958333333,11.2443333333,8.60583333334
371.83,7.27575,10.5215,8.9955,8.23158333332,5.52458333333,6.08,5.4695,6.738,5.60658333333,11.2175,8.60258333333
372.19,7.259,10.5419166667,8.97633333333,8.16216666667,5.49125,6.055,5.439,6.71316666667,5.53,11.1519166667,8.63091666666
372.55,7.31975,10.5915833333,9.02483333333,8.21808333334,5.56,6.02141666667,5.50866666667,6.80541666667,5.58766666667,11.2216666667,8.69966666666
372.92,7.38308333333,10.6836666666,9.06533333333,8.24433333333,5.574,6.07516666666,5.6135,6.84641666667,5.61683333334,11.2571666667,8.71691666668
373.28,7.44541666667,10.7534166667,9.13758333333,8.32825000001,5.67541666667,6.12533333333,5.64108333333,6.92591666667,5.71133333333,11.34325,8.76474999999
373.64,7.52741666667,10.8646666667,9.27541666669,8.53441666667,5.81033333334,6.25508333333,5.72941666667,7.09108333333,5.83866666667,11.4746666667,8.83475
374.00,7.64691666666,11.0051666667,9.43141666667,8.73083333334,5.94958333334,6.4185,5.87975,7.2635,5.98283333333,11.5995,8.98666666666
374.37,7.60466666667,11.0005,9.38949999999,8.77324999999,5.91816666667,6.43691666667,5.91741666667,7.30025,5.92425,11.6423333333,8.99258333332
374.73,7.419,10.8305,9.21991666666,8.61400000001,5.71575,6.24216666667,5.7485,7.095,5.69116666666,11.4503333333,8.78841666667
375.09,7.309,10.7426666667,9.12024999999,8.54083333334,5.61641666666,6.137,5.64383333333,6.932,5.59216666667,11.3949166667,8.665
375.45,7.40383333334,10.9119166667,9.25566666666,8.64941666667,5.6815,6.22175,5.7555,7.02025,5.68866666667,11.5735833333,8.79483333334
375.81,7.45466666667,11.0341666667,9.35750000001,8.72675,5.7825,6.26,5.80208333334,7.10483333333,5.799,11.678,8.84574999999
376.18,7.4915,11.1354166667,9.43149999999,8.87441666667,5.86225,6.31433333334,5.89033333333,7.20616666667,5.917,11.76325,8.87441666666
376.54,7.51516666667,11.2220833333,9.48866666666,8.97508333332,5.93125,6.41075,5.96391666667,7.21975,5.96983333333,11.8236666667,8.95866666667
376.90,7.51616666667,11.20575,9.49866666666,8.97275000001,5.937,6.41925,5.94675,7.165,6.00041666667,11.8385833334,8.95591666666
377.26,7.45933333333,11.1796666667,9.46800000001,8.92008333333,5.86316666667,6.37033333334,5.90408333334,7.12016666667,5.958,11.7521666667,8.90358333333
377.63,7.37175,11.1218333333,9.33975,8.82591666666,5.77533333334,6.24391666667,5.80341666667,6.9855,5.86858333333,11.6660833333,8.81958333334
377.99,7.30641666667,11.08325,9.28091666667,8.77558333333,5.70216666667,6.18658333333,5.71758333333,6.90766666667,5.83008333333,11.6089166667,8.74441666667
378.35,7.26175,11.0808333333,9.28008333334,8.72683333333,5.65208333333,6.1515,5.61983333334,6.84291666667,5.81583333334,11.581,8.70175
378.71,7.36458333333,11.2351666667,9.39741666667,8.84383333334,5.7505,6.26941666667,5.71091666666,6.99316666667,5.96358333333,11.6753333333,8.83216666667
379.07,7.45808333333,11.365,9.50249999999,8.98516666669,5.81833333333,6.36408333333,5.81141666667,7.14333333333,6.06533333334,11.7575,8.95483333334
379.44,7.4405,11.3568333333,9.48833333333,9.00199999999,5.81191666666,6.34325,5.78716666666,7.13591666667,6.03308333334,11.64925,8.95058333334
379.80,7.424,11.33425,9.46941666666,8.97858333333,5.77808333333,6.34358333333,5.77683333334,7.08783333333,6.0215,11.6349166667,8.91983333334
380.16,7.37808333333,11.2856666667,9.42366666668,8.88441666667,5.70733333333,6.29533333333,5.719,6.99016666667,5.96283333333,11.5899166667,8.87125000001
380.52,7.39366666667,11.2991666667,9.435,8.88716666668,5.68925,6.25841666667,5.67358333333,7.00808333333,5.942,11.58125,8.84466666667
380.88,7.44241666667,11.39925,9.48366666667,9.0005,5.72658333333,6.29866666667,5.68841666667,7.08516666667,5.99358333333,11.6660833333,8.89383333333
381.24,7.46133333333,11.4034166667,9.49500000001,9.04916666666,5.72825,6.31858333333,5.70841666667,7.05841666667,6.011,11.69925,8.90949999999
381.61,7.39333333333,11.3480833333,9.50708333333,9.00908333332,5.663,6.29083333333,5.6435,7.03241666667,5.95508333333,11.6799166667,8.87983333334
381.97,7.42425,11.3926666667,9.56175,9.06025,5.71066666667,6.26216666667,5.68866666667,7.02758333334,5.95891666666,11.708,8.88300000001
382.33,7.47716666667,11.4283333333,9.58608333333,9.12316666666,5.75683333333,6.25933333334,5.75325,7.03691666667,5.995,11.7160833333,8.92291666668
382.69,7.57616666667,11.5180833334,9.66466666667,9.19658333333,5.83608333333,6.26741666667,5.80216666667,7.0705,6.04816666667,11.80325,8.99891666667
383.05,7.52608333333,11.4806666667,9.62033333335,9.12491666665,5.77275,6.195,5.72233333333,6.987,5.97141666667,11.7701666666,8.89958333334
383.41,7.57325,11.5504166667,9.66316666667,9.17941666666,5.80266666667,6.21941666667,5.74975,7.0125,6.02833333333,11.85575,8.89933333332
383.77,7.66391666667,11.6420833333,9.76274999998,9.32575000002,5.87841666667,6.27791666666,5.80141666667,7.10866666667,6.08333333333,11.93775,8.97041666667
384.14,7.74066666667,11.7551666667,9.82641666668,9.43024999999,5.94041666666,6.28983333333,5.85141666667,7.14391666667,6.124,12.0350833333,9.02358333332
384.50,7.76358333333,11.8358333333,9.87683333333,9.49658333332,5.97208333334,6.32108333333,5.87391666667,7.1635,6.17366666666,12.0756666667,9.01433333334
384.86,7.73875,11.8719166666,9.87558333334,9.50008333332,5.98625,6.31025,5.86741666667,7.14241666667,6.14083333333,12.0515,9.01183333334
385.22,7.80925,12.02275,9.95425,9.58325,6.05133333334,6.34475,5.89741666667,7.21833333333,6.18325,12.13175,9.04641666668
385.58,7.91749999999,12.1596666667,10.0311666666,9.68500000001,6.12708333333,6.39891666667,5.96116666667,7.29091666667,6.23175,12.2044166667,9.11316666666
385.94,7.93849999999,12.1975,10.0311666667,9.70758333332,6.11733333333,6.4375,5.94775,7.34425,6.24116666667,12.2105833333,9.13683333334
386.30,7.90416666667,12.2054166667,10.0450833334,9.67458333333,6.08641666667,6.39725,5.88208333333,7.34541666667,6.19575,12.18625,9.077
386.66,7.8045,12.16025,9.98933333332,9.66216666666,6.00958333333,6.37516666667,5.83358333333,7.28466666667,6.11533333333,12.11525,8.97733333334
387.03,7.81266666667,12.2443333333,10.0773333333,9.72825,6.05075,6.42258333333,5.89275,7.30608333333,6.15041666667,12.1751666667,9.00658333333
387.39,7.78391666667,12.2841666667,10.12,9.74308333332,6.06658333333,6.43658333333,5.86125,7.32441666667,6.12325,12.1875833333,9.02041666668
387.75,7.79133333334,12.3736666667,10.1435833333,9.76191666668,6.08791666667,6.44775,5.8725,7.35491666667,6.13258333333,12.2038333333,9.07908333333
388.11,7.76333333333,12.3884166667,10.1873333333,9.77800000001,6.09316666667,6.49083333333,5.88633333334,7.38933333333,6.145,12.1781666667,9.06183333333
388.47,7.74658333333,12.3775,10.1841666667,9.80699999999,6.091,6.48775,5.90525,7.38825,6.12608333333,12.22425,9.07625
388.83,7.69008333333,12.3666666667,10.2126666667,9.80174999998,6.026,6.44908333334,5.87025,7.37791666667,6.11266666666,12.1978333334,9.04691666666
389.19,7.64183333333,12.3424166666,10.1978333333,9.77075,5.97741666667,6.41641666667,5.84116666667,7.35333333333,6.0785,12.1754166667,9.01233333333
389.55,7.57583333333,12.3041666666,10.151,9.74433333333,5.93475,6.33591666667,5.78783333333,7.29908333334,6.03708333334,12.125,8.93133333333
389.91,7.53841666667,12.31975,10.1501666667,9.73258333332,5.91116666667,6.28058333333,5.75508333333,7.25108333333,5.99466666667,12.1290833333,8.88808333333
390.27,7.59158333333,12.4390833333,10.2008333333,9.82383333335,5.96283333334,6.3285,5.81508333334,7.2845,6.06175,12.2146666667,8.96583333334
390.63,7.67341666667,12.566,10.3233333333,9.91041666666,6.05975,6.37391666667,5.86408333333,7.34541666667,6.1695,12.2988333333,9.02941666667
391.00,7.73316666667,12.6438333333,10.3659166667,9.98500000001,6.085,6.37425,5.8555,7.37833333333,6.20125,12.3329166667,9.08516666666
391.36,7.69825,12.6196666666,10.2955,9.95599999999,5.99566666667,6.27825,5.811,7.29325,6.13708333333,12.2853333333,9.00558333333
391.72,7.6395,12.5956666667,10.26075,9.90583333334,5.91691666667,6.23016666667,5.75358333333,7.20058333334,6.08366666667,12.2296666667,8.89516666667
392.08,7.63083333333,12.617,10.2554166667,9.91016666667,5.8925,6.18683333334,5.72566666667,7.15625,6.06525,12.2550833333,8.85733333333
392.44,7.59791666667,12.6395833333,10.2728333333,9.91299999999,5.85375,6.173,5.67975,7.09816666667,6.04041666667,12.2024166667,8.81974999999
392.80,7.66741666667,12.7190833333,10.2829166667,9.96341666668,5.913,6.2285,5.72,7.11416666667,6.06558333333,12.28,8.84941666666
393.16,7.69641666667,12.7675,10.3144166667,10.0325833333,5.95258333334,6.241,5.74583333333,7.1515,6.10325,12.3129166667,8.88233333334
393.52,7.72175,12.827,10.3759166667,10.0690833333,5.98808333334,6.29241666666,5.81483333333,7.17991666667,6.13016666667,12.3515833333,8.93000000001
393.88,7.79633333333,12.9186666667,10.4558333333,10.1874166667,6.05741666667,6.38508333333,5.89591666667,7.26683333334,6.21775,12.4275,9.01508333333
394.24,7.81933333333,12.9459166666,10.4806666667,10.2193333333,6.07075,6.41866666667,5.91166666667,7.26683333333,6.20758333333,12.4409166667,9.012
394.60,7.832,12.97325,10.4575833333,10.2383333333,6.06566666667,6.42375,5.91125,7.26733333333,6.18175,12.47225,9.02916666666
394.96,7.764,12.9170833333,10.3918333333,10.1675833333,6.00241666667,6.3585,5.85,7.22866666667,6.109,12.4110833333,8.95716666668
395.32,7.82175,13.0105,10.4886666667,10.272,6.05708333334,6.4535,5.91333333333,7.29966666666,6.18491666667,12.5013333333,9.04775000001
395.68,7.85141666667,13.0300833333,10.55175,10.3499166667,6.09575,6.47533333333,5.95575,7.36625,6.236,12.5549166666,9.07641666666
396.04,7.94433333334,13.1334166667,10.6395,10.46125,6.15691666667,6.56558333333,6.01758333333,7.47441666667,6.32341666667,12.6220833333,9.17891666666
396.40,8.02716666667,13.2396666667,10.7279166667,10.5170833333,6.25041666667,6.65025,6.07216666667,7.5725,6.3995,12.7268333334,9.26033333333
396.76,8.1035,13.3500833333,10.8659166667,10.624,6.338,6.74208333333,6.18166666667,7.65541666667,6.52175,12.806,9.36333333334
397.12,8.12491666668,13.4160833333,10.9295833333,10.65925,6.37491666667,6.76925,6.17933333334,7.63991666667,6.53583333333,12.8360833333,9.36900000001
397.48,8.11374999999,13.4189166667,10.9414166666,10.6721666667,6.33841666667,6.74591666667,6.11875,7.6195,6.52725,12.8244166667,9.35316666666
397.84,8.08358333334,13.4635833333,10.9603333334,10.6804166667,6.34266666667,6.72016666667,6.09241666667,7.59741666667,6.5195,12.8424166667,9.33133333333
398.20,8.09608333332,13.5338333333,11.0200833333,10.7351666667,6.37866666667,6.71591666666,6.12016666667,7.63558333333,6.56883333333,12.8925,9.33083333334
398.56,8.06000000001,13.53175,11.02825,10.71425,6.33191666667,6.67933333333,6.07383333333,7.60241666667,6.5345,12.87025,9.31666666667
398.92,8.11575000001,13.6425,11.09075,10.80575,6.38141666667,6.75133333333,6.13775,7.64141666667,6.60083333334,12.9453333333,9.36875
399.28,8.08166666667,13.6218333334,11.1006666667,10.8159166667,6.38141666667,6.73125,6.1185,7.60383333333,6.5745,12.9353333333,9.33783333333
399.64,8.06925,13.6375833333,11.0958333333,10.8211666667,6.34025,6.71541666667,6.08341666667,7.56575,6.53141666666,12.9089166667,9.33441666668
400.00,8.01849999999,13.6341666666,11.102,10.821,6.3235,6.6445,6.06091666667,7.52,6.49016666667,12.8921666667,9.29141666667
400.36,7.97183333332,13.6301666667,11.0944166666,10.81975,6.27358333333,6.554,6.03575,7.44675,6.43508333334,12.8668333333,9.24074999999
400.72,7.94524999999,13.6381666667,11.0940833333,10.8325,6.249,6.49841666667,5.97258333333,7.423,6.37075,12.8611666667,9.2
401.08,7.93525,13.6690833333,11.09075,10.8675,6.22858333333,6.501,5.96608333333,7.43391666667,6.37541666667,12.8714166667,9.22674999999
401.44,7.97991666666,13.7273333333,11.1255,10.9363333333,6.28083333333,6.52683333333,6.02066666667,7.48008333334,6.42508333333,12.933,9.25608333334
401.80,7.96141666667,13.6960833333,11.10625,10.9104166667,6.22175,6.45025,5.97166666667,7.41275,6.36458333334,12.8840833333,9.21199999999
402.16,7.88358333332,13.6464166666,11.0394166667,10.8708333333,6.11358333333,6.37025,5.87116666667,7.32425,6.26508333333,12.79825,9.15516666666
402.52,7.83358333333,13.6588333333,11.00675,10.88125,6.05325,6.31991666666,5.84466666666,7.28083333333,6.23683333333,12.7739166667,9.08750000001
402.88,7.83758333334,13.67525,11.0631666667,10.9151666667,6.05983333333,6.30308333333,5.84216666667,7.26008333333,6.2285,12.765,9.07583333334
403.24,7.88799999999,13.77125,11.1056666667,10.967,6.11408333333,6.33375,5.88216666667,7.32141666666,6.28558333333,12.8369166667,9.13708333334
403.60,7.88916666666,13.8174166667,11.11625,10.9848333333,6.13341666667,6.32216666667,5.8725,7.31925,6.29491666667,12.8668333333,9.15383333333
403.95,7.91083333333,13.89775,11.1461666667,11.01925,6.14033333333,6.37841666667,5.86958333333,7.33533333333,6.32791666667,12.9099166667,9.17824999999
404.31,7.919,13.8923333333,11.1205,11.0145,6.12125,6.386,5.85716666667,7.34441666666,6.32383333333,12.88775,9.16099999999
404.67,7.88350000001,13.8981666666,11.0929166667,11.0156666667,6.08666666667,6.37033333333,5.84458333333,7.31183333333,6.30083333333,12.8693333333,9.12875
405.03,7.88266666666,13.9186666667,11.1055833333,11.02475,6.091,6.36458333334,5.8335,7.31025,6.283,12.87875,9.10816666668
405.39,7.88175,13.97225,11.142,11.066,6.0835,6.39341666667,5.83591666667,7.33383333334,6.2855,12.90175,9.10908333332
405.75,7.88933333334,14.0290833333,11.1846666667,11.11825,6.09941666667,6.434,5.86533333333,7.37483333333,6.31958333334,12.9386666667,9.11016666666
406.11,7.94449999999,14.0668333333,11.2388333333,11.1679166667,6.14133333333,6.45658333333,5.90666666667,7.434,6.37716666667,12.9883333333,9.13991666667
406.47,7.99624999999,14.1261666667,11.3013333334,11.2228333333,6.18758333333,6.487,5.94775,7.47075,6.40883333334,13.0158333333,9.17775000001
406.83,7.99741666666,14.16675,11.3093333333,11.2614166667,6.19866666666,6.50866666667,5.94783333333,7.50758333333,6.41316666667,13.03425,9.19108333334
407.19,7.99474999999,14.19,11.3273333333,11.2786666667,6.16566666667,6.50225,5.92975,7.50266666667,6.3935,13.0308333333,9.15991666666
407.55,7.99424999999,14.2328333333,11.3665833333,11.3263333333,6.18066666667,6.52391666667,5.96975,7.53566666667,6.41208333333,13.0521666667,9.14583333334
407.90,7.98633333334,14.23375,11.3640833333,11.3238333334,6.16475,6.49275,5.988,7.5525,6.39483333333,13.0623333333,9.13924999999
408.26,8.01233333333,14.33625,11.4665833333,11.4086666667,6.20266666667,6.54158333333,6.02566666667,7.622,6.45891666667,13.15175,9.18199999999
408.62,8.08416666667,14.4286666667,11.563,11.4665,6.25366666667,6.57925,6.06891666667,7.70808333333,6.5195,13.1989166667,9.22450000001
408.98,8.123,14.5146666667,11.6359166667,11.5158333333,6.27825,6.59283333333,6.10758333333,7.74491666667,6.55191666667,13.2364166667,9.25358333333
409.34,8.14683333333,14.5910833333,11.6875,11.56975,6.30125,6.55708333334,6.12816666667,7.7575,6.55766666667,13.2588333333,9.2575
409.70,8.19358333333,14.6594166666,11.73775,11.6126666667,6.31566666666,6.56983333333,6.14683333333,7.78241666667,6.56916666666,13.3166666667,9.30816666667
410.06,8.21858333333,14.7810833333,11.8240833333,11.6866666667,6.35983333333,6.61683333333,6.1835,7.82708333333,6.61091666667,13.3979166666,9.34999999999
410.42,8.20300000001,14.8211666667,11.8475833333,11.709,6.35841666667,6.60475,6.17183333333,7.83516666667,6.61166666667,13.4196666667,9.34641666667
410.77,8.21866666668,14.9043333333,11.88175,11.7614166667,6.38625,6.59341666667,6.1785,7.85175,6.65,13.4828333333,9.36250000001
411.13,8.23558333333,14.9668333333,11.92375,11.8158333333,6.414,6.60941666667,6.20516666666,7.87816666667,6.69233333333,13.5318333333,9.37016666667
411.49,8.24891666666,15.0201666667,11.9541666667,11.8636666667,6.431,6.60125,6.18391666667,7.87466666667,6.69675,13.55275,9.37958333333
411.85,8.25258333334,15.07,12.0020833333,11.9195,6.45441666667,6.603,6.15658333333,7.87775,6.69608333334,13.568,9.38533333334
412.21,8.29575000001,15.15725,12.0595,12.0050833333,6.50425,6.62625,6.20816666667,7.89941666667,6.7265,13.6001666667,9.42783333332
412.57,8.2735,15.1995,12.08375,12.0508333333,6.48175,6.6165,6.17966666667,7.8525,6.68575,13.6115833333,9.42608333335
412.92,8.25975000001,15.2181666666,12.08725,12.0591666667,6.484,6.60616666667,6.17775,7.82908333333,6.70258333333,13.6224166667,9.41458333334
413.28,8.26766666666,15.2560833334,12.12375,12.108,6.50466666666,6.6445,6.20941666667,7.853,6.74533333333,13.6683333333,9.44591666666
413.64,8.2705,15.2934166667,12.1366666667,12.167,6.54375,6.665,6.225,7.8535,6.76258333333,13.7031666667,9.46024999999
414.00,8.24991666668,15.3249166667,12.1393333333,12.1653333333,6.50191666667,6.613,6.215,7.812,6.73775,13.6989166667,9.43041666667
414.36,8.28741666666,15.3755833333,12.1790833334,12.20475,6.53458333333,6.63033333333,6.23525,7.8165,6.76916666667,13.7444166667,9.43833333334
414.72,8.28933333334,15.3785,12.2151666667,12.2166666667,6.52183333333,6.62475,6.25033333333,7.79116666667,6.7555,13.7316666667,9.40558333332
415.07,8.29708333333,15.444,12.2726666667,12.2708333333,6.5215,6.613,6.24675,7.78825,6.74891666667,13.7455,9.44325
415.43,8.2975,15.4718333333,12.29675,12.2860833333,6.48941666667,6.61416666667,6.25041666667,7.77691666667,6.73883333333,13.7588333333,9.429
415.79,8.303,15.4834166667,12.3130833333,12.30275,6.48325,6.62025,6.24633333333,7.75066666667,6.76191666666,13.76,9.40883333334
416.15,8.26674999999,15.46475,12.26975,12.2675,6.43108333333,6.56608333333,6.19525,7.712,6.71533333333,13.71775,9.36458333333
416.51,8.24041666667,15.4610833334,12.261,12.28475,6.40916666666,6.52891666667,6.19958333333,7.73916666667,6.71583333334,13.7335833333,9.33391666667
416.86,8.26458333332,15.53525,12.31325,12.36875,6.41333333333,6.55641666667,6.21075,7.754,6.72741666667,13.7804166667,9.34283333333
417.22,8.25441666666,15.57825,12.3255833333,12.34,6.39808333334,6.53275,6.17908333333,7.73066666667,6.70741666666,13.76875,9.32174999999
417.58,8.2265,15.5946666666,12.3351666667,12.3146666666,6.35758333333,6.49666666667,6.15325,7.71575,6.69808333333,13.7278333333,9.29983333334
417.94,8.20483333333,15.5775833333,12.3244166666,12.3269166667,6.35391666667,6.47925,6.10958333333,7.69158333334,6.66633333333,13.7266666667,9.28583333334
418.29,8.19791666668,15.5844166667,12.33825,12.3409166667,6.34533333333,6.48158333333,6.09441666667,7.68841666667,6.65266666667,13.732,9.29116666668
418.65,8.17708333333,15.6061666667,12.3313333333,12.3339166667,6.325,6.47491666667,6.089,7.69083333334,6.65841666667,13.7169166667,9.28516666667
419.01,8.14383333333,15.5953333334,12.297,12.31125,6.29425,6.45541666667,6.06458333334,7.66525,6.63483333334,13.6888333333,9.24333333333
419.37,8.14716666668,15.6291666667,12.3231666666,12.324,6.3125,6.4685,6.07125,7.69316666667,6.65258333333,13.70825,9.26525
419.73,8.15258333332,15.6778333333,12.3435833333,12.3413333333,6.31616666667,6.46866666667,6.084,7.69275,6.65308333333,13.7223333333,9.27775
420.08,8.17516666666,15.73575,12.3910833333,12.3909166667,6.33033333333,6.48233333334,6.09158333333,7.71708333333,6.67858333333,13.763,9.29366666666
420.44,8.16666666666,15.7610833333,12.3949166667,12.3876666667,6.3235,6.46991666667,6.074,7.68225,6.67816666667,13.7659166667,9.28525
420.80,8.13233333333,15.7375,12.3718333333,12.3786666667,6.29791666667,6.43091666667,6.03433333333,7.657,6.65,13.7440833333,9.26883333334
421.16,8.12716666668,15.7475,12.3853333333,12.4128333333,6.29358333334,6.42041666666,6.0295,7.66191666667,6.65483333333,13.755,9.27250000001
421.51,8.12566666666,15.7765,12.40475,12.4448333333,6.30483333333,6.42275,6.02733333333,7.66575,6.65291666667,13.7735833333,9.27874999999
421.87,8.12025,15.80825,12.4136666667,12.4553333333,6.29933333333,6.42091666667,6.043,7.67608333333,6.66275,13.7709166667,9.28308333334
422.23,8.12725,15.85775,12.4401666667,12.4869166667,6.29233333333,6.41825,6.05433333333,7.67991666667,6.67608333333,13.7859166667,9.28608333333
422.58,8.12858333334,15.8951666667,12.4755833333,12.5239166667,6.29733333333,6.41783333334,6.04833333333,7.68375,6.67466666667,13.8196666667,9.29991666667
422.94,8.13416666667,15.92975,12.52825,12.56875,6.30858333333,6.41908333333,6.04941666667,7.698,6.68766666667,13.8419166667,9.30733333332
423.30,8.12375000001,15.9681666667,12.54675,12.5969166667,6.29175,6.40491666666,6.03641666667,7.67625,6.67016666667,13.8490833334,9.30358333333
423.66,8.12691666666,16.0093333333,12.57075,12.64125,6.28991666667,6.39825,6.042,7.68741666667,6.66733333333,13.86325,9.30941666667
424.01,8.11841666667,16.0386666667,12.59375,12.6526666667,6.28883333333,6.3905,6.04225,7.67916666667,6.66016666666,13.879,9.30616666667
424.37,8.12791666667,16.078,12.6341666666,12.6935833333,6.2965,6.40883333334,6.05475,7.7025,6.67266666667,13.8984166667,9.32841666667
424.73,8.15091666667,16.14775,12.6858333333,12.7350833333,6.3105,6.43058333333,6.0805,7.73116666667,6.69358333333,13.933,9.35450000001
425.08,8.15708333333,16.2045,12.7096666667,12.76525,6.31975,6.44875,6.08316666667,7.73341666667,6.68641666667,13.9563333333,9.36733333332
425.44,8.17225,16.2503333333,12.7390833333,12.79075,6.32091666667,6.451,6.09033333333,7.74508333333,6.69408333333,13.9899166667,9.37058333333
425.80,8.21375000001,16.3110833333,12.7981666666,12.8384166667,6.34591666666,6.486,6.10741666667,7.75908333333,6.726,14.0345833333,9.38416666667
426.16,8.22358333334,16.3589166667,12.8378333333,12.8794166667,6.36933333333,6.49883333333,6.10783333333,7.77816666667,6.73458333333,14.06825,9.39725000001
426.51,8.26283333333,16.42625,12.8825,12.9255833333,6.38766666667,6.51841666667,6.13008333333,7.79883333333,6.75975,14.1025833333,9.41883333333
426.87,8.29541666667,16.4995833333,12.9284166667,12.9625833333,6.4045,6.54125,6.15408333334,7.81391666667,6.78908333333,14.1578333333,9.44191666668
427.23,8.34499999999,16.57775,12.98575,13.03775,6.45916666667,6.57433333333,6.19625,7.86125,6.84308333333,14.2324166667,9.47941666666
427.58,8.34866666667,16.6231666667,13.0251666667,13.05525,6.46658333333,6.57616666667,6.19183333333,7.86166666667,6.85383333333,14.2638333333,9.48874999999
427.94,8.37533333334,16.67675,13.05775,13.1171666667,6.49541666667,6.59741666667,6.21733333333,7.88258333333,6.89025,14.2906666667,9.51466666667
428.30,8.41225,16.75675,13.1116666666,13.1745,6.53075,6.61,6.23383333334,7.90933333333,6.9125,14.3409166667,9.52541666665
428.65,8.419,16.7935,13.1266666667,13.2005833333,6.53325,6.59508333333,6.23475,7.9085,6.91483333333,14.3484166667,9.50149999999
429.01,8.46658333332,16.88475,13.19475,13.2840833333,6.56666666667,6.64566666666,6.28416666667,7.97141666667,6.9765,14.4104166667,9.53825000001
429.37,8.50491666667,16.97875,13.2905,13.3710833333,6.61833333333,6.69125,6.32825,8.01283333333,7.017,14.468,9.56458333333
429.72,8.50274999999,17.026,13.3263333333,13.42525,6.61808333333,6.68816666666,6.33783333333,8.03175,7.0175,14.47775,9.56808333333
430.08,8.51008333334,17.091,13.38225,13.48175,6.62116666667,6.69525,6.35891666667,8.04058333334,7.02958333333,14.50225,9.58233333334
430.44,8.47791666668,17.1119166667,13.3886666667,13.5005833333,6.5945,6.65808333334,6.33558333333,8.00716666667,6.99908333333,14.4974166667,9.55116666667
430.79,8.46925,17.1560833333,13.4115833334,13.5238333333,6.5985,6.6405,6.32341666667,8.01266666666,6.99241666667,14.495,9.55741666666
431.15,8.45566666666,17.2008333333,13.4298333333,13.5359166667,6.58816666667,6.6205,6.30341666667,8.018,6.99,14.4928333333,9.54133333335
431.50,8.48499999999,17.29825,13.4935833333,13.6374166667,6.625,6.65766666667,6.34191666666,8.06716666667,7.04466666666,14.56025,9.57108333332
431.86,8.47841666667,17.3519166667,13.5255833333,13.65525,6.61458333333,6.643,6.33175,8.06758333334,7.03191666666,14.5696666667,9.56975
432.22,8.46258333334,17.39975,13.5515833333,13.68175,6.60983333333,6.63208333333,6.32766666667,8.05433333334,7.0255,14.5800833333,9.5725
432.57,8.46516666666,17.4520833333,13.6030833333,13.7346666667,6.60991666667,6.63783333333,6.32591666667,8.07066666667,7.02666666667,14.6145833333,9.58000000001
432.93,8.44583333334,17.4651666667,13.61925,13.7425833333,6.59408333333,6.59958333333,6.28525,8.02475,7.00425,14.61025,9.55224999999
433.29,8.43625000001,17.50025,13.6235,13.768,6.58625,6.59758333333,6.27666666667,8.0095,7.01,14.60825,9.54341666668
433.64,8.45308333333,17.59025,13.6681666667,13.8175833333,6.60666666667,6.61591666667,6.28133333333,8.03108333333,7.03966666667,14.64875,9.57216666668
434.00,8.449,17.6320833333,13.6763333333,13.84525,6.61308333333,6.61025,6.28475,8.03541666667,7.04591666666,14.6626666667,9.56666666665
434.35,8.49166666666,17.7305,13.7526666667,13.9091666667,6.67033333333,6.65591666667,6.32633333333,8.10616666667,7.10183333333,14.7275833334,9.61933333334
434.71,8.494,17.7759166667,13.7530833333,13.9449166667,6.6695,6.6495,6.31791666667,8.10483333333,7.1045,14.7441666666,9.60608333335
435.07,8.48866666667,17.7986666667,13.7683333333,13.9730833333,6.65258333333,6.64225,6.31283333333,8.08533333334,7.09383333333,14.7384166667,9.59199999999
435.42,8.48791666666,17.8338333333,13.7793333333,13.9723333333,6.64158333334,6.63166666666,6.30141666667,8.07433333333,7.085,14.7553333333,9.57408333332
